http://movie.douban.com/subject/4917905/	宫
(1星)	 哎哟喂，这剧雷得好舒服。。。给杨幂一颗星！            
(3星)	 演员比较强大，剧情比较雷人            
(NA)	 看了12集之后就不忍心再看下去了。。伤不起。。            
(4星)	 满足了一个女生所有的幻想，编剧太懂女人心。            
(3星)	 剧情乱七八糟，又禁不住想看。。。。。            
(4星)	 看了几集还行啊，挺轻松挺搞笑的，头一次对历史感了兴趣，原来那么多皇子，现在有人role play了，我终于搞清楚了。。。。这剧还让我在一个小时内看哭了四次。就豆瓣的人打分低！            
(1星)	 在豆瓣里添加我看过这部戏我鼓起了多大的勇气啊！！！！！！！！！！！！教主来灭了于妈！！！！！            
(1星)	 此片乃探索猜谜游戏：找一找哪里不是抄的流星花园？经常观看可放松情绪，增长智力，被雷批批更健康            
(1星)	 看了片花果断给1星，不能让这种烂剧横行            
(3星)	 老实说有点看不下去了OTL。。。看到14集的时候还是决定弃了OTL            
(3星)	 要是编剧认真点，导演剪辑的时候用心点，这片子的笑点就少了！            
(NA)	 剧情是脑残了点BUG皮相还是可以的 /  居家背景音            
(1星)	 ……最起码…不是配音的话我还可以多看两分钟………………            
(5星)	 承认是雷剧一部。。。但是还是很喜欢穿越的题材，并且这个剧太养眼了~~~大爱四阿哥~！            
(1星)	 除了看几个主演的感情纠葛  其余的 我真的是·········没法看下去了   我还是转阵期待  步步惊心 别拍的太烂吧            
(3星)	 结局还行~~  无聊没事干可以看看            
(NA)	 国产电视剧 好傻好傻            
(3星)	 弃！！            
(2星)	 对杨幂完全无感。            
(2星)	 它让芒果台不再播还珠格格了            
(4星)	 刘雪华是亮点            
(2星)	 即使是在素以烂片多而闻名的清宫戏题材中，这部“后现代古装戏”也烂得出类拔萃。和它相比，其他“辫子戏”简直配得上“尊重史实”的牌匾。这部电视剧最令人称奇的一点是，连最基本的逻辑也完全可以为“服务剧情”四字让道——南方人物周刊：《宫锁心玉》和烂片心理学            
(4星)	 只是看过而已。            
(NA)	 真不好意思 说 我看过= =            
(3星)	 标准花痴狗血剧，考虑到服饰布景的漂亮，还是给3星吧            
(5星)	 谢谢大家对宫到支持，我们以后会拍出更多更好到作品            
(3星)	 如果八阿哥一直保持他无聊的情种的天真可爱的样子就好了。。。            
(1星)	 这个摄影师真是太可怕了……这个编剧真是太蛋痛了……一星给八爷，虽然我是步步惊心的十三爷党=___=            
(4星)	 不管怎么样杨幂和冯绍峰的组合很养眼            
(4星)	 还是蛮喜欢的            
(3星)	 烂俗剧，男的女的都长成一个样儿。。。但是不想动脑子的人民正好需要烂俗剧。。。- update：居然出现了辩证法。。。外加男追女吃饭逛街的桥段…… 太欢乐了！            
(1星)	 有人发现片尾曲也是抄袭的么？和雏菊的主题音乐相似度实在太高了。            
(3星)	 我勒个去我居然看完了            
(1星)	 宫锁心玉最大的价值就是贡献了众多吐槽文，看得我好欢乐            
(2星)	 演的好烂..  漏洞百出...  鉴于我喜欢八阿哥 而这个结局又比较合我心意 勉强给个两星吧~~  我好讨厌四阿哥...  我讨厌机关算尽的人...            
(3星)	 明知是烂片还是想看剧情是咋编的            
(3星)	 不知道说啥            
(2星)	 只喜欢杨幂演的郭襄。            
(3星)	 严重的《流星花园》抄袭痕迹！故事的开端也不好，铺垫不够。中间又太多副线，影响进度！当然，整体还是不错的！演员们都很努力，看到他们的诚意在。四阿哥和八阿哥的表演可圈可点啊！            
(3星)	 拼拼凑凑将几部清穿文整合到一起的产物……主角光环太过闪耀，配角傻逼得离谱，某些情节过于狗血欠考虑。。。星星献给帅哥美女            
(3星)	 上次看到网友评价，应改名为一起去逛御花园，哈哈哈哈~~~~基本上我还是喜欢稍微正常点的清穿戏，在古代上演流星雨....太不合逻辑了.....把人家康熙搞得跟乾隆似的......怒！！            
(1星)	 我终于彻底沦入听见于妈名字就想吐的程度            
(5星)	 好吧，我承认我口味重，我就喜欢。            
(4星)	 穿越版流星花园- - 看在紫曦和冯绍峰面子上多给你一星。。            
(4星)	 里面的人物个性还是很鲜明的，让人印象深刻。            
(3星)	 真是雷翻了            
(1星)	  看了半集，把我雷昏过去了            
(5星)	 我也没看过流星花园，没看过金枝欲孽，小燕子的影子也渐渐模糊，不偏激的说，我是被深深感动过了!于正写的不是历史，是他心目中的老八。这些天有看了《步步惊心》，才觉得宫是理想化的，真的是给90后看的啊。。。在现实的残酷斗争中，不用分辨谁虚伪谁善良，只是谁腹黑的多一点，谁的手法更高明一点            
(3星)	 我把它当成古装偶像剧来看了。。。大爱佟丽娅啊~~~            
(3星)	 美人心计中一群聪明人，这部里面却太多笨蛋了。            
(3星)	 太狗血了！            
(3星)	 跟芒果台搭上关系的都很狗血~很雷~很山寨            
(4星)	 可伶可俐的杨幂，赞一个~~            
(3星)	 只能打60分。杨幂很漂亮，但整过的脸看起来很别扭。冯绍峰很帅，可惜笑起来皱纹太多            
(1星)	 剧情狗血就不说了，服装造型这么粗糙，杨幂演技非常做作，几个男主都不帅，实在没耐性看下去了            
(3星)	 就当补偿没看的流星花园            
(3星)	 看看图个开心嘛            
(5星)	 最近大迷~爱峰幂~            
(3星)	 这种东西，看看脸就好了，谁让你们真看剧情啊。。。            
(5星)	 太好看了！！！！！            
(3星)	 我的胤禛，我的胤禛！            
(4星)	 好流星花园好还珠格格好琼瑶好雷星雨啊~~~~~~~~~~~无聊时打发时间的上品，是我的菜╮(╯▽╰)╭            
(3星)	 编剧太会折腾人了            
(4星)	 少爷+穿越 是我关注的热点 其他的都是**            
(3星)	 流星花园            
(3星)	 老四素言一颗，晴川花影一颗，一颗给气氛            
(3星)	 我花痴了我花痴了！！！！！8阿哥！！！！！            
(3星)	 新鲜亮丽，漏洞太多，难成经典            
(NA)	 快速浏览，就是这样，一本能致人脑残的。。。            
(2星)	 一星给我爱的八阿哥。            
(4星)	 很久没看过这么狗血的剧了~不过总比什么一不小心雷死你啥的强            
(1星)	 这是神马人配音的啊！！！            
(1星)	 因为冯绍峰，想说看看吧，却每次看了一点，就被雷的看不下去。。。果然传说中的，预告片已经是全片的精华了。再没什么可看的了。编剧的水准真是，什么乱七八糟的都拿来用。。。            
(5星)	 喜欢八阿哥，不是冯绍峰。            
(5星)	 嗷～ 虽然看这种剧会让历史更差 但是还是牵动我很快的看完这么多集的连续剧～ 善良的人 到那里都会有最美好的生活～            
(4星)	 很欢乐就对了            
(2星)	 于妈何时能抛弃鼻孔何啊捶地            
(5星)	 这是最好看的一部湖南卫视自制的剧集！之前的《一起又看流星雨》烂透了！            
(NA)	 虽然是有点大杂烩，但是好久没有一部这样的电视剧让我着迷了            
(1星)	 太脑残了            
(3星)	 转过湖南台无数次 我愣是看不下去。。其实我对古装片不挑的啊 这是为神马？这到底是为神马？            
(1星)	 这一星完全是给各位演员的辛苦费。。            
(3星)	 看蜂蜜            
(NA)	 于正的剧只要敢出，我就敢看！！！这不是高中时代流行的穿越文改编的么。。            
(4星)	 在穿越剧来说，还行。不要以正史的眼光去看待。。好吧，我承认，我是八爷党。。不过胤禛蛮可怜的，后宫三千无一所爱，阴郁的一生。            
(1星)	 编剧太差……            
(3星)	 杨幂也太丑了吧...鼻子下巴明显都整坏了嘛！赶紧去问问人家Angelababy怎么补救呗            
(2星)	 一个流星花园成就了芒果台多少山寨剧……            
(1星)	 杨幂真是不是一般的难看= = 这剧居然还有人喜欢。。天啊 那么假            
(2星)	 哎。。为什么找个那么丑的四爷。。情何以堪情何以堪。。。            
(1星)	 编剧真是烂......            
(3星)	 狗血            
(2星)	 就看了一集            
(2星)	 看了刚好一半，实在看不下去。剧情实在太牵强，编剧实在太不严谨。            
(4星)	 说实话，这是湖南台自制的最好看的一部，我不知道为什么这个剧情简介在很多地方都是错的，不过这个可以忽略。杨幂很漂亮，虽然八阿哥有时候是模仿 流星花园 。。。但是我觉得还好啊，真的还不错。不过结尾有点雷人，像湖南台的风格，八阿哥莫名其妙的穿越了。。。囧            
(3星)	 导演真不要脸，抄晋江的穿越文！！！            
(1星)	 我忍着看完了几集，我忍着不骂于正他娘，那货是八爷嘛？那货是八爷嘛？卧槽！！！！！            
