http://movie.douban.com/subject/2154859/	大明宫词
(5星)	 记住了那个灵动的女孩！            
(5星)	 长安月下，一壶清酒，一树桃花            
(5星)	 我真的好爱周迅！            
(5星)	 我心中永远无法替代的雍容的大唐，尽管它不完美            
(5星)	 完美            
(4星)	 陈红简直是没表情的，小太平多好，周迅多好            
(NA)	 周迅演的真好            
(5星)	 莎士比亚式的惊人台词，李少红最完美的掌镜，叶锦添最飘渺的造型，归亚蕾成熟高雅，陈红精致漂亮，赵文瑄儒雅潇洒，周迅甜美可人。。。这一切的一切成就了这部梦幻一般的史诗。。。。。            
(4星)	 关于女人            
(NA)	 悲剧的爱情            
(5星)	 不记得剧情了= =，就记得挺美的一个剧            
(4星)	 挺好的            
(4星)	 那时候虽然看不懂可是莫名的很喜欢看……            
(5星)	 长相守还在我的mp3里……            
(3星)	 还好            
(5星)	 台词华丽到开花~            
(NA)	 我只是喜欢武则天            
(5星)	 唯美            
(5星)	 完全是首诗啊            
(5星)	 我就是喜欢这种唯美风            
(5星)	 皮影戏 长相守            
(4星)	 有些不尊重历史，整体很华美            
(4星)	 小时候的记忆            
(NA)	 我喜欢她的台词,虽然有时候的确让人感觉作过了...            
(5星)	 陈红美貌惊人啊            
(5星)	 我喜欢你的音乐 你的色调 你的服饰 你的旁白 我什么时候能把你好好的看个一整遍            
(5星)	 最爱的内地剧之一，重复看了无数遍，还是很喜欢，特别是周迅演的小太平！            
(NA)	 台词要死了，忍着便秘地终于看完了            
(5星)	 有段时间超迷            
(5星)	 我最爱的电视剧，我至今觉得大明宫词的意境是国内古装电影无法超越的。            
(4星)	 宫廷惊悚片            
(5星)	 相当喜欢            
(5星)	 华丽的台词与旁白正如唐朝繁华盛世一般。            
(5星)	 美人如玉剑如虹。每一个人物都是那么的鲜明，深深的印刻入了我的脑海中，忘不了太平回首之间的惊艳，忘不了武皇后的深沉的脸……一部值得看的好剧。不过是在是无法想象李导演居然还能拍出这么好的片子……（对红雷不作评论）            
(4星)	 很美很文艺，喜欢赵文暄的儒雅气质，当然更喜欢陈红！            
(5星)	 爱上一座城市，因为一个人的存在。            
(3星)	 我喜欢武则天的范，，            
(4星)	 那个风华绝代的男人。            
(5星)	 经典得堪比莎士比亚。。            
(5星)	 很棒的个性描写历史和文化            
(5星)	 唯一一部长大后特地去看的电视剧  中国再没这么好的电视剧了            
(NA)	 里面戏剧的台词 让我在自己平庸无趣的生活中不停体验着 华衣美服 繁荣昌盛的大明宫 常让有梦回大唐的冲动            
(5星)	 昆仑奴下那张叫薛邵的脸            
(5星)	 一个时代的自说自话            
(NA)	 台词写得.....            
(5星)	 也是2000！佩服以前的我，竟然看到落泪。确实好看，中国电视剧里程碑式的作品。            
(5星)	 陈红很棒……            
(5星)	 小学时就很爱看，我爱瑰丽的盛唐，一生中最爱的电视剧，没有之一。特别是采桑女的那段皮影戏还有薛绍的爱情，那是少年时的梦啊~            
(5星)	 好看            
(4星)	 迅哥儿当年好灵~~~赵蜀黍，那是相当的帅了。。            
(4星)	 色调，语气，台词....都是我喜欢的调。但是这个风格不适合拍红楼，少红导演。            
(5星)	 那台词，都像诗一样，有的就是诗了            
(5星)	 太美了            
(3星)	 画面不错            
(5星)	 李少红毁之前的佳作！            
(5星)	 缓缓的，轻轻的调子咏出盛唐后宫的故事，很喜欢年少的太平...            
(4星)	 台词好，片子很有意境            
(4星)	 李少红早期作品 中国版的哈姆雷特式的台词~~韵味余味啊~~            
(5星)	 意境取胜            
(NA)	 台词谁写的阿？这哪像电视剧的台词阿，像西方话剧麻！            
(5星)	 中国至今为止最好的宫廷剧，李少红的女性视角是这部戏最大亮点，我们看到了完全不一样的武则天和太平公主。。            
(4星)	 周迅入水的画面太惊艳            
(5星)	 长篇巨制，不容易！当年的李少红多赞啊！@Home            
(5星)	 李少红的这个不错不错的~            
(5星)	 薛绍。太平。小太平。  那座宫殿。那个朝时。              
(4星)	 一开始看周迅，后来看赵文瑄，反正不看陈红            
(5星)	 一生难忘的爱情启蒙            
(4星)	 接触老乡的第二部戏。谢谢李少红。            
(5星)	 吾爱            
(5星)	 梦            
(4星)	 唐吉可德般的台词            
(5星)	 唯美经典            
(NA)	 棒！            
(5星)	 画面真是太美了 每一集都很喜欢 喜欢配乐 喜欢画面 喜欢旁白 每一样都那么美 那么精致            
(NA)	 看红楼梦我觉得李少红很蠢很固执很没品，看大明宫词到还不错            
(5星)	 很喜欢这种自诉形式的电视剧。又是喜欢唐朝。            
(5星)	 太词了。。            
(NA)	 第一次知道电视剧可以这样拍。。            
(5星)	 再看依旧很动心            
(5星)	 长相守。。。            
(5星)	 很喜欢这个基调            
(2星)	 感觉智商老低的，没法喜欢李少红那套            
(NA)	 唯美大气的画面 音乐很赞 台词雷人矫情 剧情永远逃不出李导家庭乱伦情感大戏的主题 陈红真是倾国倾城的美人 赵文瑄真是妖孽一样的男人 归亚蕾塑造了一个全新的武则天 还有太烦周迅了 ！！！！！！            
(5星)	 强烈推荐            
(NA)	 非常喜欢赵文瑄和周迅初识那一幕。            
(5星)	 唯美的台词，唯美的初恋            
(5星)	 挚爱。            
(5星)	 美            
(4星)	 小太平太灵动了，周迅那时候简直连骨子里都是灵气。我喜欢那个同性恋太子弘，吐血吐得太唯美了。李少红当年的片子很有种鬼气，容易把人带到那种场景中去。现在……就算了            
(4星)	 小时候觉得超级棒的片子            
(4星)	 还好            
(5星)	 当年的我看这片儿看得差点三观不正            
(5星)	 最爱的一部电视剧  毫无疑问             
(4星)	 阴郁            
(5星)	 长相守。            
(4星)	 美            
(3星)	 郭冬临演得很好，其他人正常发挥，陈红我看都不想看，一直就一个面无表情的脸            
(4星)	 色色的            
(4星)	 台词台词~都是台词            
(5星)	 经典。太平。薛绍。            
(NA)	 周迅 还是周迅            
(NA)	 那个时候还不认识赵叔叔。            
(3星)	 没全看，看的那些集“还行”。            
(5星)	 少女永遠的夢啊！            
(4星)	 非常喜欢            
(4星)	 皇位是什么？只不过是治国者的资格。我现在就要用我的铁腕赋予女人这样的资格。女人不能称帝，只不过是一个过时而不合理的传统，我要废除这样的传统。这也许是我一生之中最伟大的政绩。            
(5星)	 它是我看过的最好的一部电视剧            
(5星)	 陈红真好看            
(5星)	 这是我看过很喜欢的一部戏。不管是人物的台词、服装、场景的建筑、灯光之类的都让我为之着迷。            
(5星)	 永夜抛人何处去 绝来音 香阁掩 眉敛    月将沉 争忍不相寻 怨孤衾 换我心为你心 始之相忆深            
(5星)	 很喜欢其中的台词和氛围。            
(NA)	 服装、美人            
(5星)	 超喜欢这种感觉，爱了这部电视剧这么多年            
(4星)	None
(5星)	 台词很话剧。            
(5星)	 补档 “请把我看做是一个不幸陷入未知爱情中的迷惘青年”“率领翠江阁三百美色同男人的全部欲望周旋”强大的编剧 我葱白你            
(5星)	 莎士比亚式的腔调，华丽丽得让人惊叹。            
(NA)	 多嫩的迅妞~            
(3星)	 模模糊糊记得看过            
(5星)	 曾经最爱的一部电视剧。唯美的台词和里边的音乐都是我的大爱。            
(4星)	 可以反复琢磨的电视剧~            
(5星)	 赵文瑄蜀黍不光迷倒了太平，更是迷倒了众生！            
(5星)	 这个风格非常有范···连绵的长句，飘渺的幻象            
(5星)	 台词无敌哎            
(4星)	 我觉得陈红挺美的 背离历史很远很远            
(NA)	 我喜欢周迅 喜欢她的古灵精怪和独有的执着 和喜欢这部剧的感觉一样很唯美的意境 细腻的情感在剧作中游走 仿佛置身其中 随之喜 随之悲这里最难忘的莫过于长相守 震撼心灵            
(NA)	 我喜欢“李隆基喜欢太平”、“太平喜欢薛绍”的感觉            
(4星)	 李少红的经典之作,建议当成同人来看            
(NA)	 看了五六次，从看不懂台词到背的下台词。    经典。            
(NA)	 还是很美的嗦            
(4星)	 我宁愿拒绝历史，相信大明宫词里的太平。很动人很动人的爱情。情窦初开的少女在第一次轻易地坠入爱情时，都喜好用情调将明白无误的幸福支解得伤感而沧桑。一个公主虔诚地向爱情献上自己的骄傲。却换得不爱不爱不爱一把悲凉利剑。用折磨一个女人的方式固执缅怀另一个女人。剧中的这个男人叫我肃然            
