http://movie.douban.com/subject/4707205/	爱情公寓2
(5星)	 居然看完了。比第一季水准降了不只一星半点，做作且不搞笑，中间几欲关掉，但在家边看报告边看不用脑子的肥皂剧既没浪费时间的负疚感又让干活不那么枯燥。我以后再也不看这种毫无营养只有女生才看的肥皂剧了。可是为什么，关掉最后一集那一刹我还是在想曾小贤会不会选择跟胡一菲和那些狐朋狗友在一起？            
(4星)	 没有第一部干净了，比第一季更现代更搞笑却更浑浊            
(4星)	 好男人就是我 我就是~~~曾小贤你最后那个年迈多金的造型很像慢羊羊。。            
(5星)	 出来2了，有了些许失望，但还是很不错的，好像有几集有点无聊。但是在无事可做的时候，看看这个很好，还是很期待能出3，希望导演跟编剧不要江郎才尽。            
(4星)	 山寨也疯狂。            
(5星)	 果真和我的笑点比较接近            
(5星)	 绝对强大            
(4星)	 很多段子拍得很搞笑，仿经典影视那集倒还不错，但有一集全盘抄贫民窟的百万富翁也太恶心了吧。            
(4星)	 小贤小贤            
(5星)	 我很期待3，一直都很想知道胡一菲和曾小贤到底有没有在一起。            
(4星)	 看此剧，心情颇好！            
(5星)	 很久没看到这么好的内地产偶像剧了...!!!赞！            
(3星)	 不那么欢乐了            
(4星)	 换了那么多不咋地的人，唯一的好处就是突出了你啊，好男人就是我，我就是。。。            
(5星)	 不看，会后悔一辈子！！！            
(4星)	 这一季没有菜了，美嘉啊，回来吧~~            
(4星)	 最后那道题，我按了下暂停，花了三秒钟在百度找到了答案。。。            
(5星)	 好看，期待第三部            
(5星)	 B or D            
(NA)	 比第一部逊色很多。。。。。            
(4星)	 绝对是恶搞啊，哈哈            
(4星)	 一开始看见来了三个新的主角，看前几集相比第一部觉得蛮缺少点什么的，但是看下去之后觉得还行，起码绝对主力都在，而且笑点相比第一部更加搞笑，不过羽墨的角色还是缺少一点激情！（听说第三部她可能不在了）不过最喜欢的还是第二部的结局，B or D 贱人曾最终会选什么呢，期待第三部！            
(5星)	 虽然不少地方借鉴了TBBT，但不可否认是中国难得的一部电视剧            
(5星)	 贱人曾            
(5星)	 乐p了~            
(5星)	 好男人还是我 我就是 曾 小 贤            
(5星)	 一个字“赞”，不过总觉得第一部比较好看，希望原班原马的继续拍下去，也希望第一步的三个演员能够回来，，，呵呵            
(5星)	 好男人曾小贤            
(4星)	 精华笑点已经群策群力总结出来了~            
(5星)	 消遣下还挺不错的            
(5星)	 因为最后一集加一星            
(5星)	 抄袭的太明显了~            
(3星)	 对新成员接受无能 好男人我爱你呦            
(5星)	 完全期待第三部！！！            
(5星)	 卧在床上看完了最后一集，一个深呼吸，眼角还真闪出了几片泪花。不去关心他的“抄袭风波”，不去纠结那些“被删节片段”，笑一笑、乐一乐、时不时的震撼、时不时的感动。缺什么才会爱什么，或许剧中那一个个丰富多彩的人生才是如今最缺乏和向往的吧~~~哈，今天又是个大晴天~            
(5星)	 2011.2.22            
(5星)	 哈哈哈哈            
(3星)	 华谊入股之后，大换血啊，笑料明显没有以前多了            
(5星)	 大杂烩，调侃80后生活            
(5星)	 要是美嘉在就更好了！花瓶雨墨无视。。。。。            
(4星)	 爱情公寓第1季和第2季，过程蛮享受的。虽然有的人离开有的人顶上。造型有雷人的，剧情有狗血的，人物性格有很二的，情节很脑残的离谱的...但是很稀饭这种无厘头的表演...不过抱怨一下有时候脑残白痴过度了...最有feel的就是至少剧情再离谱情节再狗血人物在二...至少有回归正经的悬念            
(1星)	 以后谁TM都不要TM和我提TM爱情公寓！！！！！！！！！！            
(NA)	 真的搞笑~            
(4星)	 在大陆拍摄的情景喜剧中，算是很不错的了。但是结尾的B or D的悬念，真是欠揍啊            
(4星)	 哈哈哈~            
(5星)	  没什么不好，温馨依旧，搞笑依旧，很多桥段虽然是模仿，但是能总到一起也是种能耐！            
(NA)	 太爱了，曾小贤，吕小布！            
(4星)	 很搞笑，，哈哈哈            
(5星)	 秦雨墨。。不行            
(3星)	 很多段子都是美剧里有的，不如第一季搞笑            
(1星)	 什么破片，全是抄的，演的超假，打分还那么高。            
(3星)	 time for fun            
(4星)	 为邓家佳看的···真的逗啊···一直在乐            
(3星)	        在一次次欢喜怒骂中，日子就这样过去了。            
(5星)	 一如既往            
(5星)	 很欢乐很喜悦很喜欢            
(4星)	 确实让我笑了，很舒畅的笑了。。。            
(4星)	 没第一部好看            
(4星)	 史上最给力电视剧！哈哈            
(4星)	 搞笑片就是为了取悦大众，这样就行了            
(5星)	 抄又怎样，能结合本土 抄出水准，也是难能可贵的            
(NA)	 相比第二部更喜欢第一部            
(4星)	 也许这就是生活本身，简单，狗血，但是快乐。            
(5星)	 很好笑。但最後那句 “她不來，我繼續” ，倒是讓我心動了            
(5星)	 曾老师，我们爱你~~            
(NA)	 一如既往的搞笑，都快笑趴下了。            
(4星)	 虽然很多抄袭，但是真的很搞笑            
(5星)	 喜欢，但还是想念美嘉，宛瑜和展博            
(5星)	 第一季好看点。美嘉，你快回来吧。子乔那还有十一个如来神掌没打呢·~~            
(NA)	 开头搞笑，中间煽情，结局引人遐想            
(4星)	 可乐死俺了···啥时候出第三季啊···俺还等着···            
(3星)	 相比第一部，这部差了蛮多。            
(NA)	 没有第一步好看            
(NA)	 感觉比第一部逗儿！但是有点想念白痴的展播和傻傻的婉瑜            
(2星)	 1.演员们只是负责甩段子抖包袱。表演夸张。完全没办法入戏。2.这是情景喜剧，不是春晚！不是春晚！不应该是网络段子集锦！2.各种抄。最后两集完全就是cos《贫民窟的百万富翁》。我嘞个去。3.观影期间各种困。都因为这部剧瞌睡好多次了。4.为了曾小贤我还是一秒不拉地看完了。            
(4星)	 情景喜剧嘛，能让人乐呵的就是好剧。比较什么的都没有意义吧            
(4星)	 更推荐去看看第一部,总觉得续集什么的都不会有最初的打动人心,更像在炒冷饭            
(3星)	 段子还是老的、抄的。人换了，新的3个没个喜欢的，一菲大亮啊            
(4星)	 算是中国情景喜剧中唯一让我真心觉得有笑点的了            
(5星)	 好好看~~！！笑死我了~~！            
(5星)	 支持支持            
(5星)	 我爱这个结局！！！            
(5星)	 终于能打看过了。。。一菲小贤你们俩要是不在一起就跟你们拼了~~~            
(NA)	 没第一部好看了            
(5星)	 大爱呀            
(4星)	 一上来很坚定的想给三星，抄袭可耻啊。。但到后来剧情还挺好的哈，唉唉。            
(4星)	 2没有1好看，但总体上还不赖。对了，最后我选D。            
(5星)	 我想要第三季，B or D的选择答案            
(4星)	 很低俗，很搞笑。。。            
(5星)	 太欢乐了            
(5星)	 我喜欢啊啊啊啊            
(4星)	 关谷神奇            
(4星)	 因为部分主创换人，尤其是恶心的秦羽墨，也要扣掉一颗星！最爱贱人曾，还有一菲~            
(4星)	 不如1            
(5星)	 结尾，很那个啥            
(3星)	 虽然桥段很是山寨，但还是看完了啊，挺好笑的            
(4星)	 显然没有第一部好看，当然也是必须没有老友记老爸老妈浪漫史经典。            
(5星)	 太欢乐了            
(5星)	 为什么曾小贤不和唐一菲在一起呢            
(4星)	 讨厌邓姓女主！            
(5星)	 总的来说……期待第三季            
(NA)	 顶            
(3星)	 不可否认还是挺搞笑的，里面当然有原创但是经常笑过来之后突然想，怎么和TBBT这么像啊不管怎么样，希望国产剧能继续进化，在未来某一日，让欧美来抄吧            
(NA)	 由于太多情节抄袭FRIENDS，使我十分厌恶            
(5星)	 等待美嘉归来。            
(5星)	 巨搞笑~            
(5星)	 第二部还是不错滴~一一评价下吧：最喜欢曾哥和一菲，个性和演技都很不错~悠悠真的演得很好，实力派的~感觉子乔就是个打酱油的，不过打得挺好~关谷不太喜欢。至于剩下两个嘛，张伟这种悲剧角色貌似也只能演成这样了，凑活着看，那个羽墨根本一点演技没有，长得像个男人，一大败笔，史上最失败花瓶~            
(5星)	 很好看，无忧无虑啊。。。            
(4星)	 没第一部好看            
(NA)	 好看好玩好轻松            
(NA)	 看久了以后，曾哥才是最好笑的！            
(4星)	 比一好看~~喜欢一菲~~嗯~我也应该考虑去练个柔道空手道什么的~~嘿嘿~~千万不要转苦情戏啊……要保持自己的风格~~            
