http://movie.douban.com/subject/4904661/	绯闻女孩  Gossip Girl  Season 4
(3星)	 OMG 第一二季我没日没夜的看完了 之后便失去了耐心 你丫到底想和谁好 想和谁搞 里面近乎乱伦的关系让我慢慢了淡忘了剧中某个角落还存在的温情戏            
(3星)	 亮点存在于第一集，法国男人路易，S和B 吃的甜点，之后之后,没法说了            
(5星)	 &#34;I&#39;m Chuck Bass&#34;，，大爱Chuck。            
(NA)	 追剧是我心中永恒的痛···            
(3星)	 混乱到一个地步了。            
(2星)	 越来越荒诞了。。。            
(3星)	 somebody they meant to be together。Somebody move on。            
(3星)	 。。我只看了一点点。。我受不了这编剧；额。。            
(4星)	 一定要大家相互都有关系吗～～～            
(NA)	 不能算爱情剧~~简直就是群P~~大家滚床单~倒是可以看到大牌展示~~            
(5星)	 Dan赶快滚蛋。离开我的Blair！啊啊啊啊啊，我的Chuck！！我的Chuck该怎么办！！！B&amp;C！吼吼！！为什么第18集还不更新呢。。愁死了。。            
(4星)	 关系太乱了            
(3星)	 时尚八卦风向标。            
(NA)	 我的chair恋啊。。。            
(3星)	 开始各种扯了。。。            
(4星)	 这一季的B很给力！            
(3星)	 我不知道还要不要看了~~里面的几个主角非主角的N角关系实在是让我看不下去啊`            
(3星)	 queen B &amp; queen S  还有那句用低沉嗓音发出的&#34;XOXO,gossip girl&#34;            
(4星)	 大都感觉还是第一季精彩往后撤的有点牵强            
(4星)	 i will always love you 啊。。。happily never after。。。            
(3星)	 挺乱的里面~各种            
(5星)	 一直追的 剧本。大概从开始的无聊追着B&amp;C慢慢 喜欢又厌恶着角色的丰富情绪里度过 一个个星期。            
(3星)	 Chuck爱上黑girl的情节很狗血，不喜欢！还是和B般配一些...这一季的结尾设定不错，B怀孕了，离开了C，还有下一季吗？            
(3星)	 这些人内部配对这么配来配去真。。。内啥。。            
(5星)	 很喜欢小J，nate很帅啊~~当然还是BC是黄金搭档。            
(5星)	 就是喜欢B&amp;C，不过第四季目前他们还是没有在一起，加油啊            
(4星)	 乱交- -   越来越乱- -            
(5星)	 情节很无聊，只是看里面的华服和俊男美女。最爱serena和nake，这一对相当搭。            
(5星)	 一直很纠缠的关系~~不过还是超爱的说。。看完了之后感觉生活极其空虚哪~            
(3星)	 断在S4 看不下去了            
(1星)	 第一集最棒，第二季开始胡搞，第三季彻底乱搞，第四季连搞都搞不动，了，除了在淫乱上下功夫还能在想点别的么            
(2星)	 越来越混乱！！- -              
(NA)	 我想弃剧……            
(3星)	 衣着华丽 剧情乱七八糟             
(3星)	 还在追它，只因为这是第一部我从第一集就开始慢慢等慢慢追的每剧。有些东西习惯了，就不想戒            
(3星)	 几个富有的奸夫淫妇之间的故事            
(5星)	 超爱大爱无敌爱            
(NA)	 看到后面感觉关系越来越混乱了，每个人都有过关系，真扯            
(3星)	None
(3星)	 如果不是时尚和帅哥美女在撑着，我的电脑会因为狗血的剧情被砸烂很多次。            
(3星)	 love B            
(4星)	 CRAZY            
(2星)	 我纯属看个衣服和主角            
(3星)	 爱blair            
(3星)	 唯一支持我看gg的只有blair和chuck了,但是现在blair跟dan搞在一起,chuck爱上了别人.我还是洗洗睡吧,不看了            
(2星)	 一点儿意思都没有啦，第二季之后乱七八糟，男男女女一起瞎搞，重复的繁芜            
(3星)	 BD终于搞到一起去了            
(2星)	 我就是来听听英语看看打扮的 没剧情的剧集就是不行啊            
(NA)	 越来越恶心的电视~~这一季对我来说就只有5集。第一集，第二集，第十九集的最后一分钟和第二十，二十一集。虽然最后一集异常的恶心，但还是希望那是最后的结局，我只想她跟着他细水长流。岁月静好~~~~还有，我只想说：那个神马所谓的grate love。。你们不配。。            
(2星)	 要不是因为从第一季就每周看，我现在一定不会再追GG了。俊男美女也无法提起我的兴趣了。            
(5星)	 唯一喜欢的一部美剧 多的不说 看了就知道            
(5星)	 我喜欢QUEEN B 够POWER!            
(3星)	 BD都接吻了.这世界上还有谁和谁是不可能的.可怜了我的C.弃剧            
(4星)	 如果B和D真的在一起了 我就拒绝看你            
(2星)	 超狗血！            
(3星)	 衣服实在是漂亮            
(4星)	 互相间怎么斗。可是可以看到，经过最后B和S的友情，不是谁做点什么就能破坏。可是我和你呢？            
(NA)	 BJ越来越无力了，我仍旧追它，是因为我的闺蜜们在看。。。这也是理由            
(5星)	 追到第四季 还是放不下啊            
(3星)	 搞啊搞            
(4星)	 不会吧、最后怀孕了?            
(5星)	 越来越混乱。。。目前竟D&amp;B。真是有点坑爹。。。            
(NA)	 不如以前吧，情节还是重复的多。不过s还是那么漂亮            
(4星)	 第四季明显比第二季好看多了~~希望第五季别让偶失望            
(3星)	 DB如果真在一起我就要喷血了 坚持NS             
(NA)	 剧情很。。。。。。编剧很。。。。。。            
(4星)	 额 跟我不搭的电影 看着没什么感觉            
(3星)	 欧。。编剧终于又狗血地把B和D搞在了一起。。。果断弃剧            
(5星)	 各种转折，各种混乱            
(3星)	 狗血            
(3星)	 喜欢c            
(NA)	 纠结啊            
(4星)	 越演越无聊、、            
(3星)	 剧情开始差强人意，服装也不如第一季了            
(2星)	 第四季真是很难看下去了。S越来越～            
(NA)	 肆意的生活，自我            
(3星)	 能不能不要这么乱啊，各种乱啊！！！！！看到15集，果断弃掉。你们慢慢玩人物链吧            
(4星)	 各种美女和男人的排列组合            
(5星)	 大爱 大爱            
(5星)	 我最爱的BC！！！！！            
(5星)	 看一集要等一个星期，急呢~~~~~~~~            
(5星)	 大爱！！！！chuck！！！！blair！！！！！S越来越脑残了！            
(3星)	 我真的不想再看下去了！我累了！你们不累？            
(3星)	 中断那么久之后又拾起，无聊的寒假啊。            
(5星)	 谁不曾年轻过，那些年少轻狂，在现在，却也让人倾心。            
(4星)	 哈哈 BD恋出现后我觉着越来越有意思了             
(5星)	 比前两季强            
(3星)	 每次看,都会有一种狗血淋头的快感.            
(5星)	 只要有Blake Lively，精彩就会围绕她展开。            
(4星)	 力            
(NA)	 米见过比这更JQ的了~~            
(5星)	 chuck到底是哪帅了俩。            
(NA)	 就那样            
(5星)	 Chuck和Blair那段。。。哭抽了。。。你懂的。。。            
(4星)	 我后知后觉的赶脚到有些狗血了==|||Nate这季也忒酱油了啊==|||            
(5星)	 虽然跟GG一直跟到了第四部，可我打算放弃了。..因为来来回回的就是阴谋,乱交.。..            
(NA)	 开始还能看看，看到后来越来越狗血，最后纯粹看看里面人穿衣服啊~            
(3星)	 等待12集            
(5星)	 我亲爱的GG   我每个礼拜的精神源泉~~  B&amp;C            
(NA)	 虽然S.B.  但就是喜欢！！！            
(2星)	 一连出那么多集还。。导演演员够心理良心底线真强大            
(4星)	 时至今日仍然无法割舍的BC。            
(4星)	 C没和B在一起，B散发光芒了王子是正确的爱，而不是伟大的爱。最后出现的帅锅很亮眼啊~            
(3星)	 只为看服装!            
(3星)	 整个剧本的涉及的圈子比较小  编剧除了按排列组合把所有的男男女女安排爱一遍 不知道还能不能弄的新花样来            
(1星)	 真没觉得她们斗来斗去有什么好看            
(4星)	 跟着看了几年了。剧情一向狗血。可我就是爱B~！            
(5星)	 chulk最后还是把blair推给了王子，因为那种幸福更简单。看着心里就难受。            
(NA)	 每次等啊等。。。就等更新。。。            
(4星)	 看完第22集            
(3星)	 越来越乱了，现在也就是看看服装搭配了，等Chuck离开我就不追了            
(4星)	 关系太混乱了否！！！            
(NA)	 每一个都让我爱爱爱不完。            
(4星)	 该剧感情都是虚的，但至少时尚总是真的。            
(5星)	 主演很养眼，服饰很漂亮，剧情很狗血，总有意外。。            
(4星)	 对Chuck由恨到爱。            
(2星)	 越看越烦,            
(4星)	 其实我就是不甘心最后S落到D和N手里TAT            
(NA)	 编剧越编越XX了……            
(4星)	 看了3次，终于看完了            
(5星)	 期待第五季的到来！            
(NA)	  ！！！！！！！！！chuck！！！！！！！            
(5星)	 B跟C好温情!            
(NA)	 赞！            
(5星)	 五星没办法我爱Chuck            
(4星)	 快点继续出~~            
