http://movie.douban.com/subject/2210031/	仙剑奇侠传
(4星)	 还是挺经典的。            
(5星)	 小时候可爱看了 唐钰小宝            
(1星)	 ╮(╯▽╰)╭            
(3星)	 又死了一个。            
(4星)	 還行，無聊的時候，打發時間            
(3星)	 好吧，我看过剑一            
(5星)	 差不多算是我爱上武侠片之旅的启蒙之作了吧！            
(3星)	 独属16岁的记忆~            
(3星)	 当时挺有人气的，租了一整套碟子，看了一遍，还不错，毕竟是奇幻片，人物也都可以，虽然有些情节有些不真实，但毕竟也算是一小段回忆吧。很喜欢的一点是里边的配乐都很好听，这一点值得称赞，因为配乐对于一部影视作品来说真的很重要，有了好的配乐，影视作品才会灵动。            
(4星)	 喜欢月如。            
(4星)	 因为这部剧认识胡歌……当初就觉得，这小伙真帅啊~            
(5星)	 绝对的经典！虽然对于游戏迷来说电视剧的翻拍绝对是一种侮辱，但单单从电视剧的角度来看，真的很不错。主角养眼，剧情连贯，细节感人，音乐动人，画面舒服。佳品啊！            
(4星)	  我还有这个海报 来着            
(4星)	 还是一好看啊            
(5星)	 月如。。。最爱的角色~            
(3星)	 当时没觉得好看来着...╮(￣▽￣&#34;)╭             
(4星)	 kao, 结局先减一颗星；现实&lt;理想，再减一颗。相见不如怀念啊~            
(NA)	 爱死了安以轩~            
(4星)	 更多的是关于那些年的回忆.            
(3星)	 安以轩啊            
(4星)	 那会正好初三寒假，每天要看书，不过幸好还能看两集这个。。每天看的时候就觉得很幸福啊。。那会真的超喜欢这部电视剧。。而且那会还很流行仙剑的贴纸。。            
(5星)	 请无视刘亦菲吧！            
(5星)	 大爱林月如~            
(5星)	 是回忆啊回忆！其实是被表哥给萌的死去活来的            
(5星)	 曲终人散，华发鬓白红颜殁            
(5星)	 我的菲我永远爱你~~~            
(5星)	 第一部必须经典啊！            
(NA)	 我曾经美好的回忆，逍遥哥哥，我爱赵灵儿，不喜林月如            
(4星)	 凭年少时的美好回忆给4星            
(4星)	 音乐挺强大            
(5星)	 虽然觉得剧情该了很多，毕竟电视剧不能游戏中的一样，主要是原著写的太精彩了            
(5星)	 大爱啊~~   不仅仅是一部连续剧，她超越了爱情，友情和亲情。              
(5星)	 唐钰小宝~~大爱            
(NA)	 还用说么 最爱的剧！~            
(NA)	 看过N+1遍，还玩过好多次游戏的仙1            
(3星)	 = =还行            
(4星)	 没三好看            
(4星)	 小宝，我永远爱你。师兄，请放弃上善若水和女娲后人在一起吧。大叔，别纠结了，圣女最适合你了。逍遥，请把两个都娶了吧，要不对不起你的名字。小七，请与拜月大叔发展下JQ吧，我相信以你的才学必能让拜月倾心。            
(4星)	 沒玩過遊戲。人物都挺喜歡的，最喜歡阿七跟唐鈺。            
(3星)	 分是加给 服装 美工 音乐的            
(4星)	 唐玉小宝。            
(5星)	 经典的仙剑 儿时的记忆            
(5星)	 读大二时观此片，流泪无数次....还跑去北京电影学院蹲点过刘亦菲，鄙视我吧...可能是游戏的文化情结太深的缘故            
(4星)	 晋元啊晋元！自从开了腐魂外挂才懂得了乃的一片苦心！            
(5星)	 伴我的中学岁月            
(NA)	 我就只喜欢第一部 仙剑。            
(5星)	 应该大家都看过吧~简单的剧情仙剑系列的第一部 胡歌和灵儿 2个很仙侠的人物形象自此以后就树立起来了 老大那个时候还好年轻 好帅气 故事有点虐人 悲剧吧 阿奴那是才16岁就出道演戏了 好喜欢~ 樱花草就是她的组合唱的 安以轩饰演的算是个好女人了 悲剧呀~             
(3星)	 刘亦菲很适合赵灵儿            
(5星)	 小时候的大爱啊            
(4星)	 T-T 林月如……            
(5星)	 这么多年，一直喜欢。逍遥叹            
(3星)	 我觉得有点成就了月如，毁了灵儿……当年的胡歌同学真帅！            
(5星)	 那时候我还是个少男            
(5星)	 很好看啊 不过不喜欢林月如。。~~~~            
(3星)	 其实吧，我还是喜欢林月如和蝴蝶精，太虐心            
(4星)	 98年耍仙剑的回忆。            
(NA)	 还是喜欢月如~            
(4星)	 初中的最爱，幸亏那时放假，直接中毒            
(5星)	 胡歌胡歌            
(NA)	 造型服装都很棒            
(5星)	 很不容易了。            
(3星)	 大一图书馆....            
(4星)	 扣掉的那一星是因为刘亦菲            
(5星)	 我相当喜欢的一部剧            
(3星)	 冲着游戏去的。            
(2星)	 剧情过于冗长！            
(4星)	 最近在刻碟，所以又大概地看了一遍，相比仙3这个好像还正常一点，还在可以接受的范围。那个，仙5游戏怎么还不出啊            
(5星)	 最喜欢的电视剧 没有之一            
(NA)	 不是很喜欢刘亦菲，讨厌看李逍遥和赵灵儿一起的戏，最感动的就是锁妖塔里林月如的那段。到最后，无论怎样，李逍遥都不会放弃赵灵儿。相爱不如相知。            
(1星)	 为了回忆而看，看了不再有回忆。            
(5星)	 经典            
(4星)	 对你的爱一直很安静 看到安以轩的痴情 当时的大王心碎            
(5星)	 果断5星            
(5星)	 我有没有告诉过你们我是仙剑迷。特别是仙一。编剧是个哲学家。            
(5星)	 高一时狂追的戏，爱到骨子里，痛到心底里。不管时光如何流逝，依然记得最美丽的灵儿，最帅气的逍遥，最贴心的唐钰小宝，最可爱的阿奴，最悲情的月如，还有一众虐人心扉的其他人。无可替代，从见到的第一眼起，就认定了你。            
(3星)	 唐鈺小寶            
(5星)	 大爱~~            
(5星)	 经典啊，很喜欢里面的主题曲，刘亦菲的感觉也不错，这部可是我当初泡吧时看的剧呢，为了看剧去泡吧啊。            
(2星)	 垃圾垃圾垃圾啊~            
(4星)	 刘亦菲美则美矣，却不够鲜活真实，更欣赏为爱付出、无怨无悔的月如，安以轩演得很有生活气息。至于逍遥，找不到合适的词语来形容对他的喜爱！胡歌相当有灵气~            
(5星)	 少女时代曾经梦想有长大后可以嫁给李逍遥这样的男人，然后和他一起闯荡江湖。            
(3星)	 所有骂玩儿单机RPG的女孩折翼天使的人，看到这部电视剧都跟我说：还是玩儿游戏好啊。。            
(4星)	 永远的逍遥哥哥            
(5星)	 心中的经典，我也不知道为什么            
(5星)	 十四！            
(5星)	 很喜欢林月如            
(3星)	 赵灵儿着实很美。            
(5星)	 好看好看            
(5星)	 悲情，一直在哭，这是言情悲剧，天啊，我什么时候泪点这么低，电视剧拍的还真的不错，我最不屑于爱情，却深深打动我的仙剑。和僵尸2一样，从一个人死开始到最后一直在伤心 爱情，我和僵尸有个约会的类似，悲情，故事，一直在牺牲，色调漂亮             
(5星)	 在高一的时候看的吧 我那个年纪喜欢的奇幻、武侠 都有了             
(5星)	 怀念的            
(4星)	 她是自己的林月如。            
(4星)	 不解释            
(4星)	 林月如死的那里处理的很好            
(4星)	 我看过的电视真多呀，哎哎，高中的时候偷偷看的，喜欢林月如            
(5星)	 胡歌当年就是帅 刘亦菲当年就是纯            
(3星)	 还行吧。。。有点玄幻            
(3星)	 喜欢刘菲和胡歌。            
(4星)	 烦刘亦菲!!!!!!!!            
(4星)	 果断推了。每首歌都是经典。            
(4星)	 当时一堆男生让我看……然后就是这个时候喜欢上唐钰小宝的            
(4星)	 很搞笑，但是没觉得有多好，看在仙剑的份上给个面子            
(3星)	 不喜欢月如……不喜欢结局……            
(5星)	 这算是初中的整个大爱所在吧。            
(5星)	 为了那年的游戏，5分！！！！            
(2星)	 此剧是对仙剑的玷污。            
(5星)	 犹记得在繁忙的高三，我看这部戏，看了三遍。大爱林月如。就是喜欢暗恋。            
(4星)	 最喜欢看一帮人在旅店拖戏            
(5星)	 真的蛮好看。刘亦菲美啊。言言很可爱，和彭于晏超般配。轩轩古装也好美。            
(4星)	 能拍成这样，已经不错了            
(4星)	 我爱灵儿他妈~            
(4星)	 较早的记忆了，对作为资深仙剑忠实fans的在下来说有些剧情实在是雷！不过值得一提的地方还是有不少，比如老妈因为刘亦菲也追看了等等...印象最深的是那首一直很安静和安以轩的林月如~            
(5星)	 曾经~~~            
(4星)	 不错不错~            
(3星)	 各种篡改游戏剧情，游戏迷很桑心            
(5星)	 仙剑在我们这一代心中已经远远的超过了游戏的范畴，More than a game!!!不解释！            
(5星)	 代表了一段记忆~仙剑。            
(4星)	 最后只剩下“一直很安静”电波来电波去。【有些角色刘亦菲其实是满不适合的】            
(NA)	 仙剑，你懂的经典。            
(3星)	 怎么样都不喜欢刘亦菲！            
(3星)	 讨厌刘亦菲，             
(4星)	 配乐太棒了 《桃花岛》现在还在听            
(3星)	 不是很喜欢。            
(NA)	 我当时居然哭了。。。            
(3星)	 喜欢唐钰小宝            
(5星)	 逍遥哥哥            
(3星)	 我至始至终没有看见过结局            
(4星)	 我觉得胡歌就是为造就李逍遥生的            
(5星)	 超有感觉的~~太喜欢灵儿了~不太喜欢月如            
(4星)	 胡歌你和刘亦菲还真是适合这两角色啊`让我想起了小学时对这游戏的疯狂啊``            
(5星)	 仙剑！大爱！            
(4星)	 为了这部片子不尊重原版游戏扣一星！！！            
