http://movie.douban.com/subject/4294119/	婚姻保卫战
(NA)	 虽然对我来说有点早，可是大部分人最后还是要走上婚姻这条路的吧，有空看看就当做预习啦            
(5星)	 京味十足   赞一个            
(4星)	 蛮适合80后看，蛮现实的。            
(5星)	 喜欢许小宁~ 袁立还挺有气质的!            
(NA)	 笑死我啦！！佟大为，为什么每次看到你，我就想到我爸!!!            
(4星)	 以后有这样儿的邻居就好了。            
(5星)	 说话很有趣，喜欢黄磊和袁立那一对儿。。。只有那对儿吵架很真实。。            
(3星)	 说话太贫。。。            
(NA)	 很不错的一部电视剧，很有现实意义，也很富有生活哲理！            
(2星)	 生活是美国中产的生活，大耗子住着，没爸妈来帮你看孩子。对白是缝小肛的对白，看一部电影还行，看30集的电视剧就腻歪了，恶心了(其实我就看了1集就受不了了...)            
(NA)	 赵宝刚的剧嘛，耐品！            
(5星)	 在越来越无常的世事里，热爱生活、懂得经营生活的人才是成功并且最具智慧的，就像最爱的黄磊扮演的许小宁：）            
(4星)	 可以看看            
(2星)	 只是在读大段大段的句子而已嘛            
(3星)	 就是听台词的 袁莉演的有点过了吧~后面看的就没劲了            
(4星)	 学学学，把婆婆当成自己的妈妈一样。            
(NA)	 有点意思 ···男人和女人间的战争            
(4星)	 好看休闲娱乐，思考~            
(5星)	 喔觉得还挺搞得            
(4星)	 台词精辟，结局不错~            
(4星)	 演技都不错啊            
(4星)	 很好笑。            
(4星)	 全明星阵容，实属罕见。            
(4星)	 好笑            
(5星)	 经典！有趣~  最爱黄磊....            
(2星)	 不好看 没剧情            
(4星)	 喝牛奶开丰田，台词口号化，人要是真的像剧中这么明白就造化了。            
(3星)	 钱钱钱！~            
(3星)	 一般 很一般 做作            
(NA)	 挺好笑的            
(5星)	 没完没了的捣腾~只为了许小宁的一段话五星~            
(4星)	 挺好看            
(5星)	 较为贴近真实生活 谢谢赵宝刚导演 有这么精彩的聚集 等待更加精彩的下一部            
(NA)	 一口气当电影看完            
(4星)	 最初很厌烦黄磊那副事儿妈的样子，后面兰心生意失败时觉许晓宁不错，够男人，不是怕女性，是尊重女性，我喜欢！            
(3星)	 台词有点做作了吧            
(NA)	 无论怎么样，赵宝刚告诉我们，一个和谐的家庭不管谁主内谁主外，总要两人各负责一半，不然·······            
(4星)	 总算是看完了。婚姻的确是门学问。不过我坚信 只要两个人还是爱着对方 爱着这个家 那就没有什么问题是解决不了的。喜欢徐小宁 无论是在家做煮夫 还是在外打拼 都能屈能伸。            
(5星)	 值得一看，慢慢体会！            
(5星)	 为什么这么多人给差评呢？你怎么不去批判那些成群结队，前仆后继的偶像剧？动不动就你绝症我车祸的，不是灰姑娘就是白雪公主，男女主角一开始总归是冤家，你说有意思吗你？             
(4星)	 越到后面越高潮迭起 不错            
(5星)	 非常好看，让大家对婚姻有更多的了解            
(4星)	 演技好的和不好的真是天壤之别啊            
(4星)	 黄磊极其出色/--！！！！！！！            
(4星)	 在最后李梅和郭洋从离婚办事处跑出来的时候我竟然也哭了。            
(NA)	 台词太变态            
(4星)	 喜欢赵宝刚导演的 台词风格~            
(5星)	 我喜欢里边的两个小盆友,太口耐了            
(3星)	 很写实            
(3星)	 基本跳着跳着看过            
(4星)	 感觉是听了一长篇婚姻杂文，感觉还不错！国内电视剧本来就可以只听不看，除非你有喜欢看的演员。不得不承认，这部剧的演员都不错。。。连之前看不顺眼的也有好感了！            
(5星)	 因为这部片子喜欢上了一直很反感的马伊琍，即使郭洋和张谨是情不自禁，但是我依然和李梅一样不允许我的感情世界中出现任何瑕疵            
(3星)	 自然是有一些道理的，只是觉得哪一块处理得不够好            
(4星)	 现实与经典的结合            
(4星)	 婚姻生活            
(NA)	 又是一部不现实的片子            
(4星)	 真的感觉是奋斗的姊妹篇              
(4星)	 相当的不错~            
(4星)	 我就喜欢看小两口吵架。。。呃。。。恶趣味。。。            
(NA)	 人吧，有时候难免遇到诱惑            
(NA)	 才出来时，我真的特疯狂的去看了，一部分还是和我男人一起看的。就像【奋斗】一样，很多经典的话，是一部很好的反映现实爱情生活的电视，但是现实生活更难吧。去捍卫我们的婚姻吧。不容易。。            
(2星)	 刻板的故事，江郎才尽了。植入广告偏多。            
(4星)	 婚姻本来不算是一个轻松的话题，但是这部连续剧却以一种轻松的叙述方式呈现了婚姻中的美好还有猜疑。整个观看过程有趣，而且一些观点和台词会给你一点一点的小火星。            
(NA)	 对话很有意思            
(NA)	 不错嘛，金牌组合的嘛            
(5星)	 挺贫的...有时候内心苦涩有时候内心温暖            
(4星)	 有人说我很像里面一个人，自己觉得也是~            
(3星)	 贫            
(4星)	 片中很多关于婚姻的哲学，很有道理，也很诙谐有趣~            
(4星)	 还行，就是特别不喜欢看到张谨跟郭洋一起的戏，每次一看到就想跳过~~            
(5星)	 赵宝刚的国产电视剧永远好看！！！！！！！！！！            
(NA)	 这与“奋斗”相比成熟许多，这与“我的青春谁做主”现实许多。喜欢赵宝刚的戏，总是很贴近80后的内心~~~            
(4星)	 有一点，最后那个结局怎么那么具有教育性啊！PS.李梅一定是金牛的.....一定是......            
(4星)	 好纠结啊~~~            
(4星)	 哈哈，很逗~~ 很不错...  看完了一遍，又下到touch上看一遍~  一点一滴讲述了婚姻的甜与苦。 但是有些地方背台词的现象太过明显。      亚偷情就是偷情，！别冠上什么暧昧的头衔！！    孟广美演技实在是不堪入眼，马伊琍多好看呀，哎，大佟走眼走的严重！···            
(4星)	 看着许小宁我就想，得夫如此，妇复何求~~            
(NA)	 保卫。婚姻，就是这么一回事，委屈求全。            
(3星)	 实在没法评论。。。当娱乐看看            
(4星)	 倒是都演得挺好的。虽然很帮闲，但是好歹也是在反应某类人的生活，真实感还是够了。            
(4星)	 没办法。2个人要在一起，就是不停打架，然后不停和好的过程。拧着拧着，感情就深了。            
(NA)	 henhao             
(5星)	 对话很有意思            
(4星)	 许小宁，不准卖萌！！！！！！！！！！            
(4星)	 时不时地冒出经典语录~~小孩都是最可爱，最聪明的。。我也明白，事业重要，因为能够让家人过得更好！            
(3星)	 事实说明，想要玩玩情调，就得备着大批的银子，不然房子都木有，保卫个屁的婚姻。还有，太贫，也不好。            
(5星)	 如果早点看 我一定会学会怎么维持一份感情 两个人在一起为什么不能谦让点呢。其实沟通很容易 一直是我太自私了            
(5星)	 台词真逗。黄磊好可爱~            
(5星)	 许小宁超完美~            
(3星)	 无穷无尽的嘴皮仗。。看到后面有点反胃了 = =            
(3星)	 看了点开头，觉得还不错，再往下看时，就觉得编剧太矫情了            
(4星)	 挺乐呵            
(5星)	 挺逗的            
(NA)	 某些台词儿还挺经典的…但，就看着玩玩吧            
(3星)	 只为许小宁的贴心，看完了这部电视剧…其他，与我无关。。。            
(5星)	 一部绝好的婚姻教科书            
(3星)	 再好的关系也会被猜忌破坏，女人的猜忌真的很可怕            
(3星)	 满足了对奋斗的意犹未尽~            
(4星)	 搞笑 好看 女强人的婚姻             
(4星)	 台词不错~            
(4星)	 有一定现实意义～            
(NA)	 女人开始闯荡 男人占领厨房女人开始变强男人不想退让            
(4星)	 果然是跟奋斗一个类型，贫的要命。不过讲了很多经营婚姻的道理，还是有点教学作用的~            
(4星)	 第一次完整看完的大陆剧            
(3星)	 有趣儿。            
(4星)	 明白很多关于两性相处的。            
(4星)	 倒数第三集总结得好啊            
(4星)	 语言很幽默，战斗很激烈            
(4星)	 笑点不少，而且写的也比较现实.我们该如何面对婚姻呢?            
(4星)	 就是夫妻之间的对话太不实际，那些大道理是生活中说不出来的。照本宣科一样的有点假，其他剧情还成            
(5星)	 赵宝刚最真实的作品            
(4星)	 延续了 我的青春谁做主和奋斗的风格  情节一般 台词搞笑              
(2星)	 就是俗气的臭贫            
