http://movie.douban.com/subject/1395471/	实习医生格蕾 Grey's Anatomy
(5星)	 不管这些医学常识靠不靠谱，我就是超喜欢每一集的那段片头片尾，哲理的让人唏嘘            
(5星)	 最爱            
(5星)	 我超喜欢的！            
(3星)	 看不下去了 虽然关跟我说了五遍            
(5星)	 A fancy world for those Children of Darkness            
(NA)	 很好看的美剧，编剧非常的强大。            
(5星)	 怎么拍出来的，太逼真了            
(5星)	 是不是外国人的关系都这么混乱，我还真不知道但是我很喜欢这部剧            
(NA)	 从一个三流美剧逐步变为一流美剧的成功蜕变~感人的剧情让我这个大男人多次鼻子酸酸的.....            
(5星)	 我的大爱大爱大爱 看得我老泪纵横 抵制剧透 ～            
(5星)	 最爱伊滋...            
(5星)	 好看好看！人生的浓缩~            
(5星)	 除了节奏紧凑了些，排列组合频繁了些，无可挑剔，最爱Izzie 。            
(5星)	 哪个医院光一个外科就能有这么多帅哥啊？哪有Eric Dane? 哪有Patricia? ...T_T            
(4星)	 只是当时已惘然            
(5星)	 哎，美剧是结棍，就这么点人，能拍那么多集~~~反正谁和谁都有过一腿，只要是人，都能扯上关系。。。            
(5星)	 看完了六季还意犹未尽，有时间很愿意再从头看一遍。从一开始对某个医生有偏爱，到最后对每个不同性格的人都看到他的闪光点。这是我最爱的美剧。最爱的电视剧。            
(5星)	 不错 继续第二季            
(3星)	 医生们的家长里短，让我在第三季放弃了            
(5星)	 情节好 人好 音乐也好～            
(5星)	 很好~~~            
(4星)	 这里面的人和每个人基本都有发生过关系。。。真混乱            
(1星)	 不好看。。。本以為是講實習醫生如何奮鬥。。。沒想到是狗血言情劇。。。。。。            
(5星)	 超爱            
(NA)	 我很喜欢第一季            
(5星)	 特别喜欢Baily 她训人的方式 又坚定又不乏感性。摘录了一些里面的旁白，觉得非常舒服。Smooth rides makes nothing to tell.Only a little calamty, that&#39;s worth talking about.            
(5星)	 很好看捏~不过说拿来练听力口语啥的就太不靠谱了！！！插曲都很好听就是难找啊！！大工程            
(5星)	 第一季很好看，情节紧凑，还有让我想起了在西雅图的日子。这就是美剧的魅力，跟韩剧不一样。            
(5星)	 刚开始看的感觉就是the interns like sleeping around。后来开始更多的对人性，感情的探讨。大爱christina yang，虽然她确实长得很像冯巩。season 6 finale超好看            
(3星)	 一开始不错 后面好雷人            
(NA)	 喜欢剧中对生活的评论，说得都很好很真实            
(NA)	 看得我有点审美疲劳了六年了啊，都快七年之痒了，怎么还能这么多事呢真不容易            
(4星)	 挺不一样的医生            
(4星)	 不知道为什么美国的医院总是那么乱糟糟的多角爱情理不断理还乱，本着还是有些传统的内心，大爱Dr.berke&amp;Cristine.yang这一对，专一深情的专业人士是我的菜~可惜因为涉及一些同性恋言辞，Berke医生离开了GA，也失去了继续追剧的念头            
(2星)	 可以看南方公园哈哈哈哈            
(5星)	 我最喜欢的美剧，无论活着还是死亡都有别样的美丽            
(4星)	 我喜欢的BERKE走了，黄金情侣散伙，这戏就没法看了。            
(4星)	 坦白说，看了让人不敢做手术。。。医生都这样            
(NA)	 前两季还好，第三季开始越来越狗血了。看到格雷在阴阳两界游走，我再也看不下去了。            
(NA)	 206的抉择至今让我纠结……            
(5星)	 Fantastic！简直比DH的第一季还要棒！编剧大妈真有才！            
(4星)	 六季看完            
(4星)	 难得一见的好剧，虽然乱交，但依然会让你感动得一塌糊涂的!            
(5星)	 那些稀奇古怪的病很有意思            
(5星)	 美剧的初恋            
(5星)	 看过的最好看 的美剧            
(4星)	 看了三季，最爱第一季中每个人的努力奋斗，不爱那些纠葛            
(NA)	 burke            
(4星)	 帅帅的~            
(5星)	 To be a Doctor is always my dream. I cannot make it come true for now. But I will do everything I can.             
(4星)	 555我的小心肝。            
(5星)	 性关系相当混乱的好看的美剧            
(NA)	 看了5季了，我发现我最喜欢的是CRISTINA YANG，别的都一般，她虽然长的不漂亮，但是她目标确定，我欣赏清楚自己想要什么的人。            
(5星)	 大大大爱            
(5星)	 追着看的美剧，绝对比豪斯医生之类的好            
(5星)	 给力的S01。            
(5星)	 It&#39;s a big story and a lot of small ones.            
(5星)	 大二下学期开始看得。还记得是冒着考试周的枪林弹雨，把已经出来的前几季看了个底朝天。前三季尤其好看，几乎每集都不下3遍了吧。是那种随意翻出一集就不由自主地看到完的那种。虽然Derek和Grey的爱情实在矫情，可电视剧嘛，追求的就是这种磨机和心理折磨，不然都去看电影好了~            
(5星)	 孤寂的灵魂在说话.温暖的力量在心中...嗯.小格调我喜欢.开头结尾配歌经常有惊喜...            
(NA)	 用一个月一口气看完了6季，喜欢！            
(5星)	 超喜欢。。。。。            
(3星)	 好看，但太紧张，很耗脑力，所以看了一半放弃了。            
(5星)	 最爱的美剧            
(5星)	 非常喜欢            
(5星)	 美剧中的力荐            
(5星)	 除了第四季，其他的每一季每一集都不会让人失望，非常非常喜欢！！            
(5星)	 这就是生活。ps，勾起我对医生职业的向往            
(5星)	 一群医生的奋斗，又争斗缺又充满温暖的集体            
(4星)	 I understand that love is more than life.            
(5星)	 请不要找一个近50的女人演25岁好吗？！            
(4星)	 每个人都不完美。或多或少都能看到自己的影子。            
(4星)	 实习与带领实习都有值得看的。人家的医生怎么这么好啊？！201112-2-6 看了s8e13的平行世界回来看s1e1，那时的grey真是青春少艾，想念omelly，想念burk。            
(4星)	 爱情的另类表达，有事业才有一切。            
(5星)	 绝对经典的情感基调的医务剧，涉及人性、伦理、错综复杂的爱情、复数代数级的SEX关系，细腻的情感演绎，混乱中缔结真爱。            
(4星)	 so 。。。增加医学的兴趣            
(5星)	 让你感到身体的重量            
(5星)	 中央8播过后开始看得，不错~            
(NA)	 挺好的            
(5星)	 big big love            
(5星)	 Dark&amp;Twist的Meredith骨子里那么温暖。一提到GA，想起的却是彼时George身穿军装逆光走来的样子            
(5星)	 i like it。            
(NA)	 i don&#39;t think i can watch this...going to faint...call for VD2!!            
(5星)	 …………感动………………            
(NA)	 除了特别忙以外和我们实习生活完全不同~~~            
(5星)	 cool~            
(3星)	 第四季开始看不下去了，还是第一季好看关系太混乱了            
(5星)	 指着这个片子活了很多年            
(5星)	 没的说，五星级力荐，从第一季跟到现在，我也算破自己的记录了            
(5星)	 每一集都无限感慨~人物都刻画得好细腻~每个人都有点像，却又各有不同的个性~绝对是最爱的美剧！            
(5星)	 读医的都不要错过。。。            
(NA)	 看过之后欲罢不能            
(5星)	 不那么乱来的美剧            
(4星)	 Derek居然有老婆~好吧~结局够吸引~            
(NA)	 格蕾太纠结了。。。            
(5星)	 美国梦的价值。            
(NA)	 6季看完了超级喜欢对爱情、友情、亲情、事业各方面都是我向往的 希望的            
(5星)	 最爱的美剧            
(5星)	 我是觉得蛮好看的啦 不过觉得GRAY的嘴巴真的好像填充了什么 好翘 而且她身材尤其是腿部怪怪的 是因为那种喇叭裤吗？不过身材还是很好，为什么我觉得克里斯蒂娜的脸长得很像个相声演员同一种狗，不是骂人 只是觉得总觉得在哪里看过            
(NA)	 grey~~~            
(NA)	 感动            
(4星)	 很喜欢, 选择的无奈            
(5星)	 最喜欢的美剧~！            
(4星)	 虽然 有点小的瑕疵，但，是一部很不错的美剧。值得一观            
(4星)	 第三季开始啰嗦了            
(NA)	 除了让人纠结的感情戏外,最喜欢医生们竞争病人,奋发向上的场景.....            
(NA)	 挺恶心的。            
(5星)	 终于看了 真好看！            
(4星)	 纠结的感情，盘错的关系，也许会错过时机，也许会错过那个人，也许一切都按部就班，但命运总会在一个瞬间，转向、改变……也许会低迷，也许会迷惘，也许会停顿，just take a breake，and then move on。            
