http://movie.douban.com/subject/4189694/	公主嫁到
(4星)	 超喜欢佘诗曼啊。。。            
(NA)	 难得找到温馨的搞笑剧，我喜欢~！            
(2星)	 烂片            
(5星)	 又真系几开心噶            
(4星)	 其实比第一部好            
(NA)	 只能坚持看到13集            
(4星)	 还行...喜欢丁有维和银屏这对~            
(3星)	 娱乐娱乐            
(4星)	 还是挺喜剧的~            
(2星)	 感觉港剧的质量真的是一年不如一年，有点失望！            
(3星)	 太热闹啦～每集都喊口号！            
(3星)	 全部看了，但是感觉一般般            
(NA)	 很搞笑的喜剧 心情不好的时候看很好            
(3星)	 拍手有点囧。。。            
(NA)	 不错，很喜欢。            
(5星)	 fala~            
(NA)	 剧情莫有很大新意，有喜欢的演员，看着也不错~            
(3星)	 不喜欢他们拍手，他们是想创造新的时尚潮流吗？            
(NA)	 生活的调味品，可以放松下，不过挺傻的一部剧            
(NA)	 最喜欢阿四和多寿的组合～            
(NA)	 我承认这两天休息我确实无聊了，居然又开始看TVB的电视剧了很多台词恶心得我都想吐，但还是看完了有“方便面”的感觉            
(3星)	 台詞押韻是亮點～            
(4星)	 有个这样的公主还是不错滴！            
(NA)	 过家家。。。麻痹我居然看完了            
(4星)	 大温馨总是好的。。            
(2星)	 最后还是没看完啊            
(NA)	 垃圾片子            
(4星)	 前面非常搞笑很吸引人，不知道为什么看到最后变得有些鸡肋            
(4星)	 陈豪！            
(4星)	 蛮好笑。            
(3星)	 真的受不了TVB的善恶分明……            
(NA)	 喜欢 它带给我很多快乐            
(2星)	 没有宫心计好看            
(4星)	 觉得司徒银屏是个亮点。tvb。你懂的            
(5星)	 大爱TVB            
(3星)	 瓜兮兮……            
(4星)	 10/11 娱乐而已了            
(4星)	 要是毛在，又要说我看脑残偶像剧了。。。            
(5星)	 看一帮正经人发甩。。。。。            
(3星)	 金家精神             
(5星)	 举手投足都是戏。            
(5星)	 看的就是傻气、可爱、欢乐式的大团圆            
(3星)	 完全是教育片~呵呵~            
(3星)	 金家适合当传销。。动不动就喊口号。拍手。外加精神亢奋。            
(NA)	 我居然睇晒...            
(4星)	 尽管剧情蛮虚幻的，但是演员演出的感情很真挚 而且看完这部电视剧 我觉得佘诗曼的演技好棒！            
(2星)	 这是难看啊~~            
(3星)	 前面几集不好看，结局还是圆满的            
(4星)	 曾经很喜欢。。。。。            
(4星)	 佘詩曼完全變成了打醬油的，要不是片名到公主嫁到，我還以為是陳法拉或者是鐘嘉欣做女主角了...看出TVB要捧的人啊！所以這是我這幾年來唯一沒有從頭到尾看的佘詩曼主演的港劇...不過裏面的造型可是費盡心思了，佘詩曼的每一個鏡頭都很美，但和駙馬的線，就很弱很單薄！            
(1星)	 这片真垃圾            
(3星)	 丁有维好可爱            
(3星)	 一个字，贫            
(4星)	 欢乐的家庭剧。            
(4星)	 看得人好开心，好佩服剧组。            
(3星)	 剧情没有什么亮点，完全是冲演员去的！            
(NA)	 ·····            
(NA)	 怎么感觉有点2            
(NA)	None
(4星)	 纯粹靠宇文杰这一角色加分，我是花痴            
(5星)	 还不错~~~~~雷雷更健康            
(3星)	 拖沓...            
(3星)	 越来越。。了            
(3星)	 还不错，有滴滴傻            
(3星)	 TVB的电视剧，结尾总让我觉得傻傻的            
(3星)	 满眼的金碧辉煌，嘻嘻笑笑，打打闹闹，没事时看看，也还OK。            
(2星)	 不怎么样。            
(2星)	 对白极其押韵，一家人好似都在唱hip hop~=_=            
(4星)	 比&lt;宫心计&gt;好多了~亲情最重要            
(3星)	 这是宫心计2？TVB你在愚弄么？            
(3星)	 就还行吧，很多广东话的“金句”，有点吵闹，不出意料的大团圆。老人家应该很喜欢看吧。            
(4星)	 台词有才，极具粤语特色            
(3星)	 实在佩服编剧，29集还能出个新人物来。后面编得实在又离谱又无聊，这种戏绝对不能超过20集，其实到韦贵妃翘掉就可以结束了，后面全是无中生有！最爱看丁财旺一家门，太好笑了。            
(3星)	 还行吧，结局那几集还不错，现在忒期待《巾帼枭雄之义海豪情》了，18号晚8点半首播，万众期待……            
(3星)	 打发时间的最好选择            
(4星)	 还行吧，fala和马明这对我喜欢            
(4星)	 造型很美哟~            
(3星)	 很喜欢这句话：不经一番寒彻骨，怎得梅花扑鼻香！！！只是剧情有点雷人。。。            
(3星)	 过头了            
(5星)	 曲折迂回还可以            
(3星)	 古装版的《花好月圆》，佘诗曼与陈豪真是黄金搭档啊，合演好几部了呢~            
(3星)	 比宫心计差的不是一点儿半点儿的            
(3星)	 看个热闹。            
(4星)	 陈豪他和佘诗曼还真是不搭            
(3星)	 因為有阿佘，所以喜歡            
(4星)	 开头20集还行，后面就拖沓了            
(NA)	 港味好浓，悲喜交集            
(3星)	 越看越没意思。。            
(NA)	 完全搞笑剧，开始还感觉不错，不过战线拉的太长，所以吸引人的地方就越来越少了，特别是结局，虽然已在意料之中但是感觉不够出彩            
(3星)	 睇完睇翻《岁月风云》，听翻《爱在回忆中找你》！中意吖佘啊，继续狂爱峰少啊……支持佘峰恋啊……            
(3星)	 闹剧一场，笑哈哈~~~            
(5星)	 搞笑至极啊            
(4星)	 欢欢喜喜，吵吵闹闹的一部剧就这样看完了~作为轻喜剧打发时间很妙~            
(4星)	 看的粤语原版，台词不错，押韵，很多打油诗，金家精神那个鼓掌让我不舒服            
(5星)	 很搞笑^^             
(5星)	 娶公主啊 娶公主 金多寿啊 去卖肉            
(3星)	 一家人都是神经病一样，吵吵闹闹。所有剧情都能猜出来，实在是……            
(5星)	 看得我很欢乐~            
(2星)	 太作做了，生硬的笑点....            
(3星)	 前面还有部分笑点，后面可真无聊。            
(3星)	 典型的古装TVB剧，爱情是开始时打打闹闹，结尾时真爱胜过真金；家人是命运多舛，好事多磨，难事一波接一波，一波比一波难过，但最终出奇意外而又情理之中地大圆满结局。本片特色：80%对话押韵似于顺口溜。            
(4星)	 适合娱乐的片子，看的开心，不需要太多意义。总是押韵很无聊，不过吵架场景蛮搞笑。演员演技到位，夸张起来也不会让人讨厌。            
(3星)	 我寻思着这么难看的剧我怎么就看完了！！            
(4星)	 第一次看佘诗曼的另一面             
(4星)	 很喜欢金家精神！！            
(4星)	 虽然开始的时候很一般，甚至可以说不怎么样，但是后面的部分让我很惊喜，剧情还不错，加上两个我喜欢的主角，完美了。            
(4星)	 很好笑            
(NA)	 我想说的是台词分外逗人啊            
(4星)	 在大家都在关注Nobel 以及小月月的时候,我最淡定还在追TVB的泡沫剧,好笑,清朝的铜火锅都到唐朝去了,不过这里最和谐            
(3星)	 感觉多无聊的呢...一味的强调搞笑.可为什么收视率还这么高            
(4星)	 比宫心计正常得很啊 欢乐得很啊~            
(5星)	 实支持啦~            
(5星)	 有点意思的。看着很轻松哦            
(3星)	 最爱TVB，若不是这缘由，便不会看            
(3星)	 劇情神似唐心風暴！            
(4星)	 越来越不喜欢TVB的电视。但是始终中意佘诗曼。我始终还是个从一而终的人。            
(NA)	 我姐总看，跟着看了点。TVB最近真是。。。额。。。            
(5星)	 很搞笑，很有意思~还有前面有人说什么sb剧情浮夸的演技的人看过多少啊！！            
(4星)	 咔咔   几唔错喔            
(3星)	 典型的TVB剧啊，看看很欢乐            
(3星)	 虽然也有情节被感动地落泪，但不得不说太无聊了            
(3星)	  一般            
(4星)	 感觉没《宫心计》好看咯...            
(3星)	 其实不太喜欢阿佘 陈法拉不错 演什么都传神 倍有好感            
(4星)	 搞笑的功力还不错，但是觉得老佘不是第一女主了，被钟嘉欣抢了太多戏份，几个驸马的戏还是很好玩的，丁家夫妇也不错！            
(5星)	 喜欢他们的表情            
(3星)	 依然很华丽丽~！但是后面剧情太拖了。。。            
(3星)	 粤语很押韵。。但是剧情好弱。。。            
(NA)	 好看啊~~~~            
(1星)	 它再不结束我就想自我了结了，不明白为什么要称其为宫心计2？            
(4星)	 整部剧好欢喜 很幸福            
(4星)	 挺恶搞            
(4星)	 中意阿佘同陈豪            
(NA)	 消磨时间而已            
(4星)	 嬉笑怒骂中度过，精神大松            
(4星)	 前面几集很是搞笑，后面就没有什么笑点了，拿真情做文章了。无非还是国和家的抉择！            
(5星)	 公主驾到~~ 学粤语心情好~~            
(3星)	 看到监制是梅小青，我就有点头皮发麻。她一贯的“情”和“向善”的主旨越来越让我吃不消。看到金家一家人加起来好几百岁了，还要像小朋友一样齐齐拍手掌，都很想问：真的只有这样才能体现一家和谐？！编剧挺不容易的，台词都一套一套还要押着韵，比起某些国产片的“贫”，这个技术含量还高点            
(4星)	 难得看港剧挺不错的啊            
(5星)	 既是喜剧，能让人开怀足以。而且不知有人留心到没，本片在历史考据方面似乎是下过功夫的            
