http://movie.douban.com/subject/5384548/	步步惊心
(4星)	 编剧好狠啊...但是还不够狠....应该让女主角穿越回来之后发现身边的人真的都已经老了十几年！哼.....ps啊啊喜欢13呐&gt;&lt;.....闷骚男果然很可怕！！！            
(4星)	 看古装剧总是提不起兴趣。。。但是这个我却看完了。。。所以个人挑剔的角度来说可以给4星。。。            
(5星)	 清宫戏里真算好的了，原谅阿子又狗血了……吴奇隆这么多年也挺不容易，祝福吧            
(4星)	 多久没有看到这样高制作的电视剧了？摄影、剪辑、演员、服装、道具⋯⋯无不精致细腻。思绪幽幽，回味久久～            
(4星)	 看到后面才觉得不错，越来越有当年看清穿小说的感觉，可能就这样深入剧情里面了，最后若曦死的时候我哭了。            
(2星)	 不是剧不好，是我压根就讨厌虚空的悲切和玛丽苏            
(NA)	 对穿越剧或小说一向无爱竟也看完了全集，虽然一直快进，重点却也一个不落。除了节奏略慢不太习惯之外，也挑不出什么大毛病。四爷党一枚，最爱的还是十三。            
(5星)	 非常好，超乎我想象的好，没什么穿帮，里面的服饰、道具都做得特别精致，值得被称为经典            
(5星)	 心中纠结真的会死人。            
(4星)	 为赋新词强说愁也好过惺惺作态            
(4星)	 我觉得这部剧算同类题材中不错的了，最起码把低谷观众智商的可能性降到了最低······编剧大人，真心谢谢你让观众看到希望！            
(3星)	 其实拍得还可以，但看不出若曦会无端端地爱上八爷，之后又无端端地爱上四爷...            
(4星)	 那叫一个苦逼的人生啊~~~            
(4星)	 单纯觉得这个剧组很有爱            
(4星)	 nicky的作品。我不想说其他，只是，很久很久没有过这样的心情来看一部剧。他的隐忍，他的心志，他的坚持，我没有戴有色眼镜。            
(4星)	 十三演得不错 看了一半实在不敢看下去了 太悲剧了             
(NA)	 鼻祖V5！            
(5星)	 比某剧好了几百万倍...               
(5星)	 我是四爷党 必须承认刘诗诗很耐看 霹雳虎演的真好 另：忠实原著 哭的脑壳疼 大爱            
(NA)	 花了三分之一个国庆来满足自己的好奇心 零眼泪+无数次快进 啊我的三分之一个国庆。。。。            
(4星)	 调得众口，很有诚意。            
(5星)	 第一次被一部剧赚足眼泪。。。            
(2星)	 看过差不多一集了吧            
(3星)	 还可以            
(5星)	 虐心就算了，还让人放不下，一次次的虐自己！            
(NA)	 这个。。也太虐了吧。。。。。好几天没缓过来。。。。要慎重啊            
(3星)	 剧本不错，演员出彩，节奏太慢            
(5星)	 真好看···好久没看过好看的古装片了···            
(5星)	 后半部分有点儿拖沓，我觉得30集就可以了。十四爷小正太~            
(5星)	 感情纠结，让人无法忘记，结局让人扼腕            
(5星)	 刘诗诗的角色很纠结，但很写实，若曦如果是真的自私自利，何来如此结局，又何来让故事如此饱满，人本就是矛盾体，自由，爱情，友情。。伤不起啊！            
(NA)	 起码没有雷点            
(4星)	 拍得真的不错，演员都很尽力，也很出色。就是千万不要拍续集。            
(5星)	
(5星)	 剧中人物在感情戏中表现的很细腻,神情里全是戏.演得很不错.            
(5星)	 并非一般清穿那么荒唐，剧情紧凑，细节处理的很到位，演员诠释的很好，更重要的是不是一般的感人！~            
(4星)	 跟其它小说改编的片子相比，真的已经很精良了~~~            
(5星)	 不得不说这是哥有史以来看过的最好的穿越剧～～～站在现代人的角度去看这样的穿越合情合理，也没用恶搞来满足大家。。。桐华的原著在其中起来很重要的作用！嗄佑为～～～～十四和十三怎么能那么嗲的啦～～～～老四和老八也嗲～～～还有每个出场超过10个镜头的福晋们，嗲嗲嗲～～～连太监都那么赞！！！            
(5星)	 行了，这已经是比较接近史实的虐心了。要看先搬箱纸回家，以备不时之需。            
(5星)	 吴奇隆惊艳啊            
(4星)	 书看过两遍。觉得是最忠实于原著的片子，人物也都符合我的想象。不过还是更喜欢看书，有些内心的细节的东西还是看书更好。            
(4星)	 还行吧，剧情挺一般的，喜欢十四阿哥            
(3星)	 虽然吴奇隆的皱纹盖都盖不住，但是还是最钟爱四爷。十四这个小正太也不错。喜欢他戏外一笑眼睛眯成缝的样子，让我想到了某人。            
(3星)	 幼稚的穿越剧,它又火了一把!!我是四爷党!!啦啦~~~            
(4星)	 4.5吧。终于还是挤出时间看完了它。原著没话说，于是这分多少也归功于原著。不过演员阵容相对也很不错，刘诗诗也没有让人失望。喜欢若兰。把5星留给甄嬛传。            
(4星)	 步步伤心            
(5星)	 虐到shi            
(4星)	 蛮好看的。            
(3星)	 唐人的古装偶像剧还是有一定制作水准            
(5星)	 我居然看完了            
(3星)	 若曦的历史有这么好吗？每个阿哥的命运都清楚，每件大事发生的日期都清楚？太扯了！            
(4星)	 感觉好苦逼            
(4星)	 很久米有认真看过内地剧了，被数字军团吸引看的，不喜欢后半部，虐得都米有兴趣看了            
(5星)	 好看 迷到            
(4星)	 还好的片子。            
(4星)	 难得的符合史实的古装片，也有很多动情的东西            
(5星)	 虽然有点瑕疵和不尽如人意的地方,但是整体上还是很好的,能做到这个份上已经很不错了~~已经见证过太多由小说改编成的电视剧失败的例子了,步步惊心是我见过的最好的了~~            
(5星)	 看得心酸心碎，虽未流泪，苦在心中。            
(5星)	 本来以为会拍得很烂 但是没想到这片除了特技很糟糕以外都很不错 人的演技很好            
(5星)	 很忠于原著！            
(5星)	 很不错的一部电视剧呢            
(3星)	 真不知道为什么一时会脑子错乱看了它，还津津有味地看了20集=。=            
(5星)	 看了三遍依然会哭的剧 吴奇隆演技大爆发之作            
(5星)	 难得一见的国产古装好剧！！            
(3星)	 小说流水 电视剧流水 女主苦逼自私自以为是自作聪明 不点评男主 看完是因为吴奇隆 为吴奇隆最后的哭戏给3星            
(5星)	 开头真心的好看,为什么看到后面没有预期的好呢            
(4星)	 那个细细而明显的眼线，每个女子同样的眼线，只是颜色不同的眼影。额头上明显的痘痘……所用物品是花鸟市场到处可见的茶杯。的确粗糙啊！！想起当年的《金枝欲孽》那些造型、化妆、配饰……制作费不是一个级别的吧？！            
(5星)	 行至水穷处，坐看云起时。            
(4星)	 我要鼓起勇气去看一本穿越小说迷恋十四阿哥一下下            
(5星)	 这么好的小说这么好的剧！！            
(4星)	 虐得我都不想看结局了。。            
(5星)	 凌晨2点看完大结局，心中竟是万般不舍……结局真是让人肝肠寸断。。心中只留下那句诗……行至水穷处 坐看云起时            
(4星)	 节奏微慢。还需要快进，不过老四和十三赞            
(2星)	 好吧就算看过好了。。。一边骂娘一边看的感觉还是很好的。至少这是一部骂骂娘就可以看下去的片。。。            
(4星)	 一个现代白领和一群孩子他爸的情感纠葛。。。            
(4星)	 看到最后终于确定自己是14党。八爷纵有千般情意难舍万里江山。四爷又何尝不是。八爷给的是满满的关怀，四爷给的却是建立在无数勾心斗角之上的相思相守，最是伤痛。而十四爷的爱虽不够浓烈，那份担当，一诺千金，如若不能和所爱之人相伴，这样的结局也不坏。            
(5星)	 不得不说这是我最喜欢的一部穿越剧。只是结尾真让人惊心。            
(NA)	 哭了，虽说是穿越剧，但是超现实，越是有经历的越能看懂，没阅历岁数小的多数是很难看懂的，看懂的多数是不会讨论的，太揪心了            
(3星)	 太苦逼了，不适合我这个小清新范的货。。。这其实就是有个女人的终极YY啊，古代君王岂会为了一个女子集体纠结？？若曦的感情观和女猪的演技我都看不懂，欣赏不来。 另外这剧的灯光打不好，皮肤都好差。 老o还是8错滴~雍正登基后那一段，让我跟上书房的故事纠缠混沌了。真的不喜欢雍正这个皇帝。            
(3星)	 居然可以这么火            
(5星)	 喜欢洛曦 四爷            
(5星)	 本来想给四星，最后一星给这个我喜欢的结局。            
(NA)	 欢快了三集，之后就在一直不断不断又不断的梨花带雨了，真是湿得TM一塌糊涂啊。。。            
(5星)	 各方面都堪称精品，结尾很虐心，不想哭的还是绕行吧            
(4星)	 还可以吧            
(5星)	 还是别穿越回来的好。要不二十多岁的人已经过了一个人生，那么剩下自己的人生还怎么过？难道也得抑郁症吗？就在清朝随风而逝，这样剧集更好。            
(5星)	 喜欢            
(5星)	 非常好看，不亚于原著。            
(4星)	 三星四星间很犹豫，因为是小说改编，觉得演员上又挺合适，一开始真挺期待。但看下去...失望撒......看到第九集弃剧了。            
