http://movie.douban.com/subject/2996855/	珠光宝气
(NA)	 第一集和最后一集，前面看得偶头晕，还是最后好，家人和睦相处。。。            
(4星)	 shit~又是大团圆的结局！            
(4星)	 还行吧  。            
(3星)	 前面还好            
(4星)	 错综复杂，有点拖沓。但有这几张脸就足够了。            
(4星)	 林保怡真的很帅！够man            
(3星)	 太长了，剧情也不是很好，希望越大，失望越大！            
(3星)	 撑到40集再也看不下去了。。            
(4星)	 越到后面越搅和            
(5星)	 眞的不喜歡結局。怎麼沒人死!!            
(4星)	 集数有点多 后来都忘了前面在演啥了···            
(5星)	 就是長了點            
(5星)	 比金枝欲孽还要精彩            
(5星)	 TVB各大老面孔的年度之作，其中有很多我早已心水的演员，也有通过这部剧让我惊艳的演员。对于水准日益下滑的TVB来说，这也能算一部经典之作。            
(NA)	 最喜欢蔡少芬.            
(3星)	 太长了            
(5星)	 钻石与爱情，到底哪个更珍贵耐看？            
(NA)	 好长的电视剧啊，不过真的还不错            
(3星)	 constance真是典型的&#39;老二心态&#39; 她从小到大自卑吧 一直在意妈妈比较宠小妹 她心里一直讨厌小妹 表面又装的那么良善 真变态！！哇,,yy你10年初的时候好凶啊            
(NA)	 台庆大戏 做为TV B的粉 没看过好像说不过去~            
(NA)	 赞··喜欢···            
(4星)	 .......紧凑些，，就更好了            
(NA)	 两种极端            
(3星)	 太长了，看到犯恶心都没看完…            
(3星)	 老太婆的裹脚布，又臭又长。            
(NA)	 演技可以，，不希望现实社会有太多名誉、权利、金钱等的纠葛~            
(3星)	 做人不可以这样的~~~~            
(NA)	 还行 值得看下 起码结局皆大欢喜 就是太长了 害我好几宿没睡好觉 现在还犯困~~            
(5星)	 好睇，正，而且非常多人睇，睇完呢套戏对做有钱人非常大的质疑。            
(5星)	 这次没有TVB传统大事——私生子！            
(4星)	 女人，逃不过她的男人.....因为女人生来就是为了爱情            
(4星)	 又是看過好幾次的電視劇。好長好長啊。            
(2星)	 对于结局没想法...            
(5星)	 太长 过于拖沓            
(NA)	 越看越没意思            
(NA)	 剧集比较长            
(NA)	 太长了，不过还是多好看的            
(3星)	 看了两个通宵，好累哈~~先看的宫心计，后面是金枝欲孽，巾帼枭雄，现在是珠光宝气现在才感觉到原来TVB很能为电视剧投资，为了拍电视剧，还要到澳门、上海、青岛、西藏、法国取景，有很多景色真的很漂亮；    还有看里面的人斗来斗去真有点腻了，从58集直接跳到最后一集了~            
(3星)	 tvb台庆剧大不如前啊            
(4星)	 很少追看TVB的电视剧，因为剧情有太多熟悉的套路，缺乏新意。而这部长达82集的剧集，自己竟然1集不落地看了下来，起码说明它对我的吸引力不是一点点。其中我最起码学到了一点，就是为了自己所爱的人快乐，是自己做任何事情唯一的目标和动力。            
(5星)	 哦，片子确实珠光宝气，华丽丽的演员整容和华丽丽的道具，哈，就是太多了，看的我很累哟，            
(2星)	 一字概括：乱。            
(3星)	 雷死我了，居然看上少芸姐姐。。。            
(4星)	 就是太长了            
(3星)	 忒长了.....80多集啊            
(NA)	 欢喜此剧            
(NA)	 刚开始很喜欢看，到后面简直乱写剧本！一个变的笨的要死，一个变的坏的要死，还有一个不知她在干嘛=。=            
(4星)	 造型漂亮～            
(4星)	 精彩~            
(4星)	 这些女人，吵架太厉害了～            
(3星)	 我没话说...82集...            
(3星)	 还可以啦，反正在香港收视率一般般，可是在内地年轻一辈通过网络几乎同时收看到，引起轰动了，几家电视台抢购。根据鄙人分析那是因为富二代、太子党刚刚开始浮出水面，这部片子满足了内地人对上层社会的偷窥欲            
(3星)	 太搞，头疼            
(3星)	 就当看美女了            
(3星)	 实在是太长的片子 但是拍不出创世纪那样的经典            
(3星)	 结局真是..不尽人意呀~~太慌张了...            
(4星)	 看完百度某两万字长评，我终于领悟到它的强大，即使后四十集很不对盘也不能否认前四十集给我们铺陈出的精彩，顺便同情一下老戚，天与地又遇到各种杯具了            
(5星)	  2对很有味..            
(3星)	 华丽丽的场景，华丽丽的思维。            
(NA)	 很有看头的。剧情题材不错，支持！            
(NA)	 看起来还蛮过瘾的，以一家三姐妹为线索，关于他们不同的是非观、感情感、价值观的描述，依旧落不了豪门爱情，同门反目，商场争夺，有迷失自然有回归，大团圆结局，很好。            
(NA)	 剧情拖沓演员倒是都很赏心悦目            
(4星)	 只能说，这部剧本来可以更好，可惜拍不逢时，如果黎姿的弟弟没有出事的话，剧情就会连贯很多，这部剧一定好很多~~~~~            
(3星)	 纠结的很长的故事，但是港剧果然还是不错的~~            
(NA)	 非常长·····            
(4星)	
(4星)	 嗯。我喜欢陈豪在里面的样子。            
(3星)	 一般，因为黎姿看的，又长，又没意思。            
(NA)	 太长了，不过总体还是可以的            
(5星)	 没日没夜的，4天看完，烧坏了碟机，不过还算值。。。            
(4星)	 這麼長的劇我都看完了。。。裏面那個blingbling的閃啊            
(4星)	 我看TVB的剧，不会集集追。只会偶尔看看，让自己对故事有个大概的了解。因为肥皂剧进度很慢，这样细枝末节地看很浪费时间。P.S.：我是个学生！            
(5星)	 看到最近，感觉这里面的人，全都有自己的难处，全都不是完美的            
(5星)	 目前看到34集,看了评论知道后来发生了许多事情,宁愿故事就在最好的时候嘎然而止,也不想看到相爱的人相互伤害. 有点没有勇气继续看下去了             
(4星)	 看到四十几集没看下去，结局真的很糟            
(5星)	 “你等我，等我出来，因为我觉得我还欠你很多很多，我不知道什么时候才可以还给你，所以你一定要等我出来，好吗？”“你放心，连本带利，我要你还我一辈子”            
(4星)	 珠光宝气的生活啊~~            
(4星)	 富人豪门的勾心斗角啊~到最后就是斗死老公，斗死儿子，斗死一个接一个~~~~            
(3星)	 有点长 有点墨迹  2009年于迅雷看看            
(4星)	 结局也是郁闷            
(3星)	 钩心斗角，力不从心；就是好长好长，视觉疲劳，到后来基本上都是看看各位姐姐们的着装打扮了。。。            
(5星)	 喜欢黎姿和陈豪这对。            
(4星)	 后来编的很夸张            
(3星)	 女人那~~~  虎頭蛇尾 情節混亂  楞能給編出80多集來  真牛！            
(3星)	 太长了 最后只盼着快点收场 剧里的人没全疯 观众倒是快疯了 受不了            
(2星)	 开始觉得还挺大场面的，期待，越看越看不下去了，又没看完的一部            
(4星)	 越看越喜歡的說…不過有點虎頭蛇尾…            
(3星)	 终于看完了……            
(3星)	 能不能不拍这么长            
(NA)	 纠结，不过不喜欢李思祺一贯扮演的总想高大全的妈妈角色；二妹也太烦了～～            
(4星)	 终于解决了.正常点的只能算雅瞳了,尽管总是好心办坏事;大姐和小妹太恐怖,总互相利用,不喜欢大姐,爱得太傻太痴心,实在无法理解;比较喜欢小妹,有能力,虽然自私但也是个可悲之人,没有了丈夫和儿子;最喜欢的是虞伟庭,大气,一点就通,很睿智的女人.当然也是个悲情的女人.            
(4星)	 还行，对珠宝有点认识，呵呵            
(3星)	 喜欢日东 编剧能力不足 越往后写越歇斯底里只会大吼大叫 全体演员跟疯了似的 观众也快疯了 虐心            
(3星)	 比起创世纪真是九牛一毛，太拖沓了            
(5星)	 就是太长了！不过我一定要看完它！            
(NA)	 看到一半，不想看了            
(3星)	 finally。。            
(4星)	 除了剧情之外，任何一点都是无可挑剔的。。。            
(3星)	 不喜欢太复杂纠结的片子            
(3星)	 还是挺养眼的，虽然乱糟糟的            
(4星)	 前面还算精彩，有点狗尾续貂            
(4星)	 如果给我捡~我会捡大家姐~二妹纯到我想杀人，小妹精到烦死人            
(3星)	 学习粤语是一个艰辛的过程。。。            
(5星)	 黎姿收山之作            
(5星)	 超爱，超好看            
(4星)	 让我有些眼花缭乱的一部电视剧            
(5星)	 看了八十多集,是挺累的,头一次这么认真全面地看TVB剧,前五十集很一般,一度让我想放弃,很TVB的感情戏很老土的豪门恩怨,道具服装也没有那么华丽,还不如内地的一些砸钱剧的排场.但后三十却是真的吸引到震撼到我了,商场,家庭,姐妹,夫妻间全都纠集到一起,前五十集的铺垫起作用了.            
