http://movie.douban.com/subject/5377708/	北京爱情故事
(4星)	 ＜＜北京爱情故事＞＞终于看完啦每一年好像总会出现一部很合时宜的电视剧可以看从＜＜奋斗＞＞到＜＜蜗居＞＞到＜＜裸婚＞＞再到＜＜北爱＞＞,虽短短几年,可真的发生了很大很大的变化.幸好,没有太多的物是人非,有三两知己在,足矣.同时,我真的长大了            
(3星)	 其中一星给林大夏，一星给吴狄。            
(NA)	 还是童话            
(3星)	 这里面的女孩子除了杨幂都喜欢，尤其沈冰和林夏，太美好了。不喜欢老吴的优柔寡断。还得出一个道理，不能跟穷人交朋友。。。ps疯子演员有前途，演得好笑            
(4星)	 再见，青春。            
(4星)	 我喜欢吴狄-杨紫曦-伍媚这段故事 ==而且杨幂里面演的挺好的 而且真心不知道喜欢林夏的妹子小哥真的能懂她吗 真的当过林夏这个角色真的做过这些事的人反而会觉得林夏太幼稚太作吧 现实永远比故事残酷            
(3星)	 林夏多好、沈冰一直充好人。石小孟可怜。无敌痴情了。疯子 是 双鱼座。            
(4星)	 好讨厌函数。。。=。=            
(3星)	 又狗血又无趣故作深沉- - 编剧的自我YY之作            
(3星)	 破逼玩意磨磨唧唧            
(4星)	 开头五分，故事铺垫发展细节都很有感觉，近乎无可挑剔，除了疯子坑爹的一见钟情。。。。从小猛接受疯子爸的契约开始算后续，三分。剧情框架开始略显夸张的戏剧化，但细节依然还不错。剧中女性都很精彩，男人各有毛病，配角有戏。电视剧越来越对我口味了，是制作进步了，还是我老到适合看电视剧了。。。            
(NA)	 被火车上燕小六的那段客串乐到了，【shong么是爱，shong么是情】唱的真销魂啊～～～其他的看的心里是有点难受。但是剧情太拖沓了，看到二十集实在受不了啦啊～直接看结尾，最后的镜头太坑爹了！！！希望自己的爱情可以不被现实打败！            
(3星)	 看了四集，剧情已经向虐的方向发展了，不愿意看下去            
(5星)	 或许是正好这个播出段，正好我也在北京，正好镜头里的场景我也走过，正好的正好，自己偏偏要往里面贴，总是让自己认为一些事情的发生与自己很贴切，作为北漂的我，不知道下一秒会发生什么，过去的那些经历，让我知道坚持就是胜利！！！            
(4星)	 结尾瞎了，真瞎了这部好作品。最终获得幸福的居然只有不起眼的肥四，陈思成给所有北漂耍了个到头来一无所有，苦恨终生。在是非问题上没必要过多考虑，我觉得富二代的错在先显而易见，小猛不是苦难的制造者，他只是在强压下没有反抗好。姑娘是好，可未曾去理解小猛，或是彻底看透原委。            
(4星)	 终于追完，断断续续一个月了。怎么说呢，中间也曾看不下去了。我总觉得我现在看爱情故事，是浪费时间。别人看哭天抢地深有感触，我就无动于衷。但我喜欢里面的人物。狗血ZB不现实的剧情我也忍了。春夏秋冬，你属于哪一种？汪峰的歌我也喜欢《北京北京》《再见青春》再见青春，再见迷惘。            
(4星)	 一般不看电视剧            
(4星)	 能吸引我看下去            
(5星)	 忧伤的青春。到最后，我觉得吴狄和自己才是一路人。            
(2星)	 真没觉得多好看。。            
(5星)	None
(NA)	 情不知所起，一往而深，生者可以死，死可以生。生而不可与死，死而不可复生者，皆非情之至也。            
(2星)	 这是一部重度狗血剧~~~里边没一个正常人 看着烦             
(3星)	 看了一些就没兴趣了，，原谅我。。。            
(NA)	 吴狄sb啊！！！！！小伍白喜欢你了傻逼！            
(4星)	 林大夏你要快乐！！            
(3星)	 前半部分很不错。后半部分很狗血。            
(4星)	 没敢看最后一集，O了            
(4星)	 结局不喜欢            
(NA)	 什么都在变，可能也就只有变 才是不变的。            
(5星)	 【十年后的我在看北爱，应该像现在的我看十年前的将爱一样吧。】沈冰母亲：情不知所起，一往而深，生者可以死，死可以生。生而不可与死，死而不可复生者，皆非情之至也。我想对爱情理解最深刻的，非此姨妈莫属，相比之下，“我爱你与你无关”神马的就弱爆了啊。 林夏：人生得一林夏足矣。             
(NA)	 我寒假看完的一整部电视剧。我看完挺感动的。            
(5星)	 这是一个很现实，很有真实感的故事，当然现实也远有可能比这个更残酷。或许讲述亲情爱情友情的剧到处可以看，但是这个的确不一样，不是青春偶像剧不是肥皂剧，是一部讲述人内心情感的电视，是一个故事。            
(5星)	 都TM有病，颠覆三观，好姑娘都没有好下场！！！还好有御姐的出现。看到吴狄，还是不争气的有共鸣了。那是犯贱不是爱情。多久没有看剧看得这么较真了。            
(3星)	 奇情化加社会问题，导演手法尚显稚嫩，编剧差强人意。国产剧胜在接地气，再奇情也要于社会问题挂钩，哪怕再狗血点。这部剧成功告诉导演们如何捧自己心亿的妞。太尼吗狗屎的编剧和导演，装逼狗血齐喷。价值观和立场出卖了自己。剧本身1星，社会议题2星。真是又长又烂又狗血。            
(4星)	 今天站在华一没有人的顶楼对着厚德广场说了一句真快呀 F笑我乱感慨 其实不是 那么多事情变得如烟了 变得荒唐了 即使千丝万缕的联系也能淡忘了 但我们就是一步步地长成了现在的样子 疼痛悔恨和淡然笃定 一定是相辅相成的 在仍然混蛋的年月里 愿好不容易的幸福都能有应有的勇敢陪伴            
(1星)	 故事烂死了！越看越失望！            
(4星)	 一部有意思的连续剧...            
(4星)	 永远不要为了梦想，而迷失了自己，违背了自己的原则，忘了自己的初衷。能有几个愿意与你分享快乐，面对困难的朋友是一种财富，同时友情需要用心经营，需要相互理解。真是对豆瓣这些清高秀下限吸引人眼球的的傻逼不知道说什么好了。。越来越不喜欢杨函数。。嗯！            
(4星)	 好真实             
(3星)	 由于一开始就看了一下综述。。所以。。哎。。。喜欢林夏，大药瓶，疯子。。最最受不了的就是什么石小猛了。。只要不放弃生活，生活总不会放弃你的。爱情比金钱重要。感情最为珍贵。            
(4星)	 现实的可怕            
(5星)	 太戳泪点的一部电视剧了，看过之后，感慨万千，不只是为剧中的他们，还是为现实中的自己。相信所有的人，都能从中找到些许属于自己的青春的记忆。成长之痛，铭心刻骨，即便如此，仍旧要义无反顾的前行。再见，青春，再见，美丽的疼痛。            
(5星)	 最好看的青春剧！            
(4星)	 很现实  很值得思考  还可以  但是石小猛我实在看的是来气啊  有没有同感的人嘛            
(4星)	 如果可以和你在一起 我宁愿所有的星光全部陨落 因为你的眼睛 是我生命里最亮的光芒            
(3星)	
(NA)	 看一集哭一集，不知道为什么。            
(3星)	 剧情有点狗血，不过有些东西还算挺现实的，本来很喜欢大橙子的~            
(5星)	 导演很年轻有才华，力求风趣文艺，还算有思想。            
(4星)	 我只想说 我爱林夏。            
(5星)	 我觉得吧 真要喜欢一个 还是得喜欢程峰 无敌这样男的我是绝对不会喜欢的            
(5星)	 晨儿说这是纪念他逝去的青春  讲述一段光阴的故事              
(4星)	 关于青春，关于爱情，关于理想。 相对这些我更喜欢的是《北爱》的幕后。陈跟李的劳资纠纷折射出了娱乐圈的本质，出名要趁早，于是陈说该剧是自编的...             
(4星)	 为爱痴狂的林夏终于还是有邵华阳带他去看海 而现实生活中有多少人在感情中一伤再伤 却也没有大药瓶子出现            
(4星)	 拍的不错 要是没有杨M就太完美了              
(5星)	 无论多狗血，多贫，看的人多，评的人多就是硬道理！            
(NA)	 得沈冰此生足矣            
(5星)	 比奋斗强多了            
(4星)	 一直傻乎乎的等40集。。。除了酒驾每集都有，剧情有时候不靠谱，是个充满感情的好片。            
(5星)	 友情与爱情，略显残酷的都市成长物语，时间是贼、偷走过去。生死契阔，与子成说，执子之手，与子偕老~很好，五星吧~            
(NA)	 对任何长剧都没耐心了。。。看了几集，就当看过了吧。。。            
