http://movie.douban.com/subject/3292384/	宫心计
(3星)	 看完了 觉得其实不那么精彩的            
(3星)	 华丽的阵容，不过我不是很喜欢看电视，大抵因为电视剧有些慢吧。            
(3星)	 哎···总是喜欢争斗·            
(NA)	 一部典型的港剧，没有比这更好的好人，没有比这更坏的坏人，永远轻信别人的只言片语，无论多远，只要把耳朵凑过去就能偷听到。            
(4星)	 虽然是一部很白痴的TVB剧....不过还是很喜欢杨怡~~~            
(3星)	 快进着看，看个大概内容，就是三好太好了，好运总跟着她，金玲就惨了~~不真实的好人，真实的坏人            
(3星)	 TVB的片子就这样了，说不上有多精彩，随便看看还可以的。不喜欢佘诗曼            
(NA)	 没有想象中精彩，角色好坏太鲜明，没有金枝欲孽精彩！            
(4星)	 还不错，就是虎头蛇尾了点。不过故事还是蛮TVB的，这也许就是我喜欢这个片子的原因。            
(3星)	 远不如金枝欲孽~尽管金枝欲孽偶也不觉得有多gut~            
(4星)	 只看了十几集，下载的。也没有很强的欲望找下面的内容。可能类似的剧情看的比较多了吧。            
(3星)	 其实我很喜欢看这样的电视剧。            
(2星)	 没意思            
(NA)	 看了好久终于看完了            
(NA)	 怎么说 一般般吧            
(3星)	 假。。。            
(NA)	 你争我斗。            
(3星)	 家母果然口味重。            
(3星)	 剧情不喜欢            
(2星)	 真不如 金枝欲孽            
(1星)	 老套的TVB            
(3星)	 一开始还可以的，到后来剧情变得乱七八糟的，越看到后面感觉越差            
(NA)	 勾心斗角，女人的欲望，让人心寒，让人叹息            
(3星)	 真善美的倡导者~~很TVB！            
(3星)	 不要太深究任何不符合历史的剧情的话还是可以的            
(NA)	 雷人！不解释            
(3星)	 期待过高，讨厌杨怡和KC，看完之后我发誓，以后只要有杨怡和KC主演的剧坚决不看            
(4星)	 杨怡的角色不错佘善良的太不现实。。。            
(2星)	 这片实在是太烂了，来来回回没有新意            
(3星)	 结局太意外了，虎头蛇尾的。。。            
(4星)	 我是TVB的谈不上粉丝 可是很喜欢TVB的剧与演员 当然很喜欢佘诗曼 因为佘诗曼看了这个电视剧 不错 很喜欢 有点像金枝欲孽 ~            
(3星)	 佘诗曼的演技真是牛~            
(NA)	 华丽丽            
(5星)	 大爱TVB.......啊佘演的就是好看,,,不过现实中哪有三好那么好的人啊,,就像金铃说的三好羸在一个运上,,,,            
(NA)	 刘三好好的令人发指了...太不真实了,想比之下,贤妃的人物性格更加真实有血有肉,没有好的过分,也没有坏的离谱            
(2星)	 剧情牵强 杨怡完全靠化妆 三好好的不实际……很一般……            
(NA)	 尔虞我诈 玩心计 学习了            
(4星)	 反角很有魅力            
(3星)	 刚开始还蛮精彩的            
(2星)	 “没事就设个计，害个人吧~”            
(NA)	 勾心斗角何止在皇宫，如今大企业，小公司。哪个地方不勾心斗角？            
(4星)	 前面还可以，后面就变成了可想而知的剧情~不过杨怡这回演的不错。            
(4星)	 也算是勾心斗角的典范了            
(3星)	 故事情节一般 人物一般 服装一般 总体一般般            
(4星)	 演员 服装 布景都很不错 就是编剧有点差            
(3星)	 虽然是我很喜欢的演员，但是在是不怎么好看            
(3星)	 为什么女人可以这么复杂            
(4星)	 慢慢看不错的..马元志这个老贼最后终于死啦..看了N集才看到..            
(4星)	 里面的人时好时坏~~~也许~~这就是人性吧~~~没有绝对的坏人，也没有绝对的好人~~~            
(2星)	 极尽奢华，可是太过夸张，甚至有舞台剧效果            
(3星)	 为毛来豆瓣看个剧评，心情就变喜剧了？            
(4星)	 看來TVB的劇開始跟內地的廣告靠攏了：一個口號說N遍~            
(3星)	 为什么只给3星，因为不喜欢好人            
(3星)	 我不爱看电视剧的。。。可是N个无聊的周末午后，还是半躺在床上和2一起看完整部。额……姑娘和迷的一个剧，那个金铃是够可恨的。背叛全世界也不能背叛自己最好的姐妹啊。            
(3星)	 感觉比金枝欲孽差远了，金枝里面每个人物都很突出，各有优缺点，《宫》里面的刘三好，简直是集完美于一生，不管什么时候都把哪一句，娘从小就教导我：做好人，存好心，说好话，跟里面演反派的杨怡一样，均是脸谱化人物。说实话，结局早在开头就预料，这样的片细看没啥意思，仅作下酒小菜，饭后零食尚可            
(3星)	 故事编得不够好，冲突不够激烈。比不上金枝欲孽。不过人物服装还是比较华丽的。            
(2星)	 只能说TVB的剧越来越没意思了            
(3星)	 狗血            
(3星)	 还有点剧情，但是就没太大让人期待的地方。金铃的角色很真实，杨怡演绎得很好；三好是完美得有点失真了，感觉阿佘的表现没有金枝欲孽好。            
(4星)	 不错哟            
(3星)	 其实杨怡的演技还是很好，不过这部戏里面的状实在是太浓了，实在不知道，现实中怎么可能有三好这么好的人的人呢？开始还是蛮好看的，看到后面觉得没什么感觉了，而且和最初的预告片不一样，唉，总之TVB这部年度大戏没法和以前的比            
(3星)	 刘三好不跟皇帝好就不想看啦。            
(3星)	 刚开始的部分还是不错的，但是感觉结局有些草率。有点假。。            
(3星)	 一般……太脸谱化            
(3星)	 oh my god！我真不知道宫廷还有这种绝种的好人。像金铃这样的人还正常啦。但是三好真真是太假了。            
(NA)	 这就是传说中的宫心计？连现在烂大街的穿越小说都写得比它靠谱= =            
(2星)	 每集比杀台词：做好事、說好話、存好心..有完没完啊，三好啊，你是不是康雅瞳的祖先啊，“做人不能这样子的”..            
(4星)	 当年没有争过《巾帼枭雄》的确有道理啊。。。风车倒是很好听。。。留作闹铃            
(3星)	 整个就一烂尾啊。            
(3星)	 佘诗曼是在不喜欢，剧情一般。没有金枝欲孽的宫中斗惊悚，编剧们心软了            
(2星)	 看到第5集就弃了。不喜欢佘诗曼。。 电驴状。。唉。            
(5星)	 杨怡 演的不错。 喜欢。            
(NA)	 寝室里一直都在追。。。有天还跟我妈看到12点多            
(3星)	 刘三好我真想拿鞭子抽你。此剧怎么勾心斗角的那么善良。。。            
(4星)	 看的我那叫一个累。。            
(3星)	 刘三好的成功教导我们：要时刻做好事、说好话、存好心……天知道刘三好同志才是大BOSS呀，能在那样一群阴险女人里笑到最后，能在平均一集死一个人的《宫心计》安然无恙……            
(3星)	 三圣母~            
(NA)	 千万别得罪女人            
(4星)	 还不错耶~喜欢看女人勾心斗角~            
(3星)	 “说好话，做好事，存好心”。只记住了这句话。            
(5星)	 GOOD            
(3星)	 女人真纠结，金钱权利都比不上自由来得爽快            
(4星)	 看得好累            
(2星)	 看到后来完全没动力继续看下去。感觉编剧上漏洞百出。            
(3星)	 前面的剧集拍的不错，就是结局来的太快~~~~让我一时措手不及~~~~~            
(3星)	 无聊时消遣            
(3星)	 留白结局            
(4星)	 唔错葛一部电视剧，杨怡演技几好，个人喜欢陈豪。整体剧情Ok葛，但啊蛇真系做黎做去都系咁葛样，唔知x想点，你地睇下就知            
(3星)	 没有网上赞的那么好  比金枝欲孽差了许多 关键还是故事不够吸引人            
(3星)	 现在的TVB只能当生活轻松剧来看看。。            
(3星)	 进度没把握好            
(3星)	 假的很。。。不过还是很神奇的看完了。。。。果然是由于太无聊了吗？诶。。。。            
(NA)	 忒无聊的电视剧，要不是实在没事，估计也不会看这玩意儿            
(3星)	 我追的第一部电视剧居然是这个@@~看完这个我从心底确认我是个善良但是崇尚以牙还牙的人嗯。            
(3星)	 一开始抱得期望很大，但是，看看也就觉得突破没有多大~~~            
(3星)	 玛利亚类型的果然不适合我噗……            
(3星)	 覺嘚這蔀片孒の結尾冭緊湊ㄋ，感覺③ぬ這嗰捔铯乜設計嘚冭吥岢偲議ㄋ。吥濄囍歡TVB電視の倗叐還媞岢苡看看            
(4星)	 金枝欲孽的后现代版            
(3星)	 演技过分流于表面，和金枝欲孽比差很远！佘大妈，你就不要装美女了            
(4星)	 女人之间的战争            
(3星)	 能看到最后实属不易，难道这就是现实？做人太累了，下辈子做只小蚂蚁好了。。            
(5星)	 干嘛又名刘三好。。。            
(3星)	 典型的TVB            
(3星)	 一开始看挺期待后面的  看看就不行了 结局太草率了            
(3星)	 什么破结局啊！！！编剧到后面不想写了还是怎么着······            
(4星)	 跟着同学看的这部片子,总体不错吧~            
(3星)	 勾心斗角哦~最后结尾很……            
(NA)	 皇上华丽丽的眼影和眼线啊~~~            
