http://movie.douban.com/subject/4067152/	行尸走肉 第一季 The Walking Dead
(3星)	 其实我觉得这个吧。不怎么好看            
(5星)	 也太少了，一晚上就看完了。。。            
(5星)	 场景真好            
(4星)	 还不错的剧情设置，有点喜欢那个爆脾气弟弟            
(5星)	 有兴趣看看原版漫画了，不错的僵尸剧，期待第二季            
(4星)	 僵尸出场率可以高一些            
(4星)	 期待第二季            
(3星)	 剧情没有爆点            
(5星)	 典型美国个英雄主义 丧尸片的震撼。            
(4星)	 there&#39;s a zambie on your lane ~~            
(3星)	 才看了6集，继续继续            
(3星)	 电视剧版生化危机            
(5星)	 NND，第二季呢？？？等死我了！！            
(NA)	 噁心...不恐怖            
(4星)	 Steven Yeu在里面的表演尤为深刻！            
(4星)	 安德里亚看着特该死有木有            
(5星)	 第五集无聊了点.不过整季还是很精彩的!            
(5星)	 期待第二季~！            
(5星)	 除了绝对砸钱的宣传，别的一般般 但是这种电视容易看得投入 所以感觉还是很不错的！            
(5星)	 片头很非主流的啊，有木有！！！            
(3星)	None
(NA)	 忘了标记..            
(5星)	 2010.11.1            
(4星)	 有点虎头蛇尾，不知道有没有第二季            
(3星)	 木有很对胃口啊            
(4星)	 最近看丧尸片有点不行了。。。。            
(5星)	 真期待第二季，好期待，我已经等不及了，快点吧，该剧第二季已经获得AMC的全季预定，将会在2011年秋季档登陆，第二季预定13集！！！！！！！            
(4星)	 关键词：爆头  直觉  希望  活着            
(4星)	 说到末世情怀，最好是一个巨大无比的浪把我盖死或直接掉进地壳里烫死算了，这样被一群丧尸追着咬着的绝望无助要命啊啊啊啊啊啊啊啊啊。看完这个去看杀手阿一的前5分钟绰绰有余了，忒恶心啊啊！！！！            
(3星)	 特效还不错，剧情不怎么样            
(4星)	 画面还可以，蛮有趣的            
(NA)	 每天都是宿舍断电之后看的。。。求第2季快点出来            
(4星)	 擦。原来第一季就六集，我还苦苦等待更新。            
(5星)	 不错不错啊，丧尸居然排成了电视剧，虽然只有7集            
(5星)	 这是2010年里我最喜欢的电视剧了            
(5星)	 就6集！！！Damn it！这样的世界末日才比较恐怖。但是肯定会有希望的！因为博士说了点什么？            
(4星)	 虽然创意不算新，但制作精良，有点意思。期待第二季            
(4星)	 三集弃            
(5星)	 有很多关于人性的，又是一部丧尸的电视剧，很喜欢。            
(5星)	 很久没看过这么唯美的丧尸片了~不错，期待第二季的到来~            
(4星)	 还是有些感动的            
(4星)	 2012来临的时候是不是还有这么无私的人？            
(5星)	 忧郁小警演的真好~            
(5星)	 不只是丧尸，还有人性种种。很喜欢RICK。有时候，词语是匮乏的。            
(5星)	 我爱恐怖片~~~            
(4星)	 这不是丧尸片 是&#34;世界末日&#34;版生命的抉择            
(4星)	 最后的party,失去生存信念者不准入内            
(4星)	 下一季是不是要到明年！！            
(4星)	 当你面临死亡的时候你才知道努力的活活人与私人之间的斗争 活人之间的斗争 还有自我的挣扎            
(3星)	 真的不吓人啊 前两集比较给力 后面整个的催眠剧            
(5星)	 对丧尸很有爱..            
(4星)	 第一季第六集博士对主角说的话，肯定不是“你老婆怀孕了，不是你的种”，而是“你们都被感染了”。通过博士实验弄撒丧尸标本时全面消毒以及第一只丧尸的来源，可以推定咬不是病毒传播的途径，而只是导致病毒爆发的致命伤。所以，现在没事，不代表未感染，一旦死去，马上变异，剧透啦，剧透啦~~~            
(4星)	 最后两集给力了就好得5星了....矮油            
(5星)	 连着看了三个晚上  连着做了三天噩梦-。-            
(4星)	 再也没继续跟下去- - 你说丧尸片拍那么绝望干什么....已经很恐怖了- -            
(5星)	 cool            
(NA)	 最后编剧有点写不动了！            
(4星)	 希望第二季能拍的更精彩一点。            
(3星)	 剧情说实话实在是没有什么新意，很平凡的丧尸片，可还是想继续看第二季。            
(4星)	 很不错 等待第二季            
(5星)	 吓得我小心肝直颤的            
(3星)	 男主角是病毒携带者，有抗体？            
(5星)	 够刺激            
(NA)	 《越狱》女主角Sarah主演该僵尸剧男主角的老婆，一出来就跟男主角的同事兼好友有一腿，也不能怪她，是那同事骗她男猪脚死了。不过我想两个男人之间早晚要爆发一场狗血的决斗或者反目。关于我为什么对sarah有好感的原因我终于想通了，原来她长得像我高中16老婆瑶瑶。该剧节奏太慢。            
(4星)	 期待第二季啊            
(5星)	 期待第二季~            
(5星)	 精彩~~            
(NA)	 没意思，            
(NA)	 植物大战僵尸~            
(1星)	 各种大杂烩            
(4星)	 陪宝贝看，不错。            
(NA)	 第二季等到花谢花又开的            
(5星)	 快点出第二季吧。            
(3星)	 开始走入俗套了...            
(NA)	 the walking dead .when the words says ,&#34;Give Up&#34; Hope whispers ,&#34;Try it one more time&#34;.            
(NA)	 什么时候出第7集，或者第二部啊。            
(5星)	 赞~            
(4星)	 恶心吧啦。            
(4星)	 让人紧张，因为太紧张了，所以决定不看了。            
(3星)	 第二季该怎么演？能演下去么。。            
(2星)	 一般 剧情没有新意            
(NA)	 只能说还行吧。。。感觉有点拍记录剧            
(3星)	 拍的还不错，喜欢这种题材的，看看还可以，不喜欢的就不推荐了。            
(4星)	 男猪眼熟 love actually里的 满足了我50％的丧尸情节            
(4星)	 突然很希望男猪脚有超能力……            
(3星)	 看一个小片段。。 那僵尸阿。。。比最恐怖的穿官服的僵尸还要可怕。。。 算了算了吧 ╮(╯。。╰)╭            
(5星)	 我咋那么喜欢末世的感觉呢......变态一种......            
(4星)	 人性的光辉是亮点。。。            
(4星)	 还好。。            
(5星)	 丧尸越看越可爱-            
(3星)	 更新的实在太慢了，等不下去鸟            
(4星)	 没有想象中重口味啊。。不过前面两三集还是很惊心动魄的吧，后面比较平淡，基本上是希望—-绝望-然后又希望的套路。。            
(4星)	 终于把我的梦改成被僵尸追着跑了 God.....               
(NA)	 其实说实在话。。。对我的吸引力还真的没有那么大。。。。我不是狠喜欢。。。。不过看网站上之类的评价收视率都特别的好。。我也跟风一样的去看了看。。。。虽然下载下来了。。。。但始终没有去看完            
(4星)	 只能说美剧真的太冲击视觉了~~~            
(3星)	 漫改果然剧情弱,SS爆头还是大快人心的,特效化妆真赞.            
(4星)	 丧尸那么多，主角骑马进入亚特兰大城市一大亮点！            
(4星)	 剧情有些奇怪            
(4星)	 片头和开场都很抓人，不过暂时不是我杯茶。。            
(5星)	 丧尸背景下的人与人才是猪脚！            
(4星)	 Cool            
(4星)	 为什么,我看到的是一部在乱世里发生无数基情的电视剧,凌乱中&gt;&lt;乱世基情...男主带着蛋蛋的忧伤的蓝色小眼神,基情四射&gt;&lt;真是很不错的丧尸剧!            
(4星)	 真tmd给力啊！！！    其实我相当讨厌男猪，男二号还不错，感觉很野性。。。哈哈哈。。。 只是有很多地方经不起推敲。。。 但是也还过得去啦。。。 反正怎么说咧，第一部好多事情都没说清楚，期待第二季！！！            
(NA)	 执导过肖申克的救赎，剧情很紧凑，故事同样给观众留下了很多悬疑，不解释，希望早出第二部            
(5星)	 最喜欢这种僵尸类型的了            
(4星)	 丧尸有智力能进化算是一个新的里程碑吧            
(5星)	 很不错的僵尸片，只可惜太短了不过瘾            
(NA)	 前几集看的我欲罢不能 中间和后面部分枯燥无趣  结尾又开始勾人 不知道今年第二季 怎么样            
(4星)	 今年的剧集咋都好得我心啊... ...dead片里面达拉邦特可以拿这个去和乔治·罗梅罗唱双簧了            
(4星)	 往往只有在真正灾难的时候才能看见真正的人性            
(3星)	 就第一二集可以看看            
(3星)	 Season 1,弃。/ 僵尸比较虚弱，情节比较墨迹，对末世人性的刻画也流于表面。末世影剧作中独有的绝望气息也不够浓重，较为失望。            
(3星)	 一次又一次的释放疯狂！            
(3星)	 快完结，否则又要烂尾            
(5星)	 很给力的丧尸电视剧！看得很过瘾！期待第二季！            
(3星)	 不温不火，总盼着能有点高潮，但是等到第一季结束也没等出个所以然来            
