http://movie.douban.com/subject/1786739/	还珠格格
(5星)	 经典就是经典啊！不对比看不出来            
(4星)	 小学时狂迷这个            
(4星)	 一部直到现在还记忆着的连续剧，在很多台放过很多遍，但是与翻新版比起来，它是经典，无可超越。            
(4星)	 曾经的经典成了现在恶搞的代名词，什么尔康体，什么紫薇体～但是就因为这样，反而成为心中抹不去的经典，那是多少个夜啊，守在电视机前等还珠的开机，那是多值得回忆的年少时光啊～            
(4星)	 13年前            
(5星)	 感谢雷珠格格，下次芒果台再放老版偶一定看            
(5星)	 小燕子演的很到位，古灵精怪的。紫薇演的很生动，楚楚可怜的。            
(4星)	 很多回忆呐~~~            
(5星)	 记忆中的经典。            
(4星)	 对比之下方见经典，怀念喜欢啊..            
(4星)	 好吧～～少掉的一星是因为后来我奶奶老看老看看得我烦躁了~~~            
(5星)	 为了看那段评论            
(3星)	 鄙视新还珠            
(4星)	 小时候不写作业也要看的电视剧~~以前很喜欢，可是随着年龄的增长，对芒果台一年播放好多遍的还珠没感觉了~~感觉好多情节好无语啊            
(4星)	 坚决不看新版！            
(5星)	 赶紧让新版消失吧            
(4星)	 哎呦小燕子。            
(4星)	 不看新版都忘了旧版是多经典            
(5星)	 现在真的要给5星了！            
(3星)	 对片子本身保留意见，但绝对是伴随那个年纪成长的最佳消遣。            
(5星)	 放假前我们寝室都在看，真的挺喜欢的。。。            
(NA)	 电视里看到重播就会瞄两眼啊            
(4星)	 和旧的简直没法比啊。。。            
(5星)	 小时候的回忆~和11年新版的比起来完全是经典嘛~╮(╯▽╰)╭            
(5星)	 只有对比才有杰作            
(5星)	 不错            
(4星)	 小学时看的            
(5星)	 支持第一部啊            
(4星)	 刚受了新还珠的刺激。无论现在再怎么看这部老版，还是觉得经典就是经典，过去的时光无可替代。            
(5星)	  这也是青春序曲之一啊......    大明湖畔的夏雨荷 当时还以为里面的诗都是琼瑶写的 后来学了孔雀东南飞  才知道 蒲草韧如丝 磐石无转移 乃是出于刘兰芝之口  最讨厌絮絮叨叨成天没事儿就崩溃一回的尔康 鼻孔是标志性建筑 也不知道紫薇和赛亚 以至于后来3中的缅甸公主看上他            
(3星)	 可爱的小燕子            
(5星)	 好坏总得有对照来衬托            
(4星)	 儿时经典不解释            
(3星)	 现在感觉挺2，当年还是挺着迷的            
(5星)	 看这部剧的时候是我学生时最快乐的时光。后来每次重播都看，经典啊！新版的感觉演员都是整过的，那个班杰明的声音，总感觉是大山再演。            
(4星)	 不管如何小学时期满满的记忆啊。            
(4星)	 85后童年记忆            
(4星)	 这才是经典好吗。            
(5星)	 ：）小学很喜欢看            
(4星)	 小时候的回忆，历历在目。            
(5星)	 正准备上小学 T T            
(4星)	 逢年过节必播            
(4星)	 看看现在的新版还珠，顿时觉得老版是多么的经典！            
(5星)	 青春啊。。。你的我的。。。            
(4星)	 新还珠开播了 看了一集 于是果断来怀旧            
(5星)	 不比不知道啊！！我童年的回忆啊！！！            
(NA)	 还要重播个多少年呢，妈呀...            
(5星)	 我是真的一点没差从头到尾又看了一遍呀囧            
(3星)	 让我们红尘作伴，活得潇潇洒洒，策马奔腾共享人世繁华，对酒当歌唱出心中喜悦，轰轰烈烈，把握青春年华            
(5星)	 如果没有燕儿翩翩飞，我是不会给到五星的            
(NA)	 看到新版开播的新闻想想旧版已经十几年了，唉……            
(5星)	 童年记忆现在被折腾到脑残...            
(3星)	 真的很经典好吗！！！！            
(NA)	 经典            
(4星)	 对我们这些80后而言，《还珠格格》堪称经典，本是很美好的回忆；但是现在特别是湖南台不厌其烦的播放之后，让我觉得很是厌烦。最近又出了新版的还珠，网上看到一些图片，只想说”我的个神啊，浪费钱啊！还伤害广大观众的眼睛啊”            
(5星)	None
(5星)	 和新还珠一比我必须力荐！            
(4星)	 如花美眷,似水流年            
(4星)	 童年的回忆。            
(4星)	 百看不厌            
(4星)	 每年都播 觉得好烦 新还珠出来之后 才知道它的美好 对比出效果            
(4星)	 哇咔咔~            
(5星)	 哈哈            
(NA)	 跟新版一比 原版路边的马屎都比新版的小燕子美            
(4星)	 当年灰常喜欢滴~            
(4星)	 最近太无聊了~考虑再看一遍            
(4星)	 小燕子那个灵气啊··            
(3星)	 相比之下 这个就是传奇了 =..=            
(5星)	 有比较 才会有距离            
(4星)	 经典无法超越            
(4星)	 一代经典……已经过了13年了..那些新还珠的演员你们有没有把前辈放在眼里啊！            
(4星)	 曾经喜欢的一部经典剧啊 和新版一比简直就是天壤之别            
(4星)	 经典永远是经典阿，            
(4星)	 小时候看的            
(NA)	 最近又牌新的了···但经典永不褪色吧···            
(3星)	 大珠小珠落玉盘。            
(NA)	 谁没看过丫~~谁没看过丫            
(5星)	 刚刚去逛了下新还珠，大热天，愣是让我打了个冷战，鸡皮疙瘩掉了一地，我连风扇都没用啊，情何以堪，特地回来打个五星！！！（PS：看了下，貌似看了新还珠的全打了五分，新版的确是雷得囧囧有神，老版完胜不解释）            
(3星)	 小时候看的要死要活百折不挠，现在却没有感觉了            
(5星)	 当年很爱，小学吧            
(5星)	 我愿意说我看过。我给老版打气。新版去死。            
(3星)	 当年看的时候觉得很好卡            
(4星)	 当年全家跟着小燕子和紫薇一起笑一起哭的......            
(5星)	 现在看看这一个个的当年演的真好啊 你妹的新还珠啊 演员要不要这么丑啊卧槽            
(4星)	 无人不知，无人不晓啊            
(5星)	 童年回忆~            
(5星)	 童年的记忆            
(4星)	 新还珠永不能超越的经典            
(1星)	 琼瑶大妈毁了一代人！            
(5星)	 不要新版还珠格格嘛！！！            
(5星)	 我就喜欢看这个 现在哪部电视剧能让人看好多遍 虽然，for god&#39;s sake，那完全是因为湖南电视台            
(4星)	 我奶奶很爱看！！！            
(4星)	 容嬷嬷绝对的挥之不去。李明启老师塑造这个形象很深入人心。            
(4星)	 经典啦！            
(4星)	 少年明珠            
(4星)	 你是瘋子、他是傻子、纏纏綿綿去跳崖。撇開那些肉麻的話、我還挺喜歡這部瓊瑤劇的、不止是曾經。            
(NA)	 不解释= =            
(NA)	 翻译成英文my fair princess lollllll~~            
(3星)	 那个阵仗太大了，虽然现在看来很幼稚，但是当年确实是风靡全中国            
(5星)	 小时候的回忆，现在每年暑假芒果台都在播            
(4星)	 那是一个传奇            
(4星)	 想当年            
(4星)	 小时候关于电视的记忆之一。            
(5星)	 经典吧            
(5星)	 新版都是浮云            
(5星)	 童年的欢乐            
(5星)	 曾经，每到寒暑假必看，百看不厌            
(5星)	 90后的共同记忆啊。纪念我美好的小学时光，看了最起码五遍以上啊！            
(5星)	 一想到以后的孩子是看着燕儿翩翩飞长大的我就非常伤感啊。            
(NA)	None
(NA)	 。。。            
(5星)	 80后谁没有看过《还珠格格》？可是现在谁还敢说自己喜欢过还珠格格？有的人在否定自己喜欢过的东西，有的人可能真的是成熟了，不再喜欢这些琼瑶类的故事了，这部电视剧却依然每年都会播放，能做到连续十几年播放的电视剧没有几部，这算一部。好吧，我要不要厚着脸皮说一句，其实我无聊时还是爱看呀？            
(3星)	 断断续续看了一点，当年很火......            
(3星)	 一份童年回忆。            
(4星)	 还是很欢乐的~~~~            
(4星)	 第一部还是很给力的，特别是对当时欣赏水平未开化的大众来说~            
(5星)	 不看这个没有童年 尽管恶俗得要死- -            
(4星)	 第一部还算比较靠谱了            
(5星)	 当年可是很爱呀            
(4星)	 不说了            
(5星)	 哈哈哈哈。            
(2星)	 烦死了别再放了            
(NA)	 曾经我也脑残过            
(3星)	 童年记忆            
(4星)	 听说最近又要拍新的一部了。看过预告片，感觉还是比较喜欢原来的演员组，真的更加的赏心悦目啊~~~ 原来10年过去了，我们依然只能怀念过去的爱情，过去的时代。 悲哀的人啊！            
(5星)	 今天悲催的我没事干，回忆一番--当年好纯啊~            
