http://movie.douban.com/subject/5384549/	倾世皇妃
(4星)	 还行吧，只不过连成死了我没什么兴趣看下去了。            
(3星)	 唉，看完失望啊，完全不及《美人心计》，期望值太高~~~            
(1星)	 剧情真扯淡，还不如原著呢，原著里还没有那摩弱智胡扯吧            
(2星)	 这纯粹是一部脑残剧，天雷滚滚！人物冲突不明显，故事纰漏过大。宫变都能轻松简单，纯属玩弄观众的智商！            
(2星)	 此剧让我重温了玛丽苏这个词......            
(3星)	 两集弃……三星给霍建华那张小受脸……            
(2星)	 我去。实在看不下去。快进看的连城，就那么点戏份还死得那么郁闷。2星完全给霍霍。            
(2星)	 喜欢颜 对剧情无感            
(3星)	 有点搞笑，有点雷。。白费了我特意看的小说。。。            
(4星)	 真是 情乃改变万物之根源啊，无论亲情友情还是更古不变的爱情话题。最初如此狠心的人也会温柔下来，最初觉得如此单纯 善良的人也会变得机智 或者狠毒。唉 女人何苦为难女人，男人又何苦为难男人呢- -。            
(3星)	 美女帅哥 忽略剧情吧            
(NA)	 她要火啊.我真服了.听着太难受了...            
(3星)	 我的妈 皇妃你玩转全朝代咯            
(3星)	 只看了一集……以后有时间再看吧。。。            
(NA)	 名字还可以，但看到剧情，我兜认为不咋滴了，            
(2星)	 硬着头皮看完的~~~            
(NA)	 林心如真的演不出小说的感觉            
(3星)	 该死的不该死的都死了，唉            
(3星)	 怎么没人赞服装呢？看来都是剧情控呀！            
(5星)	 马夫 我知道你是爱连城的@！！！            
(3星)	 1、霍帅比书里的连城还可怜。。2、电视里的那个祈佑真的演得太好了点了吧。没什么感觉。3、这部剧就是让心如姐姐看着身边的人一个一个的“死去”，又一个一个的没死。然后就一个一个的为这公主死去，只为了让心如姐演到结局             
(NA)	 看了两集直接跳结局看了~好雷一部剧！！霍建华，你的牙肿么可以这么参差，你的眼肿么可以这么斗鸡？还是最喜欢海豚湾恋人里面的钟总监啊~            
(3星)	 好歹看到二十集了，还是放弃，不上瘾啊，没办法，这是一部名气大，评分低的剧集！            
(3星)	 无关风月            
(4星)	 一星给原著，一星给严宽，一星给心如，一心给霍建华            
(3星)	 一星给刘涛 一星给霍建华 一星我看书的岁月            
(2星)	None
(1星)	 没有新意的剧情、镜头、语言、表演，果然90后的我不在受众范围内。            
(2星)	 冲着霍建华美人， 还是可以给两颗星的            
(1星)	 尼玛雷死我算啦。            
(3星)	 霍建华演的好棒啊！！连城死了，死了    我也哭死了    我不要你们幸福的生活在一起，不要，我不看最后一集，我可怜的连城。。。。~~~~~%&gt;_&lt;%~~~~            
(3星)	 不给力啊！            
(NA)	 实在太狗血。。            
(3星)	 看帅哥            
(3星)	 虽然我知道很狗血啊，可我还是每天第一时间看啊！！！一开始完全冲着林心如去的~~里面所有的人都是痴情人，执念太深！            
(3星)	 狗血剧情。            
(1星)	 傻比            
(1星)	 演员阵容不错~剧情很烂很俗套~所有人都像被洗脑了一样 全爱她。。。又是神医 又是不死的。。好假~            
(5星)	 喜欢榴莲啊！！！！！！！！            
(2星)	 不带脑子的看完了。。。我太强大太牛逼了有木有。。。玛丽苏什么的最好玩了。。。。。。            
(3星)	 霍建华5星，严宽4星，林心如-2星，玛丽苏-2星，圣母-2星，共计3星。            
(2星)	 神作，这剧是怎么编出来的啊            
(4星)	 你媽我四星都只給連城，他一死我看不了他媽的下去﹗            
(4星)	 男主帅啊~~            
(2星)	 杜海涛和吴昕是来砸场子的，还是来吓人的......            
(1星)	 霍霍，心如，严宽，演员都好喜欢，可是剧情让我很无语，关键是期望太高了            
(2星)	 真心想说好SB            
(3星)	 情节拖拉，严宽很帅            
(2星)	 片头曲就把我雷到了，这真的是方文山填的词吗？            
(NA)	None
(3星)	 ╮(╯_╰)╭冲着林老板去的，可是这服装这造型这剧情。。。寡人真是无爱。。。            
(1星)	 每次霍建华一腿叉在个能叉的东西上。我斗……胯下一痛。            
(2星)	 霍建華死了，不看了            
(3星)	 是个男人都喜欢女主= =……林心如真是老了……脸上的皮都松了            
(1星)	 看了步步就直接54这类剧了。。。受伤很深表示。。。            
(3星)	 看了几集外加结局，算是看过了吧。剧情有些混乱，小拖沓。            
(4星)	 愿得一心人 白首不相离            
(3星)	 奔着霍霍看的，哎~            
(2星)	 在此剧的驱动下，补了下五代十国的历史            
(2星)	 槽太多的一部剧            
(NA)	 唉‘帅哥没做主演呀悲剧            
(4星)	 一群男人只喜欢一个女人。儿时的梦想啊，哈哈~~            
(4星)	 如果是严控，里面帅哥美女的。但是剧情节奏忽慢忽快。。            
(3星)	 前面2集尤其脑残，后面正常点了。            
(NA)	 林心如真厉害。            
(3星)	 凌乱，女主角太老，人物塑造不现实。            
(4星)	 红颜祸水啊~~            
(3星)	 剧情狗血言情            
(3星)	 哎呀，我是为了演员来滴            
(3星)	 《一路上有你》的歌词特适合刘连城~剪辑是大败笔！            
(4星)	 虐心啊。。。            
(2星)	 一个字，雷            
(3星)	 肥皂剧啊肥皂剧- -            
(2星)	 不如美人心计            
(3星)	 有点雷            
(5星)	  越看越精彩，喜欢连成的执着。            
(5星)	 虽然和小说有一定距离，结构有些混乱不合逻辑，太虐心，是有史以来看过的最纠结的一部电视剧，但是演员技巧、精神都很到位，还是要赞一下，所有剧组演员工作人员都很不容易。            
(3星)	 千万不能爱上心里有别人的人            
(NA)	 看到了24集            
(5星)	 喜欢心如的努力~~            
(2星)	 最近果然是过于无聊了            
(1星)	 哈哈，一星给剧评.剧评比电视剧还精彩.            
(NA)	 豆瓣应该再加一个选项 让像我这种 一部剧 可能不能坚持看完的人 好作选择             
(5星)	 超虐心啊。  好好看。            
(NA)	 真心不觉得她倾世！            
(4星)	 宽儿那笑容。。。            
(2星)	 心如菇凉的脸还是那么圆，好像十五的月亮。霍建华帅锅已经很阴柔了，严宽更胜一筹。            
(5星)	 好            
(4星)	 情节挺好的            
(3星)	 可不可以有个心理健康，性格健全的？            
(5星)	 美人心计丶我百看卜厌丶剧情情节丶以及是演员的演技丶都精湛无比。一直狠期待《倾世皇妃》每天更新都追着看丶因为电视是姐姐霸占的丶所以我都是下得快播看。每天凌晨看到三四点丶一直都是留着泪的。。我狠容易融入到剧情当中丶狠多人看电视会去评论真假。对这美人心计和倾世皇妃丶我从来都没有。我觉得            
(4星)	 虽然有些情节不和情理，不过整体的故事轮廓还是很喜欢的。严宽好帅气。            
(2星)	 一开始以为是根据小说改编的，所以还有点期待，后来一问度娘，才发现又是当下最流行的玛丽苏型女主，瞬间兴趣全无，还有，第一集太雷人了            
(4星)	 这部电视剧讲的是一个冷僻的朝代，五代十国。那些老戏骨演戏的感觉还真是不错的。.虽然剧情有点撒欢的味道。剧中只要是个男的，基本上都对马馥雅有特别的情愫。还有一个我觉得横店影视城的建筑得更新了。跟N年前都没啥实质性的区别的。我在好多古装剧古装电影中发现秦皇宫那条龙头道            
(3星)	 林心如选剧本不行啊！！！            
(2星)	 吐槽点太多，欢乐剧。完全是林心如的后宫嘛！！！是个男的都爱她啊            
(1星)	 脑残得不行，吐槽地儿太多，都不明白我现在怎么啥都能看了，关键是还能给看完了。。。            
(5星)	 片子真的一般,打发时间还是可以的....5分是看在这里分只在太低            
(5星)	 开头觉得有点傻  那后来情节越来越有宫里勾心斗角的感觉了，很期待结局            
(4星)	 凄美的爱情故事，前几集有点雷，后面就好了，现在到30集，正是精彩的时候~~明星云集，帅哥美女们很养眼啊            
(3星)	 纯粹为了看霍建华。            
(2星)	 现实总与期待不成正比              
(5星)	 超级好看！！！！！！！！！！.........................................            
(3星)	 我不要 我好累~~            
(2星)	 霍建华和严宽同在一部剧里，从来没有想过霍建华不是男一。。。客观点，剧情真是够扯淡的。。。            
(3星)	 纯粹是为了小霍            
