http://movie.douban.com/subject/4826770/	我的公主 마이 프린세스
(5星)	 帅哥与美女,两个都是美丽与实力并存的人,演出来的故事当然好看咯            
(3星)	 哎，本来没想看，但是一个没看过《秘密花园》的朋友推荐，看了之后还是没法和《秘密花园》比，虽然女演员比《秘》的要好一些，但是整体感觉还是没有脱离传统韩剧磨叽、阴谋的轨迹，只能靠演员自身出彩，外加华丽的服装，还有宫似乎是《摆脱小姐》的府邸吧，造型和《拜》的也雷同啊！结局还是在那呻吟            
(5星)	 爱死了宪金            
(5星)	 炫目的主角~~~其他什么的都是浮云~~~当然故事里轻松的爱情氛围是一大亮点            
(4星)	 三星半，宋承宪有种优雅的正直感。            
(3星)	 看了要睡觉的电视剧。。是我的错么。。            
(4星)	 童话越美，现实越悲。在悲喜中有种重生的味道。            
(1星)	 好吧实在看不下去了 男女主角不再青春靓丽 两个老人脸 女儿让人无语 整体同一副表情 情节不紧凑 丝毫不吸引人 唯一有爱的是男二 看到了13集 决定弃之            
(4星)	 害的我每个星期都在苦等着！好看            
(3星)	  宋承宪             
(4星)	 这个四星纯属私心，就是喜欢金泰熙呀~~            
(2星)	 弃了，实在是低估观众的智商。            
(5星)	 金泰熙的服装都好好看啊            
(3星)	 金泰熙装可爱，剧情太俗套了……            
(4星)	 更新好慢啊啊啊啊啊啊            
(4星)	 只要演员好看其他一切好说。            
(3星)	 是在没有继续看下去的欲望，看了一半就看不下去了            
(3星)	 虽然一直追看，但还是不得不承认剧情挺shi的。。。结局什么呀~~感觉很匆忙。看完就一个印象，朴海英真梦幻，宋承宪真帅！            
(3星)	 也就这样吧……金泰熙真会保养……            
(4星)	 美女加帅哥 ... ...   ^_^            
(3星)	 后面不如前面啊..            
(5星)	 N年没有追过剧了，这是唯一一部，对男女主角的关注程度超过了剧情发展，一发不可收拾的趴着看所有版本、花絮……实在是太养眼太般配的一对，回想起遥远的三浦友和和山口百惠。无比希望现实中成为一对。            
(5星)	 很好。剧情很新。            
(NA)	 只看男女主角就好            
(2星)	 帅哥美女，只是女主角，是剧本的问题还是演员的问题，好二。金泰熙有演技嘛？已经不能再假了。            
(3星)	 不为别的就为他俩，肤浅也罢            
(2星)	 智商逻辑有问题的编剧 没有演技的男主女主 姐们说宋年轻过么 我心虚的说 年轻过的吧 看来韩剧的成功 编剧起着决定性的作用啊            
(5星)	 美女和帅哥            
(4星)	 帅哥美女，但是剧情不如秘密花园            
(4星)	 Always interested in the actor and he&#39;s changed a lot after a few years. I still remember 蓝色生死恋。            
(1星)	 脑残的片。。。            
(4星)	 挺好看的~            
(2星)	 撇开宋金大龄装嫩不谈，单从外型上还是华丽丽的颜啊~冲着这两张脸，剧情烂点，俗点，我想我能忍……可是貌似是底线了，姐真的要弃了            
(5星)	 没有那小子真帅那种气场了            
(3星)	 悬念反复嚼就没劲了            
(5星)	 剧情很好，就是拍的有点拖拉，只能说导演不好，其他都很好！特别是男主角，wow~帅的一塌糊涂！            
(3星)	 剧情实在是太一般了，拖拉的要命。冲着两位主角的颜来看的，还有那些赏心悦目的衣服。            
(2星)	 情节拖沓、幼稚，看到第14集才发现男一无比帅气。。。最大的看点是金泰熙。            
(4星)	 再次追剧冲着这两只的。驸马深情的小眼神，公主还不快点从了他。剧情也就这样了，这年头的韩剧也不能抱太大的希望了。            
(5星)	 恩……感觉到最后也并非一般的狗血，这点还是值得认同的。            
(3星)	 前14集一口气看下来感觉还凑合，为宋承宪再弱智也忍了，可最后两集实在……是可忍孰不可忍            
(5星)	 我真觉得特别好看~还有最后两集，希望好好结个局给我~韩剧没有不治之症没有分离没有迫不得已，快快乐乐的多好~~~~            
(2星)	 没有期待中的宏大主题，不过恋爱的小甜蜜小白痴到是太多了……            
(NA)	 宋承宪啊            
(4星)	 喜欢的演员            
(3星)	 这部剧最郁闷的部分是女二啊……坏到一定境界了……看着太难受啊……            
(3星)	 剧情实在没内容，一切都是为了花痴刚服役完帅锅的忽闪忽闪长睫毛~~            
(NA)	 没有看下去的心情            
(NA)	 宋承宪还是那么有感觉！            
(4星)	 帅哥美女的组合。            
(3星)	 女人啊，女人，剧情这么老套，居然还是陷进去了，宋承宪大叔宝刀不老，可敬可叹            
(5星)	 宋承宪老是让我按耐不住            
(3星)	 唉 编剧不行啊            
(NA)	 都是我喜欢的男·为什么越看越看不下去 今天终于大结局了             
(3星)	 就是看前四集可以預測到第14集得韓劇阿..            
(3星)	 没有营养            
(5星)	 五星送给金MM和宋承宪。至于剧情，暂可忽略。            
(5星)	 好帅啊~~~~~~~            
(5星)	 这部戏如果没有宋承宪是没有五颗星的，剧情各方面还不错，如果能够给宪宪更多的特写和表现会更加精彩，金泰熙的演技没有宪宪好。最爱宋承宪，支持再支持！            
(3星)	 冲着宋承宪喔爸去的!!!            
(4星)	 哟喂~宋承宪哥哥还是蛮顺眼滴~            
(5星)	 金MM,宋GG。。。太搭了吧，迷死我了，追剧追剧啊啊啊啊～            
(2星)	 剧情烂 虽然老帅哥还是帅 泰熙美眉还是靓……            
(5星)	 两个猪脚长的太养眼了            
(3星)	 纯养眼。心情好~            
(5星)	 好看啊！            
(4星)	 主角的配对很讨喜啊！            
(1星)	 越往后越差了……呃            
(5星)	 除了女主贫寒时候每天搭配限量版名牌包包~~~这个电视剧看起来有节奏，男主定位好。            
(3星)	 看帅锅和美女可以看这部剧，情节有些差强人意，差点弃剧，不过还是看完了~            
(3星)	 剧情一般，但是人很值得看            
(2星)	 跟秘密花园没法比啊..            
(3星)	 一般…因为男主角是宋承宪才看的。            
(5星)	 老宋太养眼。。。            
(3星)	 没看完。。。不想看了            
(5星)	 刚开始完全是为了片尾曲，到了后来发现比秘密花园好看            
(4星)	 我是奔着宋承宪来的……            
(5星)	 很久没有追剧了，超级喜欢宋承宪！            
(3星)	 就是有宋承宪才看的～            
(3星)	 没感觉。。。演员是好演员，不过剧真的不太出彩。。。            
(5星)	 很好看 嘻嘻            
(2星)	 失望            
(3星)	 俊男美女都在了，有没有剧情无所谓原谅我，我真的想把它看完的，只是真的看不下去            
(3星)	 至少没有快进的冲动            
(3星)	 完全看帅哥。            
(5星)	   史上最养眼情侣组合！！！演技也很赞！！！希望宋承宪金泰熙现实生活中也在一起就好了！！！            
(5星)	 好看。美。            
(5星)	 为了P君，非给五星不可！            
(NA)	 剧情不咋的，演员也在扮嫩，但是谁叫宋承宪在里边呢，还是看啦            
(2星)	 呃，看完第12集了，没啥亮点，主要是养眼。。            
(3星)	 基本上看完了，后面太墨迹了。            
(4星)	 唔，果然是老了，于是觉得此剧纯爱得很萌~╮(╯▽╰)╭            
(2星)	 开头很好 但后面就开始步入俗套 演员无可挑剔 比如宋承宪的身材啦 嘎嘎~  止步第四集            
(5星)	 梦幻的组合            
(2星)	 真的很烂，除了宋承宪养眼一点，没别的啥吸引点。。。            
(5星)	 好久没有追了 等开学一起看完~爽~！            
(3星)	 韩剧现在也开始雷了。。情节拖啊拖啊拖了N集~~为啥呢？现在编剧都咋了？待遇不好么？            
(NA)	 完全因为金MM            
(4星)	 公主与王子美好的童话故事，无法在现实世界里实现，就在剧中感受一下甜蜜与幸福！一集一集追的我好辛苦！剧情到后来也就这么回事了，总要完结吧，还是看看帅帅的宋承宪和美美的金泰熙。            
(2星)	 故事情节太弱，做肥皂剧也嫌没劲。            
(2星)	 1.宋承宪是大帅哥一枚；2.这剧情……不推荐（“狗血”二字冒出来），就是糊弄小女生的，快进快进快进，终于秃噜完了。            
(4星)	 衣服都美美的            
(3星)	 剧情邋遢，养眼女主。            
(NA)	 四集起弃= =|            
(3星)	 一开始几搞笑 后面就完全系套路了 服装好睇 11集弃            
(5星)	 宋承宪实在很适合三件套西装啊~~~~花痴中...            
(NA)	 1集弃            
(3星)	 冲美女去的            
(NA)	 看过0.5集～～～～不解释了            
(4星)	 好吧.在此之前我从未觉得宋承宪帅╮(╯▽╰)╭             
(3星)	 后面就落入俗套了            
(2星)	  我觉着金泰熙挺难看的。            
(4星)	 逻辑混乱            
(3星)	 昨天还以为它完结了呢。。。这个剧就是为了打造宋承宪的完美男人形象的。。。            
(3星)	 没意思，剧情不给力            
(3星)	 打发时间还可以，没什么内容。            
(3星)	 30岁的大叔!            
(3星)	 破编剧，光看演员实在看不下去。            
(3星)	 屁点剧情那个拖拉，金泰熙真是演技全无，浪费了男猪，宋承宪越来越帅锅了            
(4星)	 我看了12集了，心挠挠的，还没完啊~可是，我的一集都是1小时6分钟的时长，而介绍上面的时长是55分钟一集，一共16集，怎么感觉不对呢~快点出后面的吧~            
(NA)	 实在坚持不下去了……弃            
(2星)	 12            
(3星)	 此片重點在於宋承憲的睫毛以及泰熙公主的臉~            
(4星)	 如果不是恋着男女主角，估计也不会这么追下去。            
(2星)	 我看不下去了。            
(2星)	 每周 周五 罢工娱乐，就看这个又假又无厘头的典型少女型 浪漫的起鸡皮疙瘩的没大脑的 肥皂韩剧            
