http://movie.douban.com/subject/2156663/	西游记
(5星)	 超好看，伴着我们80后走过了童年            
(5星)	 二十五年后的今天还是神一般的电视剧 电子乐器的使用和各种简陋的特效，还是反映了那个时代进步的气息。            
(5星)	 看太多遍了            
(5星)	 经典，经典，被无数人模仿却从未被超越，六小龄童啊！！！我心中永远的孙悟空            
(5星)	 永远的童话            
(4星)	 经典的传奇。            
(5星)	 小时候暑假必看之作啊~            
(3星)	 。。。。晕。。。每个暑假，西游记一个，白娘子一个。。。挨个换着看。。那时候唐僧还没嫁富婆呢。            
(5星)	 经典永恒。            
(5星)	 小时候跟着爸爸妈妈不知道看了多少遍            
(5星)	 小时候最爱看的电视剧            
(4星)	 大师兄!师傅被妖怪抓走了!...            
(5星)	 超级喜欢孙悟空！！            
(5星)	 每到假期都要看滴...最喜欢大闹天宫了            
(5星)	 童年的记忆里电视频道好似只上演了两部戏，一部新白娘子传奇一部西游记。            
(5星)	 孙悟空最擅长的就是到天上搬救兵。。。            
(5星)	 经典。            
(5星)	 我爸喜欢看            
(5星)	 陪我长大的电视剧            
(5星)	 难道有人没看过？            
(3星)	 剧情还不错啦，话说唐僧换了三个演员吧，其中一个真好看呐~            
(5星)	 经典！！！            
(5星)	 亲爱的猴哥～～～天上地下旷古至今第一偶像～～～            
(5星)	 怎么看都不厌            
(5星)	 那种用心拍部好片子的心态现在已经很难得了。我想我再也不能看到比六小龄童更经典的孙悟空了            
(5星)	 童年的大消遣。            
(5星)	 不可磨灭之经典。            
(5星)	 哈哈哈哈 谢谢亲爱的叫我悟空 不敢当啊不敢当            
(5星)	 六小龄童，爱爱爱爱！            
(NA)	 小时候每次假期必看的经典            
(5星)	 所有西游记中最好看的一部            
(5星)	 想我小时候……            
(5星)	 敢问路在何方！！！！！大爱孙悟空大爱六小龄童！PS.迟老师五官比例完美至极发现没？            
(5星)	 太佩服这个特技了            
(5星)	 每年都会再看一遍，电视里一遍遍放，我一遍遍看            
(5星)	 从小看到大的经典。。            
(5星)	 经典            
(5星)	 曾经妄想，长大后遇到一个悟空样的男子，一身的本领，一身的正气。。。            
(4星)	 小纠结~当年就是胆子小~            
(4星)	 经典。            
(5星)	 永远看不厌，永远给我快乐！！尤其是女儿国那场戏，真为国王叫屈。国王扮演者朱琳真的为爱守了一辈子……            
(5星)	 经典啊！            
(NA)	 不管寒暑假，是中央电视台逼我看滴！！            
(5星)	 打开电视 你总能听到：妖怪！哪里逃！            
(5星)	 经典永不褪色，现在重拍的垃圾根本没法与之相比。            
(5星)	 看过10遍以上            
(5星)	 塑造我人生性格的电视剧之一，片头曲、片尾曲和里面的所有插曲，多么经典！            
(5星)	 这个一定要有            
(5星)	 记得不管寒假还是暑假，很多台都会播，拨了无数遍，看了无数次，这是我看过次数最多的电视剧。            
(5星)	 我想80后没有看过这部剧的，基本不存在吧。            
(5星)	 对于这部的情感着实不知如何描述。            
(4星)	 童年            
(5星)	 看了不下10遍             
(5星)	 没看过西游记就不是中国小孩了            
(4星)	 我很怀疑同龄人里有谁没看过            
(5星)	 滚你妈的第二部            
(5星)	 拍得认真拍的好！ 这辈子最爱的电视剧没有之一            
(4星)	 看了21年了还在看            
(5星)	 经典，被重播次数最多的电视剧，儿子将来也能在电视上看到。            
(5星)	 我觉得我可以把剧情背出来            
(5星)	 真的有曾哥？！为神马！！！            
(NA)	 光有标题可不行啊            
(5星)	 又是曾哥..            
(5星)	 曾轶可大穿越之西游记！            
(5星)	 初2以前每年寒暑假必看，我感觉没哪个孩子看过3遍以下            
(5星)	 我怀念啊            
(NA)	 小时候一直盼着再看一遍            
(NA)	 长生不老片            
(5星)	 百看不厌            
(2星)	 小时候不爱看            
(5星)	 很经典。六小龄童演得出神入化！            
(5星)	 那个啥，主演里面有谁。。。。。。。。。。。。。。。            
(5星)	 如果你说你没有看过西游记，那你就不算是中国人。            
(4星)	 小时候的记忆            
(4星)	 永远的经典！            
(5星)	 用心拍的電視劇，一招一式哪怕是一個眼神都那么的用心            
(NA)	 每个假期，电视台必定重播，按说打破了世界记录            
(5星)	 这才是最牛气的华语经典。            
(5星)	 小时候超级喜欢~            
(5星)	 谁没看过!!!!!!!!!            
(4星)	 属于80后的回忆            
(5星)	 嗷嗷嗷~~            
(5星)	 这年代的人拍不出这么经典的东西了~            
(5星)	 到现在还会看            
(5星)	 小时候的最爱~~            
(5星)	 敢问路在何方。。。路。。。在脚下妖怪，纳命来。。。悟空~师父~            
(5星)	 看了无数遍也不嫌厌烦            
(5星)	 经典是不可超越的            
(5星)	 最喜欢看悟空打人。            
(5星)	 我吃红烧肉            
(4星)	 扣1星外形。。            
(5星)	 经典。小时候闹着爹爹买了一套vcd，居然如愿了，现在还保存着呢。那时125大洋，很多的钱啊            
(5星)	 经典中的经典            
(5星)	 一部西游记 影响几代人            
(4星)	 以前每个暑假都会看= =            
(5星)	 这个太给力            
(5星)	 两个字，童年            
(5星)	 艺术创作不是线性前进的 这就是个证明 巴洛克不会再有。同样对于次版西游记            
(5星)	 一代经典            
(5星)	 他陪我过了整个看电视的时代、他陪了我整整20年、20年、20年。。。            
(5星)	 經典不多談            
(NA)	 需要多说什么么            
(5星)	 看多少遍都不会腻~爸爸话我有毛病- -..            
(5星)	 直到现在电视上放还是会瞄两眼。            
(5星)	 六小龄童 马德华 池重瑞  ！！！            
(5星)	 每年放假各电视台总要循环播放……            
(5星)	 一直以来想完完整整地看一遍。            
(5星)	 看过N此了，电台也播放N遍了，但是还是喜欢看，无论老幼妇孺，这就是西游记。            
(4星)	 《西游记》告诉我们：有后台的妖精都被接走了，没有后台的妖精都被一棒子打死了！            
(4星)	 也许制作比较粗糙，但是很喜欢，因为年轻            
(5星)	 还用说吗，永恒的经典！唐僧赶走孙悟空那集，我每回都哭。。。。            
(4星)	 谈不上喜欢            
(5星)	 六小龄童无法超越。            
(5星)	 一直莫名其妙的喜欢            
(4星)	 这个是人都看过吧。。。 经典！            
(5星)	 经典。            
(5星)	 童年记忆            
(5星)	 暑假，深夜，俗女，呼噜声，美妙的夏天，            
(5星)	 太经典了，小时候放暑假必看。。。            
(5星)	 经典！永远的偶像——孙悟空！            
(4星)	 n多年的重播，n多年的复制            
(5星)	 从小看着长大的，还是老版的经典，新西游记特效太恶心了            
(5星)	 因为是经典            
(5星)	 25年后，最红的居然是“悄悄问圣僧，女儿美不美”，真是妖魔鬼怪的世界。            
(5星)	 哪个少年不爱？            
(5星)	 中國人，都看過。            
(3星)	 这不是书里那个西游记。            
(5星)	 经典不可复制            
(3星)	 師父!悟空! 放假了!            
(5星)	 一直在新拍，但从未被超越            
(5星)	 这就叫百看不厌            
(5星)	 经久不衰的版本，虽然制作还很粗糙，但是充满了战无不胜的喜剧元素。            
(NA)	 这个必须看过，而且N 多遍            
(5星)	 那时候，东土大唐的通关文谍可比现在的美国护照牛b多了。            
