http://movie.douban.com/subject/2157130/	金粉世家
(5星)	 呵呵  当时一眼就喜欢上清秋            
(NA)	 都这么多年过去了，怎么还是觉得很好看啊            
(4星)	 很干净的董洁～刘亦菲在里面的妆容我还喜欢！            
(5星)	 想找个时间再看一遍..            
(4星)	 曾经，我也迷过偶像剧。喜欢陈坤同学。            
(5星)	 高中时和当时暗恋的男孩子一起追这部剧            
(5星)	 从这里开始喜欢陈坤            
(3星)	 在大家都对片头曲喜欢的死去活来的时候 我更喜欢那部电视剧的片尾曲。。            
(2星)	 没有书写得好看            
(5星)	 那片向日葵真的挺美的。看到泪奔啊            
(4星)	 金燕西&amp;冷清秋 南开中学            
(3星)	 最后的结局令我嗟叹...            
(4星)	 冷落清秋            
(3星)	 这两天舍友在看就跟着看了，总体来说剧情还行，但是里面太多让我发挥了吐槽功力的地方了……            
(3星)	 勉强算看过吧==            
(5星)	 太美了！演员决定了胜败啊！            
(5星)	 燕子去了，有再来的时候；杨柳枯了，有再青的时候；桃花谢了，有再开的时候。有谁恩能告诉我，为什么我们之间的日子一去不复返呢？            
(5星)	 画面美，剧情紧凑，多年前的剧现在来看依然喜欢。            
(4星)	 那时候觉得他们两真是配诶             
(4星)	 匆匆。            
(4星)	 這就是愛情 這就是婚姻 這就是男人。            
(5星)	 太喜欢            
(4星)	 民国时的生活，有那时的生活气氛，还有那时的清雅的感觉...            
(4星)	 刘亦菲在里面虽然很生涩，但是真是漂亮啊。            
(5星)	 擦肩而过。            
(3星)	 富公子和穷女孩的爱情，其实真的很难持久。（电视剧和原著是有差别的）            
(4星)	 当年被陈坤迷得七荤八素的。。。            
(3星)	 哎呀。陈坤。。陈坤            
(4星)	 美            
(5星)	 看了好多遍            
(3星)	 陈坤的白西装            
(5星)	 当年的经典。虽然那个时候大家都是新人，都没有演技。但就是赞！@Home            
(5星)	 没的说了。这部超爱的。看多少次都不腻。            
(4星)	 话说我一直对董洁无爱。很多人觉得她就像莲花一样 冰清玉洁 很美好。可是可是 我就是没什么特殊的感觉呀。我还是比较喜欢那个演大家长的妈妈呀。            
(4星)	 那时候的董洁啊，那时候的刘亦菲~~~            
(4星)	 除了大明宫词 这个片子的 综合指数也很高            
(NA)	 最后对老七很失望。            
(5星)	 以前爱了冷清秋，现在我爱白秀珠。            
(NA)	 迷三道四 现实是残酷滴~            
(4星)	 片头片尾曲让我感动，董洁气质和冷清秋很吻合，没感觉出他们的爱，但是有种不能明道的气氛            
(4星)	 很美。            
(5星)	 &#34; 我滿城的找你，我去學校做你的老師，搬到你家旁邊坐你的鄰居，還有這條街對我的意義，那是因為我想讓你愛我!&#34;    甜蜜的幸福，破碎的悲傷。愛著或者不愛了。重看多遍都只看前半部。沒勇氣再重溫結局。            
(5星)	 我稀饭董洁。            
(4星)	 如果只是一瞬间。            
(4星)	 人就不能比。。。。此局董MM获胜。。。            
(4星)	 经典~            
(4星)	 董洁就行了,剧情不重要.            
(4星)	 记忆中那片向日葵花田~            
(4星)	 就喜欢民国调调            
(5星)	 董洁好纯。。            
(4星)	 最后两集 和纯纯两个人在那里看 一直忍着不敢哭出声 谁知纯纯早哭成泪人了  索性后来两人放开了哭              
(5星)	 看到最后，他们还是没在一起。没在一起就算了，居然还是擦肩而过。眼泪就忍不住流下来。            
(4星)	 我看了好多连续剧啊             
(NA)	 董洁好贵气！那个时候的陈坤。。。你孩子多大多大！            
(5星)	 浮沉不过一清秋            
(5星)	 作品好 演员好！！            
(5星)	 自由恋爱为什么也会是这样的结局，为什么            
(5星)	 多情自古伤离别，更那堪冷落清秋节！            
(4星)	 绝对的经典。有一些话剧的效果。            
(5星)	 悲剧 再见            
(5星)	 董洁好好看，那个时候的刘亦菲还没张开呢~片尾曲也好好听。            
(4星)	 冷清秋。            
(5星)	 经典。            
(5星)	 董洁~~            
(NA)	 百合、向日葵在这里淋漓尽致。            
(4星)	 重新再看一遍。。。。            
(5星)	 也许这是他们最纯情的一部电视剧了。            
(4星)	 那个年代的爱情、、            
(5星)	 非常值得一看电视剧~            
(4星)	 陈坤呀董洁呀都是因为这部剧喜欢上的嗷呜            
(4星)	 不知道为什么、就是蛮喜欢            
(NA)	 其实我没细看过。但是那种感觉，是可以闲来无事品一品的。            
(5星)	 人生长恨水长东            
(4星)	 冷清秋            
(3星)	 最喜欢的还是主题曲~            
(3星)	 歌很好听~剧的调子很复古  但不喜欢董洁这种一无是处的“灰姑娘”角色            
(4星)	 不喜呼吸声给我黏热感觉的董洁            
(4星)	 暗香加分不少 导演和编剧还是差点事            
(5星)	 力挺董洁            
(3星)	 还好吧~            
(4星)	 冷落清秋节            
(NA)	 冷清秋。。冷你妹啊。            
(5星)	 冷清秋的一切，让人感觉到安心            
(NA)	 两首好歌            
(5星)	 喜欢前半部份。他们爱的好美。            
(NA)	 董洁正如她的名字般简单干净，纯而无暇。            
(5星)	 因为它 我有多少次上学迟到            
(4星)	 当花瓣离开花托，暗香~残留。。            
(NA)	 柳春江死的很伤人            
(4星)	 董洁，陈坤……暗香很动听            
(2星)	 看了几集，除了主题曲和董洁尚可外，其余真是惨不忍睹，唉，张公好好一部著作啊            
(2星)	 我那个时候就不喜欢刘亦菲。我就是不喜欢装纯装嫩装清新的！！！我就是不觉得她好看！            
(3星)	 富家少爷和贫家女子的爱情。            
(3星)	 张恨水的故事好，不过感觉演员选错了            
(4星)	 金燕西这个角色展示演技啊            
(4星)	 至今难忘啊。。。燕西怎么说变就变啊            
(5星)	 冷清秋，你收了我吧。            
(5星)	 更那堪冷落清秋节！            
(5星)	 喜欢冷清秋的角色            
(4星)	 更那堪 冷落清秋            
(5星)	 经典ing。。。。。。            
(NA)	 华丽。            
(5星)	 眼神。。            
(3星)	 青涩年代的故事            
(3星)	 搞得我想看原著。            
(4星)	 虎头蛇尾。            
(5星)	 最爱的一部~            
(3星)	 多情自古伤离别,更那堪冷落清秋节。他们的爱情,从开始就被一个&#34;葡萄藤结不出百合花&#34;的隐喻道出了结局。既然是个悲剧,也就怪不得他们最后要擦肩而过了。门当户对很土,但却很真实。Anyway,冷清秋真美..            
(NA)	 怀念高中时全班在月考后集体围在电视前看的时光            
(3星)	 白秀珠看起来有30岁            
(4星)	 我原本以为故事的最后皆大欢喜            
(NA)	 董洁演的            
(NA)	 能说什么吗？？            
(4星)	 那么些美好的姐姐们            
(5星)	 初中时候的回忆..想起那时候也有想花心思去表白..            
(4星)	 多情自古伤离别，更哪堪冷落清秋            
(4星)	 最后很揪心~~            
(4星)	 剧情不错，拍的节奏，演员欠佳            
(5星)	 很喜欢董洁            
(3星)	 刘亦菲很好看也很木偶            
(5星)	 这部戏让我落下了很抵触悲剧却又喜欢悲剧结局的毛病。。。            
(5星)	 什么叫做经典。。            
(5星)	 太经典了            
(5星)	 很好看，结局哭了好久。。。            
(NA)	 片尾曲让她降落太好听还有男二号和女二号的感情，我也觉得很好看。            
(5星)	 我觉得电视剧拍的比书写的好多了。陈坤 和 董洁都让我深深着迷。            
(5星)	 经典中的经典，因为这个爱上陈坤，一直到现在，只是结局太悲惨，难过了好久            
(4星)	 片尾曲很好听，我有一同学还特意找来钢琴谱猛练            
(5星)	 迷            
(5星)	 董洁把小家碧玉这词诠释到了极致~            
(3星)	 鸳鸯蝴蝶派。            
(5星)	 那时候不明白为什么片尾曲没红，里面所有人物都很喜欢，特别是三姨太，可惜这位演员就这么悲催滴香消玉殒了。            
(5星)	 好看！            
(5星)	 初中的时候看的，央视播的时候每晚下了自习看，第二天课间时候几乎全班女生都在讨论前一天的剧情            
(5星)	 悲催的电视剧            
(4星)	 这部电视剧怎么也不能忘，陈坤忧郁的眼神，即使薄情如此，也还是钟情于他：冷冷清清的董洁，如此美丽，但是究竟是爱这个人，还是那些诗句，那些文章？不愿去想，心中还是愿意相信，他们曾经爱过。            
(4星)	 不禁让我感慨叹息，金燕西和冷清秋的相遇到底是对还是错。在对的时间，遇见对的人，是一种幸福。他们的相遇是个错误吗？            
