http://movie.douban.com/subject/4202127/	读心神探 讀心神探
(3星)	 港片嘛，因为TVB对成本的控制所以细节很显得有点糙，神探小时候吃古古力那节简直是糊弄事儿到一塌糊涂，很多还微表情呢，我都快神探了，不过好在山寨的还挺成功，另外主角讨人喜欢，所以还是不错的            
(3星)	 光人的HK版，雷人            
(3星)	 学lie to me 的；一贯的TVB套路，比较轻松，没什么大冲突；还算能了解不少东西；结尾太显仓促            
(NA)	 每个人都演得很憋屈。。。            
(4星)	 我觉得还可以呢~两天看完。            
(3星)	 冲着保怡才坚持看完的。不知道该说什么了。模仿美剧lie to me，有点画虎不成反类犬。 香港人是不是都习惯“素食”啊，好多的细节讲的太白太细了点，有点科学普及片的嫌疑了，味道淡了。            
(5星)	 看了之后我的同学都开始读心了，哈，不错的电视剧哈，            
(4星)	 Lie to me的模仿作，加入港剧元素，还由系列剧变成了连续剧。            
(5星)	 很佩服香港的编剧和导演，他们真的非常了解我们的心理，知道我们想看什么，所以才拍出了那么多经典剧集。这部读心神探，五颗星。            
(4星)	 TVB情节很严重 ...            
(3星)	 林保怡也老了            
(4星)	 喜欢这个剧的氛围，黄宗泽的炒粉好好玩            
(4星)	 林保怡的魅力在于演什么都很有说服力            
(3星)	 听到林保怡是gay！狂拍桌……吐血……%            
(4星)	 如果和lie to me相比我更喜欢这个  少一点废话             
(3星)	 永远抄袭美剧，从未超越美剧            
(NA)	 lie to me 港剧版，不影响我观看            
(NA)	 冲着黄宗泽取得还是lie to me好看            
(5星)	 保怡大叔宝刀未老，案情比较扣人心弦，每次等更新都很激动~~            
(3星)	 不好看也不难看，打发时间吧。。。            
(3星)	 普通的警匪剧，林保怡有魅力            
(5星)	 港剧就是我的最爱~黄宗泽帅死了!!!!            
(4星)	 just because of Lin Baoyi            
(3星)	 情节前几集还很耐人思考，，后面几集就相形见拙，都演他和他父亲的事情，没有什么悬疑感了，，，不过，总的来说，还是不错的悬疑片（中国制造）            
(3星)	 港版LTM            
(4星)	 可以看看 虽然都说有抄袭的嫌疑            
(3星)	 还行，就是短了点            
(2星)	 逻辑不够严密            
(3星)	 随便看看啦            
(3星)	 港版lie to me~消遣不错            
(3星)	 对这方面的比较感兴趣。。            
(3星)	 一般般啦，开始看觉得还挺不错的，但里面那些读心术，也只是一般察言观色的常识而已，说不上什么太专业的东西            
(3星)	 很明显的就是抄袭人家LIE TO ME，用来消磨时间不错            
(3星)	 和lie to me的强大气场比起来，不是一个档次            
(3星)	 案情有点太简单了。            
(3星)	 林保怡 黄宗泽都很帅 ....可是还是觉得lie to me有味道 ....            
(4星)	 仿lie to me 不过蛮好看滴~            
(3星)	 演得有点假            
(NA)	 接着抄!            
(2星)	 弱智啊！1弃            
(3星)	 这个微表情哪叫微表情撒,我一哈就看出来了,还是看lie to me好点             
(4星)	 最爱黄宗泽了!            
(4星)	 不错！是港剧那熟悉的感觉！演员、配音、场景……呵呵~~~都忙着看偶像剧，这感觉，久违了！O(∩_∩)O~            
(3星)	 林保怡 黄宗泽之后就..哎啦..            
(3星)	 抄袭美剧的痕迹明显，不过也就看看了            
(4星)	 黄宗泽~~~~~~            
(NA)	 lie to me的香港版，不过林保怡的演技是值得肯定的。。            
(4星)	 有时候觉得案情太冗长了，，不如美剧紧凑            
(NA)	 模仿痕迹很重呢            
(4星)	 嘿嘿~~是挺不错滴~~            
(4星)	 虽然说是山寨 lie to me，但还是不错的啦~比lie to me 更具有点人情味~大爱TVB的警匪片~~            
(5星)	 赞            
(5星)	 很久没看过这么短小精悍言简意赅的TVB剧了            
(4星)	 还不错，可以看看，就是……不怎么现实……谁能在四分之一秒内看到对方的表情了……至少我不能            
(5星)	 我学会了很多~ 大爱TVB ，对这里的警匪片特别爱 ~  林保怡演的很入味儿~            
(5星)	 嘿嘿，学习到很多东西呦！            
(3星)	 杜嫂子太有爱了 因为是讲微表情破案所以演员们都夸大表演了微表情 导演也注重突出了微表情 导致剧看着很假            
(4星)	 虽然模仿痕迹较深，但是仍然是那经典的闭上眼睛可以听得明白的轻松剧集，推荐吧            
(4星)	 香港典型的刑侦剧，情节与lie to me相似，节奏快，还不错。            
(5星)	 里面的表演还挺好的，喜欢            
(4星)	 心里学动作学玩的太厉害            
(3星)	 这里面的罪犯都是白痴吗。。。= =            
(4星)	 非常喜欢本剧的破案过程，不过稍微有点牵强，结局不太满意，期待续集            
(4星)	 稀罕林保怡，很tvb的模式。            
(5星)	 好看            
(5星)	 很好看，剧情节奏感很好，比那lie to me要适合我。            
(3星)	 山穷水尽的港剧            
(5星)	 微表情~ 喜欢心理学的可以看看            
(3星)	 开始是朋友推荐看的，看了一集就发现这货是山寨啊，山寨人家美剧lie to me嘛，既然是山寨货，自然比不上原版，推荐看看lie to me 已经出第三季了。喜欢林保怡，呵呵            
(4星)	 学到一点读心术、看微表情            
(5星)	 虽然短了点，不过还是很不错的哦~~            
(3星)	 不如lie to me但是还挺好看的            
(5星)	 剽竊剽竊好了~哼還是很好看            
(NA)	 我撒谎时什么样？            
(3星)	 就是盗版LIE TO ME            
(3星)	 近期港片中较好的作品了            
(NA)	  其实很一般，因为有黄宗泽才看的            
(4星)	 这心理学不错啊~~~以后研究一下~~~            
(3星)	 有的蛮好 有的有点无聊            
(3星)	 TVB啊TVB~你让我说什么好？就不能给力点？            
(4星)	 还行            
(3星)	 林保怡在里面有强迫症            
(2星)	 减去一颗星：拙劣的台本。减去一颗星：抄袭。减去一颗星：设备。            
(NA)	 还ok啦！            
(NA)	 黄宗泽太帅拉~~~            
(4星)	 8错～～～            
(3星)	 为了黄宗泽看的，还可以吧！            
(3星)	 一个人的圣诞节靠此剧过的。TVB要一万万年也追不上HBO的脚后跟啊。我钟爱的林保怡老了，哭。            
(2星)	 好难看。我觉得好作。。            
(NA)	 看至第7集            
(3星)	 这个学期开了两只港剧，都是探案的。港剧探案的情节实在傻，但感情戏都很复杂地融在里头，偶尔有感动，家庭这个主题在港剧里体现得比内地剧更强烈些~            
(3星)	 拍的生硬了点~            
(3星)	 还是比较值得一看的，最后和妈dam的感情戏很有FEEL！            
(3星)	 据说有抄袭之嫌，感觉内容有点单薄            
(NA)	 稍微有点做作了。            
(NA)	 就剧情而言，用朋友的话说就是滥俗，刚看到开头就可以猜到结局。而且在极力塑造姚sir的“神探”的英雄形象，实在是不怎么入主流。但是看着不电视剧是因为里面的读心术，可能这也是导演想着重刻画的一个重要看点吧，建议心理学入门的人可以看看~            
(3星)	 看久了美剧，看这个感觉速度有些慢，而且里面的好多东西太浅，都是自己知道的。看了三集就不想看了额，相比之下，《犯罪心理》比它好太多，深度比不上，广度也比不上。            
(4星)	 各人感觉更像一部教育片，里面林保怡对别人的心理分析相当漂亮。也学习了不少。            
(2星)	 山寨片            
(3星)	 是lie to me的翻版~~各方方面都在模仿~但有港剧独特的味道            
(3星)	 =.=很前段时间就看完了。那段时间实在没什么事看的。什么都非常凑合凑合凑合。就是黄宗泽那张脸…            
(3星)	 如果没有看过don&#39;t lie to me的话，会觉得这部剧还8错吧。            
(4星)	 还可以..lie to me港版            
(4星)	 模仿的还行            
(3星)	 恩，还好，就是之前看过lie to me了。。。看这个就。。。            
(NA)	 没有黎姿的林保怡，我忽然发现他胖了，没有以前帅了，脸都走形了，天呐，我是在看电视剧还是在看人？不过如果学会读心确实很可怕，能看穿一切，生活一点乐趣都没有了            
(NA)	 人最难得是读懂自己的内心            
(NA)	 和lie  to me 差远啦            
(3星)	 打发时间            
(3星)	 TVB男人都那麼帥~            
(3星)	 剧情不行~            
(4星)	 就冲着林保怡去的            
(3星)	 只因为有林保怡            
(3星)	 虽然是模仿lie to me。。但是只要是判案的我还是可以看得下去。。            
(NA)	 吼吼~真的不错            
(NA)	 林保怡果然是百看不厌啊            
(5星)	 林保怡很有男人味啊。不知道为什么，很喜欢赵文海。同情他，喜欢他的专一！            
(NA)	 我一口气给看完的。。。很不错呢            
(4星)	 看第一集的时候就猜出了感情线…            
(5星)	 微表情            
(3星)	 冲着林保怡看的            
(3星)	 港版LIT TO ME 只是跟美剧比　这个还差得远了点吧。            
(2星)	 只是个打发时间的东西而已，真没啥看头。            
(4星)	 为了林保怡和黄宗泽而看的片子，是一部港味很浓的Lie to me。。。            
