http://movie.douban.com/subject/1878360/	金枝欲孽
(NA)	 玉莹只是一个被宠坏的孩子，但是，这一切的一切却并不影响大家喜欢她            
(5星)	 经典TVB剧            
(3星)	 清宫剧--我开始看了就一直看到尾，不能说特好看。呵呵。。只是想打发点时间。            
(NA)	 有个太美，            
(3星)	 哪里好看了，我觉得都差不多，大同小异。            
(5星)	 不爱宫墙柳，只被前缘误。花开花落自有时，总赖东君主。去也无从去，住也如何住。若得江上泛扁舟，妾愿随君往            
(5星)	 让我开始了看TVB的女人争斗            
(3星)	 现实比电视复杂多，还是看戏轻松            
(5星)	 最喜欢安茜，聪明机智，不过可惜了            
(NA)	 my love            
(3星)	 美女们啊~            
(NA)	 我最佩服那些外表女性，内心爷们儿的女人，因为我真的做不到            
(5星)	 很不错的一部TVB            
(5星)	 这其中的手段，谋篇布局是以后所谓的“宫廷大戏”都很难超越的。            
(NA)	 不容易啊 我这种人竟然看了古装            
(5星)	 阿佘的演技如火纯清了            
(NA)	 是在2006年看的！            
(5星)	 多年前看的，当时上大学，花了两个星期的周末看完，看完后直呼过瘾，高潮一波接一波~怎么看都觉得好~~不过觉得现在《美人心计》也很好看，不过电视都免不了有bug，时间太久。。记得都不太清楚了。。。            
(NA)	 大学期间，在网吧里看的            
(4星)	 人非草木。谁人能无情。            
(4星)	 转场            
(4星)	 这一部关于后宫的斗争才够精彩过瘾呢：没有永远的朋友、也没有永远的敌人、只有永远的利益。钮祜禄如玥 比嘉庆多活了40年，一直活到咸丰年间，这不是在赌气么？哈哈。            
(5星)	 因为黎姿            
(4星)	 很喜欢黎姿演的玉莹。            
(5星)	 心疼这些女人            
(5星)	 永远不要低估女人！            
(5星)	 人物描写有血有肉，刻画极其到位            
(4星)	 那时候依然是高中最紧张的时候，可是为了看这部剧，我宁愿牺牲睡觉时间，在芒果台一连串恶心的冗长的广告之后，等待它的出现，至今记忆犹新，没有纯粹的好人与坏人，宫廷剧不可多得的一部佳作            
(4星)	 寻常一对到头来 毫无乐趣             
(5星)	 高考调剂品 大爱            
(NA)	 大爱            
(5星)	  好看   经典啊            
(4星)	 精品            
(5星)	 如果要先斟酌一下值不值得，那么这件事根本就不必要去做。            
(NA)	 好喜欢张可懿            
(4星)	 女人最喜欢福雅，漂亮又不张扬；男人最喜欢孙白杨，不过没几个候选            
(4星)	 -_-女人戏……            
(4星)	 最印象深刻的是孙白扬说了很多句耐人寻味的名言，我那时还写了日志记录下来。            
(4星)	 偏爱尔淳            
(5星)	 经典电视剧，感慨一个太医魅力这么大？            
(5星)	 经典，只能说是经典。黎姿的演技成为最佳女主角当之无愧。            
(5星)	 當年 TVB欠鄧萃雯一個視后            
(5星)	 又在看~            
(4星)	 赶脚就这部片子之后，宫斗小说火起来了。当原创和开拓者多么难得又多么荣耀。            
(5星)	 最好的后宫戏，没有之一            
(5星)	 黎姿太美了。。。            
(5星)	 后宫的勾心斗角，这也是我看到的第一部港人剃头演清朝人的片子...很好看            
(5星)	 有此剧后，真的什么宫斗都逊色了。。。导致我再也不敢看这部片子。。。看了怕写自己的宫斗故事的时候忍不住把情节往文字上套。。。结局看得我魂断神伤。。。            
(4星)	 如果爾淳能打動我一小半是因為佘詩曼的話 如妃就是真正打動人心            
(5星)	 几年之后再看最后一集，完完全全戳中泪点。万里江河，有缘再聚。            
(NA)	 2004，女人的斗争            
(5星)	 後宮修羅場 各有個悲哀            
(5星)	 音乐大爱！            
(NA)	 我还是喜欢黎姿            
(5星)	 求仁而不得仁，是人最大的悲剧，但偏偏我们都是这样的人            
(4星)	 呜呜呜...&#34;我做不到的事情,希望你能完成.....珍重...&#34;            
(4星)	 结局让人有点失望！真是个飙智商的戏            
(4星)	 再看一次。            
(4星)	 昔日姐妹又能怎样，还不是为一个男人，相互厮杀皇帝真的有爱吗？那些妃嫔又真的爱那至高无上的帝王吗？被一堵红墙圈住的全部都是可怜人，无心 无爱...又有几人能做到？不管你是什么样的女子，进了那道墙，就等同无翻身之日，每天活在心计之中，你争我夺。            
(NA)	 女人戏。            
(5星)	 黎姿真是不老神话啊            
(5星)	 港剧中绝对的经典~~            
(3星)	 后宫斗啊斗的 之所以那么火不就是湖南卫视炒的            
(4星)	 不错的宫斗~~~  中意雯女。            
(4星)	 和大陆的宫斗戏一比，显得它是如此精良            
(5星)	 字字珠玑            
(NA)	 經典TVB劇集·····            
(5星)	 算是港剧这几年的又一个高峰，港剧衰落后的又一力作            
(5星)	 是宫斗戏的巅峰了。。。。            
(5星)	 无法超越吧~~~            
(3星)	 这部戏在最火红的时候曾经一度想看，就这么一直拖到7年后再来看这部老电视剧，说实话，我觉得情节进展很慢，前20级，几乎没说什么一直在小主那转。所以看的我很疲惫            
(5星)	 开后宫剧之先潮，寂寞空庭春欲晚啊            
(5星)	 高中时看的，当时芒果台每天下午开播  我要上晚自习都只能看一点点  老湿断断续续的看不完整  后来时间多了才慢慢补完的。最爱的后宫剧没有之一! 那些标榜宫斗的渣渣都醒醒!!!            
(NA)	 芒果台首播的时候我还青春年少，不喜欢。多年后，连小说都爱上宫斗。            
(5星)	 这是宫廷剧的一个开始之作，以后紧接着的都是翻版，宫里女人的悲哀是说不清的，无论从演技还是剧情，这部片子，绝对是上层之作。喜欢看宫廷剧的人不要错过啦，            
(4星)	 后宫             
(5星)	 巅峰。几个女人都是大爱。            
(3星)	 没有想象中好看            
(5星)	 最爱的港剧，虽然很老，戏也很俗，但是真的很喜欢，从音乐，演员，到剧情            
(5星)	 如妃太迷人！            
(4星)	 这结局，故意坑我啊！！太桑心了            
(4星)	 争斗也只是一小部分，大部分还是爱情，虽然有点失望的，但是已经算是不错的了            
(4星)	 确实好看            
(5星)	 后宫戏不可超越的经典            
(3星)	 好好好好凄美的爱情故事！            
(5星)	 TVB经典剧，很多年前看的，之后的宫心计就很难超越了。最喜欢如妃，还有孙白杨对玉莹的那份情，至今想来都很感动。            
(5星)	 TVB宫廷剧的经典之作，必看，必看！            
(5星)	 太好看了  现在拍的那些宫廷剧都算个p啊            
(4星)	 港剧的现代剧其实要比古装剧好看些呢。不过喜欢港剧的原因之一就是里面的演员我基本都喜欢！比如这部剧的黎姿佘诗曼林保怡陈豪。。            
(5星)	 能不能不要再来清宫剧了，谁能比他好啊！！~~            
(5星)	 好爱如妃娘娘T_T            
(4星)	 不可能没看过吧？            
(5星)	 因为这部片子，爱上如妃，爱上故宫            
(5星)	 还能更经典吗？            
(5星)	 经典 女人间的钩心斗角~我喜欢那个悲剧的结尾 虽然遗憾~            
(5星)	 目前为止最爱的古装剧，没有之一。借用评论【这是宫廷古装剧的一座经典大山，这部剧从播出被奉为经典之后，一直被模仿，从未被超越。它令许多演员咸鱼翻身，令许多已经走红的演员更加红火，然而这部剧不仅仅是一部商业制作，它还具有较高的艺术造诣，并且绝对是古装剧中少有的现实主义派力作。】            
(NA)	 我觉得比，宫心计好看。            
(5星)	 最喜欢的是玉莹            
(4星)	 宫斗剧停不下来了。。。            
(5星)	 真TMD好看，就是后面感觉有点不行，编剧编不下去了？            
(5星)	 很出彩的清宫戏，女人之间为了各种目的耍狠斗心眼常常看得人惊心动魄。只不过到头来还是一场游戏一场梦。            
(5星)	 老婆的最爱！            
(5星)	 情节生动真实，演技场景服饰很棒，角色各有特点，很精彩。            
(5星)	 不是TVB迷，突然心血来潮看的这部，多女人的地方真的很麻烦，可自己就是个女的            
(5星)	 无法超越的tvb宫廷戏            
(NA)	 喜欢像孙白杨那样儒雅的男人，男人可以不帅，内心一定要强大            
(4星)	 女人能顶半边天            
(5星)	 裏面的女人氣場都很強！而且各有各的風格！哇！！！姿姿最美了~~~心心眼啊~(*^__^*) ~            
(5星)	 感觉现实生活中也是演绎这部戏了~ 电视剧不错~喜欢香港电视剧~            
(4星)	 好些年前看了，一直想重温。            
(3星)	 tvb的经典，不可错过电视剧的            
(5星)	 纠葛的爱情~~~~~~~~~            
(4星)	 对话太经典了~~~超爱林保怡            
(5星)	 我是有多喜欢如妃            
(5星)	 太喜欢安茜了！黎姿也很漂亮，这片已经算是宫斗戏无法超越的一个佳作了            
(5星)	 TVB精品作之一，好剧，力荐            
(3星)	 这个暑假还刻意整部d下来看的。嗯。。快进……            
(5星)	 目前为止最经典的宫斗剧。。            
