http://movie.douban.com/subject/1863947/	神雕侠侣
(3星)	 除了主角，其他配角，场景，情节均trash            
(4星)	 古天乐简直是为过儿而生的，最爱这版小郭襄            
(5星)	 翻遍金庸，尤爱杨过            
(5星)	 经典啊经典            
(5星)	 又在回味了。            
(4星)	 工整，不拖沓。傅明宪是傅奇和石慧的女儿啊。。。            
(4星)	 白嫩嫩的古仔。。            
(5星)	 李若彤呀李若彤            
(5星)	 那时候一看见小龙女就会觉得神清气爽，对古天乐更是超级喜欢。如今长大了，对那些人倒是没什么感觉了，倒是发现背后写故事的人有多么地了不起            
(5星)	 青春期因你美好。            
(4星)	 郭靖希望他学好，黄蓉不希望，这不就麻烦了么            
(NA)	 太好看了。李若彤真的是小龙女            
(5星)	 经典~~            
(3星)	 =-=古天乐？            
(5星)	 我最喜欢这个版本的老顽童。欧阳锋也不错。 大家一直都说，古天乐版的杨过最配当苗侨伟版杨康的儿子。            
(NA)	 一见杨过误终身！找出来一个能PK的瞧瞧！            
(4星)	 比较喜欢这个版本            
(5星)	 总有那么些角色默默等在那里好多年 直到冥冥中那个演员出现 一眼万年 比如酷先生之于杨过 比如彤姐姐之于小龙女            
(5星)	 最经典的版本了            
(NA)	 无可复制的美好            
(5星)	 主角给满分，配角多数不及格            
(4星)	 好喜欢乐哥啊，虽然你是鼻涕牛牛。            
(5星)	 经典中的经典啊~重新温一遍~            
(5星)	 没有哪一部电视剧可以超越！！！            
(5星)	 当年的古天乐还是小白脸啊~！！            
(5星)	 唉，古天乐啊！            
(NA)	 跟香帅传奇同时代的美好记忆            
(5星)	 李若彤的小龙女惊为天人呀            
(5星)	 除了经典你还能用什么来表达呢。。。那时候的古天乐和现在实在差别很大。。。            
(5星)	 最喜欢的一版            
(5星)	 古天乐的杨过和李若彤的小龙女是永远的经典            
(4星)	 还是最喜欢这一版。            
(NA)	 经典的银幕情侣。第一次看的时候不相信这是古天乐            
(4星)	 那个冷若冰霜却又深情至死的小龙女···            
(5星)	 最完美的一部            
(5星)	 经典电视剧！            
(4星)	 一见杨过误终身。            
(NA)	 我最喜欢的一部神雕侠侣            
(5星)	 最爱的一版            
(4星)	 我认为最好版本的神雕。            
(4星)	 经典            
(5星)	 帅气的杨过，美丽的小龙女            
(4星)	 经典。            
(NA)	 最清秀的杨过了            
(5星)	 我心目中最完美的神雕侠侣。            
(5星)	 哈哈，温习。            
(5星)	 我的最爱！            
(5星)	 最爱的一版            
(5星)	 在我心中是五颗星            
(3星)	 多年以后才知道，片头片尾如此动听。            
(4星)	 为了歌。            
(4星)	 经典            
(4星)	 为了李版的小龙女多给了一个星            
(4星)	 嘿嘿，伴随着听年~            
(5星)	 经典!!!现在的武侠剧再难重现那种感觉~            
(5星)	 整体来说还是最爱这版九五神雕。古天乐演绎这种亦正亦邪的角色真是恰到好处，李若彤的气质让人感觉非常舒服。剩下的一众配角也相当出彩。            
(4星)	 什么叫美 什么叫帅 建议张大爷看看人家            
(4星)	 最经典的神雕            
(4星)	 小时候看了好几遍了            
(5星)	  还有比这个杨过更帅的么。。            
(5星)	 白嫩嫩的古仔。            
(5星)	 最喜欢的一部神雕了            
(5星)	 最喜欢的三部电视剧之一喜欢这个故事 喜欢这两个人物尽管版本千千万 独爱此处他与她            
(5星)	 好看哪            
(5星)	 经典无需多说            
(4星)	 这简直是我小学时代的最爱啊！            
(5星)	 最近才知道演李莫愁的演员是米雪的妹妹雪梨，好神奇。喜欢小郭襄~还有张可颐的程英。            
(5星)	 曾经的最爱啊！绝对是经典！！无论是男女主角还是里面的歌曲都是在内个时代大红大紫啊！            
(5星)	 小白脸的古天乐有点娘。。。            
(5星)	 电视每次放都不烦~            
(5星)	 大爱啊，看了n遍            
(5星)	 我也想有个过儿，嗷嗷。。。            
(5星)	 好喜欢李若彤。她就是仙女~太喜欢了。不过怎么的都没看到最后。            
(5星)	 没有人能超越古天乐和李若彤的神雕侠侣！！！！！！！！！！！            
(5星)	 最喜欢的版本            
(5星)	 留在记忆中最好的一部武侠片，无论翻拍多少次，经典就是经典，无论场景有多简陋。            
(5星)	 经典还是经典            
(5星)	 最近正在重温，拍的其实不错的            
(5星)	 当年的姑姑 已经嫁人，至今感怀~            
(5星)	 神剧！            
(5星)	 喜欢古天乐的发型，帅。            
(4星)	 归去来            
(4星)	 话说还不错            
(NA)	 郭襄！还有 我还是比较喜欢白色的古天乐            
(5星)	 完美的杨过和小龙女，还有李绮红把襄儿演的太好了            
(4星)	 “岂有此理”            
(5星)	 想当年，古天乐是多么的白啊，最好的一部神雕            
(NA)	 老娘好喜欢李莫愁这个悲催的人物~            
(5星)	 最喜欢的一版神雕侠侣最好杨过最好小龙女最可爱郭襄            
(3星)	 那时候超喜欢李若彤的，她也好像从那部戏之后就红起来了，但后来我就不喜欢她了～            
(5星)	 很迷恋曾经的杨过和小龙女            
(5星)	 古天乐好型~~ 为了龙妹妹疯过、头发白过、打过无数            
(5星)	 还是喜欢白嫩版古天乐。            
(5星)	 小龙女你是最好的龙女！            
(5星)	 哇塞，记得大概8.9年前有次东方卫视有播但是某天重要关头的时候还停电，气的我立马跑到朋友家去看，结果还是演过头了- -气死了            
(5星)	 李若彤很美，李绮红很可爱            
(5星)	 一见杨过终生误            
(5星)	 最喜欢的版本            
(5星)	 这个版本最好看最舒服            
(4星)	 男女主角很配哒            
(4星)	 记忆里很美好            
(5星)	 再看一遍,为了我又白又年轻的过儿.~~            
(4星)	 李若彤就是我心目中的小龙女            
(5星)	 最满意的神雕版本            
(5星)	 白白的古天乐啊            
(5星)	 喜欢。。            
(5星)	 没比李若彤更像小龙女的小龙女了。            
(5星)	 小时候的最爱啊，现在也喜欢，芒果台放一边看一遍，那时TVB改编金庸的作品，觉得是改编的最好的，大爱啊……            
(5星)	 绝世经典！终南山后 活死人墓 神雕侠侣 绝迹江湖            
(5星)	 经典 ！ 江湖笑 恩怨了            
(NA)	 片尾曲至今难忘            
(5星)	 这版本的小龙女是最棒的            
(NA)	 啊啊啊里面有张可颐 演谁啊？？            
(5星)	 个人唯一看过的一版《神雕侠侣》，金庸剧还是TVB拍得最好！            
(5星)	 小制作但是演员表现很到位            
(5星)	 每次重播都会停下来看两眼，太深入人心啦            
(5星)	 最恨姓尹的            
(5星)	 这版神雕在心中根深蒂固到了极致。总而言之，那时的古仔和李，就是杨过和姑姑。            
(5星)	 最完美的杨过和小龙女，配角也很出彩            
(4星)	 经典啊！！~~            
(5星)	 好经典            
(5星)	 1            
(5星)	 最经典的版本            
(4星)	 李若彤就是小龙女。            
(NA)	 港剧黄金时代            
(5星)	 两个都爱！            
(4星)	 杨过帅的一塌糊涂~~~            
(5星)	 這才是最好的版本            
(5星)	 很喜欢古天乐演的杨过            
(NA)	 童年阴影 就记得有个老太婆断手的场景 吓死我了            
(4星)	     美啊美啊美 梦幻啊梦幻啊梦幻            
(4星)	 经典电视            
(5星)	 说实话，那个时候都不知道金庸是谁！呵呵，姐姐很喜欢这里的李若彤，因为她很美，那个时候还是跟着姐姐一起看呢，呵呵            
(5星)	 小白脸的古天乐很有看点 李若彤也美的不行            
(5星)	 看了那么多个版本始终觉得这版最好            
(5星)	 绝版!!!            
(5星)	 经典之作，不容错过，无法超越啊~~~~~            
(4星)	 只喜欢这个版本            
(4星)	 还是这版经典。。李若彤这时候也好看，郭襄也可爱            
(3星)	 因为这个粉过古天乐            
(5星)	 最喜欢的一部，书也是百看不厌            
(5星)	 没事都会翻出来看看的 看不烦啊            
(5星)	 太爱了！            
(NA)	 作为一个女生 也是及其欣赏美女的 小龙女救孙婆婆和杨过时如同仙女一样从天而降的镜头征服了我 金庸大侠的所有小说中最爱神雕侠侣 作为一部爱情小说 它足够美好 18年后相见 这世界真的有这样坚持的真爱吗            
