http://movie.douban.com/subject/3328794/	欢乐合唱团 第一季 Glee
(5星)	 haven&#39;t felt anything like glee in ages.            
(NA)	 歌实在是太赞了！            
(4星)	 棒 适合枚举米 和非 枚举米            
(4星)	 剧情好一般，音乐很棒啊，真希望是每集10分钟讲故事，30分钟编舞合唱            
(4星)	 GLEE里的所有人都眼熟……            
(NA)	 讨厌女主那个马脸。。。没追下去            
(5星)	 老师长得真像Stefan            
(5星)	 青春，活力的美好，永远不变的追求~            
(3星)	 剧情好残 弃            
(4星)	 敌不过剧中的音乐            
(4星)	 歌舞剧拍成这样实属不易 拿来练口语听力也不错            
(4星)	 给第一季四个星好了。。觉得没第二季歌儿好听~            
(5星)	 绝对实力的原创加翻唱！幽默，精彩!            
(5星)	 演员的确定是怎么样的精神啊。。。。剧不错啦~            
(4星)	 finn~            
(3星)	 情节体裁什么的尽管不是太新颖，不过音乐挺吸引人的哟。            
(5星)	 难得对我个人来说的5星            
(5星)	 amazing！！！            
(4星)	 不错 真的很不错 但是歌舞剧寿命有限。。。追到第二季我已经有些审美疲劳了。。。            
(4星)	 麦姐的like a virgin还是很hot 哦            
(5星)	 好看！！！！！！！男主角长得像盗梦里的囧瑟夫！            
(5星)	 音乐，音乐，音乐。。。            
(5星)	 最受不了这种为了梦想一个团队一起努力扶持奋发的剧情了 况且还有如此棒的合唱诠释，基本都唱到心里去了……真心不希望只有三季啊……            
(NA)	 high school stuff and touching !            
(NA)	 呜呜好喜欢&gt;&lt;            
(5星)	 除了那个女主Rachel还是什么的烦死了，其他的人都很喜欢。            
(4星)	 美剧啊   biang好biang好 不能自拔啊            
(4星)	 就里面的歌好听。。。            
(5星)	 励志            
(5星)	 感人            
(5星)	 超爱！！！！！！！            
(3星)	 好俗套啊！！！！！！！！！！            
(2星)	 不是想听歌的 还是算了吧 ╮(╯﹏╰）╭            
(NA)	 狗血啊！！剧情好玩。            
(5星)	 此剧必须顶，老少皆宜，在美国听说收视率很高，校园音乐类型，电视版歌舞青春，歌曲很吸引人 ，翻唱了很多经典的歌曲，            
(NA)	 好吧  我的QQ播放器里面的英文歌全是来自GLEE            
(5星)	 演员们的演唱功底都很棒            
(5星)	 唱得真好 跳得真好            
(4星)	 挺热闹的。            
(4星)	 剧情2B，歌曲牛B            
(NA)	 good ~            
(5星)	 好赞啊，好赞，好赞，好赞，好赞            
(5星)	 没想到美剧这么可爱有料            
(4星)	 昨晚结束了第一季，第二季应该不准备看了，因为听说Quinn要换男人，不高兴了。这部剧看了很欢乐，emma ，甜；quinn ，美。            
(5星)	 剧情俗的一塌糊涂 但是歌超好听            
(3星)	 高中生音乐剧。无打眼帅哥美女，无精妙剧情。主要就是听他们翻唱那些经典或流行。            
(4星)	 1星的缺陷给了让我有点不爽的感情戏            
(4星)	 音乐扫盲片            
(5星)	 都是奇葩            
(5星)	 超爱 最爱            
(3星)	 剧情无视，歌改编得超级灵~            
(4星)	 剧情一般 歌不错~            
(3星)	 这种我不爱看~            
(4星)	 还是很搞笑            
(3星)	 学了不少英文歌            
(4星)	 对我这个音乐白痴来说，看glee这种歌舞片真是浪费            
(5星)	 真的太好看！            
(4星)	 轻松愉悦励志的类型，帮助我发现自己热血不再。            
(3星)	 果断弃            
(5星)	 我喜欢sue和鞋子老师……            
(5星)	 真好看！真好看真好看真好看！！            
(3星)	 无感不喜            
(5星)	 anyway...不喜欢女主角.            
(5星)	 我怀念那段时光！            
(3星)	 Q is gorgeous .Kurt is so gay,but i like him!sue is so cocky and funny. Rachel 唱歌的时候太爱挤眉毛弄眼了。整体上，故事老套，假励志，除了年轻的少男少女一起唱歌可以看，别的也没什么了。            
(5星)	 请继续给力吧，剧情只要你不继续深度狗血就行            
(5星)	 剧情简单俗套，但是就是好看~            
(4星)	 慢热剧，歌不错，女主嗓音很喜欢            
(4星)	 每首歌逗很好听，但是追不下去。            
(5星)	 很有才。很赞。很喜欢。            
(4星)	 神似歌舞青春 用音乐  自由自在的表达青春的张力  glee 的确给力  自由的国度 自由的表达  没有丝毫隐藏  大胆说出爱爱爱            
(4星)	 电视剧版的歌舞青春            
(4星)	 神马都比歌舞青春强            
(4星)	 老帅了……            
(5星)	 大爱的美剧~            
(NA)	 i like Finn!!            
(4星)	 精彩的编曲，精彩的演唱，glee合唱团带给我们太多惊喜。            
(5星)	 有人说它剧情狗血，可是难道你能否认这里面的很多画面都是你曾经经历的真实写照吗?难道你的青春也是段狗血历史？“生命只有一个起点和一个终点，剩下的都是生命的过程”青春是段过程，也终将有它结束之时，如果有些事情真的是你热爱的，何必在乎输赢？乐在过程已经足够。还有百老汇的演员，棒，歌，棒            
(2星)	 我不太喜欢一堆人唱唱跳跳的 重点是他们长的都不甚好看            
(4星)	 只听歌我就满足了，太积极向上了。            
(4星)	 终于补齐了.......彻底沦陷了.......            
(5星)	 一副好嗓子，走遍天下也不难。            
(5星)	 刚看完第一季，太好看了，今天开始看第二季了~~~            
(4星)	 终于看完了，cool！            
(4星)	 我觉得自己老了……            
(5星)	 剧情是个薄弱环节 但是音乐很好 每一集都有一个明确的主题 这点也不错              
(5星)	 喜欢这几个人：kurt，sue，will            
(5星)	 一切关于梦想的题材都是值得去看的！            
(4星)	 听歌来的。。剧情有点怪怪的= =            
(5星)	 完全是拿来听歌的            
(4星)	 老师帅…            
(3星)	 音乐弥补了剧情。anyway，我觉得sue这一季不值得一个金球奖。            
(5星)	 大爱！！！！音乐剧情都是亮点！演员也很有张力~            
(5星)	 里面的歌真赞！！            
(5星)	 第二季继续跟～            
(5星)	 我是来听歌的~            
(5星)	 好美丽的和声-V-            
(5星)	 好看！！！！！！！非常好看！！！！！！！！！！！（省略无数个省略号）            
(5星)	 SUE姐帅T不解释，Brittana王道不解释！！            
(5星)	 Who made this is actually a genius!!! So regret that I watch this so late...man!             
(4星)	 完全是被歌声吸引住了 。。。剧情什么的可以忽略了             
(5星)	 纯粹为了听英语和听歌            
(4星)	 音乐是艺术的最高形式~美国人没文化。。。            
(3星)	 这个片就是可以想象的到的那种情节那种特点，除了唱的超级棒之外，真的没有优点。。。狗血热血NC，这帮人以成长为借口做出了一系列不负责任的事然后又浪子回头。。。适合吃饭和放松的时候看，就是电视剧式的MV。最喜欢看的就是Sue那副淡定的骂人的表情了！！            
(4星)	 唱歌好听的男的都是gay…            
(4星)	 尽管剧情是有点，，但每次他们一开始唱歌就忍不住紧张激动浑身哆嗦牙齿打颤血液沸腾。。看来从此真的只能在电影体会这种感受了            
(5星)	 我哭哭笑笑哭哭笑笑好几个来回了。            
(4星)	 里面好多好听的歌，尤其是和声好棒。女主的过分自信和男主的天然呆太搭了            
(5星)	 真的超！好！看！ 而且kurt可爱的不行 &gt;&lt;             
(5星)	 GLEE！无比欢乐             
(4星)	 一套一套的三叶草看的我羡慕什么的            
(2星)	 真不明白这么烂的歌舞剧怎么会获奖......片中的人好的太好，坏的太坏。男不帅女不靓，阴险毒辣的教练实在是太坏了，与这么一部以歌舞青春搞笑风格的连续剧格格BLUE。故下定狠手，只给俩星。            
(3星)	 傻帽片子。。典型狗血美剧。。不过音乐还是不错的~~~            
(5星)	 里面的歌曲都很不错            
(4星)	 剧情有点弱 但是瑕不掩瑜            
(5星)	 太欢乐了，喜欢里面的音乐！            
(5星)	 丑小鸭一张嘴开唱就被征服了            
(4星)	 又爱又恨 纯粹喜欢里面的部分表演 男女主角一唱歌我就想换台= =            
(5星)	 考试的动力啊～            
(5星)	 好听，好看。剧情不错。            
(5星)	 歌大赞！            
(5星)	 比歌舞青春差点，但是还是值得看的。感觉还可以。            
(5星)	 最爱苏了！哈哈            
(5星)	 我非常喜欢里面的歌舞，里面有些剧情和歌曲真的触动了我。很棒的歌舞剧~            
(5星)	 说实话其实编剧一般 但是看着就是心情特好！            
(4星)	 为什么会大热？个人觉得就是一部加长版的歌舞青春。。            
(5星)	 不去想那些剧情，光听歌就好。            
(4星)	 很不错的音乐电视剧。            
(NA)	 喜欢Will   喜欢里面的合唱团~~~哈哈哈哈            
(4星)	 稍微有点太女性化了...            
(4星)	 人物和剧情都不是很突出，唯一最出彩的人物就是sue了，音乐和舞蹈做的都不错            
(4星)	 还不错，偶尔看一集。不过不练连着看。一直唱一直唱累。            
(2星)	 相当狗血的剧情。。。偶然路过。。。            
(NA)	 你们谁见过Kurt的牙？            
(5星)	 最喜欢歌舞剧了            
(NA)	 很享受有同种嗜好的团队生活            
(NA)	 excellent music            
