http://movie.douban.com/subject/5401730/	千山暮雪
(4星)	 果然是个无比凄凉的结局啊。为毛不上番外篇的结局啊。我禽兽太可怜了啊禽兽啊。虐死我了。最后大老婆爱的也让我觉得好可怜。。女主还是从头到尾的猪和蠢，            
(NA)	 电视剧比原著正常多了。            
(4星)	 再也不会看第二遍            
(1星)	 回家看了几集，本来看预告还是有点期待的，忽略女主的颜不说，单就男主跟女二，本来原著就不是特待见女主角，结果，电视拍出来后，完全不待见女主了，女主好歹也是有钱人的二奶，穿得衣服明明就是地摊货，再到男主，看了几个接吻的镜头，实在无语。原著中最中意的慕振飞么，阳光但不帅气，一颗星给温峥            
(2星)	 原著，真的是忠于啊····            
(3星)	 真没治了。。。女主气质不对，毁了啊~喜欢的话，还是光看小说吧！！！            
(5星)	 从没觉得女主和男主应该在一起，命运让他们相遇，命运也注定让他们不能在一起，甚至，女主也不能跟萧山在一起。无论缺爱的男主多么的渴望，女主心中总是有阴影，萧山也是，爱情再伟大，也抵不过流年，这样结局就好啦，不要番外吧            
(4星)	 虽然起初觉得童雪胖了一点但真的是越看越顺眼            
(4星)	 另类偶像剧，男主超帅~            
(NA)	 女二号霸气！            
(NA)	 幸福只是虚构的一瞬间            
(3星)	 和原著差别不小，但是喜欢原著，爱屋及乌。斯德哥尔摩大爆发呀！            
(4星)	 不是书迷，没有期望就不会太大失望。觉得20集之后才开始真正好看，刘恺威长得不错演得不错，颖儿后期造型好多了···只是搞不懂为什么编剧最后要让莫自首，解释是这样就没办法威胁，可是没有莫的保护，童小白才更容易被伤害吧···            
(1星)	 我擦，女主太尼玛恶心了！！！            
(3星)	 对于国产剧，我其实要求不高            
(1星)	 浪费了配角，浪费了故事，女一太不对头，男二也让人无语。            
(4星)	 矮矬穷是赢不了天下赢不了她的。所以，禽兽不得不衣冠，禽兽要帅才有爱啊！            
(5星)	 继步步惊心后，很然我欣赏的大陆剧            
(4星)	 小说写的比电视剧好~            
(NA)	 各种理解无能啊            
(3星)	 还可以了，都说女猪脚是猪妖，笑死我了！            
(4星)	 大结局太悲催了，可不可以多拍两集啊？！            
(5星)	 虐            
(2星)	 一颗心给小说 一颗心给男主，快进看了第一和最后一集   这女的是来搞笑的吧  匪我思存的《东宫》不知道签了没  真怕又被坑爹了            
(5星)	 昨天为了看最后一集，眼睛都睁不开了，结局果然还是按原著所讲，没有加进后续的番外。总的来讲剧不错啦，除了有时真的无法面对颖儿那张脸，但整个剧还算诚意，真心不雷。大陆言情剧得此般造化，我给五星吧。            
(5星)	 5星全给温峥嵘！            
(1星)	 這麼難看的小三，是天下小三的恥辱。            
(4星)	 为奇帅无比的男主角，为其扣人心弦的演技！            
(2星)	 这货可以拿来当变态心理学扫盲案例，涉及施虐与受虐癖、斯德哥尔摩症候群、妄想性障碍、抑郁躁狂症、创伤后应激障碍等多项内容            
(4星)	 三流的小说能拍成这样已经很不错了，我知道虐是他们商业元素的体现，幸亏不是太拖沓没让我奸笑着快进太多已然不错；再就是迷人的演技，倒是看得赏心悦目，喜欢理性魅力，至少不会让我觉得太辱没智商            
(4星)	 对于结局。。。。我表示。。。。。            
(4星)	 匪大的这本书拥有了一批粉丝啊。更何况莫禽兽还是很多人的最爱了。这部戏能火成这样，绝对是原著的魅力了。作为一部电视剧，我觉得拍得很不错呢！虽然女主让很多人失望，衣服也让人想吐槽，但整部戏的优点多多啊！说它多么多么的雷人，也可以。但是还有不雷人的剧吗？韩剧还是台剧？豆瓣的打分只有6分            
(4星)	 四星完全给男主啊，刘恺威演的超棒！！！！太牛了~女主丑得惊天地啊……萧山也还不错~            
(3星)	 湖南卫视太有才了   都市反击情感暴力大戏   哈哈  男主是变帅了   可是我就是不喜欢瘪嘴男啊   整个剧的服装太糟啊   男主全是灰色的毛衣、西服。女主身材再差，也找不到能凸显优点的好衣服么？温峥嵘演的不错。虽然女主被很多人说胖，但是她身上的年轻味道还真是强烈呢。            
(1星)	 天雷滚滚            
(3星)	 已经不记得我多少年没看言情电视剧了，不知道为什么第一集我觉得很好笑。。其实女主角也没有别人说的那么残，再说本来上电视就会显得人比较肥呀~而且肥一点也好，起码长的我觉得比喜爱夜蒲的女主角好多了~            
(NA)	 又难过啦...            
(4星)	 天天追芒果台，就是为了这男人的演技和长相以及抽烟的样子去的=。=！这部戏活生生被男主的演技撑上了4颗星。            
(4星)	 旁人都能读懂的爱情，为什么你们彼此不懂。。平心而论，可圈可点的一部电视阿。。            
(5星)	 虽说对结局早有心理准备，但真的看到却又是另外一回事，尤其是莫情圣居然为了保护同学还去公安局自首，这不比小说更叫人郁闷吗，但MS也更加情圣了，⊙﹏⊙b汗            
(5星)	 瑕不掩瑜。结局太坑爹了。除楠竹以外全部人的造型。。。个别场景。。。。但是，还是毫不犹豫的给五星！原来classic的言情小说拍出来是这个效果。。我终于看到了国产偶像剧的希望。。。那就是我们有饱满的剧情和演技派们！            
(3星)	 哎.. 本来真的不想看 一看真的就上瘾！ 真的 除了第一集很想吐嘈后来都ok啦 因为莫绍谦真的好帅～～～            
(4星)	 女主忍不了啊。。。。禽兽还可以。。。本来就是小白文。。。            
(2星)	 剧情已经单薄的一丝不挂了，尼玛结局还这么坑爹，消化不良了。。            
(4星)	 刘恺威真心帅气            
(4星)	 推莫禽兽            
(NA)	 男一号好完美女主角演技也挺好.亅就是长得逊色了些            
(3星)	 楠竹不错  女猪胖且演技有待提高            
(2星)	 女主角sucks            
(4星)	 看了电视去看了书又看了电视，活脱脱一禽粉中毒症状。。。忽然理解莫禽兽的各种隐忍各种残虐，忽然可怜童雪的当局者迷。爱情就是一方为另一方的付出，不需要任何理由。也不需各种煽情的行动与话语。只是，书中还有个番外可以安慰。电视版的结局真的是不完美到极点。就是这不完美，让人充满忧伤美。            
(4星)	 小说是我觉得至今为止最好看的现代小说。电视剧制作太粗糙！刘恺威帅啊~            
(4星)	 真心喜欢男主，不过这神马坑爹结局啊啊啊啊啊啊            
(3星)	 结局很蛋疼            
(NA)	 断断续续看完了。刘凯威很帅 颖儿虽肥却努力演了 看久了也顺眼了。温峥嵘张晨光演技赞 只是因为每天回到来是这个时间就看了。时间过得很快也没什么交待 编得可能还不是太好 没看过原著 不评价剧了因为没投入。只想说看大结局最后打开Iphone那一段我哭了            
(5星)	 刚看完，原来是劳改释放犯结局，崩溃至死。            
(5星)	 情节紧凑，高潮不断，刘恺威演技和颜都很给力，温峥嵘太霸气了            
(4星)	 佩服你的演技            
(4星)	 本来可以5星，但是女猪脚，服装师是和你有仇吗！！！穿来穿去的难看啊            
(NA)	 单纯为了温峥嵘坚持到这部恶人心电视剧的最后。无论从当年的苏畅到顾忆罗，她是少有能演出女性坯味的演员，还有与男性强权平起平坐的气场，和最后不得不败北妥协的无奈与凄惨......            
(4星)	 就是喜欢虐恋戏，，女主角的脸比我还大            
(3星)	 女主太残了！！！            
(4星)	 童雪啊，还有莫禽兽，你说你这个样子还禽兽。。            
(5星)	 很好看，至少他们的故事很吸引我。            
(4星)	 就是女主太肥了，衣服没什么品味。其他一切皆好。            
(1星)	 慕咏飞你把童雪弄死，和莫绍谦好好过日子吧。。。看第一集看了一点点就看不下去了，匪大啊，你的千山暮雪啊啊啊，被毁了啊有木有！            
(NA)	 真心的不想说从哪里找的女主啊！！！！！            
(5星)	 麻痹男主不帅啊！            
(4星)	 明明拍的都很好 女主角什么的也很可爱 恩 比起韩剧台剧大陆剧什么的 这个真的很不错            
(3星)	 看过书就觉得剧不怎样啊- -            
(1星)	 伟大而光荣的一颗星，送给穷的揭不开锅的男主角，送给原著，送给马桶圈台选角的魄力！            
(1星)	 女主丑死 别扯什么心灵美那套 全是扯淡            
(4星)	 男猪脚彻底融化了偶的心！！！！            
(3星)	 刘恺威帅死了！！  还有  剧情 太脑残了！！！  【从电视剧里那纠结的爱恋中，得出结论，９０％的误会都是由于沟通不足引起的】            
(3星)	None
(1星)	 两星给温峥嵘、张晨光、刘雪华、刘恺威的演技，再因为惨不忍睹的女猪扣一星            
(2星)	 断断续续看了下   没什么意思……            
(3星)	 这部剧里也只有男猪nice了，很有型，可其他人物的选角就让人不敢恭维了，女猪尤其丑，还圣母愚蠢得让人倒进了胃口。            
