http://movie.douban.com/subject/4046891/	刑警
(4星)	 Carson很帅，黄日华和苗侨伟都演很好            
(NA)	 近来tvb的警匪系列很是让人失望            
(4星)	 好久没看到TVB的警匪片了，很感动~~            
(4星)	 稍微不是太喜欢 太重口味了            
(5星)	 太喜欢Madsir了...            
(5星)	 还是喜欢黄日华演的乔峰 侨伟哥哥是越老越帅~            
(5星)	 Love Mad Sir, but Stone Sir looks like my dad...悲催            
(3星)	 看过一部分            
(NA)	 算是TVB各种山寨货里不错的。。但是还是很。。无。。趣            
(NA)	 哈 还行吧            
(4星)	 最后黄日华走入歧途的过渡太唐突            
(2星)	 强忍着看完了            
(5星)	 绝对赞一个。。。            
(5星)	 编剧还是很用心的 整体很有层次感 我喜欢喜剧~~~~~ 苗侨伟蛮帅的嘛~~ 依旧不喜欢黄日华~~~            
(4星)	 案子都好变态。。苗侨伟真的老男人的魅力。。CARSON死的好冤啊～～            
(3星)	 恶魔之路，可以是由善意铺成的。            
(5星)	 好看 mad很帅！！！！            
(3星)	 魔鬼之路 可以是由善意铺成的            
(5星)	 久违了的TVB警匪片力作~~老男人就是有看头~            
(3星)	 案件也太弱智了吧            
(4星)	 苗侨伟粉有型~Mad Sir！（另：Carson死了真可惜…            
(3星)	 。。。。。            
(4星)	 KIM最后拉屎把卡拿出来的啊            
(5星)	 好看            
(5星)	 今天凌晨刚看完 蛮赞的片子            
(NA)	 没有将tvb的精髓发扬出来            
(3星)	 没看完，看不下去。作为侦探剧案子太烂，三个星分别给华哥三哥还有萱萱。            
(4星)	 算近些年看的香港探案剧里很不错的一部，演技好，案子有的也满恐怖的，结局也算完整有心，看完还会再想回味剧情            
(4星)	 终于又能看到上一代tvb的戏了，气场果然不同            
(3星)	 黃日華不適合吧。            
(NA)	 典型的tvb套路            
(NA)	 一群老男人 搞来搞去            
(5星)	 为强大的双主卡司给五星TT            
(5星)	 Mad太帅了            
(3星)	 Joker么= =。真是太不喜欢黄日华了，还好还有个苗侨伟            
(4星)	 纠结的结局            
(3星)	 帅哥迟暮            
(3星)	 魔鬼之路，可以是由善意铺成的。            
(4星)	 不知道有没有人和我一样是因为十大奇案而看完这部剧呢？Stone很有夜神月的感觉，认为法律的漏洞太多，不能将罪犯绳之于法。但哪怕出自于什么善意的原因，为了治恶而杀人的人，始终也是一位杀人犯而已。“魔鬼之路，可以是由善意铺成的。”的确如此。p.s.Carson的死太杯具了……            
(4星)	 今年最好看的TVB刑侦剧集            
(NA)	 新时代的对与错，善于恶的对抗，思想上，行为上的痛苦挣扎。对立面，兄弟。仅仅是一念之差，让一个大好人走上了一条不归路。值得一看！            
(4星)	 喜欢苗侨伟~喜欢他的好人绝色啦哈哈哈黄日华么- -还不错~可惜这儿人格分裂了。。            
(4星)	 感觉比较挫...不过没事看看挺好滴~            
(5星)	 三哥和宣萱很给力，胡定欣依然妖女路线\(^o^)/~            
(3星)	 你俩果然老了。。            
(4星)	 结局有些意料之外。            
(5星)	 岁月是把杀猪刀！！可是就是喜欢            
(3星)	 三哥亦邪亦痞的魅力扑面而来。            
(3星)	 朱咪咪 哈哈~人都老了~            
(4星)	 很爱三哥的男人味~~            
(4星)	 现在TVB这样的警匪片不多见。虽然吧，苗侨伟，黄日华对我都不怎么有吸引力，但是MAD我喜欢~~·有剧情，有爱情，有案件。不过话说，在这个片里，看到很多别的影子，比如下面有人说的那个密室杀人案，只能说柯柯里的那案子给人印象太深刻了，还有就是一开始的确有点与敌同行的影子~~~            
(3星)	 2010年，再见郭靖和杨康。。。carson~ 让我有些意外。。。            
(3星)	 看到后面,还行            
(5星)	 终于又出好看的片子了。。。            
(NA)	 路线就是 冤枉 变态 变好            
(NA)	 剧情稍显简单            
(4星)	 卡森你为神马要shi，你不要shi，你不要shi            
(4星)	 这是最近几年追的又一部港产刑警片，由于有了警察犯罪的这一剧情，感觉上还有点新颖。仲有两元老将的出演，增色不少。            
(NA)	 黄日华=眼袋哥            
(NA)	 苗侨伟好帅呀！！！ 有些剧情有点恐怖~~ carson死了，最大的遗憾啊。。。            
(NA)	 还是忍不住看完了。唉            
(4星)	 黄日华和苗侨伟真的不显老啊~好亲切的组合            
(3星)	 好吧，小帅哥~等你下次出新片~            
(5星)	 赞，真的赞，都是 演技派！            
(4星)	 有段时间没看警匪片~还不错，苗侨伟果然越老越有味道~            
(NA)	 倒是值得思考的一部片子。            
(4星)	 stone sir 鼻孔哈大~            
(NA)	 不错            
(5星)	 Carson.            
(3星)	 好人当久了总归想坏一把的。            
(3星)	 结局算好的。            
(3星)	 不是很喜欢黄日华里面的形象            
(5星)	 又系赌场风云的里边噶一对：Michael&amp;宣萱~~~~靓爆点解总系着马夹噶？唔冷咩~~~~            
(3星)	 d            
(3星)	 岁月催人老啊            
(NA)	 满怀希望的开始 满脸失望的看完..            
(4星)	 老人版的死亡筆記~~~~唉，司法制度不健全真的挺悲哀，這部劇又一次令人們深思~~~~~~            
(4星)	 情节还是比较紧凑的~~~            
(4星)	 看到乔峰的面子上4星的，本来想给3星，还有就是什么烂结尾，最后的古惑仔头头说监狱里的四大恶人包含stone，他脚都没了一支了怕个鸟毛啊，笑死   最后那句“恶魔之路，有时是用善意铺成的。”有点味道。            
(3星)	 我只能说这两个男人老啦，TVB 也老啦            
(4星)	 片尾唱歌男次次吓死我。。。。            
(4星)	 苗侨伟依然这么帅气，喜欢他和宣萱搭档            
(4星)	 卡神真系死左啊            
(3星)	 魔鬼之路，可以是由善意修成的~            
(3星)	 一般般咯            
(5星)	 我不得不说，苗侨伟我想扑倒你！黄日华看不出来你原来够邪气胡定欣你还是做绾绾吧。            
(4星)	 淡定滴看了三天～            
(3星)	 三哥很帅            
(3星)	 期望过高，失望了。。。            
(5星)	 开枪可以是假的 爆炸可以是假的 请问Carson能假死么 给警察配支麻醉枪吧    还有靖哥哥和小王爷 红颜却早随流水去            
(4星)	 TVB的警察故事都很好看，不过这个剧内容好纠结哦，是想搞得悬疑一点？            
(3星)	 一般，结局不是我想要的。            
(4星)	 TVB的探案剧，既有案件又有亲情爱情，小小推理，小小轻松，大爱呀～～            
(3星)	 黄日华复出后第一部剧就演反派，勇气可嘉，最后Carson死得好惨，好好一段姻缘就这样没了~            
(3星)	 越看越别扭            
(NA)	 TVB追劇女王表示，TVB真的姜還是老的辣，並且我被最後那個鏡頭震撼到了~手銬嘖嘖嘖            
(4星)	 近年来比较好看的一部            
(5星)	 三哥和华哥真的演得很棒。我觉得我终于要变成大叔控了。。            
(4星)	 当年倾倒众生的无线双虎，如今竟也是两鬓斑白。岁月不饶人。苗侨伟在最后一段戏里虽然哭的很失形象，但当人们赶来的时候，他依旧是帅帅的昏了过去。很好很好。            
(5星)	 最后会变坏 也是对这个社会的怒啊            
(5星)	 赞！好久没看到这么精彩的港剧了            
(3星)	 从探案这个角度来说 很烂 全都是初中生级别的案件 不过最后一句话我喜欢“魔鬼之路，可以是由善意铺成的” 所谓好心办坏事 谁都不想的            
(4星)	 刑警            
(4星)	 黄日华的角色我很不理解！            
(NA)	 结局真是。。。。！！！！            
(5星)	 偶是警匪迷~            
(4星)	 苗侨伟还是很帅滴            
(NA)	 今天趁着休息看完了。小时候那么热爱港剧，到今天有了新的感悟。我们对事情的多元化看法，正是今天这个时代所面临的。还好，有一点干货            
(4星)	 结局都知道了 就不看了。。其实还不错的片儿            
(3星)	 就差那么一点悬念            
(4星)	 老戏骨还是给力的，值得看看            
(NA)	 昔日的杨康与郭靖都已老去，只有翁美玲永远26岁。            
(4星)	 其实STONE还不如死了。。。最后还是觉得他很令人痛心            
(3星)	 原来Stone爱的是Mad啊！            
(5星)	 看得我又笑又哭，精神崩溃。。。。好剧！            
(3星)	 后面还挺好看的。关键是，太爱黄日华了。            
(5星)	 苗侨伟！！！！爱爱爱            
(4星)	 黄日华演技真系唔错~~            
(5星)	 挺好哒~~鼎力推荐~~不过我不想看到CARSON死掉~~55555......            
(NA)	 2虎对决            
(4星)	 仇恨会蒙蔽你的眼睛，平常心对待是最好的。            
(2星)	 TVB今年来刑侦剧最差的一部。            
(4星)	 Carson可不可以不死……            
(NA)	 30年后郭靖杨康角色大转换，除了&#34;好人&#34;和&#34;坏人&#34;这个设定之外，其他不变，当然杨康完胜 TAT            
(4星)	 真是岁月经不住太长的等待哦，郭靖和杨康都老了。            
(4星)	 还是有点想萱萱的。            
(3星)	 苗侨伟好帅；哎，在一部剧里这么一比，新人真的是没什么看头            
