http://movie.douban.com/subject/5908482/	49日 49일
(4星)	 音乐和剧情结合的时候，很是感人。最喜欢的，是调度员            
(NA)	 李瑶媛 很奇怪的女 两个角色的转换时 太自然 没有生气的一心向往死亡的女人 笑起来清新可爱有如李英爱的氧气美女 有点让我不可思议啊            
(5星)	 算是一个很新的题材，不同与人们印象中的韩剧，尽管还是多角恋~还算不错的~值得看一下            
(3星)	 就看到郑日宇出现一次换一套衣服了。            
(4星)	 结局没有过程来的激烈。却狠地被敲醒。            
(5星)	 再看到第二集的时候看了一点点剧透，真发现我太牛了，居然和我想的一样~~~哈哈~~我应该做编剧~~            
(NA)	 竟然没有快进看光光~            
(3星)	 欸，老套的情节，整过的脸孔。。。欸，我居然还是把它看完了。。。            
(3星)	 49天 找回了啥            
(5星)	 催泪啊，值得一看~一口气看完，对生命和爱有了新的领悟...            
(5星)	 选择了生死这样一种题材 还有各种因缘业报            
(NA)	 看韩剧挺多的~没看过这样的剧情 很不错            
(4星)	 这个剧情不错。。演员不是我很喜欢的哈~            
(4星)	 没人感觉赵显宰在里面和阿信超级像咩~？            
(5星)	 尼玛~最后的结局那么的悲~看的我那么的纠结~伤不起啊~            
(4星)	None
(3星)	 49天看透人间冷暖，如果自己也有这样一次旅程，能看清楚人真实的一面，不知道会感觉幸福还是失望。虽然剧情有时候不缜密、有很多漏洞，但是不完美的结局我喜欢，因为现实往往是不尽人意~            
(3星)	 嘿嘿，虽然我从内心排斥泡沫剧，但是我就是喜欢看泡沫剧打发时间~~~为什么我觉得最幸运的人是仁晶，至少她喜欢的人还活着！！！！！            
(5星)	 很久没看韩剧了，这个真不错。            
(4星)	 看完的体会:就像品尝了一颗橄榄,酸酸甜甜,很回味,可惜美中不足之处在于,中间圆润多肉,两头却尖得扎人,开头不足以引人兴趣,结尾处任致力于解密.那个酸呐            
(4星)	 还是很喜欢的。虽然经常觉得苏编喜欢在前面铺垫一堆后面不知咋结尾。不过这个结尾我还算喜欢。只是在这里我很喜欢南奎丽啊，虽然最初看剧照觉得整的太过，但是演起来也挺有感觉。赵显宰李瑶媛都是有年头的演员了，可是总觉得有些不愠不火，就感觉偏淡。喜欢这部剧回忆的地方            
(3星)	 唉。。。姐老了。。。。看不了纯情剧了。            
(5星)	 感人。喜欢。            
(5星)	 好片            
(4星)	 韩剧吸引人的地方从来不再编剧的高超，说真的就算编剧已经尽可能突破：现实的束缚，三角恋、四角恋的俗套，以及大团圆结局；但是在人物关系的刻画上依然硬伤不少，尤其裴秀彬的角色“爱得莫名其妙，恨得心胸狭隘”。养眼的画面和感人的演技，才是看韩剧的真正理由，偶尔出现的人生箴言就算额外收获了。            
(4星)	 又是一部灵魂交换的连续剧，虽然结局非常规。但是个人认为结局很不错，没有人说过Happy ending一定是值得高兴的。女主人公通过49天的旅程，重新审视了自己的人生，改变了父母和姐姐的命运。这何尝不是一共完美呢？            
(2星)	 被最后的狗血剧情雷的里焦外嫩             
(5星)	 赵显宰很帅嘛！            
(5星)	 通过49天寻找灵魂的故事，中间有很多好玩感人的事，还有人性的一面。最后也就算是圆满结局吧            
(5星)	 - -好看            
(4星)	 前半部分看的津津有味，剧情的悬系也挺吸引人的，不过结尾就有点俗气了，巧合不止一个啊，接二连三的，喜欢李瑶媛            
(NA)	 原来最感人的不是韩江和智贤，而是宜景和宜秀。。。            
(4星)	 很有深意的电视剧.            
(NA)	 看到结局让我很无奈~            
(4星)	 命运啊········有时候真的挺捉弄人的            
(4星)	 剧情还是挺吸引人，不过两日看完的我不多作评价，没事看看挺好，男主和那个时间使者都挺好，觉得那个坏的女孩好看多了            
(NA)	 有这么帅的阴曹使者吗？            
(5星)	 很感人，值得看。            
(4星)	 哎呦  终于看到一部快节奏的韩剧   男主角也太会推敲了               
(4星)	 最后哭的不行了~            
(4星)	 结局有点狗血之外其他还好            
(NA)	 对生命的敬畏对人性的感怀。挺好的片子。            
(4星)	 前面很吸引人，后面难圆其说了，变成人鬼情未了，开始犹如紧箍咒的不可泄露天机，后面人人都知道了。。。男演员都不错，女主角这个整容整的太那啥了，那都是神马表情。            
(5星)	 创意无限啊            
(5星)	 短小精悍            
(4星)	 这结局！受不鸟了……            
(5星)	 还不错嘿嘿            
(5星)	 超意外的申智贤没有活着跟韩江在一起            
(5星)	 这个剧的结局，真的很出人意料。看这个剧，会反省自己是怎么对朋友的，无条件的对别人好，有的人会扭曲你的好意，并不是人人都会对这种好心存感激，虽然自己并不是为了得到别人的感激而对别人好。            
(3星)	 垃圾的结尾...让我失望啊！            
(4星)	 什么破结局！！！            
(4星)	 呼唤黑骑士啊。。            
(5星)	 剧情不错，但是结局太伤感            
(4星)	 刚开始感觉很吸引人  后来就越来越郁闷  最后的剧情太狗血了            
(5星)	 好！            
(3星)	 因为编剧 因为郑日宇才看这部片子这次剧本和拍摄 情节不够紧凑但是想表达的意思 还是表达出来了算是三星半吧            
(5星)	 当我们失去生命时，或是即将离开人间时 有没有想过生命存在的日子里 真正爱我们的，和我们真正爱着的人是否一样呢可是，女主人翁即将登上去往另一个世界的电梯里时，收到了三滴眼泪，三滴纯度百分之百的眼泪，她却不想知道三滴眼泪来自谁，因为他不想因为这个而有差别的对待一些人，她爱所有朋友            
(5星)	 除了一些逻辑上的硬伤外，都挺美好的。编剧的表现比上一作检察官公主给力多了。比较出真知，看完49后再看城市猎人的大结局，越发显出后者是渣剧。            
(3星)	 有突破的结局，这部剧让我喜欢上了赵显宰，南圭丽，南圭丽的唱功很好！            
(4星)	 导演、剪辑玩得好high，姐姐演技不错            
(4星)	 上电梯前知道最后一滴眼泪来自仁京，一切都尽可能的完满了吧            
(NA)	 女主角好可爱            
(5星)	 让我们活着的人 懂得应该更好的活着，            
(5星)	 很喜欢,结局也不错,回归现实            
(4星)	 结局狗血了点...            
(4星)	 不喜欢这个结局。            
(4星)	 阴差鬼魂加超人斗非专业坏人的故事            
(2星)	 矫情的大团圆不喜欢，这种为了悲剧而悲剧的结局更加恶心人。如果不是换编剧了就是编剧绝对人格分裂了。完全没有伏笔的反转，这水平。要不是女主真的演技了得这剧也就一星。。。还好意思説比秘密花园好看。。。看看人家的细节伏笔处理。。。            
(4星)	 无限剧透下还是看哭了啊麻痹编剧你太狠了            
(3星)	 灵魂与替身的故事            
(2星)	 剧情一般            
(3星)	 结尾太让人无法接收了，请不要把观众当做教育的对象。49日不是为了绝望才有的，江贤的悲剧乃希望的破灭。            
(5星)	 握不住的沙，干脆扬了它。            
(4星)	 虽然到最后，爱人都没有办法陪在身边。可最终，通过他们学会了爱以及用什么态度对待即将过去的每一天            
(5星)	 超感人的奇幻剧，很久没看过这么好看的韩剧了。            
(4星)	 没想到女一号最后死了，时间大使也走了，悲剧呀。真是想不到。还以为宋MM和韩江能在一起的，最后也没说清楚。            
(4星)	 南圭丽实在是 太瓷娃娃了。结尾感觉拖拉了。其它都很好。            
(5星)	 如果换做是我？            
(4星)	 49天很短 却也许丰富过27年 女主在父母的庇佑下单纯善良了27年 在解开伪善下丑陋友情爱情的49日里 她仍然保持了开朗纯真的性格不论是活着还是死了 智贤和宜秀都用他们美丽的个性改变了爱着他们和他们爱的人 让他们继续美好地活下去 整部电视剧褪去了韩剧童话般的躯壳开始思考。            
(5星)	 很好看。。也有意义            
(3星)	 很多剧情很牵强！编剧不够注重细节啊 和仁晶五年了的男人瞬间就爱上了宋 更本没经过情感论证嘛！这部剧就是各大灵魂互换的影视剧抄袭集合体            
(NA)	 这部思密达剧告诉了我什么是梦游什么是灵魂附体            
