http://movie.douban.com/subject/3861997/	绝代商骄
(2星)	 剧情拖沓，不知所云            
(5星)	 “合理化烟雾”~~~哈哈            
(3星)	 演技无可挑剔，剧情比较狗血！            
(NA)	 子华啊我的爱TVT            
(5星)	 黄子华是人才            
(NA)	 剧情紧凑~~情节不像国产电视剧那样拖泥带水的~~TVB的就是不错~期待同类的            
(4星)	 好玩好看            
(5星)	 最爱两人公园里拥抱和TAXI旁KISS的片段，反复看了N遍，太有Feel了。。            
(4星)	 为了黄子华就忍了。。            
(NA)	 有点搞笑            
(NA)	 拍的还行吧，挺好玩的。还是因为阿佘才看的。呵呵~            
(4星)	 ss的演出很与以往不同 剧情不错             
(3星)	 还行吧，不过最近TVB水平下降的十分厉害，也算不错了            
(5星)	 喔。。。对白很可爱~但是还是有点冗长。。。很多东西有点花瓶~            
(5星)	 搞笑又有道理！            
(4星)	 鬼马才华...            
(3星)	 黄子华是亮点。也没那么不喜欢佘诗曼了。            
(4星)	 里面的佘诗曼演的角色挺让人待见的            
(4星)	 酣畅淋漓的演技。意犹未尽的话语。            
(2星)	 剧情感觉一般般，虽然有些地方有些小意外，但也算不上是惊喜，冗长又缺乏高潮，只能说是一般般            
(4星)	 三水好靓            
(2星)	 最近总是焦躁的看一半便扔下，愁人啊愁人啊。            
(5星)	 这也算TVB09年最好的电视剧了  有点香港喜剧回归味道   如果商战再精彩一点就很经典了   卖提爽和林淼淼的爱情温馨又浪漫    好看            
(5星)	 越看越像 像到不行            
(NA)	 没办法，中意黄子华其人，也就中意其作品，同样是tvb的情节，但换个人演就没有这样的感觉。            
(3星)	 还行，觉得佘诗曼还是挺漂亮的呦~~~~            
(4星)	 子华永远有才华            
(NA)	 开始看是因为阿佘  后来追迷黄子华了   呵呵 加油 啊 多出演些好片            
(5星)	 哈哈！黄子华D戏都系好搞笑，但系又学到野喔！估唔到啊佘都几搞笑可以。            
(NA)	 奇才也会难过美人关的。。。虽然他不懂怎样表达“喵喵~”            
(5星)	 因为这部戏而看到黄子华的内涵~喜欢上黄子华的有内涵的幽默~            
(4星)	 黄子华果然搞笑，某些商业理论被他说出来，就是又睿智又搞笑。佘诗曼在戏里的扮相不错，衣服搭配的很漂亮~            
(5星)	 看了一年，终于看完了~~            
(5星)	 睿智的黄子华，典型港姐林淼淼            
(4星)	 看完之后，很喜欢麦提爽这种人。。。            
(4星)	 多一颗星给黄子华            
(4星)	 三水妹要比三好正常多了～～～～阿佘还是适合演这种角色～～～            
(4星)	 黄子华还是挺有味道的~            
(5星)	 近期看過最不錯的港劇了，沿襲了一貫戲劇作風，但又不會無聊到白目，恩，推薦一個~            
(5星)	 好睇！！！            
(5星)	 佘诗曼还是演这种角色好看...            
(4星)	 还蛮搞笑的。。值得看。。            
(5星)	 好            
(5星)	 子华好掂！！            
(5星)	 黃子華很不錯！！            
(3星)	 江浪才尽，在栋笃的时候就已经显现，但是还有好歹还有ada可以看。只是这部，我终于知道为什么不喜欢佘女了。过假的表情，端着的身段，假酒世家。            
(3星)	 女主弱了点，没有碰撞出火花。            
(3星)	 颇为之搞笑            
(5星)	 他好聪明，他的生活好有趣，他的衣服好有个性。            
(5星)	 很好笑            
(4星)	 喜欢佘诗曼的衣服、包包和靴子            
(4星)	 看点是黄子华            
(5星)	 有才            
(5星)	 黄子华演的太好了，而且很搞笑。            
(3星)	 后面有点无聊            
(4星)	 黄子华的绝对是个人才哈。。我挺喜欢佘诗曼演的林淼淼这个角色。。。            
(5星)	 黄子华是这套剧的灵魂，喜欢他的口才和独特的表达方式。            
(3星)	 黄子华演的不错            
(2星)	 这部片也8.6分，有无搞错，看看栋笃神探蔡少芬与黄子华的配合，佘诗曼与黄子华完全没有笑料。。。            
(5星)	 大爱子华！！！            
(5星)	 子华哥金光闪闪！            
(4星)	 里面的黄子华也太聪明了吧！            
(3星)	 前半部非常赞，黄子华演这类贱贱的角色可谓驾轻就熟，贡献了不少精彩语录；虽然我还蛮待见佘诗曼，可是总觉得她已经不适合演这种可爱的角色了；从麦提爽身世开始落入港剧滥情恶俗的套路，硬拗出的一段亲情戏很别扭，真的一家亲，为何结尾麦提爽跟三水妹结婚时，安家没出现？            
(5星)	 黄子华还是个强人~            
(4星)	 總體上比較喜歡的電視劇，不過小部分情節過于無厘頭了。            
(4星)	 好不错看            
(5星)	 好好看~~~            
(2星)	 不知所云，太烂了            
(4星)	 故事很新颖，很好看，还能学到东西。不错。子华演得真的没话说，够贱！            
(5星)	 搞笑之余还长见识！知道不少商业常识，尤其是麦提爽教四大金刚炒股那段，哈哈，以后若是炒股可以借鉴哦~~            
(4星)	 不错不错~又搞笑又温情，还能学到一些商业知识~            
(5星)	 喜欢黄子华的话，可以看看。            
(5星)	 超愛黃子華            
(4星)	 很搞笑啊~~子华在都很搞笑啊~~~            
(4星)	 再睇一次感觉舒服好多。。            
(4星)	 剧集能学到一些东西，去看看吧！            
(4星)	 黄子华居然越看越帅&gt;.&lt;......            
(5星)	 黄子华很有才呢！~            
(4星)	 前5集很不错，后来……            
(NA)	 隔很多时间后再看完的一部TVB剧，纯粹的香港制造，很有TVB自己风格的一部剧，蛮好，很喜欢佘塑造的这个角色。            
(5星)	 这部总体来说还是不错的，前面很精彩，可是到了结尾觉得没什么特别惊喜的感觉，觉得结尾收的太快了，莫名其妙的就赢了。一点过度都没有            
(5星)	 子华的蔫式演技还有无赖特质依然那么吸引人，但是剧情在商战这方面很薄弱，反倒放了很多精力在感情戏方面，和电视剧宣传时标榜的“企业医生”很不符合……略有点失望，不过还是很喜欢……            
(5星)	 自己覺得很好看~  男主角很厲害，看完覺得他有點味道~呵呵            
(5星)	 冇辦法，子華喺我偶像！！！！真喺超有才華超有魅力嘅男人！！！            
(4星)	 黄子华其实是天才 不过有点怪而已那么就是怪才怪才总是怪有意思的阿佘演这种角色有生气的多 比什么都好的三好可爱得多            
(4星)	 还不错··一贯的栋笃风格··            
(5星)	 蛮好看的，看的过程中还能学到一些东西，二八定律什么的，有点搞笑，有点温馨            
(4星)	 越看越喜欢黄子华！            
(NA)	 子华兄            
(NA)	 很好看            
(5星)	 好片,有意思,商业.人以善为本.            
(5星)	 中意            
(4星)	 很不错的电视，有创意，不过最后还是落入俗套但是子华的表演超赞            
(4星)	 还真的用上商业理论了呢。最捧黄子华。台词一向经典到不行。            
(NA)	 黄子华是我的菜~哈哈~            
(4星)	 娱乐下都OK噶~            
(NA)	 想拍摄自己的短片、自己的MV详情登陆中国戏网 QQ：1069818170            
(NA)	 好聪明的             
(4星)	 黄子华 赞！            
(NA)	 子华哥做生意都几掂啊~~~            
(NA)	 很不错的剧，我也想变身商业奇才，黑武士。            
(3星)	 还不错呢，看的时候正好在学校学习商务谈判，巩固一下知识咯            
(4星)	 情节有点扯。不过黄子华太有魅力了。。            
(5星)	 好睇。好钟意阿佘吖            
(5星)	 商业奇才麦提爽!            
(5星)	 麦提爽同三水妹的故事~~            
(NA)	 还不错的一部港剧            
(3星)	 挺搞笑的这个！！            
(5星)	 超级好看呀            
(4星)	 看到凌晨5点。。。            
(5星)	 第一次看黄子华的戏 真的不错 我喜欢这种可以学到东西的电视剧            
(3星)	 有点儿无厘头，换个女主就好了，佘不是我的口味            
(4星)	 黄子华好搞笑啊，喜欢他，虽然不帅。            
(4星)	 从栋笃开始就很喜欢子华，这部戏也没有让人失望把个亦正亦邪的麦提爽演的人见人爱，呵呵            
(4星)	 贱，实在是贱，哈哈            
(3星)	 有点搞笑，黄子华似的幽默~            
(NA)	 黄子华··搞笑            
(3星)	 黄子华演的很好。但是很奇怪，对于后面的好几集我都没兴趣了……            
(5星)	 想学商的，可以看起来了            
(5星)	 超级好看的一部片子，黄子华绝对演技派            
(4星)	 今年比较爱的剧之一，黄子华真的太可爱，老佘演得也很好            
(5星)	 蛮喜欢这种风格的            
(4星)	 我爱子华哥            
(4星)	 遗憾的是那一星还是扣在佘姐姐上            
(3星)	 评论都很好 可我不觉得 刚看两集挺灵的 剧情架构很有意思 再看就俗套了 虎头蛇尾型            
(4星)	 就是看不惯佘诗曼这个女人。。。没有办法。。。。就算我多爱子华也没办法。。。。 剧情来说还好啦。。。不过看完就算了。。            
(4星)	 黄子华真难看...这片子还不错...            
(4星)	 喜欢黄子华的表演，觉得他做得很好~这部剧一点都不沉闷反而是很精彩而且还能学到很多知识！            
(4星)	 男主角虽然长得不怎么样，不过还好有演技支撑着            
(4星)	 子华好有才啊            
