http://movie.douban.com/subject/3330144/	巾帼枭雄 巾幗梟雄
(5星)	 看着不错            
(4星)	 有点体会猪妹说的，看一集想下一集的感觉啦。            
(4星)	 胡定欣响里头都睇得下            
(5星)	 算品质极佳的剧            
(5星)	 我是看了《巾帼枭雄之义海豪情》才返回去看《巾帼枭雄》一个字“正”。有时间的话，值得看看。            
(4星)	 总体来说比第二部好一些，邓萃雯的演技很棒。            
(4星)	 不知道是不是先入为主的原因，感觉并不如义海豪情好看。总觉得四奶奶圣母的毫无缘由，能力那么强也是毫无缘由。            
(4星)	 这片可以...            
(4星)	 很精彩            
(5星)	 好看！相当好看啊！！！            
(4星)	 四奶奶            
(5星)	 说到底，还是不懂四奶奶对柴九到底有没有爱。但是柴九这个粗人的那种默默的付出与淡淡的爱慕，实在是令人心碎。对于四奶奶也是由敬重到爱慕吧。。。            
(2星)	 如果没有第二部说不准还能给它三颗星。。。            
(4星)	 我是四奶奶帮，跟着四奶奶有饭吃，安心... ...            
(5星)	 最近看电视总在哭...太感人了...            
(4星)	 典型的港剧，戏剧化的剧情，烂俗的结局；但TVB之所以依然能独霸香港大概就是因为还有邓萃雯这种有味道的演员。            
(5星)	 真是赞            
(5星)	 TVB久违的给力剧            
(4星)	 没有第二部义海豪情好看~黎耀祥真不容易~            
(5星)	 两个通宵看完一二部！            
(5星)	 醒哥醒哥醒哥！！！            
(4星)	 没看完            
(4星)	 09年看的，剧情不错，不是港剧常有的套路...            
(4星)	 学粤语啊学粤语...            
(NA)	 大奶奶长的真像葫芦娃里的蛇精啊            
(5星)	 非常好看。            
(5星)	 觉得里面的人物有时候真是帅气啊~            
(4星)	 人生有几多个十年，最紧要痛快= =            
(5星)	 这可以说是邓萃雯的转型之作，自当年事件后，她的作品屈指可数，甚至她还出卖过身体。这部作品的优秀在于编剧的完美构思以及邓萃雯的精湛演技和黎耀祥的资深技艺，绝对是吊足了胃口，而且百看不厌。            
(5星)	 人生得一知己可以无憾~            
(4星)	 都好！            
(5星)	 此剧让我重拾对港剧的热情。            
(4星)	 人生有多少个十年？为何不活的痛快一点？！            
(5星)	 不错!            
(4星)	 人生得一知己无憾你相信男女之间有友情吗我相信，因为唯有相信，才有可能            
(5星)	 雯女伴我度过等待的焦虑期 大爱人生有几多个十年 哇哈哈            
(4星)	 柴九有血有肉，爱恨分明，不像往常完美没有缺点的圣人~~赞~            
(4星)	 主要是在电视上看完的哒            
(NA)	 主题曲很好听。            
(4星)	 人生有几多个十年!!!!            
(4星)	 后面差了点。。。            
(4星)	 后面三奶奶对着大奶奶发飙的那段看得我很热血！            
(4星)	 柴九和刘醒我都爱。黎耀祥神作。什么叫做演技！            
(3星)	 其实并没有那么好，但是整个09年真的挑不出了            
(4星)	 补旧翻，话说长子教成这样，蒋乔也算是很失败了            
(5星)	 其实我也是四奶奶帮的 噗~            
(4星)	 人生有几多个十年？            
(5星)	 很值得去看。柴九说，人生有几多个十年，最紧要活得痛快。            
(NA)	 花了一礼拜的时间看完它,很是震撼的感觉...不论是巾帼还是枭雄都诠释的非常到位            
(4星)	 两人的搭档很配，很有气势！            
(2星)	 看了开头，就知道结尾。。。话说开头，所有人都要听一个下人的话？都怎么想的？            
(4星)	 四奶奶和柴九到底是什么关系            
(5星)	 这才是真爱！            
(5星)	 雯女黎耀祥你们终于熬出头了！必正丘敏这一对很清新~            
(4星)	 无论人生有多少个十年~我永远会在你身边。。。            
(5星)	 巾帼和枭雄都是实至名归的~            
(4星)	 我也爱第二部            
(4星)	 黎耀祥真心演技派。            
(3星)	 不好看~看得也纠结            
(5星)	 世间什么爱叫纯洁~~            
(5星)	 好看好看好看...            
(3星)	 一般般啊            
(4星)	 还不错。。因为先了义海豪情，所以对这部不是很感冒。            
(5星)	 五颗星全力支持雯女!            
(3星)	 先看了第二部，再看第一步觉得味道淡了些。。。            
(5星)	 我觉得好看，但是感动的那个点好像不是大家说的那个            
(NA)	 是，真的如大家所说，或许是因为邓萃雯年轻经历过很多，所有她现在足够坚强，戏里戏外都让我欣赏。人生有多少个十年，要活得痛快。邓萃雯演的这两部巾帼枭雄，都是看得痛快淋漓。推荐了。            
(5星)	 这是一部带有强烈社会责任感的电视剧。剧情好，演得也超赞。非常好看的电视剧！            
(4星)	 人生在世，讲究一个义字！人生有几个十年啊？要的就是痛快！            
(3星)	 一部少奶奶与落魄工人惺惺相惜，互相鼓励走向强大的类爱情励志剧....只是要证明要成功就要有一张巧嘴            
(4星)	 1】第一集的时候，九姑娘让人在短时间内让人存那么一大笔钱进永发银行。银行的人会没有警觉？            
(5星)	 “人生有几多个十年”，这才叫剧力万钧！！！            
(NA)	 人生有多少个十年，活要活得痛快            
(5星)	 最爱的男女主角，还有演技高超的各路配角。我很喜欢这种舞台戏剧冲突感极强的电视剧。演员的表演一点也不浮夸，剧情和台词都值得回味。            
(4星)	 天下有一人知己，可以不恨。            
(5星)	 柴九哥各种给力啊！！！！            
(4星)	 义海豪情大穿越……            
(5星)	 精彩！非常有剧情！            
(4星)	 跟妈咪一起看最好的选择……            
(4星)	 陪我奶奶看完了            
(4星)	 据说是以大宅门为原型的，感觉里面大奶奶和四奶奶斗的蛮精彩的，但是总感觉好像差了那么一口气……摊手，总体来说还不错            
(NA)	 吳卓羲唱的也好听            
(NA)	 很配            
(3星)	 就爱玩心机。。。            
(5星)	 TVB又一部经典电视剧～            
(5星)	 片头曲也很给力！三夫人很帅气！            
(5星)	 这年头难得的好剧啊~            
(5星)	 唔错唔错            
(3星)	 为什么我觉得一点都不好看= =            
(4星)	 也是看到一半看不下去了。总是能猜对剧情，没意思。我还是喜欢九姑娘多一些。            
(5星)	 演得很用力，看得也很用力            
(5星)	 巾帼英雄看到第七集 感触 柴九每一次的转折 或失败或成功 他都是凡人一个 没有步步为营 没有老谋深算吃堑长智 真正的人生 充满坎坷与探索 毫无戏剧性可言你爸不是李刚 奇迹不会从天而降 这是该剧最吸引我的地方 也是我认为最精彩的地方 巾帼英雄越来越好看了            
(5星)	 如果你还不明白这个剧集的内容，请看主题曲歌词            
(5星)	 太赞了。。。雯女果然不会让我失望。存了好久才想起来把它看完。人物塑造相当精彩，四奶奶和蒋乔的感情以及四奶奶和柴九之间的感情刻画的一点都不俗套。整体剧情也非常赞！            
(4星)	 无锡哦~            
(5星)	 很好看！！！！            
(5星)	 上学的时候每晚躲在被窝看的，一集集追，追的热血沸腾的，真的是男的好看的戏，现在再看义海豪情，依旧是那样的主演，依旧是那样的热血沸腾~~            
(5星)	 有情有义。            
(5星)	 四奶奶万岁！！！ 人生有多少个十年！！！            
(5星)	 荡气回肠！            
(4星)	 四奶奶GJ。            
(5星)	 四奶奶和柴9太给力了！            
(5星)	 喜歡鄧萃雯~就是裡頭的四奶奶太神了一點            
(5星)	 无线有很多不起眼的配角，其实都很棒。            
(4星)	 人生有多少个十年            
(5星)	 人生有几多个十年，这么经典的剧一口气看完~            
(NA)	 好好看！！            
(5星)	 难得的好片子            
(5星)	 ~~~处在绝望仍力竭~~~            
(5星)	 看的晚了点，跳的看了结局 当中就没再补 囧            
(5星)	 人生能得到这样的知己，真的是死而无憾。果然还是第一部的精彩甚过第二部。但都是很好看的。            
(4星)	 没有第二部《义海豪情》好看。            
(4星)	 很久没有比较给力的港剧了。。。            
(5星)	 人生得一知己，无憾~感人            
(4星)	 了不起的女人！            
(5星)	 顶邓萃雯黎耀祥！            
(4星)	 先睇嘅第二部 感觉冇第二部嗰么纠结            
(4星)	 很好看！智慧的女人            
(5星)	 人生有几多个十年。            
