http://movie.douban.com/subject/1863923/	鹿鼎记
(5星)	 这个绝了！            
(NA)	 看这个滴时候我在手术﹁_﹁            
(3星)	 除了黄晓明的那部，这部我最不喜欢。            
(4星)	 叱咤红人~~最经典的小宝了~！            
(NA)	 马浚伟。。。            
(4星)	 陈小春版的韦小宝最高……            
(4星)	 经典。陈小春貌似就因为这个红的……和老妈一起看的。很开心的剧。            
(5星)	 陈小春和马浚伟绝配            
(3星)	 应该算是陈小春在古惑仔之外的一代表作吧！            
(5星)	 经典加精彩，幽默轻松的剧情，最喜欢陈小春版的鹿鼎记了。先入为主吧。            
(5星)	 跳到小房子里思考时太可爱了            
(4星)	 七位老婆的相貌除了小郡主都不喜欢。。。实在与我的相像差太多了。谁能给我最爱的小说一部完美的影视作品啊。            
(NA)	 最喜欢的小桂子的版本。            
(5星)	 我亲爱滴小玄子和小桂子………爱死你们啦。            
(5星)	 搞笑剧中的经典，其他版本的根本不能与这部抗衡。            
(5星)	 看了好几遍            
(5星)	 小时候的最爱~~            
(5星)	 最经典的韦小宝形象！            
(5星)	 喜欢那个皇帝~~            
(5星)	 真好看真好看真好看！！！童年么，TVB王道啊！！！伴随着我长大的！！！            
(4星)	 每一个人都就是他演的那个人。            
(NA)	 经典！            
(5星)	 陈小春的版本才是真正的《鹿鼎记》            
(5星)	 黄教主的鹿鼎记像什么呀！            
(5星)	 跟其他版本比，这就是一经典            
(4星)	 陈小春！陈小春！陈小春！            
(5星)	 太喜欢小春版的韦小宝了            
(5星)	 最初印象的韦小宝。            
(NA)	 我喜欢康熙！            
(4星)	 陈小春挺经典呢            
(5星)	 哈哈，全力以赴做到最好。            
(5星)	 唔记得喺小学净系喺初中睇噶啦~~ 当年好锺意马浚伟噶康熙，而且陈小春噶韦小宝噶痞子气的确系浑然天成            
(5星)	 因为这个片子大爱陈小春，然后每次在电视里看到他都激动到不行。顺便强烈鄙视黄晓明版            
(5星)	 看的第一部小春演的电视剧~            
(5星)	 无法超越的一部鹿鼎记，以至于我老把电影版的也记成是陈小春演的            
(5星)	 小时候自己有一台家里淘汰熊猫的小彩电，一到晚上就看这个剧......很惬意啊......很美好的回忆......那时还看了《陀枪师姐》......            
(4星)	 虽然老婆们姿色水平比较down，但是陈小春是无敌的韦小宝            
(NA)	 其实还是喜欢张卫健那版。            
(NA)	 哈哈，韦小宝啊。            
(4星)	 小时候看过，很搞笑。。但演员还是张卫健版的更美。。            
(5星)	 马浚伟的小皇帝哟            
(5星)	 最好的版本。            
(NA)	 不错            
(4星)	 1998年            
(5星)	 看了哟看            
(5星)	 自此爱上陈小春            
(4星)	 风流搞笑            
(5星)	 绝对的经典。双儿最好，沐剑屏最天真，曾柔最温柔，阿珂最冷艳，苏荃最老成，建宁公主最刁蛮，方怡最无奈了。人生就是赌啊，有输有赢，不必在意一时的输赢，开心就好。            
(5星)	 喜欢陈小春版的            
(NA)	 哈哈哈哈，好开心的剧啊，谁的版本都比不上陈小春啊            
(5星)	 偶最爱的版本            
(NA)	 还是最喜欢陈小春版的鹿鼎记呢...            
(5星)	 张卫健的那一版也挺好的              
(5星)	 原来以前电视上看的不是完整版 发现好多镜头都没看过            
(4星)	 看的两个电视版的鹿鼎记之一。            
(5星)	 陈小春的 最经典吧  其他版本 不行            
(5星)	 天生一副痞子相，陈小春就是那韦小宝了。----不知看了多少遍了。            
(5星)	 老早跟一个朋友在他家里看的，好象挺低俗的。大半剧情都忘了。            
(5星)	 全局上下契合度都很高...小春哥的实力还是很强大的            
(5星)	 以前当喜剧看的。现在看只映射出悲伤。。。            
(4星)	 陈小春演的够贱。            
(NA)	 很经典，黄晓明版无法与之媲美！            
(5星)	 还是喜欢港版的            
(5星)	 韦小宝必然要陈小春来演！            
(5星)	 经典的不能再经典的TVB作品。陈小春痞痞的韦小宝，马浚伟睿智的康熙爷，梁小冰美得不可方物的阿珂，陈太太皮肤黑黑单眼皮的方怡，还有刘玉翠受虐狂似的建宁公主以及陈少霞温顺的双儿等等在内的韦氏七个老婆，各个性格鲜明，虽不是每个都倾国倾城，但是全部讨喜，全部很好很好很好。            
(5星)	 tvb确实是演技派啊，小宝，双儿，小郡主和康熙都很到位啊            
(4星)	 我很想把我看的那个豆列作者的原文评论复制过来：“不论何时，只要看电视时有台在放他，就一定一定会停下来看。虽然陈小春很丑，他的老婆们也不好看，但我是如此热爱他们！”是的我已经这么做了= =            
(5星)	 想不到会毁在教主手里啊……阿徐在里面演曾柔= =            
(4星)	 早期拍的不等于不精彩，陈小春演的就惟妙惟肖很好！            
(NA)	 依个韦小宝都算经典的不得了了！            
(3星)	 陈小春就是韦小宝 鉴定完毕 over            
(4星)	 那时候真的很喜欢陈小春啊            
(4星)	 尽管我很喜欢张卫健，但我也不得不承认，这部才是经典。谁叫陈小春长那么一副痞子祥。            
(5星)	 最像小混混的韦小宝。。。            
(4星)	 觉得陈小春虽然不帅，但很可爱很搞笑            
(5星)	 金庸的东西百看不厌。。。            
(5星)	 爱死这版的韦小宝了 陈小春天生的玩世不恭 黄晓明装的不像            
(5星)	 经典中的经典。。每次换台看到这部电视剧都会停下来看看。。虽然看了N多遍了。。但还是很喜欢。。。            
(5星)	 最喜欢的TVB片，没有之一            
(4星)	 这绝对的经典啦，黄晓明版本的恶心死了            
(5星)	 个人认为最经典的一部鹿鼎记            
(4星)	 这大家应该都看过吧~            
(5星)	 经典            
(5星)	 陈小春太适合这个小痞子的角色了···            
(5星)	 那时候每天按时守候在电视机前看。            
(4星)	 好喜欢马皇帝            
(4星)	 我本身就不喜欢鹿鼎记这本书             
(5星)	 好喜歡雙兒！好喜歡康熙TOT！我還會唱片頭曲……            
(NA)	 陈小春绝了            
(4星)	 这一版是我最爱的。有段时间也很迷马浚伟的。            
(4星)	 瓦房店TV跟还珠格格同时段播放 火爆程度远远不及还珠啊~~            
(5星)	 我唯一承认的韦小宝。            
(5星)	 经典            
(4星)	 犹记得这阿珂脸好扁为毛还能演啥绝世大美人            
(3星)	 除了女主们太不堪入目以外，算是部经典            
(5星)	 因为这剧喜欢春哥。。。            
(5星)	 黄先生太2了。。。。还是陈小春好~~~~            
(4星)	 其实最喜欢这一版了。            
(5星)	 绝对是最好看的一部鹿鼎记！！！            
(4星)	 这个版本好像……            
(4星)	 童年剧。我爱这版。张卫健太....黄教主太...            
(4星)	 喜欢这个鹿鼎记的版本~            
(NA)	 好演员，好编剧！            
(5星)	 最经典的一版《鹿鼎记》了，陈小春实在是韦小宝的不二人选！            
(5星)	 也看过书，觉得里面的小宝太会了，油滑而又讲义气，陈小春演得非常好！            
(NA)	 所有版本的鹿鼎记中，我最爱这一部。多么搞笑啊。大爱~            
(5星)	 最搞笑的金庸武侠。            
(5星)	 很搞笑            
(NA)	 小春的搞笑是骨子里带出来的，不用修饰~~~            
(5星)	 陈小春演的出神入化的！几个老婆也各有特色呀 哈哈            
(5星)	 最喜欢这个版本的            
(4星)	 他最有韦小宝气质了、、、            
(NA)	 最喜欢的版本，好喜欢双儿            
(5星)	 擦我看了好几遍....这个版本最嗲了 QAQ             
(4星)	 8个啊            
(4星)	 里面那个什么什么可以销尸灭迹的粉给我留下了童年阴影啊。。这么多年，还是最羡慕韦小宝，喜剧版的贾宝玉啊！美女环绕。            
(NA)	 强大            
(5星)	 陈小春的搞笑在这部中表现的淋漓尽致            
(5星)	 经典！            
(5星)	 马浚伟的康熙帅啊，演员都很好~            
(5星)	 搞怪的韦小宝，就是太色了~~~            
(4星)	 嘿，大老婆小老婆俏老婆……女人该这样待见            
(5星)	 最韦小宝的韦小宝            
(5星)	 星爷的电影版是个经典 陈小春的电视版也堪称绝代佳作            
(5星)	 自觉得 最经典的版本就是这个了            
(4星)	 陈小春的韦小宝太形象了 喜欢双儿            
(4星)	 演的好~            
(5星)	 小春比小明可爱1000倍！！            
(4星)	 陈小春就适合演这种角色~            
(NA)	 这个无敌赞            
(5星)	 陈小春是天生的韦小宝            
