http://movie.douban.com/subject/3546712/	一起来看流星雨
(3星)	 这几日早晨起不来，便先把电视开着，越来越发现这部剧虽然有很多雷人之处，但是有些情节还是可以的。也或许是我的品位扭曲了，不过静下来看，还不是以前想的那么不堪的            
(1星)	 雷雷更健康~~            
(3星)	 挺无聊的一部电视剧...并无何意义..~            
(5星)	 　草根出身的楚雨荨是个品学兼优的高三女生，她最大的梦想就是能入读有名的贵族大学那美克星学院。雨荨的舅舅雪村借钱，把雨荨送进艾利斯顿。云海、端木雷、西门瑞谦和叶朔是艾利斯顿的四大贵族子弟，个个阳光帅气，成为全校女生热捧的偶像。这四个少年不满足于父母安排的生活，不愿就读那美克星，一心想让校长开除自己，于是合谋了种种恶作剧，成为令校长头痛的阿迪王组合。雨荨和阿迪王不可避免地相遇，雨荨由于替人打抱不平而成为阿迪王整蛊的对象，在较量和比拼中相互欣赏成为朋友，阿迪王也为雨荨的坚强自立所震撼，最终成为学校的四大优秀生。            
(1星)	 看过一点点...俞灏明，oh my god   里面的扮相真把我雷到了。            
(1星)	 山寨台湾版的，一个长得比一个丑，无敌~~~！            
(1星)	 好欢乐啊好欢乐。            
(NA)	 没看点～            
(2星)	 1星给视觉系的演员们，1星给芒果系的面子。其它没有附加分了。            
(1星)	 差劲。            
(1星)	 不屑去看~~~不看也知道很难看            
(2星)	 233            
(NA)	 一起去看雷阵雨。            
(NA)	 日韩台湾和芒果台的版本，最烂的是这个版本            
(5星)	 喜欢张翰            
(4星)	 我也觉得没说的那么夸张。一开始我的想法跟大家一样 看了造型服装觉得很山寨，看投入了觉得还是蛮好看的 值得鼓励 至少芒果台带给全国观众的快乐不止一点点 也许过了五年十年回过头来就会知道五年十年后的进步 难道你看自己几年前的觉得不落伍？            
(3星)	 确实雷            
(3星)	 没那么难看啦~            
(NA)	 雷雨来了~            
(5星)	 广告也能这样拍啊            
(1星)	 土BE NO.1            
(NA)	 没看过，但听说很雷~            
(4星)	 其实也还好啦，如果不是因为类似流星花园的话还是不错的            
(NA)	 雷死人的雷阵雨.            
(1星)	 中国电视台对非大陆电视剧的阉割式翻拍。            
(3星)	 某些桥段和某个主演很雷人，其他也还好啦~ 本来是抱着被雷的心态看这部剧的，没想到自己被吸引了~~  期待着雷阵雨2~~~ 唉，我也快跟90后一样了            
(5星)	 你去看         十分好看            
(3星)	 没感觉            
(NA)	 一部校园爱情电视剧，描述了一批大学生为追求幸福身上显露的对社会的不满于叛逆，感人搞笑偶像剧            
(1星)	 居然有人喜欢看这部剧，真是疯了            
(1星)	 没看过，可是我就是想给一颗星！不要怪我没资格评论，这片子没资格让我看。给一颗星是给面子，因为没有0这项~            
(1星)	 太阳出来了，山寨越来越多了。其实，你可以继续山寨。            
(4星)	 很好玩的，真的没有港台偶像剧那种很乱很不实在的虚幻，真的很好，但是我也没有很迷恋，但绝不会刻意换台。            
(4星)	 蛮好看的哦            
(5星)	 还蛮好看的            
(4星)	 冲着收视率去看的，到也没有很失望，反而有很多的惊喜，演员选的也不错，只是俞灏明的造型太说不过去了，想当年快男的时候，多帅溢小伙儿啊，喜欢里面的魏晨，超可爱！只是男女主角在一起的时候太短了，没有什么甜蜜的小细节，最后一集也比较吐血，男主角竟然失忆了，还问你是谁！芒果台真牛！            
(2星)	 无奈的陪着我家小黑，用了两个小屋，看完了全集……总算是看完了……不容易。可千万别再拍续集了。承受不了了……            
(5星)	 很不错的啦。雷雷更健康哦            
(1星)	 看过的最烂的电视剧，原本都不想给星了            
(1星)	 只看了最后一局，还是在医院里待着无聊，我有种想呕吐的感觉。            
(5星)	 棒、很棒、非常棒！！！~            
(5星)	 好棒            
(NA)	 hao  ,kan  dian  la            
(NA)	 就不说什么了，舒蕾，蛋白丝滑            
(3星)	 一般 不过在大陆这个偶像剧贫乏的地方自然是会火爆的            
(2星)	 雷 囧            
(3星)	 其实还可以……场面貌似华丽的说……            
(3星)	 不過是一種嘗試一種信心。看到感覺倒不是非常敏感。            
(3星)	 太象流星花园了,没有什么亮点            
(1星)	 我只想说...很雷很囧...            
(2星)	 属于一部晕的电视剧，但是不明白为什么还会红！            
(1星)	 傻            
(1星)	 很破。。。            
(1星)	 其实本来并没有什么的，但是看到他们这么山寨还这么嚣张这么高调，突然就生出了一股打压之心。            
(3星)	 ..........            
(3星)	 还行吧，不过确实是我看过的偶像剧中唯一没怎么流泪的一部，感觉他们并不是很相爱。问题我觉得出在编剧上，安排的乱又不感人，演员演的大都不错，喜欢张翰&amp;郑爽,，而且还是挺期待第二季的。支持本土偶像剧，哈哈！            
(NA)	 雷阵雨 - -            
(NA)	 很好看 我喜欢那里面的楚雨寻            
(5星)	 太好看了 ！给人一种力量，就算有多艰难，也要坚持！            
(4星)	 挺有意思。            
(5星)	 超级棒！！我觉得写得很现实，比韩剧，日剧，台剧都要好看，重点是，一点也不虚幻，有强烈的现实感！！！            
(3星)	 還不錯，我還在！！！            
(1星)	 没见过这么雷的！我好开心！            
(3星)	 可以拍续集            
(3星)	 很好看            
(1星)	 这是我有生以来看过的最恶俗的电视剧，鉴定完毕！            
(1星)	 看了第一集就没看了。。。实在是太无语了，，丢人啊。。。。            
(3星)	 折騰來折騰去快瘋了。            
(2星)	 大雷啊大雷  = =|||看完这个才知道日版台版的好！            
(4星)	 没有看这部湖南卫视第一部自制偶像剧之前，我对其嗤之以鼻，国庆在家，偶然看到重播，突然觉得还不错。对于一个快要到而立之年的我来说，居然还喜欢这类片子，我自己都不敢相信。我居然用了两天时间，不出门，全部看完了。也许是我一直都留念自己的青春岁月吧，留念那些美丽以及痛苦的回忆吧！            
(2星)	 竟然发现这个版本的道明寺还挺帅！            
(2星)	 星空下一只孤独而绝望的动物~            
(4星)	 忆            
(5星)	 好看            
(1星)	 这一个山寨呀，苍天呀~~~~~~~~~我觉得吧，我感到的不只是雷，而是非常雷！！            
(1星)	 俞灏明,丑不要紧,但你在天天向上里的主持太令人生厌了.......            
(1星)	 扯淡剧            
(3星)	 一天看完了，其实比想象中的好一点。            
(1星)	 雷死去            
(NA)	 《一起来看流星雨》全集3GP手机格式下载，尺寸176*144，存入手机可以直接观看liujunlingg.cn/forum/detail.php?id=4419            
(3星)	 歌 蛮好听的            
(4星)	 我是汉堡            
(1星)	 太囧了             
(NA)	 我跟我妈一起看，无聊死了            
(3星)	 张翰你笑起来是无敌的。            
(5星)	 有劲            
(3星)	 这就是个坑。。            
(2星)	 天雷滚滚            
(5星)	 支持国货！支持80后！哥几个帅死啦~            
(1星)	 哈哈为毛没有零分            
(1星)	 雷雷更健康~哈哈            
(3星)	 俺就看叻~咋的啦~而且还连夜看的~有时幻想一下美好才不至于总感到现实的残酷，只是我尚未遇到.....            
(1星)	 超级烂片~~~~~            
(2星)	 我看了这么老些...谁让湖南台老播 谁让我爱湖南台            
(2星)	 我想说，不是演员的问题，是芒果台的问题！绝对的！我站在客观的角度说，演员本身是长了还可以的，但是设计，无论从剧情来说还是从外形来说，太失败了。再加上无限多的广告，所以雷了！算了，芒果台不就为了要收视率么，只能说，可怜了演员了...同情你们，知道不是你们愿意的            
(3星)	 单从内地偶像剧的角度来说还是值得一看的，但对风靡一时的经典来说远远不够格。可也不至于在豆瓣出现的那种低分。            
(2星)	 果然是名不虚传啊 只看了半集            
(3星)	 一起来看“雷阵雨”            
(NA)	 好看撒~~~            
(NA)	 不怎么喜欢看            
(1星)	 很雷, 很霹雳....本来整部戏都是流星花园の山寨版.觉得整部戏唯一还能看の就只有魏晨了...            
(1星)	 没看过，但是乐火男孩我虽然也没看但是惹着我了，我要追杀他们拍的片子。            
(4星)	 在骂声中走红！！            
(3星)	 因为身边的人都看，            
(1星)	 导演那栏是谁改的？哈哈哈 迪加泰罗两只凹凸曼            
(3星)	 第一次发现大陆的偶像剧可以拍得如此，不管怎么个雷人法，我还是喜欢的，起码看了，让人心情很好，就像是进入一个童话般的世界里，虽然梦醒，什么也没有留下……哈哈，喜欢上慕容云海这个角色了，张翰演的是很不错的……            
(3星)	 2009            
(1星)	 一起来看雷阵雨            
(2星)	 狗血。狗血。。唉。。。            
