http://movie.douban.com/subject/4317617/	妮基塔 Nikita
(5星)	 M和N，你俩。。哎            
(4星)	 独立的女人好美！            
(4星)	 看美女=w=            
(NA)	 so so，假            
(3星)	 跟了几集，感觉还行            
(NA)	 2011.5.27于实验室。身材真好            
(4星)	 等第二季            
(5星)	 蛮期待S2的            
(NA)	 17            
(5星)	 沉醉了。。            
(NA)	 WONDERFUL             
(4星)	 果断等第2季。必须有            
(4星)	 都是因为MAGGIE Q            
(3星)	 漏洞太多，只能看看MAGGIE Q            
(4星)	 Maggie Q嘛            
(5星)	 Q姐太有气场了，喜欢~            
(NA)	 好吧，Maggie-Q经过《赤裸特工》后，又一次演的这种类型的片子，还蛮OK，不过我没有赶着更新看            
(4星)	 nice我喜欢maggie Q            
(3星)	 shanne west好帅！对西装深色衬衣男无抵抗力啊~雅蠛蝶~miki的奸情让我低high了一下下，打斗动作全部跳过了~tough is the new sexy，am I right？            
(4星)	 好帅气呀            
(4星)	 Maggie Q啊啊啊啊啊啊啊!!!!!!!!!!!!!!!!!!            
(4星)	 还不错，看美女~            
(5星)	 maggie简直帅呆了！而且亲密戏无一例外都是帅哥~            
(3星)	 一般             
(3星)	 为什么我觉得Q的身材很扭曲。。。            
(4星)	 女杀手什么的最帅了            
(3星)	 今天又更新了，和生活大爆炸一起~幸福的我都不知道该先看那个了~~            
(4星)	  MaggieQ 的身材真是太让人羡慕了            
(NA)	 我看的很嗨皮            
(4星)	 越来越好看。但是剧情进展太快了……            
(4星)	 刚开始很不错  情节很紧凑···之类 但是又貌似陷入美剧的恶性循环圈了讨厌···  还是期待第二季吧            
(4星)	 很赞，Q太有味道了。            
(5星)	None
(4星)	 用来学英语            
(4星)	 这女人我喜欢。            
(5星)	 很好看的~~~~特工~~~            
(5星)	 大爱啊~~真的，很吸引我的片子，主演很有魅力，爱爱~~            
(4星)	 相当喜欢的一部美剧！            
(NA)	 不想看下去了。            
(NA)	 用来解闷挺好的，剧情越来越狗血了。            
(3星)	 是看美女maggieQ去的……            
(5星)	 不知道第二季是神马时候了。。。不管咋样，M叔和Niki总归是一起的~╮(╯_╰)╭            
(4星)	 情节还算满紧凑的 至于特工剧 本来就不要期望太高啊 就当做是女版007 看起来也是赏心悦目            
(3星)	 平淡无奇吧            
(5星)	 已经追到第一季的19集了            
(3星)	 一不小心又更了......            
(5星)	 这部将是我继DH, TBBT, 以后，追的第三部剧。GG都比不上它。            
(4星)	 当做赤裸特工扩展版看的            
(3星)	 噶个美帝国主义坏噢！            
(4星)	 Nikita终于和Michae滚床单了……激动            
(5星)	 超好看~~~让我欲罢不能~~~            
(5星)	 爱死  maggie Q            
(4星)	None
(4星)	 集集精彩了            
(4星)	 Maggie Q 你他妈的太灵了呀！！！            
(5星)	 2010-2011            
(4星)	 没什么好看的剧集的时候这个还不错吧！但是希望不要太长， 最多两季就结束掉。            
(4星)	 终于看完了。。期待下一部。。            
(NA)	 COOL            
(4星)	 后程有点乏力..            
(5星)	 正在追……　太精彩了！            
(2星)	 除了MQ值得看一看，其他的真不是我的菜，不晓得为毛这么火            
(4星)	 Let me guess,Alex will turn to bright at last next season.            
(3星)	 剧情很扯淡，Q很惊艳啊            
(4星)	 挺喜欢这种类型的剧集的.. 继续追第二季            
(5星)	 不错的片子.            
(NA)	 等第二季。            
(NA)	 盗梦了            
(5星)	 Nikita：优雅、英雄主义形象、人性、还有和miachael的true love...非常漂亮            
(3星)	 硬伤太多 美女不错            
(4星)	 女王~            
(3星)	 maggie Q 是那种看着性感  摸着就不那么性感的女人            
(2星)	 感觉像动画片一样 每一集的结局都很明了             
(4星)	 相当有《赤裸特工》的风范！            
(NA)	 每部每季都结束了要开始绝望的主妇了吗T-T            
(5星)	 续订吧，求你了CW！            
(3星)	 S0122            
(4星)	 不得不说MaggieQ老了            
(3星)	 还没有吸血鬼日记给力            
(4星)	 原来MaggieQ叫做李美琪            
(5星)	 赞            
(4星)	 三天18集不容易。。            
(4星)	 第二季快！！快！！！            
(3星)	 不打算追了~剧情比较没大脑……            
(3星)	 因为MaggieQ看的            
(4星)	 打啊打啊打            
(NA)	 满好看的            
(4星)	 开放式结局，第二季可有可无            
(5星)	 第二季啊第二季            
(5星)	 我就喜欢nikita和michael在一起，真好！！！期待season 2！！！            
(5星)	 MaggieQ哈嗲！一看就收不住的好片，已追完。。。更新的好慢。。。            
(2星)	 除了magic Q外，没什么亮点了，组织其他人都太菜了，不够严谨。——2011、5            
(4星)	None
(3星)	 Maggie Q在我心中一直是美女，那身材，可这次这姐姐明显老了。剧情不出彩，表演一般般，可就是冲着这老牌美女的面子我也一直追着，人家那腿才叫腿==。。            
(NA)	 一般般，没什么激情            
(5星)	 还是觉得好看 所以。。。继续追            
(5星)	 期待19，真好看，我喜欢Q            
(4星)	 就是看看MaggieQ的。。嘿嘿嘿            
(3星)	 看到她穿bra和内裤站在那里，之前性感之类的印象全部崩塌，瘦得太丑了。            
(NA)	 我一直在看这部片子，混血儿的女主角很给力！强烈推荐哦...            
(3星)	 不属于最爱看的那一类美剧，但平时看看也无妨            
(4星)	 我说怎么眼熟 搞了半天是maggieQ啊            
(5星)	 嗯，最近有点上瘾            
(4星)	 非常喜欢maggie ，一集一集追着看，辛苦啊。            
(4星)	 果然还是endless end=。=            
(NA)	 跟电影相差太多，Maggie Q的激情戏的噱头远远大过于这部剧本身。            
(4星)	 只看人 不看剧            
(NA)	 1、Maggie Q 30多岁更有味道了 2、Maggie Q is so hot 3、Maggie Q很瘦 4、因为剧情实在木啥意思所以大部分时间都在看Maggie Q了 5、Steyr HS .50果然很霸道。            
(NA)	 不错啊            
(3星)	 不就尼玛电影版的赤裸特工么！！！            
(4星)	 霸气            
(4星)	 追完了，有点失望的说。虎头蛇尾，有木有！！！            
(5星)	 很好看 一只我就喜欢看一些有关于特工的电影 这可是满足了我的观看欲望 MaggieQ的确是很美啊 以前看他的绯闻只觉得他很好看看望尼基塔觉得他的确适合演这类,绝对的吸引眼球 可惜每周就更新一集 太慢了 刚看完18集好不过瘾啊 还想再看看呢             
(3星)	 从Nikita爱上MaggieQ——啊但是为啥越来越无聊……            
(5星)	 第一季已结束，好过瘾            
(5星)	 Future is what I‘m worrying about.            
(4星)	 COOL~~~            
(4星)	 帅哥都死的很早，比如Thom君            
(4星)	 对“组织”“家族”“FBI”什么的木有抵抗力            
(4星)	 Q更性感了            
(3星)	 感觉还是编剧编的不咋样            
(4星)	 故事情节挺吸引我的，有时也挺惊险的            
(NA)	 剧情不错，很好看.            
(1星)	 感觉copy双面女间谍···            
(4星)	 一看就停不下来啊              
(5星)	 虽然没有看完过~~~            
(4星)	 151617还蛮有爆点的后面更精彩。。我喜欢他们俩在一起的感觉            
(2星)	 2到不行的剧情            
(NA)	 类似“越狱”的套路 ,但是没有&#34;越狱&#34;看着过瘾,就当服装片看了...             
(4星)	 第二季Alex不要死。。  T T             
(5星)	 终于于2011.5.13看完了尼基塔第一季。            
(4星)	 看到最后反而木有感觉了···只觉得一切皆是坑爹啊~~~不过剧里的美人我都爱啊爱啊爱~~~在我闭关前 请不要出第二季了。。。            
(4星)	 maggieQ,很美剧的美剧            
(NA)	 超喜欢            
(3星)	 一开始还当Maggie Q是香港的了。。。            
(5星)	 和亲亲4月8号买的。看起来感觉超牛。很棒的一部电视剧。虽然是电视剧，但每一集拍的都像是个电影一样。            
(5星)	 精彩~~继续等待第二季~            
(2星)	 什么啊            
(3星)	 很一般！            
(4星)	 MaggieQ deserves a super star title            
(4星)	 能让我接着追下去的剧，还是值得一看的。N和M终于好上了！！！！            
(3星)	 MaggieQ沧桑了，但是比以前有味道了            
(5星)	 好美！！！            
(5星)	 看美女足以            
(3星)	 邪不胜正的也太明显了。。。。实在追不下去了            
(3星)	 还是比较喜欢N年前的第一部            
(5星)	 好看 就是到目前感情戏少了点 喜欢教官 帅气啊            
(5星)	 才到17集就不更新了，等得蛋疼            
(5星)	 这个才是电视剧= =            
(4星)	 很不错的一部剧，maggie Q虽然满脸的严肃，不苟言笑，但是看到单薄的小女生拿着枪的感觉，总是很爽的！            
(4星)	 就是喜欢MaggieQ            
(5星)	 不错，比起某些浪费时间的烂剧好多了            
(5星)	 很好看啊，就是出来的太慢了，真叫我好等呀。            
(4星)	 Q的身材没的说 但是不能不服老啊            
(4星)	 还行，自成系统            
(4星)	 四星半吧 其实挺狗血的 但是我挺喜欢            
(NA)	 ....报复的背后...荆棘            
(4星)	 特工题材向来没有抵抗力。此剧中间搁置了一段时间，如今再把它捡起来，感觉还是很不错的！            
(NA)	 一直喜欢谍战片。美丽的maggieQ             
(5星)	 杀手~~Maggie Q经常拍这种显身手的戏…超cool～            
