http://movie.douban.com/subject/1786742/	情深深雨濛濛
(4星)	 最喜欢的琼瑶啊姨的一部，其他的都不喜欢，最出彩就是依萍与父亲的斗争，依萍的咄咄逼人与志气是为故事的主线，到后来依书的恋情开始便走老套路了！            
(5星)	 我是农人  多谅解            
(1星)	 这个也太让人受不了了            
(5星)	 书桓~            
(5星)	 很经典的电视剧            
(4星)	 哇塞，永远都不过时            
(4星)	 当时看了不下三遍吧~            
(4星)	 啊哟，偶像可爱的丫~~~            
(3星)	 啊情深深雨濛濛天地- -……果然可以立马唱起来            
(4星)	 昨天一直在看。            
(NA)	 实在想不明白当时是怎么被这片子拖下水的 而且现在还是喜欢看 噗……            
(NA)	 那时候的金童玉女            
(3星)	 在阿姨的推荐下去看的……琼瑶阿姨，影响力巨大。我家从老到少都被影响了……            
(3星)	 大过年的好几个电视台放于是又看了一遍。。。虽然台词很雷，不过古巨基和陆尓豪好帅啊。。            
(3星)	 曲折            
(4星)	 当年迷得那个劲呐            
(3星)	 以前觉得这剧真好看，现在终于明白了，原来是真狗血！狗血=好看。            
(4星)	 虽然看腻了，但其实还是不错的(￣_￣|||)              
(4星)	 很经典 很琼瑶            
(3星)	 喜欢杜飞！            
(1星)	 琼瑶姐姐。都是小时候看的了。            
(4星)	 被观看……            
(3星)	 不错看            
(3星)	 谁还没年轻过呢？？？谁年轻时没看过NC 狗血琼瑶呢？？！！！！！            
(3星)	 初中时很痴迷啊········            
(2星)	 就没看过完整的一集，书桓神马的还是算了吧。- -！            
(5星)	 除了经典，我还能说什么呢？            
(2星)	 儿时记忆            
(3星)	 煽            
(4星)	 昨天开着QQ和勺子吐槽春晚，我说我现在每次看到古巨基就各种蛋疼，她马上回了一句，她说她都疼掉了            
(NA)	 Romance in the Rain...            
(4星)	 哈哈，毕竟小时候还是迷过的            
(5星)	 这个连续剧，在2月又看了一遍，印象更加深刻了，我喜欢依萍的率直，但又讨厌她的犟脾气和多疑，或许每个恋爱中的女人都会有这种多疑病。我更加喜欢书桓了，记得小时候，自己还说过，以后的男友一定要像书桓一样。推荐喜欢琼瑶剧的朋友看看，不但反映了当时的一些社会状况，还有美妙的情愫在其中萌发。            
(2星)	 如萍欠谁了，最作孽了            
(4星)	 老爸和雪姨演得最好            
(4星)	 我迷恋过，这种感觉，这种味道，民国，很特别            
(3星)	 不爱这种            
(NA)	 尼玛我居然把这恶心玩意给忘了            
(3星)	 童年回忆，经典            
(NA)	 这个 必须看过啊            
(3星)	 台湾宁民，除了文艺，你们还有啥？            
(5星)	 我是五阿哥的忠实粉丝。            
(NA)	 豆友们都懂的...= =            
(3星)	 前陣子我還在看來著 後來持續不下去了 現在在看愛情公寓            
(5星)	 给个五星 哈哈哈            
(4星)	 经典            
(3星)	 很琼瑶。。。            
(3星)	 每年都会滚动播出···哎····            
(5星)	 ~            
(5星)	 = = 我不解释了。。。不仅仅是学三一楼中午一边吃饭一边守望电视机的我们这帮人的回忆            
(4星)	 这次寒假刚放的时候还在和妈妈重温呐。那在外白渡桥上的那经典桥段啊            
(5星)	 电视里放一次，我看一次，我爸对我都没想法了，看了那么多年            
(4星)	 这么多年了  还是觉得何书桓很帅            
(5星)	 这是琼瑶的经典之作呀            
(3星)	 喜欢苏有朋追如萍            
(1星)	 远离琼瑶。。            
(4星)	 书桓走的第一天，想他。书桓走的第二天，想他...哇哈哈哈哈哈～现在为神马觉得这么搞笑捏            
(5星)	 好看            
(3星)	 我喜歡杜飛!            
(4星)	 还是觉得林心如漂亮 赵薇在里面牙齿实在黄得有点不堪入目了 当时小的时候看得怪怪的 五阿哥怎么喜欢上紫薇了呢！尔康不见了 来了一个乌骨鸡。。。小的时候也看不懂依萍时不时的疯疯癫癫。。你说可云的我还能理解 依萍我就觉得老深奥了 谜一样            
(5星)	 ！！！！！！！哈哈哈哈还珠天歌最爱！这个桐最爱！！！            
(4星)	 06首看，11年再看，心如那时候好漂亮，以前总觉得她没有赵薇演的角色真性情敢作敢当，总是个娇滴滴、斯斯文文的小姐样子。现在觉得她的斯文、她的气质在这个年代好难得。从这个角色来讲，而且从娇生惯养的大小姐到英勇果敢的战地护士，她的成长是最显著的。对角色偏爱的改变也反应个人价值观的改变吧。            
(5星)	 琼瑶的剧永远都是咬文嚼字，不过这部我真心喜欢！赵薇和古巨基演技超棒！            
(4星)	 那天还在看。。            
(4星)	 啊情深深雨濛濛             
(4星)	 那个年纪就是爱看这类电视剧呀。。            
(3星)	 小时候就是什么都瞎看               
(5星)	 这种东西也是需要记录的吧，很纠结到底是给四星还是一星，最后为了报复社会，给了五星！            
(NA)	 我居然看哭了，鄙视自己            
(5星)	 要不要再看一遍！！            
(3星)	 某天 小学5年纪的 小佳妹妹问我姐姐 这个片你看过没，挺好的。回：那是姐姐看剩下的。            
(2星)	 真的很琼瑶=囧=            
(4星)	 这个倒是一集不落 甚至看过好几遍 前些日子老爸在看 然后我说 十年了都            
(4星)	 说起琼瑶像什么似的……不可否认后继者都难以逾越这部。            
(3星)	 琼瑶就是琼瑶            
(NA)	 好喜欢依萍的敢爱敢恨            
(3星)	 最后经典的一幕- -            
(4星)	 小冤家 你干嘛 像个傻瓜~            
(4星)	 剧情神马的……很拖沓但是，制作还是不错的            
(2星)	 还是书好看            
(5星)	 男主角太烦人了            
(3星)	 当年为了看全，还买了盘呢，特喜欢它的原声带            
(1星)	 原谅我            
(5星)	 然后觉得情深深雨蒙蒙和来不及说我爱你微像啊            
(3星)	 陪我妈看的             
(NA)	 现在的我，已经无法面对“不信你硬的起来”的苏有朋和各种“……”的心如姐姐了！！            
(4星)	 每年都在放 每年还是有人看            
(4星)	 看过呢（小学二年级的时候）当时还很懵懂（喂你现在也很懵懂好不好？！）就深深地被这部剧吸引了五四青年装啊文艺小浪漫啊琼瑶狗血剧啊无限美好- -            
(4星)	 初中放学必看            
(NA)	 初中，里面的歌有味道            
(3星)	 琼瑶阿姨后劲无穷            
(3星)	 小时候陪老妈一起不知道看过几遍！！            
(3星)	 知道期末考试前一天我特么还在看喔希特            
(5星)	 讨厌这里面的林心如，书桓重来没有说过爱她，是她自己不要脸死贴上去的，搞得那么柔弱，真不要脸啊            
(3星)	 很无聊            
(4星)	 现在复播我还是会看啊            
(4星)	 当年很喜欢大家一起唱主题曲……            
(4星)	 当时就感觉煽情的有点发假了·····            
(4星)	 诶？我居然看过……不过还是喜欢依萍跳桥的那段儿，哈哈，我就是一苦情控，没招~            
(3星)	 电视之前一阵轮播 真囧            
(2星)	 如果不是古巨基我应该可以给3星的。还是充满回忆的一部片            
(3星)	 我和表妹一致总结，其实这是非常实战的教育片。            
(5星)	 台词很肉麻。不过还是把我感动得哭了！好喜欢赵薇哦，真的演得超好！            
(4星)	 妈呀 10年了。。。。            
(2星)	 那会很喜欢好想好想这首歌            
(2星)	 8年啊八年！            
(3星)	 现在发现有很多不能理解的地方，难怪有那么多的反琼瑶文。            
(4星)	 当时是一边批判一边看完了            
(3星)	 我现在也觉得里面的衣服什么的挺好看。            
(3星)	 当年谁不喜欢赵薇啊。。。            
(4星)	 琼瑶式雷人            
(4星)	 怀念~看到情深深雨蒙蒙，我有像还珠格格一样恶搞的冲动。            
(3星)	 狗血+吵            
(NA)	 还想再看            
(3星)	 无限重播无限看啊，小时候真无聊~~~            
(3星)	 比较是当年看的，所以还是给三个星吧，毕竟琼瑶也让许多女孩子当年梦幻了一把。            
(2星)	 湖南卫视能不再放了么？？？            
(4星)	 哈哈哈哈这些评论太好笑了 我挺喜欢的- - 我竟然喜欢看？！真丢人…………可是 哎            
(5星)	 可喜欢了、从小就喜欢。            
(3星)	 最近电视疯狂地演…            
(3星)	 伴我度过了多少个假期昂            
(3星)	 林心如和苏有朋支撑着我看下去的。。。            
(3星)	 好吧其实这年头琼瑶真的不流行了。。。             
(4星)	 不记得看过多少遍了            
(3星)	 当年看其实还不错，歌很好听。            
(3星)	 昨日在某某电视台又看到重播。。。            
(5星)	 每年假期都会守在电视机前看 我一直觉得他比还珠好看有内涵            
(5星)	        张艺谋在拍山楂树之恋找女主角时曾说过90后没有美女，当时觉得他说的有点极端了。最近湖南台又在放情深深雨濛濛，重温这部电视后，真的很被里面的男女主角感动，特别是赵薇，真的是很美很美啊，我心中的女神啊！依萍这个角色被她演活了！什么叫美？这才是真正地美！            
(5星)	 其实挺lame的=v=            
(5星)	 经典~~            
(4星)	 当年因为这剧还哈古巨基好久 现在再看 三星足以            
(4星)	 T T我是依萍版吧……            
