http://movie.douban.com/subject/4861422/	怪侠一枝梅
(4星)	 算是制作不错的电视剧了，比国内某些雷人剧，抄抄局好多了            
(3星)	 后面的剧情比较好看一点，估计全是冲着霍建华和马天宇去的吧。。。            
(3星)	 霍建华符合我口味。            
(5星)	 轻松、幽默、不全靠武功特效的武侠剧。而最后一集中，离歌笑的一番话，更是道出了已经渐渐为人们遗忘的道理。            
(3星)	 乱萌的萧公子，因为公子喜欢……            
(5星)	 喜欢            
(5星)	 啊啊啊霍建华太帅了！萌翻倒了！！国产剧的难得给力啊！！！            
(4星)	 霍建华的眼睫毛直接秒杀我！就是离歌笑这名有点耸。。            
(NA)	 各主角表现得的很好,尤其是燕三娘,很有味道的女人            
(4星)	 这年头雷剧遍地，这个例外            
(NA)	 偶几乎是一口气看完了30集~哇咔咔~            
(4星)	 反贪腐……还挺有意思            
(5星)	 会让人忍不住看下去的古装戏这年头已经不多了~            
(4星)	 呵呵，有些硬伤，不过无伤大雅啦，算是很吸引人的电视剧，剧情不错，感情戏没有那么让人浑身鸡皮疙瘩（不过好像也太少了一点点啦）哈哈，很喜欢廖启智这个老戏骨呢，演得很萌很有爱的哈。期待能有第二部吧            
(NA)	 很喜欢离歌笑_离别在前,且歌且笑~            
(5星)	 好看 大爱~~            
(NA)	 几年来还不错的一部武侠剧            
(5星)	 过了这么多年，还是爱大陆古装武侠剧。            
(5星)	 不错看, 是目前难得的不觉得囧和雷人的电视剧吧...            
(NA)	 我的贺小梅！！！！！！！            
(4星)	 虽然这个片子特技差点 内容一般 但叙事方式还算有意思 动画和影片结合也有乐趣 人物设定个性鲜明 还有点腐 国产电视剧里算是比较吸引人的 推荐一个            
(3星)	 马天宇刚出场时很惊艳，模仿很准确啊。开头挺不错的，节奏明朗~不过后劲不足，情节太弱了            
(4星)	 名字取得太没水平了！内容还行，有想象空间            
(5星)	 我已经很久没看一部完整的大陆电视剧了！            
(4星)	 还不错！！没让我失望！~            
(3星)	 在遍地山寨雷剧中，还算可以。情节紧凑，霍建华挺好。            
(4星)	 介个是腐剧，鉴定完毕……            
(NA)	 from 江苏            
(5星)	 超级喜欢一枝梅！！大爱霍建华和刘诗诗！！期待第二部！！            
(5星)	 剧情不错，演员不错，加上动漫不错，总之很吸引人。当然，霍小呆最不错！！            
(5星)	 歌好听，可怜之人必有可恨之处。            
(4星)	 J特喜欢            
(4星)	 剧情漏洞还是蛮多的，但是大致上走势是没错的，我认为剧情篇当中小梅那个最好看，还有唐人的剪辑老是回放，有些情节安插太多次回放了，水了好几集出来，看着剧情就有点不紧凑了，漫画那个方式在国内影视剧当中颇有新意，燕三娘其实还可以再发发力的，还有真的被贺小梅萌到了            
(4星)	 只为了看霍建华            
(5星)	 公子喜欢~~~~            
(5星)	 哇哇。。非常nice啊。。好久没见这么好看滴了~            
(5星)	 一看还想再看。。。            
(4星)	 看完了，和姐看high了……结果是把我姐教坏了。她居然能举出应无求和严世蕃有JQ的例子，我姐啊，真是太厉害了啊……            
(5星)	 看到棒子的一枝梅高出0.1不爽就给了个5分...            
(3星)	 肿么办我那么喜欢乃们都不喜欢的霍建华！！！为神马我那么不喜欢乃们都喜欢的诗诗姑凉！！！心里有死去女人的男人就不该抢好咩！！！遭天谴好咩！！！            
(NA)	 睫毛帝果然是名不虚传            
(5星)	 差点错过这样一部好剧。梅梅真萌，果真是甜而不腻。歌哥你眼盲的时候好帅，会武功的瞎子最高            
(5星)	 很有特色，演员也不错。            
(5星)	 不错不错不错不错            
(2星)	 看不下去            
(4星)	 剧情还不够吸引人~我承认我喜欢那四个主角~不知道哪个地方让我别扭了~我跳了            
(4星)	 太勵志了！            
(5星)	 很好看~大家演的很好~尤其是刘诗诗~终于不苦情了~            
(5星)	 灰常养眼，看着很舒服，一部难得的用心的武侠剧            
(4星)	 算是最近的电视剧制作很精良的了~~~(*^__^*)            
(4星)	 马天宇扮的花旦明明很好看，唱的也不错，我是很喜欢的，可为什么那些人都说贺小梅的戏唱的很烂呢？？？            
(4星)	 众多无聊内地剧中算不错的了            
(4星)	 马天宇 额~厉害！            
(4星)	 OH~~~霍建华，离歌笑，隐忍的模样让人。。。            
(4星)	 好像还行            
(NA)	 梅梅~~            
(4星)	 霍建华真特么太帅了！！            
(4星)	 柴胡X贺小梅^^然后冲着马天宇多给一星╮(╯▽╰)╭这个角色真萌啊            
(4星)	 为了其中穿插的漫画给四星。。。            
(5星)	 虽然因为燕姑娘是我的菜，于是介个男女关系我相当坦然的接受了。但是介无法阻止我对小离离&amp;小应应的无限热爱。（一个死追不放&amp;一个各种不舍得）            
(5星)	 其实这是一部很深奥的基情 攻受 电视剧，难得的好片~ 大赞            
(4星)	 三星；刘诗诗加一星；            
(4星)	 很用心的一部剧啦            
(4星)	 霍建华。是真的帅。张牙舞爪也是。马天宇好玩。            
(5星)	 霍建華帥的類一塌糊塗！            
(4星)	 青春偶像古装剧，偶尔萌一下，以示我还是年轻的。            
(5星)	 看完了，决定还得给五星！近年来中国少有的非但不恶心而且很给力的武侠剧~            
(5星)	 加入了漫画感觉很有新意！阵容也很强大！喜欢梅梅！            
(4星)	 现在内地的武侠越拍越好了 言情却越来越烂            
(5星)	 难忘的是刘诗诗飒爽身姿、霍建华聪明过头、马天宇娘娘腔、释行宇莽撞人、佟丽娅大美女、萧正楠事前奸笑事后被踹！            
(4星)	 里面的小嫣太有爱了~后来发现她居然就是《非诚勿扰2》里面的那个小姑娘吖吖吖吖。。。。            
(5星)	 个么中国的superheroes么我也喜欢的呀。            
(5星)	 歌哥梅妹有杰Q～　            
(4星)	 唐人国际电影国际有限公司 签约了胡歌 霍建华 刘诗诗 不知道杨幂是不是 步步惊心也是他们在拍 李国立好强大啊 虽然不知道这个怪侠一枝梅和前几年韩国李俊基主演的怪侠一枝梅的具体区别 但是这个版的 非常好看 剧情很紧凑 BUG也不会多到让人无法接受的地步 作为悬疑武侠爱情剧的多元体             
(3星)	 霍建华真帅，诗诗真漂亮~~窃以为插入的漫画无敌了，而且马天宇小朋友的演技有一点点刮目相看啊~~不过请大家忽略其中令人无语的BUGS吧！            
(4星)	 蛮好看的            
(5星)	 出人意料的还不错。刘诗诗好漂亮啊~~            
(5星)	 霍建华演云公子是在太猥琐了            
(5星)	 觉得这部剧玩过仙1的人才能有感觉            
(3星)	 马天宇惊艳了！            
(5星)	 中间插的漫画插图很有趣……            
(4星)	 突然迷上白豆腐            
(3星)	 额，电视剧神马的完全没有耐心啊~~            
(5星)	 只能说三十集太少            
(4星)	 唐人的，不用补脑，养眼就够了~霍大叔帅的哇，口水流一地~~            
(5星)	 漫画给力            
(3星)	 不看了            
(4星)	 我看到老夫子死的时候就哭了。。            
(5星)	 啊 不想说都看完了 还想看            
(3星)	 我喜欢的那个，竟然是萧公，因为公子喜欢啊……            
(5星)	 内地最好看的电视剧啊！！！10年内地《怪侠》港台《义海豪情》！！！            
(5星)	 还不错呢~            
(3星)	 = =老实说，剧情是还不错，马天宇那个恶心的娘泡我看着看着也就习惯了，霍大叔这里面还不错可爱。            
(3星)	 奶油小生太多的后果就是腐女当道。            
(4星)	 治愈~             
(5星)	 里面霍建华的气场太强！！我果然喜欢沧桑男0.0开始喜欢刘诗诗....            
(4星)	 现在神马都是卖腐卖萌            
(3星)	 有点小拖戏...霍建华成熟了...            
(4星)	 打发时间的可以看            
(4星)	 原以为是神马贺岁烂片的……一瞅真的挺不错看哦。话说马天宇那货不说话往那儿一站颜还能瞅算个中上，演技什么的就悲剧了            
(5星)	 觉得很赞啊……好久没看到这么好看的电视剧了……霍仔有爱啊            
(5星)	 梅梅，我会想你的            
(5星)	  大陆剧还是很好看滴  嘻嘻            
(4星)	 离别，高歌，欢笑            
(5星)	 没办法，我就是喜欢诗诗啊            
(5星)	 最好看的电视！给力~            
(5星)	 四人组神马的有爱！！！霍叔、诗诗大爱！！            
(5星)	 不说了，我又腐了，霍建华怎么现在什么片子都有这味道啊，啊哈哈哈，新发现萧正楠还不错，来内地吧，球球！            
(4星)	 略腐            
(3星)	 画面，演员均属大陆上等，可惜剧本真的很差            
(NA)	 挺喜欢里面的漫画……            
(5星)	 相当新派的古装武侠剧~            
(5星)	 冲着男女主去的，刘诗诗的表现挺好，霍建华依然“徐长卿”。。。。。就是有一点不明白，从秀青到十四娘再到龙葵，燕三娘，刘诗诗咋也来越小了呢            
(5星)	 哎呀呀~我喜欢霍建华~            
(5星)	 想不到现在国内还有那么好看的电视剧。早点看就好了。霍建华很帅，特别是披着头发的样子。公子打扮也很贵气。马天宇笑的样子很可爱，还有刘诗诗，这个角色很好。剧情不错，故事里的智慧和人生都很有水准，连明朝人的打扮也很实在。这是一个好剧。            
(5星)	 十分精彩的一部剧            
(4星)	 我挺喜欢看霍建华蹙眉的！！！！！            
(3星)	 明朝F4            
