http://movie.douban.com/subject/4751653/	怒火街头 怒火街頭
(3星)	久违的律师题材+破案元素，不过有点虎头蛇尾。看过太多美剧了，破案还是得讲求真凭实据的，剧中却运用了太多感情要素。几个男主角的感情出了郑嘉颖的比较符合逻辑外，其余有点夸张啊！~~~
(5星)	ghetto justice
(4星)	嗯 四个男人基情四射外加两个女人两小无猜！！！尼玛 这就是部基片！！！
(3星)	勉强能看 不过实在不爱胡杏儿
(4星)	后劲比较强。。
(3星)	一开始还比较好看。
(4星)	典型TVB精神的剧，但是乐此不疲。主配角都很出彩，只是贞贞的死实在是大大的打击。。。
(4星)	演的不错
(4星)	终于有一部能够完整看完的新港剧了！！！
(NA)	with室友~从这部剧开始，我对郑嘉颖没有那么讨厌了……
(2星)	it&#39;s not my cup of tea.
(4星)	觉得还行，编剧不是很脑残
(5星)	如果我一年精选一部港剧来看，这就是今年的quota了。除对胡杏儿不感冒，郑嘉颖的痞偶尔有点过头外，其他全是亮点啊尤其是李灿森关礼杰以及出镜的一众深水埗街景~~~~
(4星)	贞贞一出场我就猜到了她最后的结局 可是看到那还是哭了
(3星)	最后几集什么玩意，结局什么玩意
(4星)	喜欢郑嘉颖。喜欢胡杏儿
(4星)	李灿森哥哥会有点不错。。。哈哈。。。喜欢。。。
(3星)	你们不觉得里面的港剧老戏骨们或甘草们演的都很用力 什么根叔啦 感觉个个要争视帝后一样。。。主角情何以堪。。。看到滕丽名和关礼杰做配角  很心痛
(2星)	郑嘉颖演的圣父~真心不喜欢!!!
(4星)	打发时间、小小的锻炼一下推理能力的好剧。
(5星)	因为灿森才看的本片，剧情有吸引力，郑嘉颖痞的好有范～～～
(NA)	在恩和家看完的。一天一集。。等得人发疯了。
(4星)	胡杏儿的车很好看！
(4星)	前面很给力，后面就一般，特别是最后一个大case只给2集不够扩展开，还有街头四霸很喜欢，x2的角色人设很不讨喜，最后一集力挽狂澜也没用，真的很作啊！！！这里面的情侣档都一般，贞贞还死了，o(︶︿︶)o 唉，希望第二部有前面的水准~哦，片头曲很喜欢，唱的很劲╰(￣▽￣)╮
(4星)	最后居然看的我眼泪汪汪
(4星)	很好看的电视剧 里面的人物都很有个人特色 胡杏儿和郑嘉颖演的很不错 一对欢喜冤家 
(4星)	有些地方不太合理
(3星)	草草结尾，有点坑爹
(4星)	主题曲老有劲了。
(4星)	还是虎头蛇尾，但是主角都很有爱。。。
(5星)	这是今年到目前为止看过的最好的一部港剧，在我对《点解》、《女拳》失望后给了我不小的惊喜，终于找到曾经目不转睛看港剧的感觉。每个演员都演得很好，收放有度，搞笑有给人以反思，大爱郑嘉颖。
(3星)	内心强大的人。
(3星)	郑嘉颖演这样的角色还是感觉有些不自然，贞贞和阿钉两个人很无语还是不能理解，米佐治还好玩一点，不过各种案件还是有点扯，杀完人磕个药就能打成误杀了？最后的案子花那么长时间找一块木头，感觉之前还是有大把时间烧掉处理掉吧
(5星)	渐入佳境
(5星)	Law霸和鱼蛋妹是欢喜冤家，还不错~
(3星)	经不起推敲的剧集。也是被告知“近年来算得有水准的TVB戏”才去看的，结果很失望，虎头蛇尾。没想到李灿森会演这么好人的义工，另外，我真的接受不了胡杏儿。她当女二还OK，一当主角总觉得很奇怪。
(4星)	郑嘉颖这角色马国明演起来应该也不错。李灿森很棒
(5星)	从这本剧后，大爱郑嘉颖了，之前的“与敌同行”之类的片子，真的发挥不到他的优势，前一本他在“ONLY YOU”中的表演已可圈可点，但相比与蒙嘉慧，这次与胡杏儿的合作更为般配，剧情、环境、演绎都很到位，法庭上的辩论也非常巧妙，追着看的，刚好六月中旬去港的那几日翡翠台还在播放，也追到了
(3星)	阿钉和贞贞，真有这样的人么？
(NA)	今年还算可以看看的港剧~~比上半年的好多了~~
(2星)	不算喜欢
(3星)	剧情硬伤还能容忍。。。女主角不好看可是不可饶恕的大罪！
(4星)	贞贞怎么就死了呢。。。
(4星)	郑嘉颖好帅！哈哈哈~
(4星)	只是不明白为什么后来何丽贞为什么死了，我还很不习惯，以为那是假的。原来我还是很善良的。
(4星)	典型的TVB风格，还不错
(3星)	怒火不足，娱乐有余！
(4星)	我越来越觉得是侦探片了⋯⋯⋯⋯
(3星)	不喜欢郑嘉颖的造型。
(4星)	还不错啦~
(4星)	还不错啦。郑嘉颖的那个角色很讨喜。林子善的角色也很可爱。只是社工和妓女那段，觉得有些假~
(4星)	剧情不错，要是没胡杏儿的话就更好了！！
(4星)	不喜欢胡杏儿
(4星)	不错的剧
(4星)	我居然一天看完了！！！我居然一天看完了！！！
(4星)	好久没看TVB了。。这部不错哦！！
(3星)	比较典型的港剧类型吧，还可以但是剧情还有待提高
(3星)	太短，最后太仓促，处理有点粗糙
(4星)	剧情太扯了。。。
(5星)	顶一个~好多人复出哦~~~
(NA)	KC哈帅！！！！！！！！！！！！！
(3星)	还可以啊 三星半
(5星)	~头一次觉得郑嘉颖演戏那么硬哦~不错~
(3星)	TVB，真的很少看。觉得几乎每一部片子演员差不多，剧情基本上也是换汤不换药。差别不会很大。只是觉得这部电视剧最后反转得还是不错的。罗利亚和王思苦的感情，到最后的时候都是为了保护对方，而最终让王思苦回归正途。反转得不错。
(5星)	挺好看的 郑嘉颖演的挺好的
(4星)	期待第二部哦！
(4星)	和《真相》比较，怒火的剧情和人物都有些苍白无力，主角还是缺了一些灵气
(5星)	很有意思的一部电视剧，讲人性！我还很喜欢胡杏儿那可爱的短发！
(4星)	这片子里的胡杏儿表情怎么这么丑？尤其是后面对着PK那几个奸计得逞的得意状，演技退步了吗？
(4星)	如果弄成长篇就好了^_^
(4星)	 转了个套路  却相当给力
(4星)	能看。
(3星)	开头还算惊喜。后面案件都弱到不行。人物太脸谱化。
(3星)	剧情什么的就算了。李灿森突然顺眼好多哈~~ 最爱的郑嘉颖唱最爱的多啦A梦~~ 
(4星)	我就喜欢X2.。～
(4星)	还不错，除了两大主演都不是我感冒的
(4星)	有新意
(4星)	四星为贞贞阿钉打得~
(4星)	这类电视剧最大的功用在于让大陆人能够了解香港司法的公正。
(4星)	不喜欢胡杏儿
(3星)	不希望贞贞死啊……
(3星)	现在看看TVB律政剧中的法条，还蛮浅层次的~
(4星)	我想象不出世上真有像阿钉这么好的人...
(3星)	一开始觉得很有趣很特别，越来越俗辣
(5星)	非常好看！
(NA)	全20
(4星)	自己生活的真正价值和法律的真正意义。可是当代社会真的那么黑白分明么。
(3星)	唯一亮點是李燦森
(4星)	继续学粤语！
(5星)	很好看的电视剧~
(3星)	深水埗的社工男都是有背景的 不是前大法官的儿子就是大酒店的儿子 要不就是名律师 实在不济的也是公务员啊 女生呢 强势女 师奶 妓女 拜金女 所以说呢真的很励志 啊 陈敏之身材真好人也超美的~
(3星)	明明开始还蛮好看的说。。。
(4星)	结局会不会太快了点啊。
(4星)	哈哈~不错。喜欢郑嘉颖在里面的角色！搞笑~
(4星)	所以我总是说，律师哪有社工伟大？通常律师出动的时候，整件事已经变成了一个悲剧，能够阻止悲剧发生的人，才是最伟大的。
(3星)	郑嘉颖小小浮夸
(3星)	最近律政各种新创意
(4星)	别样风格的一部TVB剧
(5星)	郑嘉颖噶角色非常好.一改以前噶风格.非常好!!!
(4星)	郑嘉颖是亮点！
(4星)	在里面很喜欢米佐治和阿钉 好喜欢李灿森 郑嘉颖虽然在形象上有很大突破 但是总觉有点栋笃神探里面黄子华的感觉 
(4星)	关于案件的剧集是tvb的拿手好戏，这部片子还不错，关注底层人民的法律保护工作。郑嘉颖不错，演得痞痞的但是又能言善辩，很有那种不羁的男人魅力咯～胡杏儿也挺好，看起来就很精的样子，就是滕丽名好杯具，开始演师奶了…
(5星)	“浪费纳税人的金钱”“妨碍司法公正”
(4星)	虽然当中一段有点无趣，不过开头和结尾都算很不错了
(5星)	很棒！爱上郑嘉颖了
(4星)	还不错
(5星)	郑嘉颖真是迷人死了·~
(3星)	真心烦胡杏儿。
(4星)	表面为了维持公义，其实是为了自己的利益。
(4星)	林子善好突破啊！我也从来没见过李灿森这么正常。。。
(3星)	最后的结局啊。不知道该怎么评价。总是意想到那种，但编剧还是想突破啊突破，出不来。
(3星)	都几搞笑噶……之前很喜欢小颖……不过宜家哎……有过了
(NA)	我不得不说 郑嘉颖的那个贱表情 还有那个手势 哈哈 有看头
(4星)	看着看着就结局了，郑嘉颖真的没有喜剧细胞。
(3星)	终于看完了~
(5星)	痞子造型有点邋遢，但是不影响辩论的feel~好看~
(4星)	我都中意law霸的个性啊=v=
(4星)	对如今的tvb不要太挑剔哦
(4星)	郑嘉颖灰常不错呀。
(4星)	还蛮好笑的···哈哈哈哈哈哈哈哈哈哈哈哈
(NA)	看完了。爲了胡杏兒和鄭嘉穎去的~~劇情一般般吧~~
(NA)	剧情很好~~郑嘉颖拍滴都很好看！
(3星)	主题曲很好听，哈哈
(3星)	最后几集熬夜看的 有那么一刻竟然还莫名哭了 奇怪。。。
(4星)	TVB上半年收视最高的电视剧，同样是探案剧，没有过分冗长的感情纠葛，从律师的视角解读案件很精彩！郑嘉颖塑造的Law霸形象又成为了TVB2011年的经典形象~~
(5星)	2011的第一部TVB好剧，当然也不是好的无以复加，只是被之前的摧残，再看到怒火，我就激动了。律政，我喜欢。郑嘉颖，表现很卖力，表扬，无私人喜好。胡杏儿，继续加油。那个奖状…你非常唔错~20集太少太少。其实怒火街头这个名字和怒火街头剧集又何关系？？？？？6月之后都是 好剧！哦也！
(NA)	我爱的TVB，我爱的法政剧，原谅我还是不爱胡杏儿！
(4星)	郑生还是行这条先得啊,
(NA)	很无聊的说……
(4星)	冲着KC去的，TVB的这种题材是受众很多的，这个还行，只能说还行
(3星)	胡杏儿怎么嘴巴那么大。。。
(5星)	开始看的很有趣，后来嘛，这个案件方面真是越来越离谱啊，，，不过LAW霸和王思苦的暧昧还是很好看的~哈哈
(4星)	感情戏是亮点！ 第一次觉得胡杏儿和郑嘉颖这么配,太喜欢罗利亚这个角色了，吊儿郎当，不正经下却是超乎常人的正经
(4星)	还不错。但没想象中好。
(3星)	这真的不是律政剧，只是律政为背景的莫名其妙的爱情剧
(5星)	超推荐！~LAW霸超赞~
(5星)	片头曲不错，它就是我的手机铃音。
(4星)	算是最近不错的港剧了。。。郑嘉颖不错哦。。。
(4星)	纠结了...对这个结局实在无爱=.=灿森童鞋越来越范儿了...
(4星)	为了越来越帅的郑嘉颖加一星。。。话说贞贞为嘛要死啊？！可以有别的案子来扳倒PK嘛。。。
(4星)	我来做第1000条短评。片子讲的太散了，没到高潮就结束了
(NA)	刚开始没看进去，后来觉得还挺有意思的　胡杏儿和陈敏之又演一对好姐妹
(4星)	难得看李灿森演正经人，郑嘉颖越看越有型了
(5星)	今年来算是不错的一部港剧，庭上和庭下都有侧重，节奏也把握得不错，虽然和巅峰期还是不能比，但是五星还是当得起的。
(NA)	作为律政题材的TVB片内容真的算很粗糙，不过看看KC这个四十出头的中年男人耍无赖都是一件乐事。XD
(4星)	前五六集最好看 
(3星)	Law霸是真电眼啊，但是还是不喜欢胡杏儿～
(3星)	三星半
(4星)	亮点和雷点一样多
(4星)	看到一句影评：想到内地的律师啊，这心就~~~~
(3星)	马马点。BUG太多。
(4星)	女猪脚都无爱，最后的情节很莫名，都证据不足干吗要自拍了去坐牢？？
(4星)	都几好噶
(3星)	三星半，最近的TVB里算是上乘了~
(5星)	不失轻松哈~
(3星)	太仓促的结尾，其实觉得李灿森演的太过，他还是适合大荧幕的
(4星)	短小精悍,最新看完的港劇
(5星)	好睇啊 爱死law霸啦 嘉颖演的好
(NA)	。。。。。
(NA)	可以说明 香港做凤姐很吃香..
(4星)	结局的对决太过仓促.
(5星)	期待续集
(4星)	一天看完了，还算ok，胡杏儿演技有进步啊，但是HK真都这么热血干公益的么。。。跟鱼妖的剧情还是没的比~
(NA)	典型的港剧，喜欢四个男主角。不过贞贞最后挂掉了有点可惜。
(5星)	结局太突然
(2星)	主题曲真不错啊
(3星)	个人觉得算是TVB近年能看的剧了
(4星)	今年来能看的戏了～　可是我觉得kc的表现不如onlyyou。演的看上去也ok，却总觉得要么欠了那么一点，要么有些用力过猛。喜欢敏之的角色，杏儿也算ok了~可怜三元姐，您就这样一直师奶下去了么。。
(3星)	最近TVB都喜欢在结尾弄死人
(4星)	跳脱一般tvb风格，每个个案结局都很郁闷，贞贞非死不可，编剧极其写实，没有所谓的大团圆结局，编剧反正让每个富人在剧中都很痛苦每个穷人（除了贞贞）以外基本幸福。可以一看啦~（本来老老实实写了一篇长长的影评，正要发表竟然被学校的破网所毁灭，我恨破网！！）没有热情再写一遍了，简短伤心了
(4星)	在无线近年来的剧中算比较好看的了 人性 道德 公义 究竟我们活着是为了功成名就还是问心无愧呢？当两者发生冲突 片子给我们讲了一个 只有选择后者才能幸福生活的故事 同时也告诉我们 走错哪一步 都是要付出代价的。所以人生啊 还是要坦诚的过 无愧于人无愧于己。
