http://movie.douban.com/subject/3314870/	潜伏
(5星)	 类型剧中的佼佼者。每个演员都很出彩，结局残酷也真实            
(5星)	 谍战经典            
(4星)	 曾经轰动一时。            
(5星)	 一口气看完的            
(4星)	 一直不喜欢看谍战片，因为血腥暴力黑暗的东西比较多，但是这部片子却从头到尾的看完了，故事结构很紧凑，情节很精彩，翠屏和余则成患难与共的感情很感人，唯一的遗憾是结局不够圆满，让人好生的感叹和惋惜。            
(5星)	 nb            
(5星)	 我的信仰是无尽深海            
(5星)	 so经典。余则成融合了各个间谍的故事，真是部集大成之作~还记得最后两集是熄灯后下到MP3里看的@PC            
(5星)	 太棒了！            
(4星)	 春节补课......            
(5星)	 牛逼            
(5星)	 为数不多的优秀的国产电视剧，真的不错~            
(4星)	 结局啊结局            
(5星)	 剧不能貌相 不错不错~            
(5星)	 孙红雷太棒了~            
(4星)	 胜利屯老余家的则成兄充满艺术的为人处世之道值得深入琢磨            
(5星)	 跳着看的。很喜欢翠平和左蓝，有机会还会仔细看。            
(4星)	 姐不喜欢结局啊结局啊结局            
(5星)	 好片。可以理解为某党唱颂歌。            
(4星)	 高三时候            
(4星)	 好多年没这么追着个片子看了 穿越时空的爱恋 头文字D 第三部 希望拍续集的            
(4星)	 太玄机了。所以这电视剧是部好剧，那本【潜伏在办公室】也是好书啊。都系聪明人啊。            
(4星)	 厚黑学教材            
(5星)	 李涯：一切为了党国              
(5星)	 经典            
(5星)	 对偶胃口！孙红雷！够爷们！            
(5星)	 难得的好剧            
(NA)	 好看的谍战剧             
(5星)	 很精彩很感人~战争年代的爱情，只要对方活着对自己来说就是一种幸福~            
(5星)	 NB不解释            
(5星)	 结局为啥是这样的啊 不行不行 我要改写！！            
(5星)	 很棒啊！很紧张的剧情，也很诙谐，非常棒的片。            
(5星)	 很感人的            
(5星)	 呵呵，看过第二遍以后发现做厉害的还是吴站长。对人生对时局的看法都那么精准，最孤独的一个看透1949年国民党的国民党人，知道结局还要继续，所以他羡慕余，也离不开余。            
(5星)	 虽然知道不是真实的，但还是想看下去！结尾让人无奈，真希望是团圆结局！            
(4星)	 好看。。。            
(NA)	 就是因为左蓝，我看这个片。她的意念她的信仰。鉴定，执着。            
(5星)	 沉醉其中，不可自拔            
(5星)	 除了结局，我哪里都喜欢            
(5星)	 难得不点快进从头看到尾的剧。廖三平，不错            
(5星)	 GOOD！！！演的好，剧情棒            
(4星)	 竟没想到会是这样的结局？！！            
(5星)	 还不错，只是有些情节似乎有些牵强。            
(5星)	 一部少见的非常赞的谍战片，充满了对一种理想主义的歌颂，而不是对某党的奴颜婢膝            
(5星)	 刚看完。好！！            
(5星)	 剧情比较顺，一口气看完            
(5星)	 ------你以后能不能生个嘴小店的孩子啊？------我还想生个眼大点的呢！            
(5星)	 好看！！            
(5星)	 操蛋组织，操蛋结局。爱上姚晨了，身材巨好，穿旗袍真有范儿            
(5星)	 The best            
(5星)	 又看了遍 最牛逼的编剧 没有之一            
(NA)	 跟室友看过几集。            
(5星)	 热泪盈眶。。。国内谍战剧的绝对高峰！            
(NA)	 最爱。。。            
(5星)	 没想到一向霸气张扬的孙红雷能演性格深藏不露的余则成，姚晨也是一大亮点~~！            
(5星)	 超好看超好看的爱国爱党的国产电视剧！~~~            
(4星)	 自从这部电视剧的热播，掀起了一股间谍剧的热潮。            
(5星)	 我的大爱！！！            
(5星)	 结局万分难以接受！！！！            
(NA)	 惊叹于姚晨的婚变，而想起了这部电视剧。此作的悬疑性，故事性，可读性极佳，姚晨泼辣却不泼皮，直爽却不庸俗，生活环境保守却敢于接受新鲜事物，唉，只是其长相实在不得我喜欢。            
(5星)	 孙大叔。你是我大叔控的高峰期。            
(4星)	 你知道你战死沙场以后，坟墓上是鲜花还是狗屎            
(NA)	 ,,,            
(5星)	 Very good!            
(5星)	 真的很经典诶~剧情也不错            
(5星)	 超爱孙红雷，演技超好！O(∩_∩)O~            
(5星)	 太经典了。            
(5星)	 少有的精彩电视剧！！            
(5星)	 逻辑还真是挺严密的，这一点是国产连续剧的可喜进步！            
(5星)	 心理战，超棒            
(5星)	 老上司强烈推荐我看此剧……            
(5星)	 好看            
(5星)	 节奏紧凑 表演到位            
(5星)	 据说余则成最后去了台湾，写了乡愁            
(5星)	 你无法抗拒。我三天三夜没睡觉，在ppstream上看了个精光。想起爷爷奶奶做地下党的时光。不是“想起”啦，因为没有经历过，但是我能多多少少的理解了一些，尽管，真实的战争，比这要残酷得多。            
(5星)	 感觉姚晨不错 孙红雷的演技更不用说 结尾有点酸楚感             
(5星)	 不错的片子~！孙红雷真的是当之无愧的实力派            
(5星)	 实在是好看，真心实意的。            
(5星)	 姚大嘴挺好。            
(1星)	 我操他妹的结局！日！怎么能这样！组织太让人心寒了！翠平好可怜！            
(5星)	 情节很吸引人，很不错！很喜欢！            
(5星)	 每个人物都似曾相识，每个场景都身临其境。            
(5星)	 跟我爸看，跟着我妈看，跟着我妈在电视上看，跟着我妈在电脑上看，自己还看。余则成未必不好过，但翠平一定孤独。上去过下来就不容易了            
(5星)	 信仰、忠诚、爱情、人性            
(5星)	 最后一集打破了所有的防线，国产电视剧的极品啊，世事沧桑，谁都难料。看到晚秋出现那时……            
(4星)	 第一次完整看完一部谍战剧            
(5星)	 爱！            
(5星)	 余则成            
(NA)	 这剧演员演的不错，剧情设计上有很多漏洞，孙红雷也有点太做作了。            
(5星)	 经典啊。。。。            
(5星)	 看到结局，仿佛有万箭穿心，痛不欲生。一直知道结局不完美，甚至做好了翠平和余则成会死一人的心理准备，待到看到结局，方才深刻的体会那句诗：世上最遥远的距离不是生与死，而是，明明相爱的两个人却不能在一起。（不是原句）            
(3星)	 我妈很喜欢。。。            
(3星)	 因爲先看的黎明之前，覺得潜伏就弱了。看了一半，沒看下去。            
(5星)	 很难得剧本            
(4星)	 9分这么狠！            
(NA)	 姚晨和陆桥山演得真好；李涯是个精忠报国的人才，只不过立场不同；谢若林只认钱，但是个讲信义的好商人；廖三民真帅，看着就正派；余则成的胜利是团队的胜利，他的身后是一整个为了信仰死都愿意的人。以小见大，可见战果早已注定。真正能成功的是余则成这样的人，比敌人还要阴险凶狠，但又心存正义目的            
(5星)	 就是好            
(5星)	 千萬要記住老婆住哪裡了，不然走散還真沒辦法找回來呢~            
(5星)	 很久以前上法强时候看的=。=            
(5星)	 这是一个电视剧, 好看, 并揭示了一些道理, 里面的各个大大小小的人物鲜活的让人震撼.             
(5星)	 小眼睛魅力男银~            
(5星)	 那一年潜伏剧我就记得这个            
(5星)	 给力啊！            
(NA)	 大年三十熬夜看的……            
(5星)	 那个时候连续奋战了几天看来着？红雷哥和姚晨太有爱了！            
(4星)	 最后一集很感动。            
(5星)	 大陆剧可以与美剧抗衡的力作！            
(5星)	 不可多得的好看国产片。因为此剧还忧郁了好几天。现在回头对此片想唱一首歌儿，你爱傻逼傻逼却不爱你，你还给傻逼织毛衣。            
(5星)	 赞赞赞太灵了！姚晨超赞啊！！            
(5星)	 国产片中的精品            
(4星)	 真的不错，但是20集以后实在看不下去了。。。            
(5星)	 晕车的时候看的，看完就不晕了XD            
(3星)	 能让我无数次拾起又无数次放下的电视剧也不多。点的是看过，其实没看完，因为这次不打算再拾起来了。            
(4星)	 不错            
(4星)	 我更愿意称其为战争，尽管这里面一直是“没有失败”的战争            
(5星)	 节奏感很好，一张一弛的。人物刻画地很出众            
