http://movie.douban.com/subject/5965670/	潜行狙击
(4星)	 一般般。给帅哥美女面子，给4分            
(4星)	 对于这部片子的情节啥的真的一点都不care，光顾着看基情四射了。不过话说回来TVB的编剧们，你们好进修进修了！            
(4星)	 我只是不太懂，为啥风行只有29集，而其他地方都有30集            
(3星)	 编剧有些大胆了，但在某些细节上还是欠缺逻辑和周到。年轻演员有亮眼的表演，反面人物的爱情令人感动~~~            
(5星)	None
(NA)	 千年媳妇熬成婆，谢同学终于成了猪脚，但是肿么不会笑了涅？            
(5星)	 Laughing Sir            
(4星)	 前面真的很吸引人，后面有点拖沓，看不下去了，最后的结尾实在很坑爹！！！            
(4星)	 Laughing哥~！            
(4星)	 港剧也就这样了，bug槽点无限，卖点还是一点点的温情跟亲切幽默感加上不温不火的高潮剧情，但是结尾好像想搞成悲情经典却搞得整部剧不伦不类的赶脚。。。            
(5星)	 剧本不错，帅哥美女，更难得是演技都很不错，尤其是Laughing，爱死了，没办法，一碰到这种有个性的酷哥就没有抵抗力，比如黄立行，比如陈小春，坐等续集            
(3星)	 laughing gor还是在学警里最出彩            
(5星)	 要么多死点，要么一个不死，偏偏搞了个不伦不类的，这年头TVB也流行NC结局            
(4星)	 没延续前几集的缜密呀，后面两集看的有点郁闷，怎么能这么的假呢            
(4星)	 两天时间追完。好像没有传闻中的那么好哎。我发现对一部电影/电视剧的观感是和事先对其期待值紧密相关的。期待值太高，即使是还不错的剧，也有可能会失望。整体还不错，节奏快，很有美剧的feel，但好多转折很生硬，具体的需要编剧动脑的细节也刻意省略。但在众多剧中已算上乘了。            
(4星)	 大天二的逆袭。            
(5星)	 神一般的Laughing哥~            
(5星)	 bosco laughing            
(3星)	 剧情很牵强。。。            
(4星)	 第一次觉得异性恋是健康的令人向往的。法律真系巴闭啦，laughing坐监？shit！讲真的，学警狙击的演员阵容真是不想看            
(5星)	 大家推荐的 当然是不错的哈  现在看完满脑子的粤语  ps，其实我最喜欢掰co和姚可可CP            
(5星)	 真虐啊~            
(5星)	 唉，Jo啊            
(5星)	 最近几年tvb出的比较好的一部！            
(4星)	 港剧是有多没落才会出一部正常的剧就那么被捧啊            
(NA)	 连我舅舅都看疯了...！！！            
(NA)	 大爱laughing，看得好过瘾            
(4星)	 谢天华没得弹！            
(4星)	 绝少看港剧，这一次算是看了个够。有美剧的感觉，当然在节奏和投入上还是不可同日而语。但是粤语对白和同一人种可以弥补这些差距。期待续集。            
(NA)	 真心好看。我都不是 经常看 港剧的。co哥帅不见了啊。laughing 哥 太搞笑了。            
(5星)	 只要听到主题曲就会心潮澎湃啊            
(4星)	 TVB非常擅长的警匪片，从来没有衰退过，好看的！但是微薄剧透可耻啊~~~看的没有诧异的感觉啊~~~            
(4星)	 laughing太酷了！            
(5星)	 這個電視 不要太靈 可以說是我今年看過的最好看的一部電視劇了 tvb從不讓我失望 這部電視劇我可以很負責任的說基本上沒有跳看 laughing哥讓天華演簡直是選對人了 忽黑忽白的氣質 眼神和點頭的動作 帥到爆好不好！madam jo和他的愛情看的我好是激動 開心以及。。。最後的淚奔！！！死編劇你這樣還想不想            
(4星)	 结局很不喜欢。。。            
(5星)	 laughing太有型了，大爱，哈哈！            
(4星)	 不拖泥带水            
(4星)	 laughing sir最后没有和madam jo一起，好心伤……全剧最不喜欢徐子珊，为什么就只有徐子珊一个人有好下场，为什么她的心就可以长歪？因为这个不想看到的结局，扣掉一颗星！            
(4星)	 很久没看TVB了，演员和剧情都无新意，不过这部还不错。看结尾应该还有续集。            
(4星)	 为腊青和阿檬             
(4星)	 laughing sir 要的就是这种痞帅            
(3星)	 黑社会都是NC。。。。            
(4星)	 很有剧情，laughing 真的很man。然后对一直很无感的谢天华有感啦~好久没看tvb了。这次没让我失望~            
(NA)	 结尾那个只留给个背影的人是谁啊。。。。。。。。。。            
(5星)	 好看            
(4星)	 个2B结局有点吃不消啊.......BOSCO我是你的死苏苏!!!!!            
(4星)	 对于这个结尾扣一颗星···            
(3星)	 结尾剧情有点失望 对谢天华有些改观            
(4星)	 虽然结局有点狗血，但是总体不错，好久没这么完整看完一部港剧了。。。看样子是要出续集？            
(4星)	 很不错，剧情不错，只是结局有点遗憾。Laughing很出彩。看完这个就又还找来了之前的学警阻击，可能是因为先看了这部感觉那部不如这部精彩            
(5星)	 没演完的结局，应该会有续集吧，但是还能有黄宗泽了么            
(5星)	None
(4星)	 Madam Jo居然死了 TT ！Laughing最后肯定又去做卧底了 好再姚可可还活着 TT 苏星柏也死了            
(4星)	 枉我这么辛苦每集都追也从没跳过！这个结局。。！太让我失望了&gt;.&lt;神马烂结局。。。。。            
(4星)	 最喜欢这个结果了！！！！            
(5星)	 喜欢虐恋这条线，可怜的忠犬爆登            
(4星)	 真假，亦你信。            
(5星)	 TVB和台湾偶像剧的最大区别就是，没事就把人整死，然后弄个凄凄惨惨的结局，然后拍续集，想看个大团圆结局真是费劲啊。ps，我是大叔控，喜欢巩sir，哦耶。            
(4星)	 哎呀 谢天华太帅了 跛KO、谈恋爱谈的真霸气。就是总觉得徐子珊难看外加陈法拉的结局太烂            
(4星)	 国庆三天一共看了60集我真牛逼            
(5星)	 很久没有为tvb激动过了，追潜行的日子好像又回到了几年前。tvb近年难得的好剧。不过结局很十三，我非常不满意。总体还是值得力荐的            
(3星)	 身为TVB散粉，看TVB也有十来年了，最近看TVB剧真是太少太少了。听说这部很不错，打算看看。——看完了，只能给三星，不算特别惊喜。不如以前的刑侦系列等。            
(2星)	 看了15集看不下去了。。。。我真的不觉得有大家说的那么好看。。。。。            
(5星)	 妈妈咪呀，太好看了。谢sir威武。刘sir好萌。黄宗泽还挺帅，他手下那个忠心耿耿的帅哥爆登果然是个gay，而且还暗恋他老大，第一眼就看出来了，hiahiahia            
(4星)	 跟着同学们看的一部剧，其实不是我的菜。看完之后忘得也快……            
(3星)	 擦！这破电视剧喇里好看。简直就是毁了我心中的laughing哥啊。。。学警中的结局才是你的归宿啊！！！！！            
(NA)	 对于结局以及黄宗泽同学的造型有点无语 &gt; &lt;            
(NA)	 很不错结局不好 也许是为了拍续集            
(4星)	 如果不是那狗血的结局我会给五星            
(4星)	 陈法拉还是看着舒服～            
(4星)	 跛Co厲害得太誇張了吧，簡直一個人PK黑白兩道各大佬加上超級臥底，不僅智商超高，情商也超高，搞乜嘢~            
(5星)	 算是我最爱的港剧了！            
(NA)	 Laughing哥和co哥是真爱啊，尼玛太虐心了            
(3星)	 剧情越往后越崩坏，看不下去了            
(5星)	 好久没有这样看港剧了~~laughing、co哥都很帅！！            
(5星)	 虽然结尾还是有点TVB一贯的失控，但整体而言这部剧真算得上独树一帜了。把卧底的故事拍得张弛有度，见招拆招的博弈感，绝对是过瘾的！            
(NA)	 互相难为的编剧们            
(5星)	 laughing哥            
(3星)	 三星半，laughing&amp;跛CO赞！            
(2星)	 后边太罗嗦了            
(4星)	 laughing sir！！！！！            
(5星)	 laughing哥太吊了 跛co太型了            
(5星)	 laughing sir 真心帅~~Michael 也很帅~陈法拉稍微嫩了一点，继续加油~            
(4星)	 有没搞错，姐姐花了三天时间跟这部电视，后面竟然还有续集啊。。。            
(4星)	 额。。。。典型的TVB，紧凑，节省。。不过算得上港剧的精彩之作了。不过实在受不了里面的徐子珊啊~~她到底是肿么了？            
(3星)	 原来把定时炸弹放在微波炉里面炸弹就不会爆了耶            
(5星)	 tvb难得的好剧之一，编剧很有料嘛~周得死是不是有点太突然啊太刻意哇.....最后那个黑影应该是爆登吧~~(*^__^*) 嘻嘻……            
(5星)	 不错哦 喜欢            
(4星)	 这算近几年TVB出的口碑比较好的戏了..确实还可以哎            
(4星)	 熬了三天终于把它看完了 其实是因为太无聊才追得剧。。。            
(4星)	 ~   ~~~~~            
(3星)	 不错啊···黄宗泽难得出演坏人，只是这来来回回的卧底出现，看到后来有点视觉疲劳了···            
(4星)	 Bros 关注了才发现他朝天鼻真的很怪 什么狗死情节 是多狠女主角啊 全死了            
(4星)	 最后半集不拍就好了。。。            
(4星)	 我没想到当初的那个演皆大欢喜二少爷的人也有那么帅的一天 还有就是为什么老是让那个徐子珊演 TVB又不是没有美女            
(4星)	 黄宗泽 表太帅哦            
(5星)	 花了三天看完 前面的剧情 觉得比 后面的 要吸引我一点 大概是一次性看了很多集的缘故 laughing哥很帅&gt;,&lt;  看的过程中 无数次 幻想 laughing哥和苏星柏 是 情侣 &gt;&lt;            
(5星)	 太好了！            
(4星)	 前半段不错，后半段特别是结局狗血。            
(4星)	 TVB剧就是这点魅力，一看就无法停下来。。但什么时候，编剧也学起美剧来，玩那么跌拓起伏咧。。            
