http://movie.douban.com/subject/5395263/	男人帮
(5星)	 原打算今天看到29的，忍不住把30也看了。看了下下面的影评，骂声一片。我觉得其实不错啊。很无厘头，很浪漫，不炫耀，不做作，很实在，最后结局还很美好，满分^_^            
(3星)	 弃            
(NA)	 一直在努力真诚，直到最后一集前功尽弃            
(3星)	 关于爱情的理解有独到的见地。可是太漫画化。            
(2星)	 几个四五十岁的老爷们儿演三十岁的青年, 太让人愤了里面想说的东西太多, 却不能很好的串成一个完整的故事, 看来我老了, 觉得这个片子只适合还没有毕业的年轻人            
(3星)	 一群2B的故事            
(4星)	 好像的 amy            
(5星)	 与媳妇儿同看相当愉快 可见是个好媳妇            
(2星)	 一帮老男人自命小年轻r  成天互相逗壳子玩  一帮女人成天装嗲 实在夸张            
(4星)	 经常放的插曲有两段，有一段插曲很好听，有一段很听着很不舒服。不管怎样，觉得这剧和美剧有的一比。            
(4星)	 有人说这是男人版的《欲望都市》，但欲望都市我没看过，我觉得更像是男人版的《好想好想谈恋爱》            
(4星)	 除去幽默...没剩了....            
(5星)	 有小哲理的电视剧            
(3星)	 我只是很enjoy gay范孙红雷            
(5星)	 第一次追一部时下热播的电视剧 过程很过瘾 哈哈~            
(3星)	 虽然矫情，虽然装嫩，虽然不切实际，但还是很戳中笑点，而且对感情的解读也确实独到深刻。            
(4星)	 米琪果断的三无少女励志篇            
(2星)	 一群神经病的角色            
(3星)	 王珞丹不赖            
(5星)	 经典            
(2星)	 装疯卖傻，矫揉造作。王珞丹真心丑的一B            
(2星)	 觉得挺无聊的 演员做作 尤其是王珞丹 好装啊            
(4星)	 开头和结尾的讨论            
(4星)	 感觉各种不靠谱，情节不靠谱，工作不靠谱，男人女人不靠谱，感情不靠谱，可当这些都TM不靠谱的元素凑活到一起的时候，似乎也能让我慢慢的追着看完。或许这就是一个始终想知道爱情究竟是什么的人，想要品尝爱情滋味人的不靠谱动力吧。总结一句话，还是要做个好男人，至少要让对方感觉自己是靠谱的。            
(NA)	 不错。            
(4星)	 终究不是生活。            
(4星)	 中年男人，开始卖萌。            
(3星)	 冲着黄磊老师看的~~个人觉得剧情世故，台词做作，不欢喜            
(4星)	 四星的主要原因：台词，还是台词。（当然，这理由跟爱情公寓一样。不一样的是，这部电视剧里，只有台词。）            
(5星)	 一群说到做不到的男人，哼！╭(╯^╰)╮            
(3星)	 还国产&#34;欲望都市&#34;呢,,,,,            
(4星)	 更加了解 人            
(4星)	 电视剧形式上让人眼前一亮，只是零碎的有点假，不过每集开场白还是颇具意味的            
(4星)	 对有脑子的女人是可以有所领悟的电视剧，对没有脑子的且对生活不现实女人来说，这个电视剧将毁掉你的生活。            
(4星)	 还是觉得很神奇，有一群可以一起2的朋友在一起快乐的2着            
(NA)	 青龙帮，斧头帮，眼镜帮，围脖帮……            
(4星)	 看完了男人帮的最后一集，一直觉得其实真实的情况应该是到29集就结束了的，所谓第30集的大团圆结局不过是拍给想看的人看的。不过，我心里一直有一个疑问，罗书全说顾小白是按照自己内心想法做事的人，他也想勇敢一次，那么最后的最后顾小白跟莫小闵在一起还算不算是尊重自己内心的想法呢？我想不通。            
(3星)	 服装太差了            
(3星)	 全剧能看的姑娘就仨。阿千、潇潇、 珊莉，前俩可爱，后一个惊艳！曾哥和葛大爷的戏份几乎快进！29集的结局最好！没他俩什么事儿！            
(2星)	 好假啊，靠语句来卖弄，这年头最不缺的就是所谓的经典语句            
(4星)	 超级搞笑，超级闷骚！            
(5星)	 虽贫，虽有缺点，却有值得思考的部分！            
(5星)	 好久没看过的一部内地好看电视剧，大概之前一部是奋斗            
(5星)	 彻底改观对孙红雷的印象 很文艺很有爱的二逼青年            
(4星)	 情节稍显夸张，但是道理符合现实生活，不错。            
(NA)	 尼玛，这是美剧吧。            
(2星)	 去你妹的爱情            
(5星)	 一夜两天  本人才疏学浅不敢大谈其中道理   只是觉得打算谈恋爱的应该学习学习   计划结婚的就得通读并贯彻精神  掌握其中要领            
(3星)	 围巾狂捂，既娘有腐。            
(3星)	 广告真多，这部电视。            
(2星)	 王珞丹怎么变乡村了？男人帮里一群娘炮，孙红雷哪哪都带着那些破围巾，实在看不下去了。             
(2星)	 实在是看不动了。。。后裸婚时代电视剧模式            
(4星)	 开始当喜剧看，中途有点厌倦，最后恋恋不舍。爱和婚姻，或许电视剧里能告诉我们一些。。。            
(4星)	 一个站在男人角度去点评爱情的剧片，男人的优点被推向笔端，而女人的缺点亦是如此。。。为此喜欢他们的同时，厌恶那份对女人偏相性的不明白。。。            
(4星)	 看着看着觉得自己谈恋爱的时候是没有智商的            
(3星)	 广告植入让我无语，毁了一切。剧情只有25集可以看，或者少有的部分，其他的垃圾            
(NA)	 很有趣的片子，是需要体悟的片子！你越了解生活，越觉得电视剧说得好！            
(3星)	 不是我的菜。假            
(4星)	 八嘎   两个晚上  看了个这电影   效果  一 让我暂时对时间的记忆没那么清楚了  二  理解到 我所经历的没有给我任何成长 真他妹妹的亏 亏 亏                
(4星)	 很好看的电视剧。赵宝刚还真是厉害，基本拍一部，火一部呀。台词很经典，演员很耐看。            
(3星)	 幾個作男作女的作故事，每次作完之後的總結獨白還不錯。很多人覺得孫紅雷表現娘裡娘氣，但我覺得這不就是一個演員應該做的嗎？嘗試各種戲路，而且演的活靈活現。演員表現都很好，除了王珞丹，米萊之後她不論演甚麼都做作。            
(4星)	 整部电视剧都很诙谐幽默~但也透着一些人生哲理~发人深思~            
(3星)	 后莎士比亚似的对白 分明立足于上海却啧儿一口京腔 不伦不类啊            
(4星)	 会不经意间的笑起来……消遣的很哇。终于全部看完了，确实有很多很实际，连带这现代人们观念的因素在里面。里面的各种分析 算是 帮男人了吧            
(3星)	 如果没有结局一，我会比较喜欢。            
(4星)	 形式还挺新颖. 看着玩儿挺逗的. 当人生信条就真没必要了亲们. 一个电视剧不值当的.            
(4星)	 编剧丫的也得把别人的人生当回事儿。            
(5星)	 结局有点凄惨，忽略30            
(3星)	 看到后面都没有兴趣看下去了。            
(2星)	 跳着看了四五集，孙红雷什么时候变成这么娘了，黄磊什么时候这么话唠了，除了台词还算行。全部都无语            
(5星)	 不喜欢王珞丹 喜欢米琪 心疼潇潇和阿千 这个搞笑的看的我有点难过             
(1星)	 弃了，因为全TM植入广告+无力的吐槽+不举的剧情            
(NA)	 不想对这部剧的剧情评价什么，因为剧情确实很狗血，只想说剧中的某些台词还是相当不错，对于男女的心理剖析也比较靠谱，特别是在刨去物质以后，一个男人如何获得一个女人的爱而采取的一些小手段甚有些惊叹            
(3星)	 台词还是很犀利，但是男演员的围巾看的实在不爽，而且孙红雷这种颜也能把到米莱？杀了我吧情何以堪            
(1星)	 胡扯，胡扯完全是胡扯啊            
(4星)	 提出问题 供人思考 从不解决            
(4星)	 最后还真被打动了            
(3星)	 除了广告塞的太特意了以外，看着还行。不过没有奋斗经典。            
(5星)	None
(4星)	 很现实，有很多现在恋爱的问题。            
(2星)	 没有评价，不想评价了。            
(5星)	 除了插入式广告多了点、演员作了点之外，其它都挺还不错的，作为国产剧，能开始客观的说点什么，已经很不错了。今天终于看完了，感觉很不错，至少这部片子里对感情的剖析还是比较到位的，但是结尾的时候又感觉少了点什么，让人心里空落落的。少了点什么呢？            
(4星)	 同赵宝刚其他作品相比有点差距。阐述的爱情观真的是这样吗？我表示怀疑。另外，我怎么觉得孙红雷有点不搭这部电视剧的调调呀。            
(3星)	 广告能再多点吗？            
(3星)	 挺有意思的浮世绘O(∩_∩)O哈哈~            
(5星)	 虽然广告有点多 但剧本写的号 ！！！            
(NA)	 孙红雷 的确 被“滥用”了  看这戏将他摆弄得 像只“猴儿”像。。。            
