http://movie.douban.com/subject/4967578/	秘密花园 시크릿 가든
(5星)	 玄彬越来越帅啦~~~            
(4星)	 有新意的偶像剧，难得没恶婆婆似的女配            
(3星)	 其实我看的是反转剧……至于正剧，MA，过于typical的韩剧果然不是我的菜~            
(NA)	 让我们的灵魂互换下吧            
(4星)	 前一半吐槽给力 后面编剧自己把握不住框架 可惜了点            
(5星)	 太喜欢了！看了不下五遍！河智苑真是帅气的女人            
(NA)	 觉的玄彬变瘦了。有点心疼。当兵要加油啊，期待你的归来            
(5星)	 追剧追的很累，但是每次都会有惊喜。。。不错的片子，特别是河智苑的演技太棒了            
(5星)	 近年来最好的韩国电视剧，没有之一。            
(5星)	 韩剧的新经典，玄彬和河智苑的表演十分出彩。生活远不止童话那么简单，有谁规定王子从一开始就要体谅理解公主，谁说公主就一定要等待王子的拯救，不是所有的结局王子和公主都能得到所有人的祝福。《秘密花园》就像一部现实版的童话一般，幸福但是也同样曲折。            
(NA)	 算是痛快的爱情            
(4星)	 http://www.qiyi.com/dianshiju/mmhy.html            
(5星)	 好看的，推荐            
(4星)	 前半部都很搞笑！！！后半部分开始哭哭啼啼了就有点无奈了            
(3星)	 很多人都说好看，我却感觉一般，但玄彬还是一如既往的帅！哈哈            
(3星)	 那个秘密夜总会咋没有引出来。            
(NA)	 这里的玄彬真是帅啊            
(5星)	 好久好久不看韩剧了，这一部没有辜负我的期望，童话似的，编剧很牛，男、女主角的演技都很赞。            
(3星)	 一个有点年纪的朋友推荐的片子，看完了，很好，这次没哭得那么死去活来的。剧情还是一般吧，不过那个男人不断以出身卑微来嘲讽那个女孩的时候，也会有心痛的感觉。            
(NA)	 大爱这部剧，我知道很多人受不了泡沫韩剧，但我真的想说这部让我们找到了最初看偶像剧心跳的感觉。是剧情好，也是演员的演技棒！！！反正我是力推！！！            
(3星)	 大家都推荐了  但是我仍然觉得一般  男演员在演女人的时候 没有太大的突破            
(4星)	 玄彬呐玄彬~遙不可及~            
(5星)	 河智苑好帅！            
(5星)	 前6集熬的我好烦，后面开始变好看了。。。            
(5星)	 玄彬好可爱，好帅，河智苑好帅气            
(5星)	 用反传统的表现形式书写最传统甚至老套的爱情模式，却仍成为了经典。力赞编剧大神！主要人物的塑造着实出彩！对韩剧不感冒的我也不由得为之吸引。大爱玄彬！             
(NA)	 玄彬帅到不行啊            
(NA)	 是因为室友而看的，，还行            
(4星)	 原来是三石啊。差点儿没认出来。瘦得让人心疼。            
(NA)	 O(∩_∩)O~韩剧，，，，，，喜欢玄彬呀。。。。帅            
(5星)	 完美            
(5星)	 20110409 02：50            
(5星)	 玄彬在里面帅翻了啊！金社长啊~~~演员的演技都很好，剧情也不错            
(3星)	 你说呀，你说呀，哪里好看了？到底是哪里好看了？？            
(5星)	 好看，玄彬很帅！！！很男人            
(4星)	 挺没好的            
(4星)	 头回觉得创新的题材 不过吧 怎么又是个灰姑娘的故事啊。。。            
(5星)	 啊！！！嗯，好！            
(5星)	 挚爱玄彬            
(4星)	 看了11集，搞笑啊，哈，玄彬帅气极了~~            
(1星)	 真的觉得非常一般  非常一般啊= =！ 一分给帅男            
(NA)	 觉得挺好看的，尤其交换灵魂的时候挺搞笑的。里面那些美女的穿着我也很喜欢，玄彬还是那么帅，嘿嘿            
(5星)	 最颠覆最NB最毒舌却最惹人疼的韩剧男一号华丽诞生了！the best k drama for at least the past three yrs!! 姐看了那么多韩剧，貌似这是第一个五星。你懂的            
(4星)	 男主角帅得一塌糊涂，嘿嘿！            
(4星)	None
(3星)	 哪个姑娘不爱童话。            
(NA)	 好帅气的白马王子啊。。嘿嘿。。            
(3星)	 额，玄彬好瘦啊。。。韩棒子真是恶心啊，贫家女还穿PAUL FRANK背MULBURRY啊，还是我实在是大陆贫民一个啊，泪。            
(5星)	 美丽的故事 编剧演员音乐都很棒很棒! 棒子真不错!            
(5星)	 1.终于没有非常讨厌的女二和的温柔忧郁的男二 2.女主角让我总想起你呀 3.玄彬呐玄彬 聪明有灵气的好男人 理想型 4.蛮有适可而止的童话色彩             
(5星)	 玄彬这样的男人.            
(5星)	 勇敢地开向雷雨的画面 永远也不会忘记            
(4星)	 嘛  片尾就闷了···            
(5星)	 I see you            
(4星)	 韩剧！            
(5星)	 老吴力荐的偶像剧，原谅我实在看不懂。给个五星，果断弃掉。            
(5星)	 值得一看，顺便看看玄彬励志减肥吧            
(4星)	 看死姐了……            
(4星)	 帅哥+美女+新颖的题材，富二代和贫穷女的故事，再一次展开。。。            
(4星)	 中间还是略微拖沓。玄彬和男二都很喜欢！内容方面终于摆脱传统韩剧套路。不过依旧离不开集团企业和长辈反对神马的。。            
(4星)	 他怎么就这么帅            
(4星)	 河智苑的演技，玄彬的魅力，现实与游戏，贫穷与富有，矛盾，爱情，个人很喜欢的一部韩剧。            
(4星)	 连看两遍  破了我韩剧记录            
(5星)	 哎哟 真的受不了了   质量很高啊            
(4星)	 只是在倒数第二集哭的好惨。            
(5星)	 我喜欢的剧，玄彬......            
(NA)	 老瓶装新酒。。韩剧也开始自嘲。。。。韩剧还是看着有点累啊。。            
(3星)	 搞笑的地方还是足够搞笑的            
(3星)	 玄彬瘦的吓人，还好结尾我哭了一小下            
(4星)	 花了半年的时间才看完，不是不喜欢，是总想不起来看。。玄彬太瘦了没以前好看了，河智苑超级萌~~            
(5星)	 哎，玄彬帅死鸟。。。。            
(4星)	 4颗星给演员~ 剧情比较令人费解            
(3星)	 前面剧情还行，后面拖得我只想睡觉。另外，真心不喜欢男人过瘦。            
(4星)	 看到后面一度以为奥斯卡会被掰弯            
(4星)	 有点特别的偶像剧~!            
(3星)	 都说好,我杂就没有感觉呢~            
(NA)	 不错，挺喜欢的一部剧            
(5星)	 玄彬真的很帅 真正的帅是经得起磨练的 玄彬入伍时减的平顶头也超帅            
(4星)	 三个大老爷们儿（外型上是这样）居然一起观赏到了这部矫情剧集的大结局。比起完美到不真实的男猪脚，对OSKA大叔更有爱            
(3星)	 看了第一集和最后一集            
(4星)	 演员演得蛮好，除了交换灵魂，其他剧情就他妈的恶俗！恶俗！恶俗！车祸、老娘反对、王子灰姑娘、NP！！！            
(NA)	 玄彬啊 ····· 超可爱            
(5星)	 我还挺喜欢-   -直接虚假到彻底，不能成真的童话            
(3星)	 这男人是越看越可爱了。。            
(3星)	 前面我真是挺喜歡的，可是看到後面就感覺很拖沓，好像是為了增多而增多那樣，不過不可否認的是有些時候挺搞笑的，且很多經典台詞            
(NA)	 看到有人穿闪闪蓝色运动服 囧            
(5星)	 玄彬在剧中的演出太帅了。这是部有笑有哭的爱情故事。            
(5星)	 最大的驚喜是腳本，雖然免不了老套的橋段，但編劇寫出新意，對白幽默，常令我傻傻的上揚嘴角。神經兮兮且自大自戀的男一在金牌編劇的筆下改頭換面，充滿魅力。喜歡男二，突兀的造型個性卻討喜親切。            
(3星)	 玄彬真帅啊河智苑好有范儿啊，剧情太狗血了有木有啊！！            
(4星)	 虽然觉得结局不够好。可是也很好看的。            
(3星)	 真是冲着玄彬看的！            
(4星)	 前面几集很给力，后面逐渐落入韩剧俗套。            
(4星)	 真觉得故事一般。。。。我想全部分数都给了玄彬吧。以至于围脖上常常看人们抱怨：这年头有不喜欢玄彬的女人吗？哈哈            
(4星)	 人鱼公主的故事。            
(NA)	   好吧 还是花痴重要一点。\(^o^)/~            
(4星)	 喜欢玄彬同学所以看的，不过剧情的确很精彩，有很多意想不到的地方。不过，玄彬同学最近当兵去了，加油哦！            
(4星)	 看的我，好想恋爱！            
(3星)	 一般，主要是玄大人很帅啦~·            
(5星)	 听说是女人看了都说好的偶像剧，我就看了。偶像剧这种东西内地永远不伦不类，所以棒子得瑟成这样绝对5星水平。剧情是一如既往的狗血，不过这方面不必认真，认真了就输了。又是女二比女一好看（貌似男主角的妹妹也不错，|||）。客串的亮点绝对孙艺珍，最后花絮里奖项竟然颁给白智英，大家都瞎了吗？            
(4星)	 配角们给这部剧增色不少啊~~~            
(4星)	 虽然晚了一大步才看完《秘密花园》，不过的确是2010年来，印象最最深刻的韩剧。河智苑还是一如既往的好演技，玄彬，一出来，感觉变样了。是因为被爱情所困吗？            
(3星)	 不是为了玄彬，根本不得看。女主角整容整成了宋慧乔，这个剧比他们生活的世界差远了            
(3星)	 前面还蛮吸引人的，后面很扯            
(4星)	 王子和灰姑娘的童话爱情故事&amp;玄彬真的是一个长的很漂亮的人。            
(3星)	 JJWW之余 还能看看            
(3星)	 越看越让我木有兴趣。            
(5星)	 看过极少的韩剧之一，也是印象最深刻和喜欢的，看完这个我才喜欢玄彬，他那件亮亮的蓝外套有得卖，我试穿的时候店员问我看过《秘密花园》吗，说我好像吉罗玲，哈哈。            
(5星)	 有点失眠……            
(5星)	 帅哥瘦了依旧是帅哥。可是，玄彬同学， 你还是胖一点吧T T            
(2星)	 除了身份交换还有亮点吗？完全看不下去……            
(5星)	 我花痴死了~            
(NA)	 玄彬- -太帅了。            
(5星)	 看完了，很想剪个河智苑的头型。。。            
