http://movie.douban.com/subject/4935039/	新还珠格格
(1星)	 这倒霉玩意~            
(1星)	 每次看到紫薇都有看真人版迪士尼的味道~            
(2星)	 我受不了了，小燕子是白痴吗？            
(2星)	 斑鸠            
(3星)	 主子和奴才长一样。。。            
(3星)	 又骂又看            
(1星)	 恶心并快乐着~~~            
(NA)	 路过            
(3星)	 无奈的陪晨儿看的…不过咋也比还珠3强啊 分咋这么低呢 那个小燕子说话好像懒洋洋呢~            
(2星)	 看不下去了……            
(1星)	 在微博看完那段视频后果断的找来新还珠看了看，被雷的不轻啊。。。真想问下，你们这劳命伤财的拍这出这种东西来是要作甚啊？            
(1星)	 可以倒扣星么，我其实是一个不挑的人啊，但真的看不下去了            
(1星)	 还小燕子呢。。老燕子吧什么拍给90后看的。别拍了烂片就扣在90后头上。。扯淡            
(3星)	 欣荣在剧中是不是出现太早了？            
(1星)	 老燕子别折腾了  回家了            
(1星)	 。。。。。我是有多无聊。。。吐槽无力~            
(3星)	 好吧，我其实也瞄过几眼……里面的男男女女长得都好像……            
(2星)	 直接无视四个猪脚以及某外国友人，想说晴儿长的还是不错的~~~但感觉演箫剑的那个人总让我有下一秒他会笑场的感觉……演尔泰的那个总吐槽啊~~哈哈~~跟晴儿挺配啊~~~毕竟是芒果台的电视剧，大家不要太多要求嘛~~~            
(NA)	 拍的真他妈的垃圾，导演是干嘛的，弱智死了，真他妈的垃圾            
(1星)	 老得都粉，还拍这么个新的，不必看都知道极烂无比。            
(NA)	 奉命消遣            
(1星)	 选项里怎么没有“不想看”的按键？？这豆瓣不够人性化啊！迫于腾讯大力宣传，网路上到处可见新版恐怖咯咯的炒作噱头，就赏脸看了一集，观后感是：哎！！！！！！            
(3星)	 先不说被改的剧本，演员就不招人待见可怎么办            
(1星)	 终于播完了。真难看。但晴儿还是很漂亮的~             
(1星)	None
(1星)	None
(2星)	 纯属无聊解闷的我居然全都跟着看了 无力吐槽 其实看多了也还好 跟老还珠有很多不同 = = 解闷完全OK的 只是苦了我张益达先森了~~             
(3星)	 还没看完。至少有在用诚意做。。紫薇，你怎么还没被容嬷嬷弄死？            
(1星)	 我们来对诗吧！你说上一句我说下一句。擦！紫薇和尔康能再恶心点么！！张益达，曾老师叫你回家吃饭！！！！            
(3星)	 刚才调台看宫2 海陆出现的一瞬间我妈妈说“老鼠！@……&amp;￥@# 米老鼠怎么在这里！”  。。。。。            
(2星)	 o(╯□╰)o，尔泰最帅，紫薇、永琪接受无能            
(NA)	 垃圾            
(1星)	 芒果台的骇人剧 总是害人！            
(1星)	 有天突然不更新了。觉得总么少一块。。这种雷剧几年才能得一回啊！            
(1星)	 我都不好意思说我有看....怕被鄙视····            
(2星)	 给个鼓励分吧，大家拍戏都不容易……但实在看不下去啊……始终不解的疑惑：介，介为嘛要重拍？            
(1星)	 张伟，你怎么跑这儿来了！            
(3星)	 只看了几集 不好评价 就觉得李晟的小燕子还可以 。。。但是明明长得这么壮 配音却弄得这么软 违和感超严重的说……            
(NA)	 看过了 看过了。            
(1星)	 挖槽！！ 尼玛那只老燕子 太尼玛适合去装X了。尼玛那四个太监 比太子爷还BT啊！！            
(1星)	 亚洲恐怖电视剧新高峰            
(3星)	 其实挺好的~哈哈~真的挺好的~给新人个机会嘛~其实很有爱~            
(NA)	 这么水的剧怎么能错过呢~            
(2星)	 太坑爹了，琼瑶越活越回去了            
(3星)	 哇靠！！不开心看一看！！            
(1星)	 请问有没半颗啊!!!!!!!!!            
(1星)	None
(3星)	 还是挺喜欢看小燕子和五阿哥的，翻拍的时候把文字狱的部分给换掉了。。不知道啥意思            
(3星)	 其实还蛮好啦            
(1星)	 小燕子演的好像3岁小孩子,太不真实了,小燕子和紫薇都不好看, 没气质,不可忍受的是剧中大家都在说他们如花似玉的...疯了林心如好漂亮 比老还珠漂亮好多四大才子的戏份 简直全部是脑残行为 哄小孩的么?晴儿比较好看,班杰明也不错, 但主角的长相和演技实在太挫了诶全然不会有怜香惜玉的感觉编剧            
(1星)	 真实看了半天都不分不清谁是谁，装傻的小燕子真他妈装B            
(2星)	 以前看还珠格格巴不得皇后和容嬷嬷被小燕子和紫薇整死，现在看翩翩飞巴不得皇后和容嬷嬷整死小燕子和紫薇，法律已经容不下她们了。            
(NA)	 麻煩容嬤嬤和皇后娘娘快點整死素芳齋裡的那群妖孽！！！            
(1星)	 最喜欢尔康了！正式开学就没看了。            
(NA)	 没工夫继续看‘            
(4星)	 哟西~老纸看高兴了~老纸偏要打个高分儿            
(3星)	 配角都不错~  主角我就不评价了~            
(1星)	 强烈建议豆瓣评分系统加上0分，这样我就可以一泄愤怒了！            
(1星)	 你还记得大明湖畔的夏雨荷吗？            
(3星)	 剧本确实有比较大的改动，主角虽然都不太好看，但看着看着你就会习惯的，然后无耻的追着看了。            
(3星)	 挺欢乐的。QQLive评分怎么那么高。。。尔泰真是养眼啊！！！            
(1星)	 我是冲着张益达去看的，，，结果发现了……五阿哥长得比紫薇还好看！            
(5星)	 太好看啦！！！！！！！！            
(NA)	 五。。噗哈哈哈哈。。阿哥啊。。阿哥阿妹情意长是么小班。。            
(1星)	 实在是罄竹难书啊            
(1星)	 演员的素质极低！！！ 我觉得应该全民抵制这部电视剧，让他们亏死！！！！！这样才能发泄心中的不满！！！            
(1星)	 要是湖南卫视拍爱情公寓，那才是一绝啊            
(2星)	 ╮(╯▽╰)╭            
(3星)	 有的地方不喜欢，有的地方还是蛮好看的。            
(2星)	 哎。。。            
(1星)	 哈哈哈哈，只是想打分            
(1星)	 看到小燕子和紫薇受虐待时真是欢乐得不行，多希望容嬷嬷能把这两个存在给消灭掉。现在新版还珠格格看来容嬷嬷和皇后才是好人啊。            
(3星)	 最大的败笔就是紫薇选的不好。            
(1星)	 毁我童年的圣剧！            
(2星)	 这两星是给皇后娘娘的。。            
(3星)	 无感……            
(NA)	 年度必追烂片            
(1星)	 哈哈哈哈哈哈哈哈哈哈哈哈哈            
(1星)	 真是想皇后娘娘赶紧整死淑芳斎的那帮二货...            
(NA)	 我妈看到现在都分不清那只是那只=L=马桶台组织的集体整容活动??            
(1星)	 一集未看...评价先上！            
(1星)	  泥塔吗毁了我心里的还珠啊、、            
(1星)	 这是神马狗血剧啊。            
(2星)	 我觉得没网的人，没事看看这个解解闷也没什么不好。            
(1星)	 只想看皇后，其他都是浮云            
(1星)	 简直就是科幻片嘛            
(1星)	 结局真的太渣了！有爱情做掩护就可以伤害全世界的人吗？？五阿哥和小燕子都是王八蛋！            
(NA)	  差还不让人说            
(1星)	 容嬷嬷 皇后加油！            
(2星)	 说实话真是难看。。。小燕子一点不古灵精怪。。完全是撒泼的泼妇。。。看得人好想揍丫一顿！！。。。紫薇完全是受气包！！！也想揍一顿！！！。。。还是洋人帅哥看着顺眼点！！！！。。。永琪赶紧去死。。。留小燕子和班杰明双宿双飞好了。。。            
(2星)	 这不正是我们乐此不疲的原因么            
(1星)	 尼玛作为小时候不饭还珠格格的少数者 看看剧照瞟了两眼剧 不来打一颗星都不解气了！！！！！有这样坑爹的么…………………… 雷也要雷得让人能看下去嘛            
(1星)	 一点点都不想看，什么麻痹的天地合才敢与君绝，他妈的这都什么年代了好么，不要再在这上面纠结了好么，他妈的能不能与时俱进的改改剧情也行么！真他妈看不惯！            
(1星)	 后面几集好感人！皇上对他们太好了！！！塞娅好可爱！！！！！！！！            
(1星)	 看了一眼新还珠，还不如看几眼第三部            
(1星)	 小燕子是故意模仿赵薇阿姨说话的声音吗？鼻音好像！相貌和表演都在刻意表演赵薇，没有创新。但是紫薇也太有创新了吧！天哪！            
(NA)	 好吧,我承认我最近在看外雷内焦的还珠格格...            
(1星)	 推介给90后的肥猪流，这部电视剧是为你们拍的            
(5星)	 也~旧版哭哭啼啼的紫薇终于不见了，不过让一米六的大燕子保护一米七的紫薇的确有点看不过去。            
(2星)	 正在欣赏，很多笑点。            
(1星)	 1星是给各位配角 邓萃雯 邱心志 方青卓             
(4星)	 评分那么低呀、我觉得蛮好笑的呀。            
(5星)	  亚洲恐怖电视剧新高峰             
(1星)	 本来看图片受不了紫薇那张脸，BUT看了两集被容嬷嬷桂嬷嬷虐待的剧情后，反而觉得紫薇还可以。尼玛小燕子才是个2B到无可救药的人，要所有人给她擦屁股，自己除了闯祸没文化没教养没IQ。你丫的就是个假货，别得瑟了！！！！！！！！！！            
