http://movie.douban.com/subject/5279587/	玛丽外宿中 매리는 외박중
(3星)	 文根英还是那么嫩，但是张根锡也太瘦了吧……            
(NA)	 其实很狗血.....ost值得一听....我是冲文根英去的....最后很满意ost....男二也被虐的太惨了......            
(NA)	 第二集结局就好            
(1星)	 情节拖沓剧情假。。要不是为了张根锡我是绝对坚持不下去的。。。            
(NA)	 后边开始就很无聊了            
(3星)	 肥皂剧果然是消磨时间的好产品耶~            
(3星)	 只看帅哥美女  剧情就不说了            
(NA)	 장근석 사랑해요!!!!!!!!!!            
(NA)	 merry 克瑞斯马斯            
(3星)	 冲着男主角去的。            
(3星)	 两个帅哥争萝莉的故事。            
(2星)	 2011年1月 双根组合，当张根硕变成螳螂腿水蛇腰，当文美美变成大眼无辜妹，神啦，看不下去了            
(3星)	 冲着张根锡去看的……他，依然是一贯的被老妈欺负的角色啊……            
(3星)	 张根锡你那头发真不是一般的丑            
(1星)	 一个字------烂！！！            
(3星)	 虽然一般般~但是还是爱我们小硕欧巴啦~！！太帅气了~！            
(3星)	 看到第七集... 就不想再强撑下去了            
(4星)	 张根锡帅欧帅欧帅欧！！            
(5星)	 hao!            
(4星)	 因为小帅，多给一星。另，男二是个悲剧。让人心疼            
(5星)	 无比喜欢里面的歌！！my precious！男女身高差我真是大爱！            
(4星)	 这几首歌真是太好听了，my precious~            
(3星)	 妖男妖男丫~~~~            
(4星)	 后面还真是拖            
(3星)	 绝对是编剧问题  俩演员还是我最爱            
(2星)	 看过的最不好看的一部               
(3星)	 我到了喜欢男二号的年纪了，真尴尬。。。。。。但是张根锡依然帅~~~~~~~~            
(3星)	 张根硕啊   在你面前我会羞愧啊   不活了唉！            
(5星)	 Merry Chirstmas 是个超可爱の孩子,大爱呀~只是结尾的时候让人揪心，他们俩爱得好辛苦.            
(3星)	 剧情超扯啊。。我退化到90后了才会看这种片。好吧，为了男2以及你的花轮头给3星。            
(3星)	 没看完 前面还行            
(NA)	 喜欢男主角，哈哈！            
(3星)	 原谅我直到现在都没看结局。一集集的等太久。热劲儿过了。张从第五集开始显露帅劲儿。喜欢文在里面的造型。特别是头发。很Q~            
(2星)	 好吧，虽然演员很强大，可是这部剧真的很失败，太老套了            
(5星)	 完全因为张硕硕            
(3星)	 为了根硕oppa看的。但是还好。真的只是还好- -不如是美男啊。            
(NA)	 超迷男主角张，妖孽啊**女主角梦幻了些            
(2星)	 就是歌好听，剧情一点也不好看。            
(5星)	 很好看            
(2星)	 服装远比剧情精彩！            
(3星)	 啊啊 闲得慌呀闲得慌            
(2星)	 很可怕的电视剧，张根锡居然比女猪都漂亮，剧情很俗套，虽然有卖腐倾向可惜不成功便成忍了            
(3星)	 纯粹的为了花痴张根锡才看的，韩剧还是幻觉那么重啊……            
(4星)	 泰京最好啦~（喂！）            
(4星)	 看在小可爱文根英和眼线男张根锡，我给个推荐吧。养眼的，不要奢求剧本。            
(3星)	 剧情真的不能忍，张根锡真的忒好看！一副妖孽样儿！看看就习惯啦~文根英也挺耐看的~有的角度很不错~但是剧情神马的完全不能忍！看到11集果断放弃            
(NA)	 没看完，不想看了            
(2星)	 啊~~~超级冗长。除了帅哥，貌似也没啥亮点了            
(5星)	 圣诞快乐的爱情 挺好看的             
(1星)	 本来很喜欢的3个演员，但是，剧本，你可以再差一点.....            
(NA)	 一直不喜爱文根英……            
(3星)	 是没营养、是男人、是女人、是男人、是女人……            
(3星)	 看来我真的老了 现在的主流韩剧已经不符合我的价值观审美观世界观爱情观了……            
(1星)	 %&gt;_&lt;%            
(2星)	 真是浪费了张根锡的脸。。。明明可以很man的嘛，干嘛那么娘！！！！！！！            
(3星)	 因为张根锡才看的这个片子~却让我错爱上了i9000- -,            
(4星)	 青春，只是属于青春，因为只要我们想在一起就可以。            
(5星)	 里面的歌满好听的            
(4星)	 义气            
(5星)	 小帅欧巴的嘛。。。            
(4星)	 金材昱 张根锡,这样的韩国人可以很好消化..            
(3星)	 OST是亮点            
(3星)	 虽然我不是腐女，但是看了这片子，我觉得还是男一男二你俩搞上吧...            
(5星)	 青春的悸动，美丽的画面……            
(3星)	 不错的卡司+普通的剧情。根锡的笑容太魅惑了~~~！            
(2星)	 啊。。。太罗嗦啦            
(3星)	 韩国的男演员越来越妖孽了，其实仅看张根硕的笑脸很阳光的~~文根英因为太年经少阅历的缘故吧，少点灵魂，演技有待提高。            
(4星)	 后面几集拖过去的，太纠结。哎，年纪大了，韩剧看不下去嘞。   只能说张根锡太妖孽！！            
(NA)	 还好吧，，结局怎么就那样模糊带过了。。            
(2星)	 真是呆的够呛             
(4星)	        泡泡剧。            
(3星)	 冲着主角来看的 不过编剧毁了这部剧 实在是看的没什么激情            
(3星)	 开始还不错，后面越来越失望  音乐还可以            
(2星)	 一般性  纯粹为了看美色看的 前面一半还可以 大家后面一半可以不用看了。。。。            
(NA)	 逗趣儿、            
(4星)	 文文 你简直是太有爱拉...            
(3星)	 只为文根英 其他直接忽略            
(3星)	 开始看几集，觉得还不错 越往后越没意思 不过 玛丽的衣服搭配感觉还不错哦            
(NA)	 玩猜情节玩的很开心.....狗血啊狗血.....姐姐就在那条道上回不来了.....看的时候很期望编剧来个爆点让男主男二在一起....最后还是大流....憾事......张根锡真是很美的人.....            
(NA)	 脑残剧            
(NA)	 无聊。。            
(2星)	 太花痴了            
(2星)	 ...从10集跳到16.真是不能继续了..            
(4星)	 要腐就要深腐~~~~~~~            
(4星)	 张根锡真是…很有杀伤力！文根英真的大了            
(4星)	 真是喜欢玛丽的衣服！            
(3星)	 爱上男二是件虐心的事儿            
(3星)	 乐队、励志之类很时髦的元素，不过说实话完全是奔着男女主角看的。还好吧！            
(4星)	 大爱张根锡和文根英，在一起吧，哈哈哈            
(3星)	 真素妖孽啊~~~对女主无爱~~~男主男配~~乃们在一起吧！            
(3星)	 演员们还挺卖力的，就是剧情老套了...            
(3星)	 国民妹妹怎么看都是小小的样子、、自从张根锡走美男路线之后我就耿耿于怀、、尤其受不了乞丐风的衣服、、总觉得他们俩在一起哪里不太对、除了男女主人公其他也没什么太多看点了、            
(1星)	 很垃圾！            
(4星)	 只喜欢最后一集前面的剧情虽然很蹩脚很烂俗可结局我真的喜欢并且很喜欢四个主演很养眼 也很符合人物形象气质 看起来特别的舒服没有恶毒的让人拍大腿破口大骂的女二号没有无聊惹出种种事端误会深陷女主角不能自拔的让人纠结的男二号女一男一的爱情也不算曲折却有很浪漫 是那种很平淡的浪漫            
(3星)	 很一般            
(4星)	 思密达 只要人 衣服 好看 剧情不管他            
(2星)	 超烂超烂超超烂的编剧！！愤怒。。不往下看了            
(3星)	 很想给一星            
(3星)	 有一首歌，凑合            
(4星)	 帅            
(3星)	 没什么特别，好久没看韩剧看着玩的，主要里面有乐队才看下去的，感觉内容太拖拉，最后都是跳着看的。男一二女一二都还不错蛮好看的。            
(3星)	 男二可不可以不要这么恶心啊            
(3星)	 三星 只给张根锡的颜            
(4星)	 喵喵旺旺哈哈哈有爱惨了~            
(4星)	 suk好美好美            
(3星)	 这部片子除了张根锡能看，其他还真没什么价值            
(4星)	 演员还是看得顺眼的，歌挺好听。可是为什么一定要让男的穿的像女的一样呢。。。|张根锡这孩子笑和不笑完全是两个人嘛。。。|看完韩剧总有发花痴的空间- -            
(4星)	 文艺张这里的造型彻底的电到我了。文根英无爱&lt;也不算讨厌&gt;。片子一般。。抢来抢去瞎胡闹的情节实在是难以承受。。。为了某张也要挺下去！            
(3星)	 剧情令人崩溃~演员都爱            
(3星)	 剧情太拖拉，歌倒是出彩点~~可惜了，张根锡            
(3星)	 平平的，，不那么喜欢……            
(2星)	 因为WULI小帅追的剧，怀着激动的心情，但是却受到了严重的打击~编剧实在太不给力了！            
(2星)	 奔3想2 切……            
(NA)	 还不错。            
(3星)	 一般 太拖拉 没什么意思= =            
(NA)	 过自己的人生，水暖人自知。            
(4星)	 纯粹看人去的，张根锡太妖孽了吧~~            
(NA)	 非常喜欢呐            
(3星)	 编剧太不给力啦。。。            
(3星)	 我不喜欢这里的类型，话说我看到10集左右就看不下去了，但是我喜欢男主角~            
(3星)	 从玛丽对代表说，我不能订婚了开始。我决定弃剧。            
