http://movie.douban.com/subject/4905040/	吸血鬼日记  第二季 The Vampire Diaries Season 2
(5星)	 Happy to see Damon+Elena &amp; Ian+Nina together~~            
(5星)	 这一季最大的转变就是Damon，一改之前的形象。            
(5星)	 ES,CM,BJ,都好好的。D你就寻找别的幸福！阿姨死了我伤心了……            
(3星)	 越来越没意思了，整个主线经不起推敲，第一季值得一看            
(4星)	 改观了！！VD好看了！            
(NA)	 很喜欢            
(5星)	 D&amp;E~            
(5星)	 只因我爱Damon~~~~~~~~~·            
(5星)	 揪心狗血剧 - -            
(5星)	 我已经完全变成TC党了，希望导演下季为我的TC下猛料！！至于主角，先入为主 喜欢stefan，我这人不喜欢变。但是damon又太发光夺目了。干脆3p吧！反正重口味点，美国人民没所谓的            
(5星)	 非常好看。            
(NA)	 静等第三季            
(5星)	 男二永远比男一吸引，古今中外莫不如是            
(5星)	 awesome            
(5星)	 爱死啦~爱恨情仇~~            
(4星)	 从第一季追到第二季，很是期待，但是编剧在第二季的发展让我有点失望，Elena怎么会变成吸血鬼了？唉~看来人类和吸血鬼使不能共存的，估计下一部该是吸血鬼和狼人的大战，Elena和Damon千方百计的救Stefan出苦海了，主线定了，就没啥可期盼的了，转台吧            
(5星)	 you love stefan and it will always be stefan 这样就好了T T            
(4星)	 在最后两集竟然变向了，故事方向。。。等着第三季吧。。。点已经设的超出了悬念，诡异了            
(5星)	 love Damon Best            
(NA)	 大爱            
(NA)	 虽然挺无聊的╮(╯▽╰)╭还是看完了~~~            
(5星)	 大爱Damon 期待第三部            
(NA)	 bucuo            
(4星)	 等第三季呀   第三季。。。            
(3星)	 没什么感觉。打发时间还行。            
(4星)	 于是Jer开始混幽灵圈儿了~            
(5星)	 达蒙好帅啊~            
(5星)	 最大BOSS還沒OVER  比恐怖片什麼的虐心多了！ 唯一不足就是影評它騙人，根本沒有床戲床戲床戲！            
(4星)	 觉得还是第一季更好点~是不是后面的都难以超越第一季呢？不过依旧很爱OST~~            
(NA)	 依旧在追剧！帅哥，美女外加虐心的剧情~我家S真的好深情~~            
(5星)	 超爱的！！！            
(5星)	 我爱Damon.....            
(NA)	 刺激！            
(5星)	 大爱悲情damon，期待出新。            
(5星)	 超级好看的说            
(NA)	 love vampire so much...            
(3星)	 第二季结尾两集太让我失望了~对第三季一点儿都不期待了……            
(5星)	 ok的            
(5星)	 貌似跟diaries没什么关系呢~  超级好看   快让e变吸血鬼吧   e跟弟弟  k跟哥哥            
(5星)	 小镇生活丰富多彩！            
(5星)	 不多说，很好看。。。            
(NA)	 刚看完第二季 god 最后两集真是惊心动魄呀 看得我那叫一个紧张 只是觉得到第二十一集就完结就完美了            
(4星)	 22集太扯淡。。。            
(3星)	 怎么突然觉得Damon那么像Abed啊            
(1星)	 一颗星完全给哥哥。。            
(5星)	 Nina好漂亮^_^            
(5星)	 第二季看完，坐等第三季啊~~~            
(5星)	 最后一集好好看！            
(3星)	 比第一季好看点，其实我挺喜欢Katherine的哈哈，DE党。            
(5星)	 damon            
(5星)	 Domon,坏男人,好男人,让人沉沦~其实很爱KATHERINE,惹火的身材,狡诈的性格,除了她不爱DOMON这点!ELENA也开始喜欢了,不再是苦大仇深,而是会用心机很真实的17岁少女            
(2星)	 越变越假，之前那些吸血鬼的rules全被打破了，比如原来吸血鬼可以控制吸血鬼，有老的吸血鬼，还有更老的，还有最老的，老的吸血鬼木头钉不死，吸血鬼也可以不怕马鞭草。是编不下去了么？精彩的剧情是在基于一个规则前提下，用智慧战胜对方，而不是通过改变游戏规则。            
(5星)	 我最喜欢的美剧。            
(4星)	 好看是好看的 人物太多了剧情好复杂            
(NA)	 期待第三季            
(3星)	None
(NA)	 damon~这个可爱又风趣的男人            
(NA)	 啊啊啊！！！各类激动！！！！            
(NA)	 Good            
(4星)	 等着等着发现又一季完结了，在elena意识到自己是爱damon的时候，，继续继续等待，            
(5星)	 追的好辛苦啊            
(5星)	 同下            
(NA)	 男二号真是写给观众的，一号的鞋拔子脸，            
(NA)	 人都好美型            
(5星)	 对你只有 晚安 怎么可以？            
(4星)	 一群帅哥美女，吸血鬼和狼人的故事一点点展开。现实中demon和elena在一起了哦，撒花            
(5星)	 啊啊啊有六颗星吗！米国的连续剧果然和中国不一样，中国是越拍越烂，米国是越拍越好看啊！！&amp;Elena亲了Damon！我要羡慕嫉妒死了            
(NA)	 期待D和E的美好结局。            
(NA)	 第三季要9月，苦等            
(5星)	 第三季快出来吧。期待D&amp;E在没有S插在其中的生活啊！！！            
(5星)	 越看越纠结。Damon到底情归何处啊。            
(5星)	 接着追第三季。            
(5星)	 爱Damon。。。            
(NA)	 你知道的，我喜欢吸血鬼            
(3星)	 good 4 jeremy~            
(4星)	 女主角很漂亮            
(4星)	 超级好看，受不鸟。期待第三季呢。            
(5星)	 这部是真好看！第二季嗲            
(5星)	 22（完结） 我又开始期待小狼人（Tyler）和芭比吸血鬼（Caroline）啦！Caroline和谁在一起我都欢喜呀！但Damon说&#34;I can&#39;t be what other people want me to be&#34;我的心都要碎了…Klaus真是一小帅锅            
(NA)	 女的美的没话说  男的帅的没话说            
(NA)	 狼人与吸血鬼的混血···            
(5星)	 帅哥美女组合，吸血鬼+狼人+女巫组合，超级喜欢！Love Damon！！            
(NA)	 作为喜欢D的S党，我表示以叔也很迷人哦            
(3星)	 剧情越来越扯...我都服了,也就是那么点小感人情节能让我看下去,剧情太小儿科翻来覆去的有点烦人了.            
(NA)	 不知道接下来的发展是不是要和damon 在一起鸟。。。。。可怜的stefan            
(4星)	 情节紧凑，还行，有时候会被达蒙的深情所感。世人多说他任性，其实他只是真性情，总好过木头老好人弟弟。            
(5星)	 看过后，才知什么叫做编剧的水平，真是太能扯了~~，真是不扯不知道，一扯很精彩！绝对的好看，因为你好奇所以它精彩，是一部情色里的恐怖，恐怖里的科幻，科幻里的剧情大剧。            
(5星)	 好看，强烈推荐！！！            
(5星)	 E,you know you cannot refuse both of the guys,Katherina,you had ever loved D,right?            
(5星)	 waiting for S03            
(5星)	 这一季大爱Damon            
(3星)	 damon 还是会和elena在一起            
(5星)	 大爱！            
(4星)	 God, I wish you didn&#39;t have to forget this, but you do.            
(5星)	 亲爱的Demon不能死。            
(5星)	 很好的魔幻电视剧。            
(5星)	 期待第三季..            
(5星)	 喜欢插曲            
(NA)	 Damon很帅            
(NA)	 真的非常好看~ 哈哈 期待第3季...            
(5星)	 结局就是虐死人……            
(4星)	 为什么这么好评?! 不过是比第一季好些 于是多半颗给剧情 然后加半颗给damon &lt;3            
(5星)	 等待第三季的过程是漫长的 难熬的            
(4星)	 不知道是编剧特意的安排，还是自己的感官视觉，第二季中的达蒙，让人渐渐爱上了他。            
(5星)	 第一季觉得damon有点残忍，可是第二季变得那样让人心疼，爱惨这个男人了            
(5星)	 等你等的好心伤            
(5星)	 9月啊9月啊~始祖们的故事&amp;三角恋~又要叫我望眼欲穿了~            
(5星)	 IANINA这一对真心配，，期待第三季！！！~            
(4星)	 剧情很吸引人，总是让人意想不到，总有一直看下去的冲动，所以我花了几天的时间，看完了两季。期待第三季！            
(5星)	 好多的悬念哦，克劳斯还挺帅挺有味儿的            
(5星)	 love D and S            
(5星)	 Damon!!!!!!Damon!!!!!!!!!期待第三季。            
(NA)	 真的要虐死damon了。。。。T^T心疼。。。            
(5星)	 Damon，那个痴啊~迷死人呢            
(5星)	   D&amp;E档...            
(5星)	 我讨厌追剧，好累。我应该等第三季都出了再看的。            
(5星)	 There are will be more about the original vampires in the next season, looking forward to it!!!!!!!            
(NA)	 最爱Damon~~            
(5星)	 大爱Damon~!!!            
(5星)	 迷~~~            
(NA)	 帅哥美女好多            
(4星)	 还可以，但感觉剧情发展的主线有点单薄。            
(4星)	 Damon是个万人迷啊。            
(4星)	 精彩在后            
(4星)	 到这里已经看腻了- -            
(4星)	 我最喜欢D            
(NA)	 Damon~            
(5星)	 从第一季开始看，灰常喜欢，可惜第二季结束了，要等上好几个月才能看到第三季……煎熬呀！            
(5星)	 超好看，超爱看            
(NA)	 超赞            
(4星)	 这一季还是有很多感动的地方的，比如D像S表白。S好像也开始喜欢D了呢。            
(5星)	 季终,危机重重阿            
(4星)	 剧情更扑朔迷离，SE or DE？Whatever ！I don&#39;t care. 我反而比较期待的是CT，挺有爱的~~我更喜欢Brady或者历史哥这种更man的男人~~Tyler的肌肉啊，口水~~            
(4星)	 靠，这编剧还挺能扯的。            
(5星)	 期待第三季            
(5星)	 继续追            
(5星)	 继续等第3季            
(NA)	 超爱Damon，编剧能不能对他好一点呐！期待第三季、期待Damon            
