http://movie.douban.com/subject/3227335/	仙剑奇侠传三
(4星)	 是我先入为主的错觉吗？为啥我觉得仙三的爱情线拍的没有仙一丰满呢？而且演员的爱情对手戏显得特别的生硬（特征白豆腐和紫萱），可能是太喜欢仙一的演员了。不过，结局的时候还是让我稀里哗啦了。。。            
(4星)	 某些地方还是很可以的            
(3星)	 比不上仙一貌似男女二号的戏份比较多，不过，萱卿恋确实感人，看的人肠子都要断了。。。。            
(3星)	 演员很养眼，音乐都很棒。就是，脑残的剧情，毫无逻辑的编剧，无聊的台词让这部经典游戏大打折扣。这是让仙剑游戏迷无法忍受的！发现帅哥一枚——霍建华。            
(5星)	 延续了仙剑一贯的风格，在电视剧一片下滑的趋势中，带来少有的感动。            
(3星)	 徐长卿            
(2星)	 很嘈杂            
(3星)	 作为游戏的忠实拥护者，我还是打三星吧。。。             
(4星)	 此生不换 卿萱三世            
(NA)	 宿舍人 没日没夜的一起看 感觉真好 呵呵            
(5星)	 噢……长卿……太爱你了……            
(4星)	 真不错啊.....            
(5星)	 江山如此多娇，不及霍霍一笑~            
(3星)	 唐人公司喜欢改变原著（注意是改变不是改编）......作为游戏党人，我无法接受......            
(4星)	 一部很难得的古装剧，虽然开始被雷到，但还是被剧情吸引，最爱胡歌。            
(5星)	 无与伦比的国产片            
(4星)	 美女如云            
(3星)	 只觉得人物造型和片头曲部分好T.......特技还仙一好...            
(5星)	 永远看不烦。。            
(NA)	 茂茂是亮点~            
(4星)	 這集我覺得很忠於原味感覺道具特效服裝都很有一套...霍建華好有趣XD            
(NA)	 胡歌 最棒            
(5星)	 ！好！            
(4星)	 本来觉得不错，但是玩过游戏就痛恨了            
(5星)	 永远的经典把            
(4星)	 那个对讲机。。。真是太雷了            
(4星)	 前期觉得很搞笑，后期很感动~~            
(5星)	 我错了。。。最近看了不少古装剧 我不得不承认唐人还算是有诚意的了。。。还是五星吧= =            
(3星)	 比较失望   跟仙一差距很大              
(3星)	 我就是不明白呀~~为什么白豆腐不和女娲一起。。明明可以一起了。。我真的佩服编剧。。悲剧达人啊~~            
(3星)	 景卿！景卿！            
(NA)	 挺好看的            
(4星)	 好喜欢紫萱和龙葵的敢爱敢恨，。。。            
(3星)	 感觉没有第一部好。            
(5星)	 真的特別好看，都是美女帥哥            
(3星)	 道长美，景卿美            
(4星)	 就萌上小霍霍了~~~剩下没啥可说的= =            
(NA)	 胡歌缺了颗牙            
(NA)	 有一段悠长的伤感~            
(4星)	 敢让景天和雪见一生一世相伴不？我真想弄死那编剧！            
(5星)	 何必相忘            
(NA)	 景卿那是一定的            
(NA)	 比仙剑一差很多。            
(4星)	 很喜欢杨幂和胡歌 很喜欢《忘记时间》            
(2星)	 讨厌杨幂 没什么可说的            
(5星)	 只喜欢杨幂            
(1星)	 什么玩意儿啊混旦            
(3星)	 没有一好看，演员演的梅话说，只是剧本不好            
(5星)	 长卿 ...紫萱...            
(2星)	 比起第一部何止是退步，整部剧没半点看头            
(3星)	 怎么说呢，没有仙剑1好看，至少仙剑1某些场景、剧情勾起了我的美好回忆，但仙剑3电视剧没有，剧情有些生硬，BUG点（说不通的地方）太多了，煽情也没仙1高明。一部不能深究的片子，如果用来打发时间，打魔兽做老板的时候看着玩还不错。。。            
(3星)	 用任总话讲，看的泪流满面的            
(2星)	 比仙1靠谱··但依然cd··玷污经典··            
(4星)	 靠。又他奶奶的是个悲剧。好吧，今天疯了，总算给我看完了            
(4星)	 龙葵妹妹....            
(4星)	 消磨了许多大好时光            
(3星)	 三星全给霍建华！！　誓死推倒徐长卿！！！！            
(5星)	 喜欢龙葵和雪见，紫萱的爱情太让人感动了            
(4星)	 暮雪千山，咫尺天涯            
(4星)	 电视是电视。游戏是游戏。这个世上有些东西是不能用比较来诠释的            
(3星)	 胡哥好帅阿！！讨厌杨幂。。            
(3星)	 未完            
(3星)	 还是第一部好看些吧            
(5星)	 一点也没觉得傻 有我爱的胡歌 还有我爱的杨幂 仙剑啊仙剑 更有我爱的安以轩 我是不是该去玩下这个游戏了            
(NA)	 挺好的            
(3星)	 割肉 心痛啊 胡歌你那小脸毁的            
(NA)	 好吧也许是年龄见长我变得挑剔了，里面的情节怎么没有一点让我感动的地方呢，只有不断的囧啊            
(NA)	 跟着我弟弟一起看的。            
(NA)	 仙剑迷            
(3星)	 被茂茂感动了。            
(5星)	 因为歌歌仙四没有胡歌就没法看了            
(3星)	 作为仙剑迷，我怎么可能不看？作为仙剑迷，看到后半段我怎么可能不内牛满面？！我的紫萱！我的重楼！特别是你俩，怎么就变成这样！我的故事！我的感动！怎么就变成喜剧了啊！。。。算了原谅你们，你们还算是俊男美女            
(3星)	 搞笑有余，但剧情老套，特效实在是很一般。            
(4星)	 还不错            
(5星)	 奇幻世界背景下的爱竟如此立体真实。让人感动            
(4星)	 比一好多了，但还是很雷人 ps扮演赵无延的演员太强大了            
(4星)	 歌挺好听的            
(5星)	 虽然有点恶搞、但的确是部好电视剧。            
(4星)	 永远的仙剑~~            
(3星)	 喜欢长卿和紫萱的那段故事，免不了感动一番，回头想来也不过是用三世的时间讲述一个完整的爱情故事而已~！所谓连续剧也~~三颗星送给两位演员，两位超强的感染力，让人暂时忽略了狗血+NC的剧本和剧情设计~！如果有续集请不要拿道家开涮~！            
(4星)	 好喜欢龙葵哦...            
(2星)	 玩过游戏，所以觉得这电视可以改个名            
(NA)	 本来不怎么喜欢看国产电视剧的…可是我喜欢上杨幂哈哈！特别喜欢白豆腐和景天的兄弟情！还有胖胖的茂茂！你太让我感动了！！呜呜            
(2星)	 终于看完了啊~茂茂不错，一星。景天雪见长卿还好，龙葵我不想说了，楼哥和紫萱被毁得挺彻底，幸好结局圆了些回来，一星。剧情逻辑问题严重，前后矛盾到我一不重视逻辑之人也看得吐血（我已经仅从一部普通电视剧的角度评价了），顺便，常胤你就一活电脑npc            
(4星)	 作为一个系列，还是可以无聊的时候值得看的古装剧，至少演员是养眼的            
(5星)	 大爱。            
(3星)	 跳出仙剑迷的思维   还算是可以的古装剧            
(5星)	 木有玩儿过游戏，刨除雷人的台词，紫萱和长卿的爱情实在令人唏嘘动容。            
(4星)	 喜欢重楼    很喜欢  也不知道为什么              
(4星)	 虽然很狗血，不过唐嫣跟诗诗都很赞。            
(5星)	 好想玩仙5~            
(3星)	 如果还有一点价值的话 那是腐女们YY出来的            
(NA)	 比第一部感觉好，不过还是觉得改得不怎样            
(4星)	 给星，其实大部是因为胡歌，自从那件事以后，更加欣赏他，以前完全是冲着他帅去看，如今感受到他顽强的内心和不会平凡的生命。虽然只是一部神话，莫须有的东西，但是隐射的人生却如此鲜明            
(NA)	 好看好看，。好看！！！景卿有爱！！！            
(4星)	 很不错的说            
(4星)	 养眼而已            
(NA)	 编剧一定是心理变态. | 竟然只喜欢重楼, 好纠结= =            
(3星)	 改得太令人失望了            
(4星)	 我觉得蜀山的超越3G的网络很强大。我觉得没事的时候看看还蛮搞笑的。我觉得胡歌的脸基本看不出有任何问题。我觉得原来这位帅哥就是霍建华。我觉得姑娘们都挺漂亮的。            
(5星)	  大白和小幂~~            
(5星)	 画面好精美的，情节也很不错  只是长卿没有和紫萱在一起太可惜了            
(4星)	 很养眼的电视剧~~呵呵            
(3星)	 因为那个经典游戏才看它的，感觉能找到一些曾经的感动。            
(3星)	 没有神话雷            
(5星)	 虽然结局唔好，不过总体剧情都唔错，仙剑迷噶最爱            
(5星)	 景卿景卿~~~            
(4星)	 雷到极点：D            
(3星)	 随便看看呗。。。噗。。，，            
(NA)	 2010            
(5星)	 不解釋！            
(4星)	 重楼哥明明是一种信仰存在，编剧不靠谱，楼哥与游戏中的差远了            
(4星)	 我喜欢红葵我也玩过仙三啊我觉得改的也没有传说中的那么差吧如果你只把它当电视剧看的话水平还是不错的            
(3星)	 紫萱他们的故事很美丽，可是讨厌雪见的刁蛮            
(3星)	 雷到不行~~            
(NA)	 重楼啊            
(NA)	 超爱上面的女主角们            
(3星)	 感觉有点不对            
(2星)	 烂......可能是玩过游戏，起点太高......            
(3星)	 ^ ^其实还不错了，只是跟游戏不大搭边，当成古装青春偶像剧看嘛~            
(5星)	 喜欢胡歌，喜欢里面傻傻的白豆腐。。            
(4星)	 刚开始看的时候觉得这部还不错, 后来越演越糟糕。喜欢唐嫣 杨幂还有重楼啊。胡歌还好咯。茂茂很伟大的死掉了。            
(4星)	 腐剧啊腐剧！            
(3星)	 比仙一好看，但插曲没仙一好听，还有，集数长，没耐心看。            
(4星)	 挺不错的，我喜欢            
(3星)	 就是看杨幂去啦。电视剧本身嘛，还好吧            
(NA)	 只为仙剑奇侠传，10年的等待。            
(4星)	 剧中充满不同的爱情观，不一样的认知态度，仔细想想这不正是我们对生活的不同认识吗。            
(NA)	 永远的向日葵：龙葵龙阳。            
(NA)	 看了这个忽然很喜欢 霍建华的长卿大侠 呵呵            
(3星)	 如果不是仙剑奇侠传，就是四星了。经典不是用来玷污的            
