http://movie.douban.com/subject/3619100/	IRIS 아이리스
(NA)	 做什么都别做地下组织的成员，什么时候消失了都不知道，完全就不是在过自己的人生            
(4星)	 结局有点悲~~            
(5星)	 和以往不一样的韩剧            
(NA)	 超赞...喜欢..            
(NA)	 韩剧一般都是爱情美幻片，这个还行前面挺口人心悬，后面就感觉很墨迹，到最后男主人公死了……            
(3星)	 因为有top这一杀手演出的惊喜，我看完了此片            
(NA)	 每次只要是有关北海道的，就拍的超美~~~\(^o^)/~            
(5星)	 我就不剧透了，自己看吧            
(NA)	 我所看韩剧中最经典的剧集！超赞！！！            
(3星)	 主要是为了看美女，不怎么喜欢李秉宪在里面长期一副泪汪汪的表情，是不是没睡好，眼睛充血啊？            
(4星)	 爆破场面秒到我了            
(5星)	 关于韩国国家安全局（NSS）的电视剧，人物，剧情都超级棒，很神秘，很有型！            
(4星)	 很电影的电视剧，虽然有点假，过瘾。            
(5星)	 本人特不喜欢看韩剧 被迫陪朋友一起看这个片子 没想到看着看着就爱上它了 以前一点都不喜欢李秉宪 看完IRIS后 居然爱上了他拍的片子 片子太好看了 强烈推荐 但是IRIS 第二部 不是李秉宪演了 他要在今年拍好莱坞大片特种部队 可惜啊 很想看他演            
(4星)	 着实是强大的剧集，结局出乎意料，迷雾重重，只能希望有第二季。完全被金素妍的造型演技秒杀。            
(3星)	 李秉宪的表演四星，剧情三星            
(4星)	 算韩剧里能看的了。            
(3星)	 iris跟柯南里的黑衣人跟痞子英雄里的天堂是同一家吧是同一家吧是同一家吧，哪来那么多跨国黑暗组织啊？            
(4星)	 换了演员的第二季就不再是Iris了            
(4星)	 有我喜欢的TOP、            
(5星)	 灰常好看~            
(4星)	 喜欢大秉，很MAN~结局让我很雷。。期待下部。            
(2星)	 这么多的钱是用来虚张声势的啊^            
(3星)	 风景很美 制作成本应该挺高的 喜欢北海道那段剧情的话 相对以前韩剧有所突破 却还逃不出韩剧 外部环境悲剧导向 无法深入探讨人性 就算打政治擦边球 也没用深刻认识 所以无法进入我心中好剧排行榜本剧最喜欢的是善华~还有那个小女孩            
(NA)	 TOP的眼神！！            
(5星)	 每一集都很好看，最后的结局纠结死我了            
(5星)	 的确有点虎头蛇尾的感觉。。。期待第二季，不要让刚重拾韩剧的我，对韩剧彻底失望~~~            
(NA)	 啊啊啊啊....T___T我就知道会这样...怎么最近看的结局老是这么虐呢!!!!!!无语了..            
(4星)	 好看~~            
(3星)	 仿美剧的韩剧，要不是里面的演员，我不会坚持到结尾。            
(4星)	 虽然第一眼看上去 让我想起了 《狗和狼的时间》—很成功 。  《IRIS》还能怎样呢？ 没有失望。镜头 内容都更加的细致了。  快出第二季  把心中的疑团解开吧。            
(NA)	 经历了那么多的危险的贤君都没有死，怎么在最后那一刻死了呢，这个结果还诡异啊。            
(4星)	 谍战片的经典之作            
(5星)	 两个字形容——纠结~！            
(3星)	 韩式谍战片，强调的不是“谍战片”而是“韩式”，所以说还是觉得好拖沓啊。。。。。。。。。。。。            
(3星)	 最后一集太扯了，感觉像是在凑集数~结局很凄美~除了金泰熙，还有金素妍和金惠珍都很不错，为什么都姓金呢。。。金惠珍的眼镜给我一种很熟悉的感觉~。。            
(4星)	 因为bigbang的 t.o.p而知道的电视剧 。情节跌宕起伏 、让人觉得 人类 在面对利益的时候 友情、爱情、良知、责任都显得那么苍白无力。所以必须去变强大。            
(4星)	 TOP和金素妍最惊艳            
(4星)	 这是神马结局            
(5星)	 只要你有时间 就绝对不要放弃这个片子。。。 北海道。。。我的蜜月圣地            
(4星)	 剧情不错，但不合逻辑的地方太多。感情戏延续泡菜剧一贯风格拖沓，严重影响片子节奏。冷面MM角色讨巧演的不错，金MM没感觉了，一副苦瓜脸，做事毛躁真是烦人，哈佛里真是惊艳那。剧里N多的坑编剧也没有填上，看了下果然有续，不过演员都换了，貌似没什么吸引力了。。。            
(NA)	 不一样的韩剧！那种节奏感. 我很兴奋。            
(5星)	 昨天看完的，今天始终混混沌沌的，走不出来了，真可谓是一部超长版电影。力荐！            
(4星)	 top~~~            
(NA)	 期待第二部…不过好像演员换了…            
(5星)	 伤心...            
(4星)	 这个结局太突兀了，杯具啊。。            
(4星)	 韩国版《24小时》。有些情节不够说服力，不必当真。            
(5星)	 好看好看好看 期待第二部            
(NA)	 很弱智的谍战片。。。但也算不一样的韩剧。。。            
(4星)	 恩 摆脱以往韩剧的套路 不错~            
(NA)	 因为有TOP            
(4星)	 情節很不錯..超愛女一號。            
(4星)	 结局让我生气            
(5星)	 我纯粹是来看素妍的。发现TOP好帅。            
(4星)	 男一号身材很好，感觉他们的爱情很幸福，尽管爱情不是这部戏的主题，可以看            
(4星)	 哦，大家都在无间道。            
(NA)	 很早之前已經看過，而且看了兩遍！~這是我發現不一樣的韓劇，所以，很喜歡。很喜歡男女主角那種愛情感覺~~是那種一見鍾情麼？            
(NA)	 很不错的片子，就是不喜欢结局`~我不要他死`~~~55555            
(4星)	 换人了，感觉不太会期待第二部了，虽然很想知道金泰熙的真实身份。            
(4星)	 李秉宪很man，金素妍演绎的很细腻，情节也很紧凑。            
(3星)	 个人给三颗星纯粹是给男女主角面子，这片真没什么好看的，可是韩国大妈喜欢~收视竟然超过美男            
(NA)	 不想看到的结局            
(3星)	 李亨民又弄一悲剧···            
(4星)	 喜欢~            
(5星)	 第一次拍谍战片就拍这么好~值得肯定~            
(5星)	 很驚險 很刺激 愛情很淒美劇情讓人想不到怎麼發展 有想看下去的衝動。即使是復仇 感情也很深濃。            
(5星)	 个人最喜欢的韩剧，韩国首部谍报动作电视剧。            
(NA)	 结局真狗血            
(4星)	 前面的很吸引人很不错~~后面的就不太想看了~            
(NA)	 这部戏是俺看过这么多韩剧中只喜欢配角的戏！哈哈！TOP 金素妍！！！            
(4星)	 少有的韩剧~~            
(4星)	 编剧啊，好多的坑你都没填。。。苦了观众了            
(NA)	 美女我喜欢，剧情一般            
(5星)	 最喜欢TOP了。。。金素妍在这里面很帅气的造型。。。            
(4星)	 从开始到中间一直都很吸引我，韩剧虎头蛇尾的老毛病，李秉宪是那种越老越有味道的男人~            
(5星)	 唯一一部从头看到尾的韩剧  结局还是未修成正果呀~            
(NA)	 我在秋田县的风雪中，追赶着你的样子，就好像昨天一样，历历在目… …            
(NA)	 en en             
(4星)	 悬疑，有故事的人才最美。情节上也许没有欧美片的刺激，但精彩的演绎着韩式节奏，画面和爱情。和以往的淡淡的的情感不同，有种承重感。            
(4星)	 眼花缭乱的场景和剧情，枪战还是挺好看的~~~金素妍，太帅了~~~            
(5星)	 第一部希望男主和女二在一起的片子。            
(4星)	 爲什麽金泰熙跟李秉憲那麼養眼呢            
(5星)	 超好看，除了结局            
(4星)	 韩版美剧            
(4星)	 结局还能再虐点么            
(4星)	 竟然看完了 憋死人啊            
(5星)	 有别于一贯韩剧作风，所有的演员的表演都栩栩如生，不愧都是韩国的演技派明星。就连跑龙套的都可圈可点，还横跨N个国家~总之就是好看~是可以让男朋友陪看的片子。            
(5星)	 金泰熙真是完美的有点让人不舒服。。。。 李秉宪真是硬汉额。。            
(4星)	 因着侦破的剧情和喜爱的演员，韩剧难得不十分明显的拖沓。黄瑾的推荐，让他伴我走完“白菜”生活，也算一个纪念。可惜为了第二部，结局不完美，还有里面的女人多数时间还是被安排成花瓶。            
(4星)	 投资之大让人惊叹；虎头蛇尾有忽悠观众之嫌；金泰熙演技太差，李秉宪、金素妍让人刮目相看；朝韩之争吸人眼球……            
(4星)	 可能是先入为主 还是喜欢素素比较女人的造型            
(5星)	 玫瑰花代表爱情，好看但是有刺。蓝紫色的鸢尾花美丽，却带着一丝丝伤感……            
(4星)	 最后一集颠覆了全部，坑实在太多，无法理解，不知是否还有续集。棒子就是喜欢YY，连蹩脚的中文都用上了，无语......            
(3星)	 结局就是个灵异事件。。韩剧得到了巨大的发展。就这个片子来说。还是比较赞的。            
(5星)	  这本电视对我的感触很大，原来是个不爱政治的人，觉得它过于枯燥，自从认真看了此片，对此改观不少，政治可以复杂到理不清也可以简单到个人主义与国家之间的相互斗争，此片把那种神秘和正直永存演绎地相当精湛，当然这也得益于男女主角的实力！            
