http://movie.douban.com/subject/3402975/	败犬女王 敗犬女王
(5星)	谁说姐弟恋不好，看看这个就知道了
(4星)	偶像剧毕竟是偶像剧  我  不信
(4星)	不错！让我想起了当年看达子的春天的感觉
(5星)	因为阮经天看，后来喜欢上杨谨华
(4星)	很多台词很给力
(3星)	美丽还是很重要的。
(4星)	成熟温柔儒雅帅气的允浩学长！阮经天被整个比下去。
(5星)	哎 越老越爱看偶像剧
(NA)	某个人说让我尝试一下女主角的打扮，晕倒。
(5星)	很不错的戏
(4星)	只是觉得剧中的杨谨华很对自己的胃口。囧
(4星)	老女人演的偶像剧，哈哈~（无贬义。。）喜欢剧里的歌曲，静茹静茹。。。。。
(5星)	不晓得别人怎么看，但是让我对姐弟恋有点改观，卢卡斯说你可以为我穿迷你裙，我可以为了你穿正装，只要我们在一起。。。没有金钱堆砌的爱情不见得不浪漫。。。
(3星)	阮经天～！看到之后很无聊
(5星)	从此剧开始重新看待台剧。基本上大部分台剧在我眼中就是弱智的代名词，不过这个电视剧彻底扭转了我的看法，挺有感觉的一部剧啦~~
(4星)	卢卡斯~
(5星)	竟然忘了标记下。
(3星)	JJ
(4星)	我要到33还那么美 就好了 呵呵~~
(4星)	女主角不喜欢，歌还不错
(5星)	让人想起原来爱情可以那么美好哦~
(5星)	剩女真让人心酸~
(4星)	等我年纪大了还没嫁出去，一定再看一遍。。。！！！
(4星)	搞得我好想当败犬，变态不。
(4星)	小天在里面好帅！
(5星)	真的好看。
(3星)	特别爱听片中的曲子！
(5星)	欲罢不能的好看 我想给单无双一个大大的拥抱
(3星)	对不起，我不喜欢这女的
(5星)	很好看！！
(4星)	我愛可愛的敗犬！
(NA)	浪漫的姐弟恋
(4星)	看到十一集时放弃
(5星)	其实我真的不是看偶像剧的人了，但我喜欢这个。
(4星)	到后面看的有点急人 恨不得克帮他们演~~
(4星)	一开始蛮好看的，我还嘿嘿笑- -可是到后面就纠结了，个宋允浩出来后就搞不拎清了，于是就没耐心看下去啦~~~看命中注定我爱你的时候觉得阮经天也没什么好嘛。。。败犬里面他倒是蛮可爱的~
(4星)	偶像剧演员里，小天真的演得挺好的了。
(3星)	某一方面进度的暂时落后不代表就是败犬。
(NA)	姐弟恋
(5星)	看的時候，腦子里想的全是妳，那個高傲，堅強，固執，讓人心疼的妳
(3星)	前面可以看，后面拖沓，不愧是弯弯偶像剧！
(3星)	那女人不错
(4星)	个人觉得要比其他偶像剧可看点。感觉要比《命中》更好看。剧本不错，主角当然功不可没，但是配角们也做了不少贡献。喜欢单无双的妈妈。
(4星)	看完萌上阮经天~杨谨华也不错~可惜后面拖沓了。
(4星)	败犬也是能很好的得到幸福的，八岁的距离根本不算什么，
(NA)	大爱~~~~~~~~~~~~~~~~~~~~
(4星)	再次感叹一下台剧的配乐很赞。。。
(4星)	十一集是高潮 后面啰嗦
(4星)	别扭女王受与年下忠犬攻
(4星)	看了两遍 哭了两遍
(4星)	不做公主做女王，但比起单无双我更喜欢boss里的天海女王。女王，不止优秀，更要优雅。
(4星)	很不錯！
(5星)	不仅仅是偶像剧而已。
(3星)	般般。可居然能这么火，还引发了一轮议论剩女的热潮。
(5星)	也许以后我就是败犬女王。
(4星)	关键我也是剩女，哈哈哈
(4星)	建议剩女们去看一眼，然后努力过得好一点。
(NA)	好喜欢这枚特有范儿的剩女~这也是我听过的最好听的电视原声带~不错！
(4星)	看到中间一截，还满虐心的~！
(4星)	具有优秀偶像剧的一系列特点，对我来说，最受用的该是女主角的生活态度，另外，能不能让爱情环节再现实一点呢？
(4星)	真心，no sale。
(5星)	我并没有把它就仅当做一部偶像剧
(5星)	不知为什么。就是很喜欢。很喜欢电视剧以及剧里的插曲。
(4星)	小天很帅，剧集没有命中注定我爱你好看
(4星)	喜欢狮子女
(5星)	紧接其下，高三过后的那个暑假，疯狂煲剧。
(NA)	3.5
(5星)	就要这种身材帅啊！
(NA)	拍的情节虽然不是很可能在现实生活中发生，不过没有让人觉得这片子有丝毫的做作。演员们都很不错，尤其是败犬姐~总能让我想起桂纶镁，当然还有我滴小天天\(^o^)/~这部电视剧竟然让我开始思考 曾经的爱恋能不能抵挡住现实和已经存在的距离的深沉问题。
(3星)	一般般
(5星)	上一次让人 很 感动的台剧是下一站幸福，不过没有这么疯狂过，女王教会我很多事，卢卡斯和女王的故事让我从纠结到幸福。。就好像是我亲身经历的一样。。
(3星)	前面九集五星，近年少有的没按快进键看的。但后面的是什么！？（除了那个环岛单车行还不错啊）但三角恋什么的毫无可看性，情节有多狗血？（又换编剧了？）所以我再次没看完。。。
(4星)	女主不错女主不错，熟女无敌熟女无敌，剧情不管剧情不管
(NA)	我竟然再看了部偶像剧
(5星)	谁说败犬就一定失败.我被无双的坚持感动了,她对学长的感情一直延续.
(4星)	单无双。小草莓与学长
(4星)	越看越飙..
(4星)	有人说我长得像里面那个摄影师嘛  杨谨华的鼻子蛮赞的
(4星)	我要当女王，不是败犬~~~
(3星)	陪妈妈看的
(5星)	追了两个月好像才看到结局，开头很精彩，结局就当是给剩女的鼓励吧。
(NA)	8错～
(5星)	喜欢看，没道理！
(5星)	我的卢卡斯 在哪呢····
(4星)	还不错。小天很帅。
(4星)	断断续续的看了一些。对不起，答应要看，却隔这么久
(NA)	绝对励志。。我要做单无双
(5星)	感性的爱情
(4星)	雒丹学妹的QQ的缘故，所以看了看。第一次看得有了对偶像剧不一样的感受……看在大三暑假
(NA)	小草莓 
(3星)	杨谨华不错
(4星)	很搞笑。又喜欢学长又喜欢小草莓。不过希望无双跟小草莓。毕竟真心喜欢。学长会有另一个终点。
(NA)	如果我说爱我没有如果~记忆深刻的片头曲- -
(NA)	没啥意思 小孩看的
(4星)	小天 又一个台湾小帅
(5星)	单无双不是败犬，但是现实里没有宋允浩。
(2星)	没发现有多青春偶像，倒是挺无厘头搞笑的，不喜欢现在台剧的恶搞风格。
(4星)	大龄单身女性的励志剧
(NA)	没能看到结果,因为觉得无双和学长才是般配,人生啊,为什么要用善意的谎言,折磨了别人,也耽误了自己
(5星)	相比之下钟无艳真的很菜！
(4星)	一个人想要变成两个人 有这么难吗女强人的最后幸福生活 有点羡慕
(5星)	很棒的剧，有共鸣的剧
(4星)	对于败犬的恐惧与敬佩，多早都不怪……
(4星)	这个剩女不太糟
(3星)	女人的生活要有质感谈何容易呢？阮经天的演技的确很有进步~偶像剧就是偶像剧嘛
(4星)	我哭，是因为好久没有人说过我乖了
(4星)	对小天的印象完全改观了.很可爱的男生~前十集比较不错...
(5星)	自此之后，大爱阮经天
(3星)	阮经天的手指很好看
(NA)	还是有点恶。
(4星)	为阮经天4星
(NA)	又回到看台剧的年头了
(4星)	其实姐弟恋让我很抓狂，不过我喜欢小天和谨华的绝妙磁场，虽然最后三集我一直拖着没看
(4星)	酷币了的姐弟恋 哦也包含异地恋....恋爱之前觉得什么都不重要 只要相爱就好.恋爱之后才发现 什么都会变成相爱的阻力。爱情里面 究竟是感觉重要还是条件？尤其是这种有时差的恋爱....愿望是美好的 现实是残酷的 也只有电视剧才能这样吧....=.=演的不错 满自然 还骗走俺几颗眼屎
(5星)	看了一次 哭了N次 感动了N+1次。。。 值得一看的台湾剧其实这部东西的笑点很多的。
(NA)	最后一张碟的时候...被弃了= =
(3星)	剧情太假了。。。
(5星)	看后觉得败犬也有很多寂寞，不过她们不孤独！
(5星)	小企鹅大战北极熊。小企鹅获胜呜呼！幸福要自己定义哦~你可以再勇敢一点~
(3星)	剧情好拖...要不是有小天...哼!!
(4星)	难得一部电视剧搞笑的桥段很好笑，温情的桥段也搞笑，煽情的桥段竟然也好笑。其实真的情节很烂又没有逻辑还漏洞百出，还好对偶像剧不会要求太高
(3星)	杨谨华
(5星)	太TM搞笑了。
(5星)	太爱这个组合了，爱败犬，爱小草莓。
(5星)	唯一好看的偶像剧吧
(4星)	不是公主，是女王！
(4星)	还是很喜欢的一部剧，里面台词很多很经典，不知道我的33岁会是怎样
(4星)	开始很挺卢卡斯，自从学长回来以后，就一直替他抱不平------就是为了成全男主角所以把一切剧情都安排得那么不合理不近人情，六年的恋爱加六年的等待居然不及一个月的相处？唉，不过这才是偶像剧嘛。里面的超级啰嗦男还有JJ，真是太可爱了。
(5星)	外壳有多厚，内心就有多柔软
(3星)	杨谨华的妆很厚啊，其实淡妆更好看。不喜欢男猪。梁静茹的歌增色不少
(4星)	就是后面有点拖沓，整体还是不错了。比前富二代，阮经天更适合这个角色
(5星)	比较现实的。。。难道是我年纪也大了
(4星)	鳖女很招人喜欢，像卢卡斯那样的不多啦
(4星)	终于看完了~ 第一次一点不拉地看完一部台湾剧。前半部分挺精彩，后半部就开始拖沓了，湾湾剧一贯的套路，当然也少不了BUG。电视剧而已，现实中差八岁承受的压力不要太大哦，即使8个月，我都觉得很有压力，如果对方很不成熟的话~ 
(5星)	狠狠好看。不是单纯的偶像剧。
(5星)	条件vs感觉。33岁像无双一样也不错啊。
(5星)	最温暖的话语：我一直都在……
(4星)	一个人生活也没什么不好的，只要有梦想，努力去奋斗，也能活得很好。
(3星)	开始看的时候很迷，只是16集以后被拖的没有了耐心，于是搁置
(3星)	前面比较好看
(5星)	温暖与孤独，坚强与困兽。正义与梦想。很感动的一部电视剧~
(5星)	很适合现在的我看。杨谨华在里面很漂亮，当然还有帅帅的小天。
(4星)	勇敢点.
(5星)	女王的一片的。没有如果的表白是最爱，大结局看了N遍！
(5星)	大龄女也很有feel 
(4星)	很喜欢~~
(4星)	时隔半年，又找出来看一边，把三星改成四星，里面的歌是增色添彩的。既然是偶像剧，看的时候干吗那么较真呢，要严肃深刻理性，就不要看偶像剧了，总要允许在倦怠哭泣的时候，找一杯酒喝，找一个可以沉落的幻想
(4星)	看了一半
(4星)	8也可以等于∞
(4星)	结局还不错，比较现实，8岁的距离不是轻易能够跨越的，结尾给了大龄女青年一个暗示，要为自己而活
(5星)	终于看完了 小天真帅吖~~~我荡漾了~
(4星)	一直很想看，终于完成了一个小小的心愿！
(5星)	难得一见的好台剧。卢卡斯简直就是黄金单身的榜样啊！无双太可爱了。
(4星)	这样的故事只存在电视剧中
(5星)	给越来越剩的我信心...
(5星)	台版anego
(3星)	前一半还好 果断弃之
(3星)	难得不讨厌的台剧女主角。
(4星)	又来这纯真倔强大姐这种老梗啊。不过演技好，无双招人喜欢。
(3星)	受不了直接跳到最后一集。
(5星)	比较喜欢阮经天在败犬里的造型。
(NA)	我被你打败了
(4星)	小草莓小草莓小草莓，我是多么多么多么地迷恋你啊！
(4星)	结局播过头了,到户外单车那边就可以了
(3星)	楊謹華現在蠻紅的嘛
(5星)	我觉得台湾偶像剧里我看过的最好的一部，有帅哥，有内涵，有深度
(5星)	偶像剧中的一股清新风气
(4星)	不错的剧，不过现实生活中单无双和卢卡斯的爱情应该是不太可能存在的吧~
(NA)	给大龄单身女青年yy的空间~
(5星)	泪目
(5星)	卢卡斯的可爱与真诚，无可争议地让人沦陷。或许，是因为自己的经历，所以特别能懂得这种不同寻常的爱情的甜蜜与痛苦。几乎从未为别人的爱情故事流过眼泪，但这一次，我的心有了感应，好像被抓住了最痛的那根神经。而一切有关于我们的生活、事业、爱情、责任与幸福的问题，本剧都给出了一种不错的答案。
(4星)	= = 我能看一部完整的台剧真是一件非常的不容易的事情
(5星)	小天好好啊~~~
(5星)	我的梦想 北极熊 泡面 单无双
(4星)	有利健康 
(5星)	很喜欢的一部剧！真的不觉得两个男猪脚有多好，却真的爱上杨谨华这个看似大女人的小女子！女人，不管到了什么年纪，都要保持那份可爱与坚持！败犬女王~~加油！！ 
